Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2990000 through 2999999



2990000 --> Friday, 03 - 24

2990001 --> Friday, 04 - 13

2990002 --> Friday, 04 - 05

2990003 --> Friday, 03 - 21

2990004 --> Friday, 04 - 09

2990005 --> Friday, 04 - 01

2990006 --> Friday, 04 - 21

2990007 --> Friday, 04 - 06

2990008 --> Friday, 03 - 28

2990009 --> Friday, 04 - 17

2990010 --> Friday, 04 - 09

2990011 --> Friday, 03 - 25

2990012 --> Friday, 04 - 13

2990013 --> Friday, 04 - 05

2990014 --> Friday, 04 - 18

2990015 --> Friday, 04 - 10

2990016 --> Friday, 04 - 01

2990017 --> Friday, 04 - 21

2990018 --> Friday, 04 - 06

2990019 --> Friday, 03 - 29

2990020 --> Friday, 04 - 17

2990021 --> Friday, 04 - 02

2990022 --> Friday, 03 - 25

2990023 --> Friday, 04 - 14

2990024 --> Friday, 03 - 29

2990025 --> Friday, 04 - 18

2990026 --> Friday, 04 - 10

2990027 --> Friday, 03 - 26

2990028 --> Friday, 04 - 14

2990029 --> Friday, 04 - 06

2990030 --> Friday, 03 - 22

2990031 --> Friday, 04 - 11

2990032 --> Friday, 04 - 02

2990033 --> Friday, 04 - 22

2990034 --> Friday, 04 - 07

2990035 --> Friday, 03 - 30

2990036 --> Friday, 04 - 18

2990037 --> Friday, 04 - 10

2990038 --> Friday, 03 - 26

2990039 --> Friday, 04 - 15

2990040 --> Friday, 04 - 06

2990041 --> Friday, 03 - 22

2990042 --> Friday, 04 - 11

2990043 --> Friday, 04 - 03

2990044 --> Friday, 04 - 22

2990045 --> Friday, 04 - 07

2990046 --> Friday, 03 - 30

2990047 --> Friday, 04 - 19

2990048 --> Friday, 04 - 03

2990049 --> Friday, 03 - 26

2990050 --> Friday, 04 - 15

2990051 --> Friday, 03 - 31

2990052 --> Friday, 04 - 19

2990053 --> Friday, 04 - 11

2990054 --> Friday, 03 - 27

2990055 --> Friday, 04 - 16

2990056 --> Friday, 04 - 07

2990057 --> Friday, 03 - 30

2990058 --> Friday, 04 - 12

2990059 --> Friday, 04 - 04

2990060 --> Friday, 03 - 26

2990061 --> Friday, 04 - 15

2990062 --> Friday, 03 - 31

2990063 --> Friday, 04 - 20

2990064 --> Friday, 04 - 11

2990065 --> Friday, 03 - 27

2990066 --> Friday, 04 - 16

2990067 --> Friday, 04 - 08

2990068 --> Friday, 03 - 23

2990069 --> Friday, 04 - 12

2990070 --> Friday, 04 - 04

2990071 --> Friday, 04 - 17

2990072 --> Friday, 04 - 08

2990073 --> Friday, 03 - 31

2990074 --> Friday, 04 - 20

2990075 --> Friday, 04 - 05

2990076 --> Friday, 03 - 27

2990077 --> Friday, 04 - 16

2990078 --> Friday, 04 - 01

2990079 --> Friday, 03 - 24

2990080 --> Friday, 04 - 12

2990081 --> Friday, 04 - 04

2990082 --> Friday, 04 - 17

2990083 --> Friday, 04 - 09

2990084 --> Friday, 03 - 31

2990085 --> Friday, 04 - 20

2990086 --> Friday, 04 - 05

2990087 --> Friday, 03 - 28

2990088 --> Friday, 04 - 16

2990089 --> Friday, 04 - 01

2990090 --> Friday, 04 - 21

2990091 --> Friday, 04 - 13

2990092 --> Friday, 03 - 28

2990093 --> Friday, 04 - 17

2990094 --> Friday, 04 - 09

2990095 --> Friday, 03 - 25

2990096 --> Friday, 04 - 13

2990097 --> Friday, 04 - 05

2990098 --> Friday, 03 - 21

2990099 --> Friday, 04 - 10

2990100 --> Friday, 04 - 02

2990101 --> Friday, 04 - 22

2990102 --> Friday, 04 - 07

2990103 --> Friday, 03 - 30

2990104 --> Friday, 04 - 18

2990105 --> Friday, 04 - 10

2990106 --> Friday, 03 - 26

2990107 --> Friday, 04 - 15

2990108 --> Friday, 04 - 06

2990109 --> Friday, 03 - 22

2990110 --> Friday, 04 - 11

2990111 --> Friday, 04 - 03

2990112 --> Friday, 04 - 22

2990113 --> Friday, 04 - 07

2990114 --> Friday, 03 - 30

2990115 --> Friday, 04 - 19

2990116 --> Friday, 04 - 03

2990117 --> Friday, 03 - 26

2990118 --> Friday, 04 - 15

2990119 --> Friday, 03 - 31

2990120 --> Friday, 04 - 19

2990121 --> Friday, 04 - 11

2990122 --> Friday, 03 - 27

2990123 --> Friday, 04 - 16

2990124 --> Friday, 04 - 07

2990125 --> Friday, 03 - 23

2990126 --> Friday, 04 - 12

2990127 --> Friday, 04 - 04

2990128 --> Friday, 03 - 26

2990129 --> Friday, 04 - 08

2990130 --> Friday, 03 - 31

2990131 --> Friday, 04 - 20

2990132 --> Friday, 04 - 11

2990133 --> Friday, 03 - 27

2990134 --> Friday, 04 - 16

2990135 --> Friday, 04 - 08

2990136 --> Friday, 03 - 23

2990137 --> Friday, 04 - 12

2990138 --> Friday, 04 - 04

2990139 --> Friday, 04 - 17

2990140 --> Friday, 04 - 08

2990141 --> Friday, 03 - 31

2990142 --> Friday, 04 - 20

2990143 --> Friday, 04 - 05

2990144 --> Friday, 03 - 27

2990145 --> Friday, 04 - 16

2990146 --> Friday, 04 - 01

2990147 --> Friday, 03 - 24

2990148 --> Friday, 04 - 12

2990149 --> Friday, 03 - 28

2990150 --> Friday, 04 - 17

2990151 --> Friday, 04 - 09

2990152 --> Friday, 03 - 31

2990153 --> Friday, 04 - 13

2990154 --> Friday, 04 - 05

2990155 --> Friday, 03 - 28

2990156 --> Friday, 04 - 16

2990157 --> Friday, 04 - 01

2990158 --> Friday, 04 - 21

2990159 --> Friday, 04 - 13

2990160 --> Friday, 03 - 28

2990161 --> Friday, 04 - 17

2990162 --> Friday, 04 - 09

2990163 --> Friday, 03 - 25

2990164 --> Friday, 04 - 13

2990165 --> Friday, 04 - 05

2990166 --> Friday, 03 - 21

2990167 --> Friday, 04 - 10

2990168 --> Friday, 04 - 01

2990169 --> Friday, 04 - 21

2990170 --> Friday, 04 - 06

2990171 --> Friday, 03 - 29

2990172 --> Friday, 04 - 17

2990173 --> Friday, 04 - 02

2990174 --> Friday, 03 - 25

2990175 --> Friday, 04 - 14

2990176 --> Friday, 04 - 05

2990177 --> Friday, 04 - 18

2990178 --> Friday, 04 - 10

2990179 --> Friday, 04 - 02

2990180 --> Friday, 04 - 21

2990181 --> Friday, 04 - 06

2990182 --> Friday, 03 - 29

2990183 --> Friday, 04 - 11

2990184 --> Friday, 04 - 02

2990185 --> Friday, 03 - 25

2990186 --> Friday, 04 - 14

2990187 --> Friday, 03 - 30

2990188 --> Friday, 04 - 18

2990189 --> Friday, 04 - 10

2990190 --> Friday, 03 - 26

2990191 --> Friday, 04 - 15

2990192 --> Friday, 04 - 06

2990193 --> Friday, 03 - 22

2990194 --> Friday, 04 - 11

2990195 --> Friday, 04 - 03

2990196 --> Friday, 04 - 22

2990197 --> Friday, 04 - 07

2990198 --> Friday, 03 - 30

2990199 --> Friday, 04 - 19

2990200 --> Friday, 04 - 04

2990201 --> Friday, 03 - 27

2990202 --> Friday, 04 - 16

2990203 --> Friday, 04 - 01

2990204 --> Friday, 03 - 23

2990205 --> Friday, 04 - 12

2990206 --> Friday, 03 - 28

2990207 --> Friday, 04 - 17

2990208 --> Friday, 04 - 08

2990209 --> Friday, 03 - 31

2990210 --> Friday, 04 - 13

2990211 --> Friday, 04 - 05

2990212 --> Friday, 03 - 27

2990213 --> Friday, 04 - 16

2990214 --> Friday, 04 - 01

2990215 --> Friday, 04 - 21

2990216 --> Friday, 04 - 12

2990217 --> Friday, 03 - 28

2990218 --> Friday, 04 - 17

2990219 --> Friday, 04 - 09

2990220 --> Friday, 03 - 24

2990221 --> Friday, 04 - 13

2990222 --> Friday, 04 - 05

2990223 --> Friday, 03 - 21

2990224 --> Friday, 04 - 09

2990225 --> Friday, 04 - 01

2990226 --> Friday, 04 - 21

2990227 --> Friday, 04 - 06

2990228 --> Friday, 03 - 28

2990229 --> Friday, 04 - 17

2990230 --> Friday, 04 - 02

2990231 --> Friday, 03 - 25

2990232 --> Friday, 04 - 13

2990233 --> Friday, 04 - 05

2990234 --> Friday, 04 - 18

2990235 --> Friday, 04 - 10

2990236 --> Friday, 04 - 01

2990237 --> Friday, 04 - 21

2990238 --> Friday, 04 - 06

2990239 --> Friday, 03 - 29

2990240 --> Friday, 04 - 17

2990241 --> Friday, 04 - 02

2990242 --> Friday, 03 - 25

2990243 --> Friday, 04 - 14

2990244 --> Friday, 03 - 29

2990245 --> Friday, 04 - 18

2990246 --> Friday, 04 - 10

2990247 --> Friday, 03 - 26

2990248 --> Friday, 04 - 14

2990249 --> Friday, 04 - 06

2990250 --> Friday, 03 - 22

2990251 --> Friday, 04 - 11

2990252 --> Friday, 04 - 02

2990253 --> Friday, 04 - 22

2990254 --> Friday, 04 - 07

2990255 --> Friday, 03 - 30

2990256 --> Friday, 04 - 18

2990257 --> Friday, 04 - 10

2990258 --> Friday, 03 - 26

2990259 --> Friday, 04 - 15

2990260 --> Friday, 04 - 06

2990261 --> Friday, 03 - 22

2990262 --> Friday, 04 - 11

2990263 --> Friday, 04 - 03

2990264 --> Friday, 04 - 22

2990265 --> Friday, 04 - 07

2990266 --> Friday, 03 - 30

2990267 --> Friday, 04 - 19

2990268 --> Friday, 04 - 03

2990269 --> Friday, 03 - 26

2990270 --> Friday, 04 - 15

2990271 --> Friday, 03 - 31

2990272 --> Friday, 04 - 19

2990273 --> Friday, 04 - 11

2990274 --> Friday, 03 - 27

2990275 --> Friday, 04 - 16

2990276 --> Friday, 04 - 07

2990277 --> Friday, 03 - 23

2990278 --> Friday, 04 - 12

2990279 --> Friday, 04 - 04

2990280 --> Friday, 03 - 26

2990281 --> Friday, 04 - 08

2990282 --> Friday, 03 - 31

2990283 --> Friday, 04 - 20

2990284 --> Friday, 04 - 11

2990285 --> Friday, 03 - 27

2990286 --> Friday, 04 - 16

2990287 --> Friday, 04 - 08

2990288 --> Friday, 03 - 23

2990289 --> Friday, 04 - 12

2990290 --> Friday, 04 - 04

2990291 --> Friday, 04 - 17

2990292 --> Friday, 04 - 08

2990293 --> Friday, 03 - 31

2990294 --> Friday, 04 - 20

2990295 --> Friday, 04 - 05

2990296 --> Friday, 03 - 27

2990297 --> Friday, 04 - 16

2990298 --> Friday, 04 - 01

2990299 --> Friday, 03 - 24

2990300 --> Friday, 04 - 13

2990301 --> Friday, 03 - 29

2990302 --> Friday, 04 - 18

2990303 --> Friday, 04 - 10

2990304 --> Friday, 04 - 01

2990305 --> Friday, 04 - 14

2990306 --> Friday, 04 - 06

2990307 --> Friday, 03 - 29

2990308 --> Friday, 04 - 17

2990309 --> Friday, 04 - 02

2990310 --> Friday, 03 - 25

2990311 --> Friday, 04 - 14

2990312 --> Friday, 03 - 29

2990313 --> Friday, 04 - 18

2990314 --> Friday, 04 - 10

2990315 --> Friday, 03 - 26

2990316 --> Friday, 04 - 14

2990317 --> Friday, 04 - 06

2990318 --> Friday, 03 - 22

2990319 --> Friday, 04 - 11

2990320 --> Friday, 04 - 02

2990321 --> Friday, 04 - 22

2990322 --> Friday, 04 - 07

2990323 --> Friday, 03 - 30

2990324 --> Friday, 04 - 18

2990325 --> Friday, 04 - 03

2990326 --> Friday, 03 - 26

2990327 --> Friday, 04 - 15

2990328 --> Friday, 04 - 06

2990329 --> Friday, 03 - 22

2990330 --> Friday, 04 - 11

2990331 --> Friday, 04 - 03

2990332 --> Friday, 04 - 22

2990333 --> Friday, 04 - 07

2990334 --> Friday, 03 - 30

2990335 --> Friday, 04 - 12

2990336 --> Friday, 04 - 03

2990337 --> Friday, 03 - 26

2990338 --> Friday, 04 - 15

2990339 --> Friday, 03 - 31

2990340 --> Friday, 04 - 19

2990341 --> Friday, 04 - 11

