Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1740000 through 1749999



1740000 --> Friday, 03 - 31

1740001 --> Friday, 04 - 20

1740002 --> Friday, 04 - 05

1740003 --> Friday, 03 - 28

1740004 --> Friday, 04 - 16

1740005 --> Friday, 04 - 08

1740006 --> Friday, 03 - 24

1740007 --> Friday, 04 - 13

1740008 --> Friday, 04 - 04

1740009 --> Friday, 04 - 17

1740010 --> Friday, 04 - 09

1740011 --> Friday, 04 - 01

1740012 --> Friday, 04 - 20

1740013 --> Friday, 04 - 05

1740014 --> Friday, 03 - 28

1740015 --> Friday, 04 - 17

1740016 --> Friday, 04 - 01

1740017 --> Friday, 03 - 24

1740018 --> Friday, 04 - 13

1740019 --> Friday, 03 - 29

1740020 --> Friday, 04 - 17

1740021 --> Friday, 04 - 09

1740022 --> Friday, 03 - 25

1740023 --> Friday, 04 - 14

1740024 --> Friday, 04 - 05

1740025 --> Friday, 03 - 28

1740026 --> Friday, 04 - 10

1740027 --> Friday, 04 - 02

1740028 --> Friday, 04 - 21

1740029 --> Friday, 04 - 13

1740030 --> Friday, 03 - 29

1740031 --> Friday, 04 - 18

1740032 --> Friday, 04 - 09

1740033 --> Friday, 03 - 25

1740034 --> Friday, 04 - 14

1740035 --> Friday, 04 - 06

1740036 --> Friday, 03 - 21

1740037 --> Friday, 04 - 10

1740038 --> Friday, 04 - 02

1740039 --> Friday, 04 - 22

1740040 --> Friday, 04 - 06

1740041 --> Friday, 03 - 29

1740042 --> Friday, 04 - 18

1740043 --> Friday, 04 - 03

1740044 --> Friday, 03 - 25

1740045 --> Friday, 04 - 14

1740046 --> Friday, 03 - 30

1740047 --> Friday, 04 - 19

1740048 --> Friday, 04 - 10

1740049 --> Friday, 04 - 02

1740050 --> Friday, 04 - 15

1740051 --> Friday, 04 - 07

1740052 --> Friday, 03 - 29

1740053 --> Friday, 04 - 18

1740054 --> Friday, 04 - 03

1740055 --> Friday, 03 - 26

1740056 --> Friday, 04 - 14

1740057 --> Friday, 03 - 30

1740058 --> Friday, 04 - 19

1740059 --> Friday, 04 - 11

1740060 --> Friday, 03 - 26

1740061 --> Friday, 04 - 15

1740062 --> Friday, 04 - 07

1740063 --> Friday, 03 - 23

1740064 --> Friday, 04 - 11

1740065 --> Friday, 04 - 03

1740066 --> Friday, 04 - 23

1740067 --> Friday, 04 - 08

1740068 --> Friday, 03 - 30

1740069 --> Friday, 04 - 19

1740070 --> Friday, 04 - 04

1740071 --> Friday, 03 - 27

1740072 --> Friday, 04 - 15

1740073 --> Friday, 04 - 07

1740074 --> Friday, 03 - 23

1740075 --> Friday, 04 - 12

1740076 --> Friday, 04 - 03

1740077 --> Friday, 04 - 16

1740078 --> Friday, 04 - 08

1740079 --> Friday, 03 - 31

1740080 --> Friday, 04 - 19

1740081 --> Friday, 04 - 04

1740082 --> Friday, 03 - 27

1740083 --> Friday, 04 - 16

1740084 --> Friday, 03 - 31

1740085 --> Friday, 04 - 20

1740086 --> Friday, 04 - 12

1740087 --> Friday, 03 - 28

1740088 --> Friday, 04 - 16

1740089 --> Friday, 04 - 08

1740090 --> Friday, 03 - 24

1740091 --> Friday, 04 - 13

1740092 --> Friday, 04 - 04

1740093 --> Friday, 03 - 27

1740094 --> Friday, 04 - 09

1740095 --> Friday, 04 - 01

1740096 --> Friday, 04 - 20

1740097 --> Friday, 04 - 05

1740098 --> Friday, 03 - 28

1740099 --> Friday, 04 - 17

1740100 --> Friday, 04 - 09

1740101 --> Friday, 03 - 25

1740102 --> Friday, 04 - 14

1740103 --> Friday, 04 - 06

1740104 --> Friday, 03 - 21

1740105 --> Friday, 04 - 10

1740106 --> Friday, 04 - 02

1740107 --> Friday, 04 - 22

1740108 --> Friday, 04 - 06

1740109 --> Friday, 03 - 29

1740110 --> Friday, 04 - 18

1740111 --> Friday, 04 - 03

1740112 --> Friday, 03 - 25

1740113 --> Friday, 04 - 14

1740114 --> Friday, 03 - 30

1740115 --> Friday, 04 - 19

1740116 --> Friday, 04 - 10

1740117 --> Friday, 03 - 26

1740118 --> Friday, 04 - 15

1740119 --> Friday, 04 - 07

1740120 --> Friday, 03 - 29

1740121 --> Friday, 04 - 11

1740122 --> Friday, 04 - 03

1740123 --> Friday, 03 - 26

1740124 --> Friday, 04 - 14

1740125 --> Friday, 03 - 30

1740126 --> Friday, 04 - 19

1740127 --> Friday, 04 - 11

1740128 --> Friday, 03 - 26

1740129 --> Friday, 04 - 15

1740130 --> Friday, 04 - 07

1740131 --> Friday, 03 - 23

1740132 --> Friday, 04 - 11

1740133 --> Friday, 04 - 03

1740134 --> Friday, 04 - 23

1740135 --> Friday, 04 - 08

1740136 --> Friday, 03 - 30

1740137 --> Friday, 04 - 19

1740138 --> Friday, 04 - 04

1740139 --> Friday, 03 - 27

1740140 --> Friday, 04 - 15

1740141 --> Friday, 03 - 31

1740142 --> Friday, 03 - 23

1740143 --> Friday, 04 - 12

1740144 --> Friday, 04 - 03

1740145 --> Friday, 04 - 16

1740146 --> Friday, 04 - 08

1740147 --> Friday, 03 - 31

1740148 --> Friday, 04 - 19

1740149 --> Friday, 04 - 04

1740150 --> Friday, 03 - 27

1740151 --> Friday, 04 - 16

1740152 --> Friday, 03 - 31

1740153 --> Friday, 04 - 20

1740154 --> Friday, 04 - 12

1740155 --> Friday, 03 - 28

1740156 --> Friday, 04 - 16

1740157 --> Friday, 04 - 08

1740158 --> Friday, 03 - 24

1740159 --> Friday, 04 - 13

1740160 --> Friday, 04 - 04

1740161 --> Friday, 03 - 20

1740162 --> Friday, 04 - 09

1740163 --> Friday, 04 - 01

1740164 --> Friday, 04 - 20

1740165 --> Friday, 04 - 05

1740166 --> Friday, 03 - 28

1740167 --> Friday, 04 - 17

1740168 --> Friday, 04 - 08

1740169 --> Friday, 03 - 24

1740170 --> Friday, 04 - 13

1740171 --> Friday, 04 - 05

1740172 --> Friday, 04 - 17

1740173 --> Friday, 04 - 09

1740174 --> Friday, 04 - 01

1740175 --> Friday, 04 - 14

1740176 --> Friday, 04 - 05

1740177 --> Friday, 03 - 28

1740178 --> Friday, 04 - 17

1740179 --> Friday, 04 - 02

1740180 --> Friday, 03 - 24

1740181 --> Friday, 04 - 13

1740182 --> Friday, 03 - 29

1740183 --> Friday, 04 - 18

1740184 --> Friday, 04 - 09

1740185 --> Friday, 03 - 25

1740186 --> Friday, 04 - 14

1740187 --> Friday, 04 - 06

1740188 --> Friday, 03 - 28

1740189 --> Friday, 04 - 10

1740190 --> Friday, 04 - 02

