Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4880000 through 4889999



4880000 --> Friday, 03 - 31

4880001 --> Friday, 04 - 20

4880002 --> Friday, 04 - 05

4880003 --> Friday, 03 - 28

4880004 --> Friday, 04 - 16

4880005 --> Friday, 04 - 01

4880006 --> Friday, 03 - 24

4880007 --> Friday, 04 - 13

4880008 --> Friday, 04 - 04

4880009 --> Friday, 04 - 17

4880010 --> Friday, 04 - 09

4880011 --> Friday, 04 - 01

4880012 --> Friday, 04 - 20

4880013 --> Friday, 04 - 05

4880014 --> Friday, 03 - 28

4880015 --> Friday, 04 - 17

4880016 --> Friday, 04 - 01

4880017 --> Friday, 04 - 21

4880018 --> Friday, 04 - 13

4880019 --> Friday, 03 - 29

4880020 --> Friday, 04 - 17

4880021 --> Friday, 04 - 09

4880022 --> Friday, 03 - 25

4880023 --> Friday, 04 - 14

4880024 --> Friday, 04 - 05

4880025 --> Friday, 03 - 21

4880026 --> Friday, 04 - 10

4880027 --> Friday, 04 - 02

4880028 --> Friday, 04 - 21

4880029 --> Friday, 04 - 06

4880030 --> Friday, 03 - 29

4880031 --> Friday, 04 - 18

4880032 --> Friday, 04 - 09

4880033 --> Friday, 03 - 25

4880034 --> Friday, 04 - 14

4880035 --> Friday, 04 - 06

4880036 --> Friday, 04 - 18

4880037 --> Friday, 04 - 10

4880038 --> Friday, 04 - 02

4880039 --> Friday, 04 - 15

4880040 --> Friday, 04 - 06

4880041 --> Friday, 03 - 29

4880042 --> Friday, 04 - 18

4880043 --> Friday, 04 - 03

4880044 --> Friday, 03 - 25

4880045 --> Friday, 04 - 14

4880046 --> Friday, 03 - 30

4880047 --> Friday, 04 - 19

4880048 --> Friday, 04 - 10

4880049 --> Friday, 03 - 26

4880050 --> Friday, 04 - 15

4880051 --> Friday, 04 - 07

4880052 --> Friday, 03 - 29

4880053 --> Friday, 04 - 11

4880054 --> Friday, 04 - 03

4880055 --> Friday, 04 - 23

4880056 --> Friday, 04 - 07

4880057 --> Friday, 03 - 30

4880058 --> Friday, 04 - 19

4880059 --> Friday, 04 - 04

4880060 --> Friday, 03 - 26

4880061 --> Friday, 04 - 15

4880062 --> Friday, 04 - 07

4880063 --> Friday, 03 - 23

4880064 --> Friday, 04 - 11

4880065 --> Friday, 04 - 03

4880066 --> Friday, 04 - 16

4880067 --> Friday, 04 - 08

4880068 --> Friday, 03 - 30

4880069 --> Friday, 04 - 19

4880070 --> Friday, 04 - 04

4880071 --> Friday, 03 - 27

4880072 --> Friday, 04 - 15

4880073 --> Friday, 03 - 31

4880074 --> Friday, 04 - 20

4880075 --> Friday, 04 - 12

4880076 --> Friday, 03 - 27

4880077 --> Friday, 04 - 16

4880078 --> Friday, 04 - 08

4880079 --> Friday, 03 - 24

4880080 --> Friday, 04 - 12

4880081 --> Friday, 04 - 04

4880082 --> Friday, 03 - 27

4880083 --> Friday, 04 - 09

4880084 --> Friday, 03 - 31

4880085 --> Friday, 04 - 20

4880086 --> Friday, 04 - 12

4880087 --> Friday, 03 - 28

4880088 --> Friday, 04 - 16

4880089 --> Friday, 04 - 08

4880090 --> Friday, 03 - 24

4880091 --> Friday, 04 - 13

4880092 --> Friday, 04 - 04

4880093 --> Friday, 04 - 17

4880094 --> Friday, 04 - 09

4880095 --> Friday, 04 - 01

4880096 --> Friday, 04 - 20

4880097 --> Friday, 04 - 05

4880098 --> Friday, 03 - 28

4880099 --> Friday, 04 - 17

4880100 --> Friday, 04 - 02

4880101 --> Friday, 03 - 25

4880102 --> Friday, 04 - 14

4880103 --> Friday, 03 - 30

4880104 --> Friday, 04 - 18

4880105 --> Friday, 04 - 10

4880106 --> Friday, 04 - 02

4880107 --> Friday, 04 - 15

4880108 --> Friday, 04 - 06

4880109 --> Friday, 03 - 29

4880110 --> Friday, 04 - 18

4880111 --> Friday, 04 - 03

4880112 --> Friday, 03 - 25

4880113 --> Friday, 04 - 14

4880114 --> Friday, 03 - 30

4880115 --> Friday, 04 - 19

4880116 --> Friday, 04 - 10

4880117 --> Friday, 03 - 26

4880118 --> Friday, 04 - 15

4880119 --> Friday, 04 - 07

4880120 --> Friday, 03 - 22

4880121 --> Friday, 04 - 11

4880122 --> Friday, 04 - 03

4880123 --> Friday, 04 - 23

4880124 --> Friday, 04 - 07

4880125 --> Friday, 03 - 30

4880126 --> Friday, 04 - 19

4880127 --> Friday, 04 - 04

4880128 --> Friday, 03 - 26

4880129 --> Friday, 04 - 15

4880130 --> Friday, 04 - 07

4880131 --> Friday, 03 - 23

4880132 --> Friday, 04 - 11

4880133 --> Friday, 04 - 03

4880134 --> Friday, 04 - 16

4880135 --> Friday, 04 - 08

4880136 --> Friday, 03 - 30

4880137 --> Friday, 04 - 19

4880138 --> Friday, 04 - 04

4880139 --> Friday, 03 - 27

4880140 --> Friday, 04 - 15

4880141 --> Friday, 03 - 31

4880142 --> Friday, 04 - 20

4880143 --> Friday, 04 - 12

4880144 --> Friday, 03 - 27

4880145 --> Friday, 04 - 16

4880146 --> Friday, 04 - 08

4880147 --> Friday, 03 - 24

4880148 --> Friday, 04 - 12

4880149 --> Friday, 04 - 04

4880150 --> Friday, 03 - 20

4880151 --> Friday, 04 - 09

4880152 --> Friday, 03 - 31

4880153 --> Friday, 04 - 20

4880154 --> Friday, 04 - 05

4880155 --> Friday, 03 - 28

4880156 --> Friday, 04 - 16

4880157 --> Friday, 04 - 08

4880158 --> Friday, 03 - 24

4880159 --> Friday, 04 - 13

4880160 --> Friday, 04 - 04

4880161 --> Friday, 04 - 17

4880162 --> Friday, 04 - 09

4880163 --> Friday, 04 - 01

4880164 --> Friday, 04 - 20

4880165 --> Friday, 04 - 05

4880166 --> Friday, 03 - 28

4880167 --> Friday, 04 - 17

4880168 --> Friday, 04 - 01

4880169 --> Friday, 03 - 24

4880170 --> Friday, 04 - 13

4880171 --> Friday, 03 - 29

4880172 --> Friday, 04 - 17

4880173 --> Friday, 04 - 09

4880174 --> Friday, 03 - 25

4880175 --> Friday, 04 - 14

4880176 --> Friday, 04 - 05

4880177 --> Friday, 03 - 28

4880178 --> Friday, 04 - 10

4880179 --> Friday, 04 - 02

4880180 --> Friday, 04 - 21

4880181 --> Friday, 04 - 13

4880182 --> Friday, 03 - 29

4880183 --> Friday, 04 - 18

4880184 --> Friday, 04 - 09

4880185 --> Friday, 03 - 25

4880186 --> Friday, 04 - 14

4880187 --> Friday, 04 - 06

4880188 --> Friday, 03 - 21

4880189 --> Friday, 04 - 10

4880190 --> Friday, 04 - 02

4880191 --> Friday, 04 - 22

4880192 --> Friday, 04 - 06

4880193 --> Friday, 03 - 29

4880194 --> Friday, 04 - 18

4880195 --> Friday, 04 - 03

4880196 --> Friday, 03 - 25

4880197 --> Friday, 04 - 14

4880198 --> Friday, 03 - 30

4880199 --> Friday, 04 - 19

4880200 --> Friday, 04 - 11

4880201 --> Friday, 03 - 27

4880202 --> Friday, 04 - 16

4880203 --> Friday, 04 - 08

4880204 --> Friday, 03 - 30

4880205 --> Friday, 04 - 12

4880206 --> Friday, 04 - 04

4880207 --> Friday, 03 - 20

4880208 --> Friday, 04 - 08

4880209 --> Friday, 03 - 31

4880210 --> Friday, 04 - 20

4880211 --> Friday, 04 - 05

4880212 --> Friday, 03 - 27

4880213 --> Friday, 04 - 16

4880214 --> Friday, 04 - 08

4880215 --> Friday, 03 - 24

4880216 --> Friday, 04 - 12

4880217 --> Friday, 04 - 04

4880218 --> Friday, 04 - 17

4880219 --> Friday, 04 - 09

4880220 --> Friday, 03 - 31

4880221 --> Friday, 04 - 20

4880222 --> Friday, 04 - 05

4880223 --> Friday, 03 - 28

4880224 --> Friday, 04 - 16

4880225 --> Friday, 04 - 01

4880226 --> Friday, 03 - 24

4880227 --> Friday, 04 - 13

4880228 --> Friday, 03 - 28

4880229 --> Friday, 04 - 17

4880230 --> Friday, 04 - 09

4880231 --> Friday, 03 - 25

4880232 --> Friday, 04 - 13

4880233 --> Friday, 04 - 05

4880234 --> Friday, 03 - 28

4880235 --> Friday, 04 - 10

4880236 --> Friday, 04 - 01

4880237 --> Friday, 04 - 21

4880238 --> Friday, 04 - 13

4880239 --> Friday, 03 - 29

4880240 --> Friday, 04 - 17

4880241 --> Friday, 04 - 09

4880242 --> Friday, 03 - 25

4880243 --> Friday, 04 - 14

4880244 --> Friday, 04 - 05

4880245 --> Friday, 03 - 21

4880246 --> Friday, 04 - 10

4880247 --> Friday, 04 - 02

4880248 --> Friday, 04 - 21

4880249 --> Friday, 04 - 06

4880250 --> Friday, 03 - 29

4880251 --> Friday, 04 - 18

4880252 --> Friday, 04 - 02

4880253 --> Friday, 03 - 25

4880254 --> Friday, 04 - 14

4880255 --> Friday, 03 - 30

4880256 --> Friday, 04 - 18

4880257 --> Friday, 04 - 10

4880258 --> Friday, 04 - 02

4880259 --> Friday, 04 - 15

4880260 --> Friday, 04 - 06

4880261 --> Friday, 03 - 29

4880262 --> Friday, 04 - 18

4880263 --> Friday, 04 - 03

4880264 --> Friday, 03 - 25

4880265 --> Friday, 04 - 14

4880266 --> Friday, 03 - 30

4880267 --> Friday, 04 - 19

4880268 --> Friday, 04 - 10

4880269 --> Friday, 03 - 26

4880270 --> Friday, 04 - 15

4880271 --> Friday, 04 - 07

4880272 --> Friday, 03 - 22

4880273 --> Friday, 04 - 11

4880274 --> Friday, 04 - 03

4880275 --> Friday, 04 - 23

4880276 --> Friday, 04 - 07

4880277 --> Friday, 03 - 30

4880278 --> Friday, 04 - 19

4880279 --> Friday, 04 - 04

4880280 --> Friday, 03 - 26

4880281 --> Friday, 04 - 15

4880282 --> Friday, 04 - 07

4880283 --> Friday, 03 - 23

4880284 --> Friday, 04 - 11

4880285 --> Friday, 04 - 03

4880286 --> Friday, 04 - 16

4880287 --> Friday, 04 - 08

4880288 --> Friday, 03 - 30

4880289 --> Friday, 04 - 19

4880290 --> Friday, 04 - 04

4880291 --> Friday, 03 - 27

4880292 --> Friday, 04 - 15

4880293 --> Friday, 03 - 31

4880294 --> Friday, 04 - 20

4880295 --> Friday, 04 - 12

4880296 --> Friday, 03 - 27

4880297 --> Friday, 04 - 16

4880298 --> Friday, 04 - 08

4880299 --> Friday, 03 - 24

4880300 --> Friday, 04 - 13

4880301 --> Friday, 04 - 05

4880302 --> Friday, 03 - 21

4880303 --> Friday, 04 - 10

4880304 --> Friday, 04 - 01

4880305 --> Friday, 04 - 21

4880306 --> Friday, 04 - 06

4880307 --> Friday, 03 - 29

4880308 --> Friday, 04 - 17

4880309 --> Friday, 04 - 09

4880310 --> Friday, 03 - 25

4880311 --> Friday, 04 - 14

4880312 --> Friday, 04 - 05

4880313 --> Friday, 03 - 21

4880314 --> Friday, 04 - 10

4880315 --> Friday, 04 - 02

4880316 --> Friday, 04 - 21

4880317 --> Friday, 04 - 06

4880318 --> Friday, 03 - 29

4880319 --> Friday, 04 - 18

4880320 --> Friday, 04 - 02

4880321 --> Friday, 03 - 25

4880322 --> Friday, 04 - 14

4880323 --> Friday, 03 - 30

4880324 --> Friday, 04 - 18

4880325 --> Friday, 04 - 10

4880326 --> Friday, 03 - 26

4880327 --> Friday, 04 - 15

4880328 --> Friday, 04 - 06

4880329 --> Friday, 03 - 29

4880330 --> Friday, 04 - 11

4880331 --> Friday, 04 - 03

4880332 --> Friday, 03 - 25

4880333 --> Friday, 04 - 14

4880334 --> Friday, 03 - 30

4880335 --> Friday, 04 - 19

4880336 --> Friday, 04 - 10

4880337 --> Friday, 03 - 26

4880338 --> Friday, 04 - 15

4880339 --> Friday, 04 - 07

4880340 --> Friday, 03 - 22

4880341 --> Friday, 04 - 11

4880342 --> Friday, 04 - 03

4880343 --> Friday, 04 - 23

4880344 --> Friday, 04 - 07

4880345 --> Friday, 03 - 30

4880346 --> Friday, 04 - 19

4880347 --> Friday, 04 - 04

4880348 --> Friday, 03 - 26

4880349 --> Friday, 04 - 15

4880350 --> Friday, 03 - 31

4880351 --> Friday, 03 - 23

4880352 --> Friday, 04 - 11

4880353 --> Friday, 04 - 03

4880354 --> Friday, 04 - 16

4880355 --> Friday, 04 - 08

4880356 --> Friday, 03 - 30

4880357 --> Friday, 04 - 19

4880358 --> Friday, 04 - 04

4880359 --> Friday, 03 - 27

4880360 --> Friday, 04 - 15

4880361 --> Friday, 03 - 31

4880362 --> Friday, 04 - 20

4880363 --> Friday, 04 - 12

4880364 --> Friday, 03 - 27

4880365 --> Friday, 04 - 16

4880366 --> Friday, 04 - 08

4880367 --> Friday, 03 - 24

4880368 --> Friday, 04 - 12

4880369 --> Friday, 04 - 04

4880370 --> Friday, 03 - 20

4880371 --> Friday, 04 - 09

4880372 --> Friday, 03 - 31

4880373 --> Friday, 04 - 20

4880374 --> Friday, 04 - 05

4880375 --> Friday, 03 - 28

4880376 --> Friday, 04 - 16

4880377 --> Friday, 04 - 08

4880378 --> Friday, 03 - 24

4880379 --> Friday, 04 - 13

4880380 --> Friday, 04 - 04

4880381 --> Friday, 04 - 17

4880382 --> Friday, 04 - 09

4880383 --> Friday, 04 - 01

4880384 --> Friday, 04 - 20

4880385 --> Friday, 04 - 05

4880386 --> Friday, 03 - 28

4880387 --> Friday, 04 - 17

4880388 --> Friday, 04 - 01

4880389 --> Friday, 03 - 24

4880390 --> Friday, 04 - 13

4880391 --> Friday, 03 - 29

4880392 --> Friday, 04 - 17

4880393 --> Friday, 04 - 09

4880394 --> Friday, 03 - 25

4880395 --> Friday, 04 - 14

4880396 --> Friday, 04 - 05

4880397 --> Friday, 03 - 21

4880398 --> Friday, 04 - 10

4880399 --> Friday, 04 - 02

4880400 --> Friday, 04 - 21

4880401 --> Friday, 04 - 06

4880402 --> Friday, 03 - 29

4880403 --> Friday, 04 - 18

4880404 --> Friday, 04 - 09

4880405 --> Friday, 03 - 25

4880406 --> Friday, 04 - 14

4880407 --> Friday, 04 - 06

4880408 --> Friday, 03 - 21

4880409 --> Friday, 04 - 10

4880410 --> Friday, 04 - 02

4880411 --> Friday, 04 - 22

4880412 --> Friday, 04 - 06

4880413 --> Friday, 03 - 29

4880414 --> Friday, 04 - 18

4880415 --> Friday, 04 - 03

4880416 --> Friday, 03 - 25

4880417 --> Friday, 04 - 14

4880418 --> Friday, 03 - 30

4880419 --> Friday, 04 - 19

4880420 --> Friday, 04 - 10

4880421 --> Friday, 03 - 26

4880422 --> Friday, 04 - 15

4880423 --> Friday, 04 - 07

4880424 --> Friday, 03 - 29

4880425 --> Friday, 04 - 11

4880426 --> Friday, 04 - 03

4880427 --> Friday, 03 - 26

4880428 --> Friday, 04 - 14

4880429 --> Friday, 03 - 30

4880430 --> Friday, 04 - 19

4880431 --> Friday, 04 - 11

4880432 --> Friday, 03 - 26

4880433 --> Friday, 04 - 15

4880434 --> Friday, 04 - 07

4880435 --> Friday, 03 - 23

4880436 --> Friday, 04 - 11

4880437 --> Friday, 04 - 03

4880438 --> Friday, 04 - 23

4880439 --> Friday, 04 - 08

4880440 --> Friday, 03 - 30

4880441 --> Friday, 04 - 19

4880442 --> Friday, 04 - 04

4880443 --> Friday, 03 - 27

4880444 --> Friday, 04 - 15

4880445 --> Friday, 03 - 31

4880446 --> Friday, 03 - 23

4880447 --> Friday, 04 - 12

4880448 --> Friday, 04 - 03

4880449 --> Friday, 04 - 16

4880450 --> Friday, 04 - 08

4880451 --> Friday, 03 - 31

4880452 --> Friday, 04 - 19

4880453 --> Friday, 04 - 04

4880454 --> Friday, 03 - 27

4880455 --> Friday, 04 - 09

4880456 --> Friday, 03 - 31
