Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0620000 through 0629999



0620000 --> Friday, 03 - 31

0620001 --> Friday, 04 - 20

0620002 --> Friday, 04 - 12

0620003 --> Friday, 03 - 28

0620004 --> Friday, 04 - 16

0620005 --> Friday, 04 - 08

0620006 --> Friday, 03 - 24

0620007 --> Friday, 04 - 13

0620008 --> Friday, 04 - 04

0620009 --> Friday, 03 - 20

0620010 --> Friday, 04 - 09

0620011 --> Friday, 04 - 01

0620012 --> Friday, 04 - 20

0620013 --> Friday, 04 - 05

0620014 --> Friday, 03 - 28

0620015 --> Friday, 04 - 17

0620016 --> Friday, 04 - 08

0620017 --> Friday, 03 - 24

0620018 --> Friday, 04 - 13

0620019 --> Friday, 04 - 05

0620020 --> Friday, 04 - 17

0620021 --> Friday, 04 - 09

0620022 --> Friday, 04 - 01

0620023 --> Friday, 04 - 21

0620024 --> Friday, 04 - 05

0620025 --> Friday, 03 - 28

0620026 --> Friday, 04 - 17

0620027 --> Friday, 04 - 02

0620028 --> Friday, 03 - 24

0620029 --> Friday, 04 - 13

0620030 --> Friday, 03 - 29

0620031 --> Friday, 04 - 18

0620032 --> Friday, 04 - 09

0620033 --> Friday, 03 - 25

0620034 --> Friday, 04 - 14

0620035 --> Friday, 04 - 06

0620036 --> Friday, 03 - 28

0620037 --> Friday, 04 - 10

0620038 --> Friday, 04 - 02

0620039 --> Friday, 04 - 22

0620040 --> Friday, 04 - 13

0620041 --> Friday, 03 - 29

0620042 --> Friday, 04 - 18

0620043 --> Friday, 04 - 10

0620044 --> Friday, 03 - 25

0620045 --> Friday, 04 - 14

0620046 --> Friday, 04 - 06

0620047 --> Friday, 03 - 22

0620048 --> Friday, 04 - 10

0620049 --> Friday, 04 - 02

0620050 --> Friday, 04 - 22

0620051 --> Friday, 04 - 07

0620052 --> Friday, 03 - 29

0620053 --> Friday, 04 - 18

0620054 --> Friday, 04 - 03

0620055 --> Friday, 03 - 26

0620056 --> Friday, 04 - 14

0620057 --> Friday, 03 - 30

0620058 --> Friday, 04 - 19

0620059 --> Friday, 04 - 11

0620060 --> Friday, 04 - 02

0620061 --> Friday, 04 - 15

0620062 --> Friday, 04 - 07

0620063 --> Friday, 03 - 30

0620064 --> Friday, 04 - 18

0620065 --> Friday, 04 - 03

0620066 --> Friday, 03 - 26

0620067 --> Friday, 04 - 08

0620068 --> Friday, 03 - 30

0620069 --> Friday, 04 - 19

0620070 --> Friday, 04 - 11

0620071 --> Friday, 03 - 27

0620072 --> Friday, 04 - 15

0620073 --> Friday, 04 - 07

0620074 --> Friday, 03 - 23

0620075 --> Friday, 04 - 12

0620076 --> Friday, 04 - 03

0620077 --> Friday, 04 - 23

0620078 --> Friday, 04 - 08

0620079 --> Friday, 03 - 31

0620080 --> Friday, 04 - 19

0620081 --> Friday, 04 - 04

0620082 --> Friday, 03 - 27

0620083 --> Friday, 04 - 16

0620084 --> Friday, 03 - 31

0620085 --> Friday, 03 - 23

0620086 --> Friday, 04 - 12

0620087 --> Friday, 03 - 28

0620088 --> Friday, 04 - 16

0620089 --> Friday, 04 - 08

0620090 --> Friday, 03 - 31

0620091 --> Friday, 04 - 13

0620092 --> Friday, 04 - 04

0620093 --> Friday, 03 - 27

0620094 --> Friday, 04 - 16

0620095 --> Friday, 04 - 01

0620096 --> Friday, 04 - 20

0620097 --> Friday, 04 - 12

0620098 --> Friday, 03 - 28

0620099 --> Friday, 04 - 17

0620100 --> Friday, 04 - 09

0620101 --> Friday, 03 - 25

0620102 --> Friday, 04 - 14

0620103 --> Friday, 04 - 06

0620104 --> Friday, 03 - 21

0620105 --> Friday, 04 - 10

0620106 --> Friday, 04 - 02

0620107 --> Friday, 04 - 22

0620108 --> Friday, 04 - 06

0620109 --> Friday, 03 - 29

0620110 --> Friday, 04 - 18

0620111 --> Friday, 04 - 03

0620112 --> Friday, 03 - 25

0620113 --> Friday, 04 - 14

0620114 --> Friday, 04 - 06

0620115 --> Friday, 03 - 22

0620116 --> Friday, 04 - 10

0620117 --> Friday, 04 - 02

0620118 --> Friday, 04 - 22

0620119 --> Friday, 04 - 07

0620120 --> Friday, 03 - 29

0620121 --> Friday, 04 - 18

0620122 --> Friday, 04 - 03

0620123 --> Friday, 03 - 26

0620124 --> Friday, 04 - 14

0620125 --> Friday, 03 - 30

0620126 --> Friday, 04 - 19

0620127 --> Friday, 04 - 11

0620128 --> Friday, 03 - 26

0620129 --> Friday, 04 - 15

0620130 --> Friday, 04 - 07

0620131 --> Friday, 03 - 23

0620132 --> Friday, 04 - 11

0620133 --> Friday, 04 - 03

0620134 --> Friday, 03 - 26

0620135 --> Friday, 04 - 08

0620136 --> Friday, 03 - 30

0620137 --> Friday, 04 - 19

0620138 --> Friday, 04 - 11

0620139 --> Friday, 03 - 27

0620140 --> Friday, 04 - 15

0620141 --> Friday, 04 - 07

0620142 --> Friday, 03 - 23

0620143 --> Friday, 04 - 12

0620144 --> Friday, 04 - 03

0620145 --> Friday, 04 - 23

0620146 --> Friday, 04 - 08

0620147 --> Friday, 03 - 31

0620148 --> Friday, 04 - 19

0620149 --> Friday, 04 - 04

0620150 --> Friday, 03 - 27

0620151 --> Friday, 04 - 16

0620152 --> Friday, 03 - 31

0620153 --> Friday, 03 - 23

0620154 --> Friday, 04 - 12

0620155 --> Friday, 03 - 28

0620156 --> Friday, 04 - 16

0620157 --> Friday, 04 - 08

0620158 --> Friday, 03 - 31

0620159 --> Friday, 04 - 13

0620160 --> Friday, 04 - 04

0620161 --> Friday, 03 - 27

0620162 --> Friday, 04 - 09

0620163 --> Friday, 04 - 01

0620164 --> Friday, 04 - 20

0620165 --> Friday, 04 - 12

0620166 --> Friday, 03 - 28

0620167 --> Friday, 04 - 17

0620168 --> Friday, 04 - 08

0620169 --> Friday, 03 - 24

0620170 --> Friday, 04 - 13

0620171 --> Friday, 04 - 05

0620172 --> Friday, 03 - 20

0620173 --> Friday, 04 - 09

0620174 --> Friday, 04 - 01

0620175 --> Friday, 04 - 21

0620176 --> Friday, 04 - 05

0620177 --> Friday, 03 - 28

0620178 --> Friday, 04 - 17

0620179 --> Friday, 04 - 02

0620180 --> Friday, 03 - 24

0620181 --> Friday, 04 - 13

0620182 --> Friday, 03 - 29

0620183 --> Friday, 04 - 18

0620184 --> Friday, 04 - 09

0620185 --> Friday, 04 - 01

0620186 --> Friday, 04 - 14

0620187 --> Friday, 04 - 06

0620188 --> Friday, 03 - 28

0620189 --> Friday, 04 - 17

0620190 --> Friday, 04 - 02

0620191 --> Friday, 03 - 25

0620192 --> Friday, 04 - 13

0620193 --> Friday, 03 - 29

0620194 --> Friday, 04 - 18

0620195 --> Friday, 04 - 10

0620196 --> Friday, 03 - 25

0620197 --> Friday, 04 - 14

0620198 --> Friday, 04 - 06

0620199 --> Friday, 03 - 22

0620200 --> Friday, 04 - 11

0620201 --> Friday, 04 - 03

0620202 --> Friday, 04 - 23

0620203 --> Friday, 04 - 08

0620204 --> Friday, 03 - 30

0620205 --> Friday, 04 - 19

0620206 --> Friday, 04 - 04

0620207 --> Friday, 03 - 27

0620208 --> Friday, 04 - 15

0620209 --> Friday, 03 - 31

0620210 --> Friday, 03 - 23

0620211 --> Friday, 04 - 12

0620212 --> Friday, 04 - 03

0620213 --> Friday, 04 - 16

0620214 --> Friday, 04 - 08

0620215 --> Friday, 03 - 31

0620216 --> Friday, 04 - 19

0620217 --> Friday, 04 - 04

0620218 --> Friday, 03 - 27

0620219 --> Friday, 04 - 09

0620220 --> Friday, 03 - 31

0620221 --> Friday, 04 - 20

0620222 --> Friday, 04 - 12

0620223 --> Friday, 03 - 28

0620224 --> Friday, 04 - 16

0620225 --> Friday, 04 - 08

0620226 --> Friday, 03 - 24

0620227 --> Friday, 04 - 13

0620228 --> Friday, 04 - 04

0620229 --> Friday, 03 - 20

0620230 --> Friday, 04 - 09

0620231 --> Friday, 04 - 01

0620232 --> Friday, 04 - 20

0620233 --> Friday, 04 - 05

0620234 --> Friday, 03 - 28

0620235 --> Friday, 04 - 17

0620236 --> Friday, 04 - 01

0620237 --> Friday, 03 - 24

0620238 --> Friday, 04 - 13

0620239 --> Friday, 03 - 29

0620240 --> Friday, 04 - 17

0620241 --> Friday, 04 - 09

0620242 --> Friday, 04 - 01

0620243 --> Friday, 04 - 14

0620244 --> Friday, 04 - 05

0620245 --> Friday, 03 - 28

0620246 --> Friday, 04 - 17

0620247 --> Friday, 04 - 02

0620248 --> Friday, 03 - 24

0620249 --> Friday, 04 - 13

0620250 --> Friday, 03 - 29

0620251 --> Friday, 04 - 18

0620252 --> Friday, 04 - 09

0620253 --> Friday, 03 - 25

0620254 --> Friday, 04 - 14

0620255 --> Friday, 04 - 06

0620256 --> Friday, 03 - 21

0620257 --> Friday, 04 - 10

0620258 --> Friday, 04 - 02

0620259 --> Friday, 04 - 22

0620260 --> Friday, 04 - 06

0620261 --> Friday, 03 - 29

0620262 --> Friday, 04 - 18

0620263 --> Friday, 04 - 03

0620264 --> Friday, 03 - 25

0620265 --> Friday, 04 - 14

0620266 --> Friday, 04 - 06

0620267 --> Friday, 03 - 22

0620268 --> Friday, 04 - 10

0620269 --> Friday, 04 - 02

0620270 --> Friday, 04 - 22

0620271 --> Friday, 04 - 07

0620272 --> Friday, 03 - 29

0620273 --> Friday, 04 - 18

0620274 --> Friday, 04 - 03

0620275 --> Friday, 03 - 26

0620276 --> Friday, 04 - 14

0620277 --> Friday, 03 - 30

0620278 --> Friday, 04 - 19

0620279 --> Friday, 04 - 11

0620280 --> Friday, 03 - 26

0620281 --> Friday, 04 - 15

0620282 --> Friday, 04 - 07

0620283 --> Friday, 03 - 23

0620284 --> Friday, 04 - 11

0620285 --> Friday, 04 - 03

0620286 --> Friday, 03 - 26

0620287 --> Friday, 04 - 08

0620288 --> Friday, 03 - 30

0620289 --> Friday, 04 - 19

0620290 --> Friday, 04 - 11

0620291 --> Friday, 03 - 27

0620292 --> Friday, 04 - 15

0620293 --> Friday, 04 - 07

0620294 --> Friday, 03 - 23

0620295 --> Friday, 04 - 12

0620296 --> Friday, 04 - 03

0620297 --> Friday, 04 - 23

0620298 --> Friday, 04 - 08

0620299 --> Friday, 03 - 31

0620300 --> Friday, 04 - 20

0620301 --> Friday, 04 - 05

0620302 --> Friday, 03 - 28

0620303 --> Friday, 04 - 17

0620304 --> Friday, 04 - 01

0620305 --> Friday, 03 - 24

0620306 --> Friday, 04 - 13

0620307 --> Friday, 03 - 29

0620308 --> Friday, 04 - 17

0620309 --> Friday, 04 - 09

0620310 --> Friday, 04 - 01

0620311 --> Friday, 04 - 14

0620312 --> Friday, 04 - 05

0620313 --> Friday, 03 - 28

0620314 --> Friday, 04 - 10

0620315 --> Friday, 04 - 02

0620316 --> Friday, 04 - 21

0620317 --> Friday, 04 - 13

0620318 --> Friday, 03 - 29

0620319 --> Friday, 04 - 18

0620320 --> Friday, 04 - 09

0620321 --> Friday, 03 - 25

0620322 --> Friday, 04 - 14

0620323 --> Friday, 04 - 06

0620324 --> Friday, 03 - 21

0620325 --> Friday, 04 - 10

0620326 --> Friday, 04 - 02

0620327 --> Friday, 04 - 22

0620328 --> Friday, 04 - 06

0620329 --> Friday, 03 - 29

0620330 --> Friday, 04 - 18

0620331 --> Friday, 04 - 03

0620332 --> Friday, 03 - 25

0620333 --> Friday, 04 - 14

0620334 --> Friday, 03 - 30

0620335 --> Friday, 04 - 19

0620336 --> Friday, 04 - 10

0620337 --> Friday, 04 - 02

0620338 --> Friday, 04 - 15

0620339 --> Friday, 04 - 07

0620340 --> Friday, 03 - 29

0620341 --> Friday, 04 - 18

0620342 --> Friday, 04 - 03

0620343 --> Friday, 03 - 26

0620344 --> Friday, 04 - 14

0620345 --> Friday, 03 - 30

0620346 --> Friday, 04 - 19

0620347 --> Friday, 04 - 11

0620348 --> Friday, 03 - 26

0620349 --> Friday, 04 - 15

0620350 --> Friday, 04 - 07

0620351 --> Friday, 03 - 23

0620352 --> Friday, 04 - 11

0620353 --> Friday, 04 - 03

0620354 --> Friday, 04 - 23

0620355 --> Friday, 04 - 08

0620356 --> Friday, 03 - 30

0620357 --> Friday, 04 - 19

0620358 --> Friday, 04 - 04

0620359 --> Friday, 03 - 27

0620360 --> Friday, 04 - 15

0620361 --> Friday, 04 - 07

0620362 --> Friday, 03 - 23

0620363 --> Friday, 04 - 12

0620364 --> Friday, 04 - 03

0620365 --> Friday, 04 - 16

0620366 --> Friday, 04 - 08

0620367 --> Friday, 03 - 31

0620368 --> Friday, 04 - 19

0620369 --> Friday, 04 - 04

0620370 --> Friday, 03 - 27

0620371 --> Friday, 04 - 16

0620372 --> Friday, 03 - 31

0620373 --> Friday, 04 - 20

0620374 --> Friday, 04 - 12

0620375 --> Friday, 03 - 28

0620376 --> Friday, 04 - 16

0620377 --> Friday, 04 - 08

0620378 --> Friday, 03 - 24

0620379 --> Friday, 04 - 13

0620380 --> Friday, 04 - 04

0620381 --> Friday, 03 - 27

0620382 --> Friday, 04 - 09

0620383 --> Friday, 04 - 01

0620384 --> Friday, 04 - 20

0620385 --> Friday, 04 - 12

0620386 --> Friday, 03 - 28

0620387 --> Friday, 04 - 17

0620388 --> Friday, 04 - 08

0620389 --> Friday, 03 - 24

0620390 --> Friday, 04 - 13

0620391 --> Friday, 04 - 05

0620392 --> Friday, 04 - 17

0620393 --> Friday, 04 - 09

0620394 --> Friday, 04 - 01

