Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1360000 through 1369999



1360000 --> Friday, 04 - 14

1360001 --> Friday, 04 - 06

1360002 --> Friday, 03 - 22

1360003 --> Friday, 04 - 11

1360004 --> Friday, 04 - 02

1360005 --> Friday, 04 - 22

1360006 --> Friday, 04 - 07

1360007 --> Friday, 03 - 30

1360008 --> Friday, 04 - 18

1360009 --> Friday, 04 - 10

1360010 --> Friday, 03 - 26

1360011 --> Friday, 04 - 15

1360012 --> Friday, 04 - 06

1360013 --> Friday, 03 - 22

1360014 --> Friday, 04 - 11

1360015 --> Friday, 04 - 03

1360016 --> Friday, 04 - 22

1360017 --> Friday, 04 - 07

1360018 --> Friday, 03 - 30

1360019 --> Friday, 04 - 19

1360020 --> Friday, 04 - 03

1360021 --> Friday, 03 - 26

1360022 --> Friday, 04 - 15

1360023 --> Friday, 03 - 31

1360024 --> Friday, 04 - 19

1360025 --> Friday, 04 - 11

1360026 --> Friday, 03 - 27

1360027 --> Friday, 04 - 16

1360028 --> Friday, 04 - 07

1360029 --> Friday, 03 - 30

1360030 --> Friday, 04 - 12

1360031 --> Friday, 04 - 04

1360032 --> Friday, 03 - 26

1360033 --> Friday, 04 - 15

1360034 --> Friday, 03 - 31

1360035 --> Friday, 04 - 20

1360036 --> Friday, 04 - 11

1360037 --> Friday, 03 - 27

1360038 --> Friday, 04 - 16

1360039 --> Friday, 04 - 08

1360040 --> Friday, 03 - 23

1360041 --> Friday, 04 - 12

1360042 --> Friday, 04 - 04

1360043 --> Friday, 04 - 17

1360044 --> Friday, 04 - 08

1360045 --> Friday, 03 - 31

1360046 --> Friday, 04 - 20

1360047 --> Friday, 04 - 05

1360048 --> Friday, 03 - 27

1360049 --> Friday, 04 - 16

1360050 --> Friday, 04 - 01

1360051 --> Friday, 03 - 24

1360052 --> Friday, 04 - 12

1360053 --> Friday, 04 - 04

1360054 --> Friday, 04 - 17

1360055 --> Friday, 04 - 09

1360056 --> Friday, 03 - 31

1360057 --> Friday, 04 - 20

1360058 --> Friday, 04 - 05

1360059 --> Friday, 03 - 28

1360060 --> Friday, 04 - 16

1360061 --> Friday, 04 - 01

1360062 --> Friday, 04 - 21

1360063 --> Friday, 04 - 13

1360064 --> Friday, 03 - 28

1360065 --> Friday, 04 - 17

1360066 --> Friday, 04 - 09

1360067 --> Friday, 03 - 25

1360068 --> Friday, 04 - 13

1360069 --> Friday, 04 - 05

1360070 --> Friday, 03 - 21

1360071 --> Friday, 04 - 10

1360072 --> Friday, 04 - 01

1360073 --> Friday, 04 - 21

1360074 --> Friday, 04 - 06

1360075 --> Friday, 03 - 29

1360076 --> Friday, 04 - 17

1360077 --> Friday, 04 - 02

1360078 --> Friday, 03 - 25

1360079 --> Friday, 04 - 14

1360080 --> Friday, 04 - 05

1360081 --> Friday, 04 - 18

1360082 --> Friday, 04 - 10

1360083 --> Friday, 04 - 02

1360084 --> Friday, 04 - 21

1360085 --> Friday, 04 - 06

1360086 --> Friday, 03 - 29

1360087 --> Friday, 04 - 18

1360088 --> Friday, 04 - 02

1360089 --> Friday, 03 - 25

1360090 --> Friday, 04 - 14

1360091 --> Friday, 03 - 30

1360092 --> Friday, 04 - 18

1360093 --> Friday, 04 - 10

1360094 --> Friday, 03 - 26

1360095 --> Friday, 04 - 15

1360096 --> Friday, 04 - 06

1360097 --> Friday, 03 - 22

1360098 --> Friday, 04 - 11

1360099 --> Friday, 04 - 03

1360100 --> Friday, 03 - 26

1360101 --> Friday, 04 - 08

1360102 --> Friday, 03 - 31

1360103 --> Friday, 04 - 20

1360104 --> Friday, 04 - 11

1360105 --> Friday, 03 - 27

1360106 --> Friday, 04 - 16

1360107 --> Friday, 04 - 08

1360108 --> Friday, 03 - 23

1360109 --> Friday, 04 - 12

1360110 --> Friday, 04 - 04

1360111 --> Friday, 04 - 17

1360112 --> Friday, 04 - 08

1360113 --> Friday, 03 - 31

1360114 --> Friday, 04 - 20

1360115 --> Friday, 04 - 05

1360116 --> Friday, 03 - 27

1360117 --> Friday, 04 - 16

1360118 --> Friday, 04 - 01

1360119 --> Friday, 03 - 24

1360120 --> Friday, 04 - 12

1360121 --> Friday, 03 - 28

1360122 --> Friday, 04 - 17

1360123 --> Friday, 04 - 09

1360124 --> Friday, 03 - 31

1360125 --> Friday, 04 - 13

1360126 --> Friday, 04 - 05

1360127 --> Friday, 03 - 28

1360128 --> Friday, 04 - 16

1360129 --> Friday, 04 - 01

1360130 --> Friday, 04 - 21

1360131 --> Friday, 04 - 13

1360132 --> Friday, 03 - 28

1360133 --> Friday, 04 - 17

1360134 --> Friday, 04 - 09

1360135 --> Friday, 03 - 25

1360136 --> Friday, 04 - 13

1360137 --> Friday, 04 - 05

1360138 --> Friday, 03 - 21

1360139 --> Friday, 04 - 10

