Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2260000 through 2269999



2260000 --> Friday, 04 - 21

2260001 --> Friday, 04 - 06

2260002 --> Friday, 03 - 29

2260003 --> Friday, 04 - 18

2260004 --> Friday, 04 - 02

2260005 --> Friday, 03 - 25

2260006 --> Friday, 04 - 14

2260007 --> Friday, 03 - 30

2260008 --> Friday, 04 - 18

2260009 --> Friday, 04 - 10

2260010 --> Friday, 03 - 26

2260011 --> Friday, 04 - 15

2260012 --> Friday, 04 - 06

2260013 --> Friday, 03 - 22

2260014 --> Friday, 04 - 11

2260015 --> Friday, 04 - 03

2260016 --> Friday, 04 - 22

2260017 --> Friday, 04 - 07

2260018 --> Friday, 03 - 30

2260019 --> Friday, 04 - 19

2260020 --> Friday, 04 - 10

2260021 --> Friday, 03 - 26

2260022 --> Friday, 04 - 15

2260023 --> Friday, 04 - 07

2260024 --> Friday, 03 - 22

2260025 --> Friday, 04 - 11

2260026 --> Friday, 04 - 03

2260027 --> Friday, 04 - 16

2260028 --> Friday, 04 - 07

2260029 --> Friday, 03 - 30

2260030 --> Friday, 04 - 19

2260031 --> Friday, 04 - 04

2260032 --> Friday, 03 - 26

2260033 --> Friday, 04 - 15

2260034 --> Friday, 03 - 31

2260035 --> Friday, 04 - 20

2260036 --> Friday, 04 - 11

2260037 --> Friday, 03 - 27

2260038 --> Friday, 04 - 16

2260039 --> Friday, 04 - 08

2260040 --> Friday, 03 - 30

2260041 --> Friday, 04 - 12

2260042 --> Friday, 04 - 04

2260043 --> Friday, 03 - 27

2260044 --> Friday, 04 - 15

2260045 --> Friday, 03 - 31

2260046 --> Friday, 04 - 20

2260047 --> Friday, 04 - 12

2260048 --> Friday, 03 - 27

2260049 --> Friday, 04 - 16

2260050 --> Friday, 04 - 08

2260051 --> Friday, 03 - 24

2260052 --> Friday, 04 - 12

2260053 --> Friday, 04 - 04

2260054 --> Friday, 04 - 17

2260055 --> Friday, 04 - 09

2260056 --> Friday, 03 - 31

2260057 --> Friday, 04 - 20

2260058 --> Friday, 04 - 05

2260059 --> Friday, 03 - 28

2260060 --> Friday, 04 - 16

2260061 --> Friday, 04 - 01

2260062 --> Friday, 03 - 24

2260063 --> Friday, 04 - 13

2260064 --> Friday, 04 - 04

2260065 --> Friday, 04 - 17

2260066 --> Friday, 04 - 09

2260067 --> Friday, 04 - 01

2260068 --> Friday, 04 - 20

2260069 --> Friday, 04 - 05

2260070 --> Friday, 03 - 28

2260071 --> Friday, 04 - 10

2260072 --> Friday, 04 - 01

2260073 --> Friday, 04 - 21

2260074 --> Friday, 04 - 13

2260075 --> Friday, 03 - 29

2260076 --> Friday, 04 - 17

2260077 --> Friday, 04 - 09

2260078 --> Friday, 03 - 25

2260079 --> Friday, 04 - 14

2260080 --> Friday, 04 - 05

2260081 --> Friday, 03 - 21

2260082 --> Friday, 04 - 10

2260083 --> Friday, 04 - 02

2260084 --> Friday, 04 - 21

2260085 --> Friday, 04 - 06

2260086 --> Friday, 03 - 29

2260087 --> Friday, 04 - 18

2260088 --> Friday, 04 - 02

2260089 --> Friday, 03 - 25

2260090 --> Friday, 04 - 14

2260091 --> Friday, 03 - 30

2260092 --> Friday, 04 - 18

2260093 --> Friday, 04 - 10

2260094 --> Friday, 04 - 02

2260095 --> Friday, 04 - 15

2260096 --> Friday, 04 - 06

2260097 --> Friday, 03 - 29

2260098 --> Friday, 04 - 18

2260099 --> Friday, 04 - 03

2260100 --> Friday, 03 - 26

2260101 --> Friday, 04 - 15

2260102 --> Friday, 03 - 31

2260103 --> Friday, 04 - 20

2260104 --> Friday, 04 - 11

2260105 --> Friday, 03 - 27

2260106 --> Friday, 04 - 16

2260107 --> Friday, 04 - 08

2260108 --> Friday, 03 - 23

2260109 --> Friday, 04 - 12

2260110 --> Friday, 04 - 04

2260111 --> Friday, 03 - 20

2260112 --> Friday, 04 - 08

2260113 --> Friday, 03 - 31

2260114 --> Friday, 04 - 20

2260115 --> Friday, 04 - 05

2260116 --> Friday, 03 - 27

2260117 --> Friday, 04 - 16

2260118 --> Friday, 04 - 08

2260119 --> Friday, 03 - 24

2260120 --> Friday, 04 - 12

2260121 --> Friday, 04 - 04

2260122 --> Friday, 04 - 17

2260123 --> Friday, 04 - 09

2260124 --> Friday, 03 - 31

2260125 --> Friday, 04 - 20

2260126 --> Friday, 04 - 05

2260127 --> Friday, 03 - 28

2260128 --> Friday, 04 - 16

2260129 --> Friday, 04 - 01

2260130 --> Friday, 03 - 24

2260131 --> Friday, 04 - 13

2260132 --> Friday, 03 - 28

2260133 --> Friday, 04 - 17

2260134 --> Friday, 04 - 09

2260135 --> Friday, 03 - 25

2260136 --> Friday, 04 - 13

2260137 --> Friday, 04 - 05

2260138 --> Friday, 03 - 28

2260139 --> Friday, 04 - 10

2260140 --> Friday, 04 - 01

2260141 --> Friday, 04 - 21

2260142 --> Friday, 04 - 13

2260143 --> Friday, 03 - 29

2260144 --> Friday, 04 - 17

2260145 --> Friday, 04 - 09

2260146 --> Friday, 03 - 25

2260147 --> Friday, 04 - 14

2260148 --> Friday, 04 - 05

2260149 --> Friday, 03 - 21

2260150 --> Friday, 04 - 10

2260151 --> Friday, 04 - 02

2260152 --> Friday, 04 - 21

2260153 --> Friday, 04 - 06

2260154 --> Friday, 03 - 29

2260155 --> Friday, 04 - 18

2260156 --> Friday, 04 - 02

2260157 --> Friday, 03 - 25

2260158 --> Friday, 04 - 14

2260159 --> Friday, 03 - 30

2260160 --> Friday, 04 - 18

2260161 --> Friday, 04 - 10

2260162 --> Friday, 04 - 02

2260163 --> Friday, 04 - 15

2260164 --> Friday, 04 - 06

2260165 --> Friday, 03 - 29

2260166 --> Friday, 04 - 11

2260167 --> Friday, 04 - 03

2260168 --> Friday, 03 - 25

2260169 --> Friday, 04 - 14

2260170 --> Friday, 03 - 30

2260171 --> Friday, 04 - 19

2260172 --> Friday, 04 - 10

2260173 --> Friday, 03 - 26

2260174 --> Friday, 04 - 15

2260175 --> Friday, 04 - 07

2260176 --> Friday, 03 - 22

2260177 --> Friday, 04 - 11

2260178 --> Friday, 04 - 03

2260179 --> Friday, 04 - 23

2260180 --> Friday, 04 - 07

2260181 --> Friday, 03 - 30

2260182 --> Friday, 04 - 19

2260183 --> Friday, 04 - 04

2260184 --> Friday, 03 - 26

2260185 --> Friday, 04 - 15

2260186 --> Friday, 03 - 31

2260187 --> Friday, 03 - 23

2260188 --> Friday, 04 - 11

2260189 --> Friday, 04 - 03

2260190 --> Friday, 04 - 16

2260191 --> Friday, 04 - 08

2260192 --> Friday, 03 - 30

2260193 --> Friday, 04 - 19

2260194 --> Friday, 04 - 04

2260195 --> Friday, 03 - 27

2260196 --> Friday, 04 - 15

2260197 --> Friday, 03 - 31

2260198 --> Friday, 04 - 20

2260199 --> Friday, 04 - 12

2260200 --> Friday, 03 - 28

2260201 --> Friday, 04 - 17

2260202 --> Friday, 04 - 09

2260203 --> Friday, 03 - 25

2260204 --> Friday, 04 - 13

2260205 --> Friday, 04 - 05

2260206 --> Friday, 03 - 21

2260207 --> Friday, 04 - 10

2260208 --> Friday, 04 - 01

2260209 --> Friday, 04 - 21

2260210 --> Friday, 04 - 06

2260211 --> Friday, 03 - 29

2260212 --> Friday, 04 - 17

2260213 --> Friday, 04 - 02

2260214 --> Friday, 03 - 25

2260215 --> Friday, 04 - 14

2260216 --> Friday, 04 - 05

2260217 --> Friday, 04 - 18

2260218 --> Friday, 04 - 10

2260219 --> Friday, 04 - 02

2260220 --> Friday, 04 - 21

2260221 --> Friday, 04 - 06

2260222 --> Friday, 03 - 29

2260223 --> Friday, 04 - 11

2260224 --> Friday, 04 - 02

2260225 --> Friday, 03 - 25

2260226 --> Friday, 04 - 14

2260227 --> Friday, 03 - 30

2260228 --> Friday, 04 - 18

2260229 --> Friday, 04 - 10

2260230 --> Friday, 03 - 26

2260231 --> Friday, 04 - 15

2260232 --> Friday, 04 - 06

2260233 --> Friday, 03 - 22

2260234 --> Friday, 04 - 11

2260235 --> Friday, 04 - 03

2260236 --> Friday, 04 - 22

2260237 --> Friday, 04 - 07

2260238 --> Friday, 03 - 30

2260239 --> Friday, 04 - 19

2260240 --> Friday, 04 - 03

2260241 --> Friday, 03 - 26

2260242 --> Friday, 04 - 15

2260243 --> Friday, 03 - 31

2260244 --> Friday, 03 - 22

2260245 --> Friday, 04 - 11

2260246 --> Friday, 04 - 03

2260247 --> Friday, 04 - 16

2260248 --> Friday, 04 - 07

2260249 --> Friday, 03 - 30

2260250 --> Friday, 04 - 19

2260251 --> Friday, 04 - 04

2260252 --> Friday, 03 - 26

2260253 --> Friday, 04 - 15

2260254 --> Friday, 03 - 31

2260255 --> Friday, 04 - 20

2260256 --> Friday, 04 - 11

2260257 --> Friday, 03 - 27

2260258 --> Friday, 04 - 16

2260259 --> Friday, 04 - 08

2260260 --> Friday, 03 - 23

2260261 --> Friday, 04 - 12

2260262 --> Friday, 04 - 04

2260263 --> Friday, 03 - 20

2260264 --> Friday, 04 - 08

2260265 --> Friday, 03 - 31

2260266 --> Friday, 04 - 20

2260267 --> Friday, 04 - 05

2260268 --> Friday, 03 - 27

2260269 --> Friday, 04 - 16

2260270 --> Friday, 04 - 08

2260271 --> Friday, 03 - 24

2260272 --> Friday, 04 - 12

2260273 --> Friday, 04 - 04

2260274 --> Friday, 04 - 17

2260275 --> Friday, 04 - 09

2260276 --> Friday, 03 - 31

2260277 --> Friday, 04 - 20

2260278 --> Friday, 04 - 05

2260279 --> Friday, 03 - 28

2260280 --> Friday, 04 - 16

2260281 --> Friday, 04 - 01

2260282 --> Friday, 03 - 24

2260283 --> Friday, 04 - 13

2260284 --> Friday, 03 - 28

2260285 --> Friday, 04 - 17

2260286 --> Friday, 04 - 09

2260287 --> Friday, 03 - 25

2260288 --> Friday, 04 - 13

2260289 --> Friday, 04 - 05

2260290 --> Friday, 03 - 28

2260291 --> Friday, 04 - 10

2260292 --> Friday, 04 - 01

2260293 --> Friday, 04 - 21

2260294 --> Friday, 04 - 13

2260295 --> Friday, 03 - 29

2260296 --> Friday, 04 - 17

2260297 --> Friday, 04 - 09

2260298 --> Friday, 03 - 25

2260299 --> Friday, 04 - 14

2260300 --> Friday, 04 - 06

2260301 --> Friday, 03 - 22

2260302 --> Friday, 04 - 11

2260303 --> Friday, 04 - 03

2260304 --> Friday, 04 - 22

2260305 --> Friday, 04 - 07

2260306 --> Friday, 03 - 30

2260307 --> Friday, 04 - 19

2260308 --> Friday, 04 - 03

2260309 --> Friday, 03 - 26

2260310 --> Friday, 04 - 15

2260311 --> Friday, 03 - 31

2260312 --> Friday, 03 - 22

2260313 --> Friday, 04 - 11

2260314 --> Friday, 04 - 03

2260315 --> Friday, 04 - 16

2260316 --> Friday, 04 - 07

2260317 --> Friday, 03 - 30

2260318 --> Friday, 04 - 12

2260319 --> Friday, 04 - 04

2260320 --> Friday, 03 - 26

2260321 --> Friday, 04 - 15

2260322 --> Friday, 03 - 31

2260323 --> Friday, 04 - 20

2260324 --> Friday, 04 - 11

2260325 --> Friday, 03 - 27

2260326 --> Friday, 04 - 16

2260327 --> Friday, 04 - 08

2260328 --> Friday, 03 - 23

2260329 --> Friday, 04 - 12

2260330 --> Friday, 04 - 04

2260331 --> Friday, 03 - 20

2260332 --> Friday, 04 - 08

2260333 --> Friday, 03 - 31

2260334 --> Friday, 04 - 20

2260335 --> Friday, 04 - 05

2260336 --> Friday, 03 - 27

