Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0800000 through 0809999



0800000 --> Friday, 03 - 31

0800001 --> Friday, 04 - 20

0800002 --> Friday, 04 - 12

0800003 --> Friday, 03 - 28

0800004 --> Friday, 04 - 16

0800005 --> Friday, 04 - 08

0800006 --> Friday, 03 - 24

0800007 --> Friday, 04 - 13

0800008 --> Friday, 04 - 04

0800009 --> Friday, 03 - 27

0800010 --> Friday, 04 - 09

0800011 --> Friday, 04 - 01

0800012 --> Friday, 04 - 20

0800013 --> Friday, 04 - 12

0800014 --> Friday, 03 - 28

0800015 --> Friday, 04 - 17

0800016 --> Friday, 04 - 08

0800017 --> Friday, 03 - 24

0800018 --> Friday, 04 - 13

0800019 --> Friday, 04 - 05

0800020 --> Friday, 04 - 17

0800021 --> Friday, 04 - 09

0800022 --> Friday, 04 - 01

0800023 --> Friday, 04 - 21

0800024 --> Friday, 04 - 05

0800025 --> Friday, 03 - 28

0800026 --> Friday, 04 - 17

0800027 --> Friday, 04 - 02

0800028 --> Friday, 03 - 24

0800029 --> Friday, 04 - 13

0800030 --> Friday, 03 - 29

0800031 --> Friday, 04 - 18

0800032 --> Friday, 04 - 09

0800033 --> Friday, 03 - 25

0800034 --> Friday, 04 - 14

0800035 --> Friday, 04 - 06

0800036 --> Friday, 03 - 28

0800037 --> Friday, 04 - 10

0800038 --> Friday, 04 - 02

0800039 --> Friday, 04 - 22

0800040 --> Friday, 04 - 13

0800041 --> Friday, 03 - 29

0800042 --> Friday, 04 - 18

0800043 --> Friday, 04 - 10

0800044 --> Friday, 03 - 25

0800045 --> Friday, 04 - 14

0800046 --> Friday, 04 - 06

0800047 --> Friday, 03 - 22

0800048 --> Friday, 04 - 10

0800049 --> Friday, 04 - 02

0800050 --> Friday, 04 - 22

0800051 --> Friday, 04 - 07

0800052 --> Friday, 03 - 29

0800053 --> Friday, 04 - 18

0800054 --> Friday, 04 - 03

0800055 --> Friday, 03 - 26

0800056 --> Friday, 04 - 14

0800057 --> Friday, 03 - 30

0800058 --> Friday, 04 - 19

0800059 --> Friday, 04 - 11

0800060 --> Friday, 04 - 02

0800061 --> Friday, 04 - 15

0800062 --> Friday, 04 - 07

0800063 --> Friday, 03 - 30

0800064 --> Friday, 04 - 18

0800065 --> Friday, 04 - 03

0800066 --> Friday, 03 - 26

0800067 --> Friday, 04 - 15

0800068 --> Friday, 03 - 30

0800069 --> Friday, 04 - 19

0800070 --> Friday, 04 - 11

0800071 --> Friday, 03 - 27

0800072 --> Friday, 04 - 15

0800073 --> Friday, 04 - 07

0800074 --> Friday, 03 - 23

0800075 --> Friday, 04 - 12

0800076 --> Friday, 04 - 03

0800077 --> Friday, 04 - 23

0800078 --> Friday, 04 - 08

0800079 --> Friday, 03 - 31

0800080 --> Friday, 04 - 19

0800081 --> Friday, 04 - 04

0800082 --> Friday, 03 - 27

0800083 --> Friday, 04 - 16

0800084 --> Friday, 04 - 07

0800085 --> Friday, 03 - 23

0800086 --> Friday, 04 - 12

0800087 --> Friday, 04 - 04

0800088 --> Friday, 04 - 16

0800089 --> Friday, 04 - 08

0800090 --> Friday, 03 - 31

0800091 --> Friday, 04 - 13

0800092 --> Friday, 04 - 04

0800093 --> Friday, 03 - 27

0800094 --> Friday, 04 - 16

