Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2880000 through 2889999



2880000 --> Friday, 04 - 14

2880001 --> Friday, 03 - 30

2880002 --> Friday, 04 - 19

2880003 --> Friday, 04 - 11

2880004 --> Friday, 03 - 26

2880005 --> Friday, 04 - 15

2880006 --> Friday, 04 - 07

2880007 --> Friday, 03 - 23

2880008 --> Friday, 04 - 11

2880009 --> Friday, 04 - 03

2880010 --> Friday, 03 - 26

2880011 --> Friday, 04 - 08

2880012 --> Friday, 03 - 30

2880013 --> Friday, 04 - 19

2880014 --> Friday, 04 - 11

2880015 --> Friday, 03 - 27

2880016 --> Friday, 04 - 15

2880017 --> Friday, 04 - 07

2880018 --> Friday, 03 - 23

2880019 --> Friday, 04 - 12

2880020 --> Friday, 04 - 03

2880021 --> Friday, 04 - 23

2880022 --> Friday, 04 - 08

2880023 --> Friday, 03 - 31

2880024 --> Friday, 04 - 19

2880025 --> Friday, 04 - 04

2880026 --> Friday, 03 - 27

2880027 --> Friday, 04 - 16

2880028 --> Friday, 03 - 31

2880029 --> Friday, 03 - 23

2880030 --> Friday, 04 - 12

2880031 --> Friday, 03 - 28

2880032 --> Friday, 04 - 16

2880033 --> Friday, 04 - 08

2880034 --> Friday, 03 - 31

2880035 --> Friday, 04 - 13

2880036 --> Friday, 04 - 04

2880037 --> Friday, 03 - 27

2880038 --> Friday, 04 - 16

2880039 --> Friday, 04 - 01

2880040 --> Friday, 04 - 20

2880041 --> Friday, 04 - 12

2880042 --> Friday, 03 - 28

2880043 --> Friday, 04 - 17

2880044 --> Friday, 04 - 08

2880045 --> Friday, 03 - 24

2880046 --> Friday, 04 - 13

2880047 --> Friday, 04 - 05

2880048 --> Friday, 03 - 20

2880049 --> Friday, 04 - 09

2880050 --> Friday, 04 - 01

2880051 --> Friday, 04 - 21

2880052 --> Friday, 04 - 05

2880053 --> Friday, 03 - 28

2880054 --> Friday, 04 - 17

2880055 --> Friday, 04 - 02

2880056 --> Friday, 03 - 24

2880057 --> Friday, 04 - 13

2880058 --> Friday, 03 - 29

2880059 --> Friday, 04 - 18

2880060 --> Friday, 04 - 09

2880061 --> Friday, 04 - 01

2880062 --> Friday, 04 - 14

2880063 --> Friday, 04 - 06

2880064 --> Friday, 03 - 28

2880065 --> Friday, 04 - 17

2880066 --> Friday, 04 - 02

2880067 --> Friday, 03 - 25

2880068 --> Friday, 04 - 13

2880069 --> Friday, 03 - 29

2880070 --> Friday, 04 - 18

2880071 --> Friday, 04 - 10

2880072 --> Friday, 03 - 25

