Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2110000 through 2119999



2110000 --> Friday, 04 - 07

2110001 --> Friday, 03 - 30

2110002 --> Friday, 04 - 19

2110003 --> Friday, 04 - 04

2110004 --> Friday, 03 - 26

2110005 --> Friday, 04 - 15

2110006 --> Friday, 03 - 31

2110007 --> Friday, 04 - 20

2110008 --> Friday, 04 - 11

2110009 --> Friday, 03 - 27

2110010 --> Friday, 04 - 16

2110011 --> Friday, 04 - 08

2110012 --> Friday, 03 - 23

2110013 --> Friday, 04 - 12

2110014 --> Friday, 04 - 04

2110015 --> Friday, 03 - 20

2110016 --> Friday, 04 - 08

2110017 --> Friday, 03 - 31

2110018 --> Friday, 04 - 20

2110019 --> Friday, 04 - 05

2110020 --> Friday, 03 - 27

2110021 --> Friday, 04 - 16

2110022 --> Friday, 04 - 08

2110023 --> Friday, 03 - 24

2110024 --> Friday, 04 - 12

2110025 --> Friday, 04 - 04

2110026 --> Friday, 04 - 17

2110027 --> Friday, 04 - 09

2110028 --> Friday, 03 - 31

2110029 --> Friday, 04 - 20

2110030 --> Friday, 04 - 05

2110031 --> Friday, 03 - 28

2110032 --> Friday, 04 - 16

2110033 --> Friday, 04 - 01

2110034 --> Friday, 03 - 24

2110035 --> Friday, 04 - 13

2110036 --> Friday, 03 - 28

2110037 --> Friday, 04 - 17

2110038 --> Friday, 04 - 09

2110039 --> Friday, 03 - 25

2110040 --> Friday, 04 - 13

2110041 --> Friday, 04 - 05

2110042 --> Friday, 03 - 28

2110043 --> Friday, 04 - 10

2110044 --> Friday, 04 - 01

2110045 --> Friday, 04 - 21

2110046 --> Friday, 04 - 06

2110047 --> Friday, 03 - 29

2110048 --> Friday, 04 - 17

2110049 --> Friday, 04 - 09

2110050 --> Friday, 03 - 25

2110051 --> Friday, 04 - 14

2110052 --> Friday, 04 - 05

2110053 --> Friday, 03 - 21

