Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2040000 through 2049999



2040000 --> Friday, 04 - 21

2040001 --> Friday, 04 - 13

2040002 --> Friday, 03 - 29

2040003 --> Friday, 04 - 18

2040004 --> Friday, 04 - 09

2040005 --> Friday, 03 - 25

2040006 --> Friday, 04 - 14

2040007 --> Friday, 04 - 06

2040008 --> Friday, 03 - 21

2040009 --> Friday, 04 - 10

2040010 --> Friday, 04 - 02

2040011 --> Friday, 04 - 22

2040012 --> Friday, 04 - 06

2040013 --> Friday, 03 - 29

2040014 --> Friday, 04 - 18

2040015 --> Friday, 04 - 03

2040016 --> Friday, 03 - 25

2040017 --> Friday, 04 - 14

2040018 --> Friday, 03 - 30

2040019 --> Friday, 04 - 19

2040020 --> Friday, 04 - 10

2040021 --> Friday, 04 - 02

2040022 --> Friday, 04 - 15

2040023 --> Friday, 04 - 07

2040024 --> Friday, 03 - 29

2040025 --> Friday, 04 - 18

2040026 --> Friday, 04 - 03

2040027 --> Friday, 03 - 26

2040028 --> Friday, 04 - 14

2040029 --> Friday, 03 - 30

2040030 --> Friday, 04 - 19

2040031 --> Friday, 04 - 11

2040032 --> Friday, 03 - 26

2040033 --> Friday, 04 - 15

2040034 --> Friday, 04 - 07

2040035 --> Friday, 03 - 23

2040036 --> Friday, 04 - 11

2040037 --> Friday, 04 - 03

2040038 --> Friday, 04 - 23

2040039 --> Friday, 04 - 08

2040040 --> Friday, 03 - 30

2040041 --> Friday, 04 - 19

2040042 --> Friday, 04 - 04

2040043 --> Friday, 03 - 27

2040044 --> Friday, 04 - 15

2040045 --> Friday, 04 - 07

2040046 --> Friday, 03 - 23

2040047 --> Friday, 04 - 12

2040048 --> Friday, 04 - 03

2040049 --> Friday, 04 - 16

2040050 --> Friday, 04 - 08

2040051 --> Friday, 03 - 31

2040052 --> Friday, 04 - 19

2040053 --> Friday, 04 - 04

2040054 --> Friday, 03 - 27

2040055 --> Friday, 04 - 16

2040056 --> Friday, 03 - 31

2040057 --> Friday, 04 - 20

2040058 --> Friday, 04 - 12

2040059 --> Friday, 03 - 28

2040060 --> Friday, 04 - 16

2040061 --> Friday, 04 - 08

2040062 --> Friday, 03 - 24

2040063 --> Friday, 04 - 13

2040064 --> Friday, 04 - 04

2040065 --> Friday, 03 - 27

2040066 --> Friday, 04 - 09

2040067 --> Friday, 04 - 01

2040068 --> Friday, 04 - 20

2040069 --> Friday, 04 - 05

2040070 --> Friday, 03 - 28

2040071 --> Friday, 04 - 17

2040072 --> Friday, 04 - 08

2040073 --> Friday, 03 - 24

2040074 --> Friday, 04 - 13

2040075 --> Friday, 04 - 05

2040076 --> Friday, 04 - 17

2040077 --> Friday, 04 - 09

2040078 --> Friday, 04 - 01

2040079 --> Friday, 04 - 21

2040080 --> Friday, 04 - 05

2040081 --> Friday, 03 - 28

2040082 --> Friday, 04 - 17

