Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3150000 through 3159999



3150000 --> Friday, 04 - 14

3150001 --> Friday, 03 - 30

3150002 --> Friday, 04 - 19

3150003 --> Friday, 04 - 11

3150004 --> Friday, 04 - 02

3150005 --> Friday, 04 - 15

3150006 --> Friday, 04 - 07

3150007 --> Friday, 03 - 30

3150008 --> Friday, 04 - 18

3150009 --> Friday, 04 - 03

3150010 --> Friday, 03 - 26

3150011 --> Friday, 04 - 08

3150012 --> Friday, 03 - 30

3150013 --> Friday, 04 - 19

3150014 --> Friday, 04 - 11

3150015 --> Friday, 03 - 27

3150016 --> Friday, 04 - 15

3150017 --> Friday, 04 - 07

3150018 --> Friday, 03 - 23

3150019 --> Friday, 04 - 12

3150020 --> Friday, 04 - 03

3150021 --> Friday, 04 - 23

3150022 --> Friday, 04 - 08

3150023 --> Friday, 03 - 31

3150024 --> Friday, 04 - 19

3150025 --> Friday, 04 - 04

3150026 --> Friday, 03 - 27

3150027 --> Friday, 04 - 16

3150028 --> Friday, 04 - 07

3150029 --> Friday, 03 - 23

3150030 --> Friday, 04 - 12

3150031 --> Friday, 03 - 28

3150032 --> Friday, 04 - 16

3150033 --> Friday, 04 - 08

3150034 --> Friday, 03 - 31

3150035 --> Friday, 04 - 13

3150036 --> Friday, 04 - 04

3150037 --> Friday, 03 - 27

3150038 --> Friday, 04 - 16

3150039 --> Friday, 04 - 01

3150040 --> Friday, 04 - 20

3150041 --> Friday, 04 - 12

3150042 --> Friday, 03 - 28

3150043 --> Friday, 04 - 17

3150044 --> Friday, 04 - 08

3150045 --> Friday, 03 - 24

3150046 --> Friday, 04 - 13

3150047 --> Friday, 04 - 05

3150048 --> Friday, 03 - 20

3150049 --> Friday, 04 - 09

3150050 --> Friday, 04 - 01

3150051 --> Friday, 04 - 21

3150052 --> Friday, 04 - 05

3150053 --> Friday, 03 - 28

3150054 --> Friday, 04 - 17

3150055 --> Friday, 04 - 02

3150056 --> Friday, 03 - 24

3150057 --> Friday, 04 - 13

3150058 --> Friday, 04 - 05

3150059 --> Friday, 04 - 18

3150060 --> Friday, 04 - 09

3150061 --> Friday, 04 - 01

3150062 --> Friday, 04 - 21

3150063 --> Friday, 04 - 06

3150064 --> Friday, 03 - 28

3150065 --> Friday, 04 - 17

3150066 --> Friday, 04 - 02

3150067 --> Friday, 03 - 25

3150068 --> Friday, 04 - 13

3150069 --> Friday, 03 - 29

3150070 --> Friday, 04 - 18

3150071 --> Friday, 04 - 10

3150072 --> Friday, 03 - 25

3150073 --> Friday, 04 - 14

3150074 --> Friday, 04 - 06

3150075 --> Friday, 03 - 22

3150076 --> Friday, 04 - 10

3150077 --> Friday, 04 - 02

3150078 --> Friday, 04 - 22

3150079 --> Friday, 04 - 07

3150080 --> Friday, 03 - 29

3150081 --> Friday, 04 - 18

3150082 --> Friday, 04 - 10

3150083 --> Friday, 03 - 26

3150084 --> Friday, 04 - 14

3150085 --> Friday, 04 - 06

3150086 --> Friday, 03 - 22

3150087 --> Friday, 04 - 11

3150088 --> Friday, 04 - 02

3150089 --> Friday, 04 - 22

3150090 --> Friday, 04 - 07

3150091 --> Friday, 03 - 30

3150092 --> Friday, 04 - 18

3150093 --> Friday, 04 - 03

3150094 --> Friday, 03 - 26

3150095 --> Friday, 04 - 15

3150096 --> Friday, 03 - 30

3150097 --> Friday, 04 - 19

3150098 --> Friday, 04 - 11

3150099 --> Friday, 03 - 27

3150100 --> Friday, 04 - 16

3150101 --> Friday, 04 - 08

3150102 --> Friday, 03 - 31

3150103 --> Friday, 04 - 13

3150104 --> Friday, 04 - 04

3150105 --> Friday, 03 - 27

3150106 --> Friday, 04 - 09

3150107 --> Friday, 04 - 01

3150108 --> Friday, 04 - 20

3150109 --> Friday, 04 - 12

3150110 --> Friday, 03 - 28

3150111 --> Friday, 04 - 17

3150112 --> Friday, 04 - 08

3150113 --> Friday, 03 - 24

3150114 --> Friday, 04 - 13

3150115 --> Friday, 04 - 05

3150116 --> Friday, 03 - 20

3150117 --> Friday, 04 - 09

3150118 --> Friday, 04 - 01

3150119 --> Friday, 04 - 21

3150120 --> Friday, 04 - 05

3150121 --> Friday, 03 - 28

3150122 --> Friday, 04 - 17

3150123 --> Friday, 04 - 02

3150124 --> Friday, 03 - 24

3150125 --> Friday, 04 - 13

3150126 --> Friday, 03 - 29

3150127 --> Friday, 04 - 18

3150128 --> Friday, 04 - 09

3150129 --> Friday, 04 - 01

3150130 --> Friday, 04 - 14

3150131 --> Friday, 04 - 06

3150132 --> Friday, 03 - 28

3150133 --> Friday, 04 - 17

3150134 --> Friday, 04 - 02

3150135 --> Friday, 03 - 25

3150136 --> Friday, 04 - 13

3150137 --> Friday, 03 - 29

3150138 --> Friday, 04 - 18

3150139 --> Friday, 04 - 10

3150140 --> Friday, 03 - 25

3150141 --> Friday, 04 - 14

3150142 --> Friday, 04 - 06

3150143 --> Friday, 03 - 22

3150144 --> Friday, 04 - 10

3150145 --> Friday, 04 - 02

3150146 --> Friday, 04 - 22

3150147 --> Friday, 04 - 07

3150148 --> Friday, 03 - 29

3150149 --> Friday, 04 - 18

3150150 --> Friday, 04 - 03

3150151 --> Friday, 03 - 26

3150152 --> Friday, 04 - 14

3150153 --> Friday, 04 - 06

3150154 --> Friday, 03 - 22

3150155 --> Friday, 04 - 11

3150156 --> Friday, 04 - 02

3150157 --> Friday, 04 - 22

3150158 --> Friday, 04 - 07

3150159 --> Friday, 03 - 30

3150160 --> Friday, 04 - 18

3150161 --> Friday, 04 - 03

3150162 --> Friday, 03 - 26

3150163 --> Friday, 04 - 15

3150164 --> Friday, 03 - 30

3150165 --> Friday, 04 - 19

3150166 --> Friday, 04 - 11

3150167 --> Friday, 03 - 27

3150168 --> Friday, 04 - 15

3150169 --> Friday, 04 - 07

3150170 --> Friday, 03 - 23

3150171 --> Friday, 04 - 12

3150172 --> Friday, 04 - 03

3150173 --> Friday, 03 - 26

3150174 --> Friday, 04 - 08

3150175 --> Friday, 03 - 31

3150176 --> Friday, 04 - 19

3150177 --> Friday, 04 - 11

3150178 --> Friday, 03 - 27

3150179 --> Friday, 04 - 16

3150180 --> Friday, 04 - 07

3150181 --> Friday, 03 - 23

3150182 --> Friday, 04 - 12

3150183 --> Friday, 04 - 04

3150184 --> Friday, 04 - 23

3150185 --> Friday, 04 - 08

3150186 --> Friday, 03 - 31

3150187 --> Friday, 04 - 20

3150188 --> Friday, 04 - 04

3150189 --> Friday, 03 - 27

3150190 --> Friday, 04 - 16

3150191 --> Friday, 04 - 01

3150192 --> Friday, 03 - 23

3150193 --> Friday, 04 - 12

3150194 --> Friday, 03 - 28

3150195 --> Friday, 04 - 17

3150196 --> Friday, 04 - 08

3150197 --> Friday, 03 - 31

3150198 --> Friday, 04 - 13

3150199 --> Friday, 04 - 05

3150200 --> Friday, 03 - 21

3150201 --> Friday, 04 - 10

3150202 --> Friday, 04 - 02

3150203 --> Friday, 04 - 22

3150204 --> Friday, 04 - 06

3150205 --> Friday, 03 - 29

3150206 --> Friday, 04 - 18

3150207 --> Friday, 04 - 03

3150208 --> Friday, 03 - 25

3150209 --> Friday, 04 - 14

3150210 --> Friday, 04 - 06

3150211 --> Friday, 03 - 22

3150212 --> Friday, 04 - 10

3150213 --> Friday, 04 - 02

3150214 --> Friday, 04 - 22

3150215 --> Friday, 04 - 07

3150216 --> Friday, 03 - 29

3150217 --> Friday, 04 - 18

3150218 --> Friday, 04 - 03

3150219 --> Friday, 03 - 26

3150220 --> Friday, 04 - 14

3150221 --> Friday, 03 - 30

3150222 --> Friday, 04 - 19

3150223 --> Friday, 04 - 11

