Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1570000 through 1579999



1570000 --> Friday, 04 - 07

1570001 --> Friday, 03 - 30

1570002 --> Friday, 04 - 12

1570003 --> Friday, 04 - 04

1570004 --> Friday, 03 - 26

1570005 --> Friday, 04 - 15

1570006 --> Friday, 03 - 31

1570007 --> Friday, 04 - 20

1570008 --> Friday, 04 - 11

1570009 --> Friday, 03 - 27

1570010 --> Friday, 04 - 16

1570011 --> Friday, 04 - 08

1570012 --> Friday, 03 - 23

1570013 --> Friday, 04 - 12

1570014 --> Friday, 04 - 04

1570015 --> Friday, 04 - 17

1570016 --> Friday, 04 - 08

1570017 --> Friday, 03 - 31

1570018 --> Friday, 04 - 20

1570019 --> Friday, 04 - 05

1570020 --> Friday, 03 - 27

1570021 --> Friday, 04 - 16

1570022 --> Friday, 04 - 01

1570023 --> Friday, 03 - 24

1570024 --> Friday, 04 - 12

1570025 --> Friday, 04 - 04

1570026 --> Friday, 04 - 17

1570027 --> Friday, 04 - 09

1570028 --> Friday, 03 - 31

1570029 --> Friday, 04 - 13

1570030 --> Friday, 04 - 05

1570031 --> Friday, 03 - 28

1570032 --> Friday, 04 - 16

1570033 --> Friday, 04 - 01

1570034 --> Friday, 04 - 21

1570035 --> Friday, 04 - 13

1570036 --> Friday, 03 - 28

1570037 --> Friday, 04 - 17

1570038 --> Friday, 04 - 09

1570039 --> Friday, 03 - 25

1570040 --> Friday, 04 - 13

1570041 --> Friday, 04 - 05

1570042 --> Friday, 03 - 21

1570043 --> Friday, 04 - 10

1570044 --> Friday, 04 - 01

1570045 --> Friday, 04 - 21

1570046 --> Friday, 04 - 06

1570047 --> Friday, 03 - 29

1570048 --> Friday, 04 - 17

1570049 --> Friday, 04 - 02

1570050 --> Friday, 03 - 25

1570051 --> Friday, 04 - 14

1570052 --> Friday, 04 - 05

1570053 --> Friday, 04 - 18

1570054 --> Friday, 04 - 10

1570055 --> Friday, 04 - 02

1570056 --> Friday, 04 - 21

1570057 --> Friday, 04 - 06

1570058 --> Friday, 03 - 29

1570059 --> Friday, 04 - 18

1570060 --> Friday, 04 - 02

1570061 --> Friday, 03 - 25

1570062 --> Friday, 04 - 14

1570063 --> Friday, 03 - 30

1570064 --> Friday, 04 - 18

1570065 --> Friday, 04 - 10

1570066 --> Friday, 03 - 26

1570067 --> Friday, 04 - 15

1570068 --> Friday, 04 - 06

1570069 --> Friday, 03 - 22

1570070 --> Friday, 04 - 11

1570071 --> Friday, 04 - 03

1570072 --> Friday, 04 - 22

1570073 --> Friday, 04 - 07

1570074 --> Friday, 03 - 30

1570075 --> Friday, 04 - 19

1570076 --> Friday, 04 - 10

1570077 --> Friday, 03 - 26

1570078 --> Friday, 04 - 15

1570079 --> Friday, 04 - 07

1570080 --> Friday, 03 - 22

1570081 --> Friday, 04 - 11

1570082 --> Friday, 04 - 03

1570083 --> Friday, 04 - 16

1570084 --> Friday, 04 - 07

1570085 --> Friday, 03 - 30

1570086 --> Friday, 04 - 19

1570087 --> Friday, 04 - 04

1570088 --> Friday, 03 - 26

1570089 --> Friday, 04 - 15

1570090 --> Friday, 03 - 31

1570091 --> Friday, 04 - 20

1570092 --> Friday, 04 - 11

1570093 --> Friday, 03 - 27

1570094 --> Friday, 04 - 16

1570095 --> Friday, 04 - 08

1570096 --> Friday, 03 - 30

1570097 --> Friday, 04 - 12

1570098 --> Friday, 04 - 04

1570099 --> Friday, 03 - 27

1570100 --> Friday, 04 - 16

1570101 --> Friday, 04 - 01

1570102 --> Friday, 04 - 21

1570103 --> Friday, 04 - 06

