Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4650000 through 4659999



4650000 --> Friday, 03 - 24

4650001 --> Friday, 04 - 13

4650002 --> Friday, 04 - 05

4650003 --> Friday, 03 - 21

4650004 --> Friday, 04 - 09

4650005 --> Friday, 04 - 01

4650006 --> Friday, 04 - 21

4650007 --> Friday, 04 - 06

4650008 --> Friday, 03 - 28

4650009 --> Friday, 04 - 17

4650010 --> Friday, 04 - 02

4650011 --> Friday, 03 - 25

4650012 --> Friday, 04 - 13

4650013 --> Friday, 04 - 05

4650014 --> Friday, 04 - 18

4650015 --> Friday, 04 - 10

4650016 --> Friday, 04 - 01

4650017 --> Friday, 04 - 21

4650018 --> Friday, 04 - 06

4650019 --> Friday, 03 - 29

4650020 --> Friday, 04 - 17

4650021 --> Friday, 04 - 02

4650022 --> Friday, 03 - 25

4650023 --> Friday, 04 - 14

4650024 --> Friday, 03 - 29

4650025 --> Friday, 04 - 18

4650026 --> Friday, 04 - 10

4650027 --> Friday, 03 - 26

4650028 --> Friday, 04 - 14

4650029 --> Friday, 04 - 06

4650030 --> Friday, 03 - 22

4650031 --> Friday, 04 - 11

4650032 --> Friday, 04 - 02

4650033 --> Friday, 04 - 22

4650034 --> Friday, 04 - 07

4650035 --> Friday, 03 - 30

4650036 --> Friday, 04 - 18

4650037 --> Friday, 04 - 10

4650038 --> Friday, 03 - 26

4650039 --> Friday, 04 - 15

4650040 --> Friday, 04 - 06

4650041 --> Friday, 03 - 22

4650042 --> Friday, 04 - 11

4650043 --> Friday, 04 - 03

4650044 --> Friday, 04 - 22

4650045 --> Friday, 04 - 07

4650046 --> Friday, 03 - 30

4650047 --> Friday, 04 - 19

4650048 --> Friday, 04 - 03

4650049 --> Friday, 03 - 26

4650050 --> Friday, 04 - 15

4650051 --> Friday, 03 - 31

4650052 --> Friday, 04 - 19

4650053 --> Friday, 04 - 11

4650054 --> Friday, 03 - 27

4650055 --> Friday, 04 - 16

4650056 --> Friday, 04 - 07

4650057 --> Friday, 03 - 30

4650058 --> Friday, 04 - 12

4650059 --> Friday, 04 - 04

4650060 --> Friday, 03 - 26

4650061 --> Friday, 04 - 08

4650062 --> Friday, 03 - 31

4650063 --> Friday, 04 - 20

4650064 --> Friday, 04 - 11

4650065 --> Friday, 03 - 27

4650066 --> Friday, 04 - 16

4650067 --> Friday, 04 - 08

4650068 --> Friday, 03 - 23

4650069 --> Friday, 04 - 12

4650070 --> Friday, 04 - 04

4650071 --> Friday, 04 - 17

4650072 --> Friday, 04 - 08

4650073 --> Friday, 03 - 31

4650074 --> Friday, 04 - 20

4650075 --> Friday, 04 - 05

4650076 --> Friday, 03 - 27

4650077 --> Friday, 04 - 16

4650078 --> Friday, 04 - 01

4650079 --> Friday, 03 - 24

4650080 --> Friday, 04 - 12

4650081 --> Friday, 03 - 28

4650082 --> Friday, 04 - 17

4650083 --> Friday, 04 - 09

4650084 --> Friday, 03 - 31

4650085 --> Friday, 04 - 13

4650086 --> Friday, 04 - 05

4650087 --> Friday, 03 - 28

4650088 --> Friday, 04 - 16

4650089 --> Friday, 04 - 01

4650090 --> Friday, 04 - 21

4650091 --> Friday, 04 - 13

4650092 --> Friday, 03 - 28

4650093 --> Friday, 04 - 17

4650094 --> Friday, 04 - 09

4650095 --> Friday, 03 - 25

4650096 --> Friday, 04 - 13

4650097 --> Friday, 04 - 05

4650098 --> Friday, 03 - 21

4650099 --> Friday, 04 - 10

