Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5650000 through 5659999



5650000 --> Friday, 04 - 07

5650001 --> Friday, 03 - 23

5650002 --> Friday, 04 - 12

5650003 --> Friday, 04 - 04

5650004 --> Friday, 04 - 16

5650005 --> Friday, 04 - 08

5650006 --> Friday, 03 - 31

5650007 --> Friday, 04 - 20

5650008 --> Friday, 04 - 04

5650009 --> Friday, 03 - 27

5650010 --> Friday, 04 - 16

5650011 --> Friday, 04 - 01

5650012 --> Friday, 04 - 20

5650013 --> Friday, 04 - 12

5650014 --> Friday, 03 - 28

5650015 --> Friday, 04 - 17

5650016 --> Friday, 04 - 08

5650017 --> Friday, 03 - 24

5650018 --> Friday, 04 - 13

5650019 --> Friday, 04 - 05

5650020 --> Friday, 03 - 27

5650021 --> Friday, 04 - 09

5650022 --> Friday, 04 - 01

5650023 --> Friday, 04 - 21

5650024 --> Friday, 04 - 12

5650025 --> Friday, 03 - 28

5650026 --> Friday, 04 - 17

5650027 --> Friday, 04 - 09

5650028 --> Friday, 03 - 24

5650029 --> Friday, 04 - 13

5650030 --> Friday, 04 - 05

5650031 --> Friday, 04 - 18

5650032 --> Friday, 04 - 09

5650033 --> Friday, 04 - 01

5650034 --> Friday, 04 - 21

5650035 --> Friday, 04 - 06

5650036 --> Friday, 03 - 28

5650037 --> Friday, 04 - 17

5650038 --> Friday, 04 - 02

5650039 --> Friday, 03 - 25

5650040 --> Friday, 04 - 13

5650041 --> Friday, 03 - 29

5650042 --> Friday, 04 - 18

5650043 --> Friday, 04 - 10

5650044 --> Friday, 04 - 01

5650045 --> Friday, 04 - 14

5650046 --> Friday, 04 - 06

5650047 --> Friday, 03 - 29

5650048 --> Friday, 04 - 17

5650049 --> Friday, 04 - 02

5650050 --> Friday, 04 - 22

5650051 --> Friday, 04 - 07

5650052 --> Friday, 03 - 29

5650053 --> Friday, 04 - 18

5650054 --> Friday, 04 - 10

5650055 --> Friday, 03 - 26

5650056 --> Friday, 04 - 14

5650057 --> Friday, 04 - 06

5650058 --> Friday, 03 - 22

5650059 --> Friday, 04 - 11

5650060 --> Friday, 04 - 02

5650061 --> Friday, 04 - 22

5650062 --> Friday, 04 - 07

5650063 --> Friday, 03 - 30

5650064 --> Friday, 04 - 18

5650065 --> Friday, 04 - 03

5650066 --> Friday, 03 - 26

5650067 --> Friday, 04 - 15

5650068 --> Friday, 03 - 30

5650069 --> Friday, 04 - 19

5650070 --> Friday, 04 - 11

5650071 --> Friday, 03 - 27

5650072 --> Friday, 04 - 15

5650073 --> Friday, 04 - 07

5650074 --> Friday, 03 - 30

5650075 --> Friday, 04 - 12

5650076 --> Friday, 04 - 03

5650077 --> Friday, 03 - 26

5650078 --> Friday, 04 - 15

5650079 --> Friday, 03 - 31

5650080 --> Friday, 04 - 19

5650081 --> Friday, 04 - 11

5650082 --> Friday, 03 - 27

5650083 --> Friday, 04 - 16

5650084 --> Friday, 04 - 07

5650085 --> Friday, 03 - 23

5650086 --> Friday, 04 - 12

5650087 --> Friday, 04 - 04

5650088 --> Friday, 04 - 23

5650089 --> Friday, 04 - 08

5650090 --> Friday, 03 - 31

5650091 --> Friday, 04 - 20

5650092 --> Friday, 04 - 04

5650093 --> Friday, 03 - 27

5650094 --> Friday, 04 - 16

5650095 --> Friday, 04 - 01

5650096 --> Friday, 03 - 23

5650097 --> Friday, 04 - 12

5650098 --> Friday, 04 - 04

5650099 --> Friday, 04 - 17

5650100 --> Friday, 04 - 09

5650101 --> Friday, 04 - 01

5650102 --> Friday, 04 - 21

5650103 --> Friday, 04 - 06

5650104 --> Friday, 03 - 28

5650105 --> Friday, 04 - 17

5650106 --> Friday, 04 - 02

5650107 --> Friday, 03 - 25

5650108 --> Friday, 04 - 13

5650109 --> Friday, 03 - 29

5650110 --> Friday, 04 - 18

5650111 --> Friday, 04 - 10

5650112 --> Friday, 03 - 25

5650113 --> Friday, 04 - 14

5650114 --> Friday, 04 - 06

5650115 --> Friday, 03 - 22

5650116 --> Friday, 04 - 10

5650117 --> Friday, 04 - 02

5650118 --> Friday, 04 - 22

5650119 --> Friday, 04 - 07

5650120 --> Friday, 03 - 29

5650121 --> Friday, 04 - 18

5650122 --> Friday, 04 - 10

5650123 --> Friday, 03 - 26

5650124 --> Friday, 04 - 14

5650125 --> Friday, 04 - 06

5650126 --> Friday, 03 - 22

5650127 --> Friday, 04 - 11

5650128 --> Friday, 04 - 02

5650129 --> Friday, 04 - 22

5650130 --> Friday, 04 - 07

5650131 --> Friday, 03 - 30

5650132 --> Friday, 04 - 18

5650133 --> Friday, 04 - 03

5650134 --> Friday, 03 - 26

5650135 --> Friday, 04 - 15

5650136 --> Friday, 03 - 30

5650137 --> Friday, 04 - 19

5650138 --> Friday, 04 - 11

5650139 --> Friday, 03 - 27

5650140 --> Friday, 04 - 15

5650141 --> Friday, 04 - 07

5650142 --> Friday, 03 - 30

5650143 --> Friday, 04 - 12

5650144 --> Friday, 04 - 03

5650145 --> Friday, 03 - 26

5650146 --> Friday, 04 - 08

5650147 --> Friday, 03 - 31

5650148 --> Friday, 04 - 19

5650149 --> Friday, 04 - 11

5650150 --> Friday, 03 - 27

5650151 --> Friday, 04 - 16

5650152 --> Friday, 04 - 07

5650153 --> Friday, 03 - 23

5650154 --> Friday, 04 - 12

5650155 --> Friday, 04 - 04

5650156 --> Friday, 04 - 23

5650157 --> Friday, 04 - 08

5650158 --> Friday, 03 - 31

5650159 --> Friday, 04 - 20

5650160 --> Friday, 04 - 04

5650161 --> Friday, 03 - 27

5650162 --> Friday, 04 - 16

5650163 --> Friday, 04 - 01

5650164 --> Friday, 03 - 23

5650165 --> Friday, 04 - 12

5650166 --> Friday, 03 - 28

5650167 --> Friday, 04 - 17

5650168 --> Friday, 04 - 08

5650169 --> Friday, 03 - 31

5650170 --> Friday, 04 - 13

5650171 --> Friday, 04 - 05

5650172 --> Friday, 03 - 27

5650173 --> Friday, 04 - 16

5650174 --> Friday, 04 - 01

5650175 --> Friday, 04 - 21

5650176 --> Friday, 04 - 12

5650177 --> Friday, 03 - 28

5650178 --> Friday, 04 - 17

5650179 --> Friday, 04 - 09

5650180 --> Friday, 03 - 24

5650181 --> Friday, 04 - 13

5650182 --> Friday, 04 - 05

5650183 --> Friday, 03 - 21

5650184 --> Friday, 04 - 09

5650185 --> Friday, 04 - 01

5650186 --> Friday, 04 - 21

5650187 --> Friday, 04 - 06

5650188 --> Friday, 03 - 28

5650189 --> Friday, 04 - 17

5650190 --> Friday, 04 - 02

5650191 --> Friday, 03 - 25

5650192 --> Friday, 04 - 13

5650193 --> Friday, 04 - 05

5650194 --> Friday, 04 - 18

5650195 --> Friday, 04 - 10

5650196 --> Friday, 04 - 01

5650197 --> Friday, 04 - 21

5650198 --> Friday, 04 - 06

5650199 --> Friday, 03 - 29

5650200 --> Friday, 04 - 18

5650201 --> Friday, 04 - 03

5650202 --> Friday, 03 - 26

5650203 --> Friday, 04 - 08

5650204 --> Friday, 03 - 30

