Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5600000 through 5609999



5600000 --> Friday, 03 - 31

5600001 --> Friday, 04 - 20

5600002 --> Friday, 04 - 12

5600003 --> Friday, 03 - 28

5600004 --> Friday, 04 - 16

5600005 --> Friday, 04 - 08

5600006 --> Friday, 03 - 24

5600007 --> Friday, 04 - 13

5600008 --> Friday, 04 - 04

5600009 --> Friday, 04 - 17

5600010 --> Friday, 04 - 09

5600011 --> Friday, 04 - 01

5600012 --> Friday, 04 - 20

5600013 --> Friday, 04 - 05

5600014 --> Friday, 03 - 28

5600015 --> Friday, 04 - 17

5600016 --> Friday, 04 - 01

5600017 --> Friday, 03 - 24

5600018 --> Friday, 04 - 13

5600019 --> Friday, 03 - 29

5600020 --> Friday, 04 - 17

5600021 --> Friday, 04 - 09

5600022 --> Friday, 03 - 25

5600023 --> Friday, 04 - 14

5600024 --> Friday, 04 - 05

5600025 --> Friday, 03 - 28

5600026 --> Friday, 04 - 10

5600027 --> Friday, 04 - 02

5600028 --> Friday, 04 - 21

5600029 --> Friday, 04 - 13

5600030 --> Friday, 03 - 29

5600031 --> Friday, 04 - 18

5600032 --> Friday, 04 - 09

5600033 --> Friday, 03 - 25

5600034 --> Friday, 04 - 14

5600035 --> Friday, 04 - 06

5600036 --> Friday, 03 - 21

5600037 --> Friday, 04 - 10

5600038 --> Friday, 04 - 02

5600039 --> Friday, 04 - 22

5600040 --> Friday, 04 - 06

5600041 --> Friday, 03 - 29

5600042 --> Friday, 04 - 18

5600043 --> Friday, 04 - 03

5600044 --> Friday, 03 - 25

5600045 --> Friday, 04 - 14

5600046 --> Friday, 03 - 30

5600047 --> Friday, 04 - 19

5600048 --> Friday, 04 - 10

5600049 --> Friday, 04 - 02

5600050 --> Friday, 04 - 15

5600051 --> Friday, 04 - 07

5600052 --> Friday, 03 - 29

5600053 --> Friday, 04 - 18

5600054 --> Friday, 04 - 03

5600055 --> Friday, 03 - 26

5600056 --> Friday, 04 - 14

5600057 --> Friday, 03 - 30

5600058 --> Friday, 04 - 19

5600059 --> Friday, 04 - 11

5600060 --> Friday, 03 - 26

5600061 --> Friday, 04 - 15

5600062 --> Friday, 04 - 07

5600063 --> Friday, 03 - 23

5600064 --> Friday, 04 - 11

5600065 --> Friday, 04 - 03

5600066 --> Friday, 04 - 23

5600067 --> Friday, 04 - 08

5600068 --> Friday, 03 - 30

5600069 --> Friday, 04 - 19

5600070 --> Friday, 04 - 04

5600071 --> Friday, 03 - 27

5600072 --> Friday, 04 - 15

5600073 --> Friday, 04 - 07

5600074 --> Friday, 03 - 23

5600075 --> Friday, 04 - 12

5600076 --> Friday, 04 - 03

5600077 --> Friday, 04 - 16

5600078 --> Friday, 04 - 08

5600079 --> Friday, 03 - 31

5600080 --> Friday, 04 - 19

5600081 --> Friday, 04 - 04

5600082 --> Friday, 03 - 27

5600083 --> Friday, 04 - 16

5600084 --> Friday, 03 - 31

5600085 --> Friday, 04 - 20

5600086 --> Friday, 04 - 12

5600087 --> Friday, 03 - 28

5600088 --> Friday, 04 - 16

5600089 --> Friday, 04 - 08

5600090 --> Friday, 03 - 24

5600091 --> Friday, 04 - 13

5600092 --> Friday, 04 - 04

5600093 --> Friday, 03 - 27

5600094 --> Friday, 04 - 09

