Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5090000 through 5099999



5090000 --> Friday, 04 - 21

5090001 --> Friday, 04 - 06

5090002 --> Friday, 03 - 29

5090003 --> Friday, 04 - 18

5090004 --> Friday, 04 - 09

5090005 --> Friday, 03 - 25

5090006 --> Friday, 04 - 14

5090007 --> Friday, 03 - 30

5090008 --> Friday, 04 - 18

5090009 --> Friday, 04 - 10

5090010 --> Friday, 04 - 02

5090011 --> Friday, 04 - 15

5090012 --> Friday, 04 - 06

5090013 --> Friday, 03 - 29

5090014 --> Friday, 04 - 18

5090015 --> Friday, 04 - 03

5090016 --> Friday, 03 - 25

5090017 --> Friday, 04 - 14

5090018 --> Friday, 03 - 30

5090019 --> Friday, 04 - 19

5090020 --> Friday, 04 - 10

5090021 --> Friday, 03 - 26

5090022 --> Friday, 04 - 15

5090023 --> Friday, 04 - 07

5090024 --> Friday, 03 - 22

5090025 --> Friday, 04 - 11

5090026 --> Friday, 04 - 03

5090027 --> Friday, 04 - 23

5090028 --> Friday, 04 - 07

5090029 --> Friday, 03 - 30

5090030 --> Friday, 04 - 19

5090031 --> Friday, 04 - 04

5090032 --> Friday, 03 - 26

5090033 --> Friday, 04 - 15

5090034 --> Friday, 04 - 07

5090035 --> Friday, 03 - 23

5090036 --> Friday, 04 - 11

5090037 --> Friday, 04 - 03

5090038 --> Friday, 04 - 16

5090039 --> Friday, 04 - 08

5090040 --> Friday, 03 - 30

5090041 --> Friday, 04 - 19

5090042 --> Friday, 04 - 04

5090043 --> Friday, 03 - 27

5090044 --> Friday, 04 - 15

5090045 --> Friday, 03 - 31

5090046 --> Friday, 04 - 20

5090047 --> Friday, 04 - 12

5090048 --> Friday, 03 - 27

5090049 --> Friday, 04 - 16

5090050 --> Friday, 04 - 08

5090051 --> Friday, 03 - 24

5090052 --> Friday, 04 - 12

5090053 --> Friday, 04 - 04

5090054 --> Friday, 03 - 27

5090055 --> Friday, 04 - 09

5090056 --> Friday, 03 - 31

5090057 --> Friday, 04 - 20

5090058 --> Friday, 04 - 12

5090059 --> Friday, 03 - 28

5090060 --> Friday, 04 - 16

5090061 --> Friday, 04 - 08

5090062 --> Friday, 03 - 24

5090063 --> Friday, 04 - 13

5090064 --> Friday, 04 - 04

5090065 --> Friday, 04 - 17

5090066 --> Friday, 04 - 09

5090067 --> Friday, 04 - 01

5090068 --> Friday, 04 - 20

5090069 --> Friday, 04 - 05

5090070 --> Friday, 03 - 28

5090071 --> Friday, 04 - 17

5090072 --> Friday, 04 - 01

5090073 --> Friday, 03 - 24

5090074 --> Friday, 04 - 13

5090075 --> Friday, 03 - 29

5090076 --> Friday, 04 - 17

5090077 --> Friday, 04 - 09

5090078 --> Friday, 04 - 01

5090079 --> Friday, 04 - 14

5090080 --> Friday, 04 - 05

5090081 --> Friday, 03 - 28

5090082 --> Friday, 04 - 10

5090083 --> Friday, 04 - 02

5090084 --> Friday, 04 - 21

5090085 --> Friday, 04 - 13

5090086 --> Friday, 03 - 29

5090087 --> Friday, 04 - 18

5090088 --> Friday, 04 - 09

5090089 --> Friday, 03 - 25

5090090 --> Friday, 04 - 14

5090091 --> Friday, 04 - 06

5090092 --> Friday, 03 - 21

5090093 --> Friday, 04 - 10

5090094 --> Friday, 04 - 02

5090095 --> Friday, 04 - 22

5090096 --> Friday, 04 - 06

5090097 --> Friday, 03 - 29

5090098 --> Friday, 04 - 18

5090099 --> Friday, 04 - 03

5090100 --> Friday, 03 - 26

5090101 --> Friday, 04 - 15

5090102 --> Friday, 03 - 31

5090103 --> Friday, 03 - 23

5090104 --> Friday, 04 - 11

