Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2010000 through 2019999



2010000 --> Friday, 03 - 31

2010001 --> Friday, 04 - 20

2010002 --> Friday, 04 - 12

2010003 --> Friday, 03 - 28

2010004 --> Friday, 04 - 16

2010005 --> Friday, 04 - 08

2010006 --> Friday, 03 - 24

2010007 --> Friday, 04 - 13

2010008 --> Friday, 04 - 04

2010009 --> Friday, 03 - 20

2010010 --> Friday, 04 - 09

2010011 --> Friday, 04 - 01

2010012 --> Friday, 04 - 20

2010013 --> Friday, 04 - 05

2010014 --> Friday, 03 - 28

2010015 --> Friday, 04 - 17

2010016 --> Friday, 04 - 01

2010017 --> Friday, 03 - 24

2010018 --> Friday, 04 - 13

2010019 --> Friday, 03 - 29

2010020 --> Friday, 04 - 17

2010021 --> Friday, 04 - 09

2010022 --> Friday, 04 - 01

2010023 --> Friday, 04 - 14

2010024 --> Friday, 04 - 05

2010025 --> Friday, 03 - 28

2010026 --> Friday, 04 - 17

2010027 --> Friday, 04 - 02

2010028 --> Friday, 03 - 24

2010029 --> Friday, 04 - 13

2010030 --> Friday, 03 - 29

2010031 --> Friday, 04 - 18

2010032 --> Friday, 04 - 09

2010033 --> Friday, 03 - 25

2010034 --> Friday, 04 - 14

2010035 --> Friday, 04 - 06

2010036 --> Friday, 03 - 21

2010037 --> Friday, 04 - 10

2010038 --> Friday, 04 - 02

2010039 --> Friday, 04 - 22

2010040 --> Friday, 04 - 06

2010041 --> Friday, 03 - 29

2010042 --> Friday, 04 - 18

2010043 --> Friday, 04 - 03

2010044 --> Friday, 03 - 25

2010045 --> Friday, 04 - 14

2010046 --> Friday, 04 - 06

2010047 --> Friday, 03 - 22

2010048 --> Friday, 04 - 10

2010049 --> Friday, 04 - 02

2010050 --> Friday, 04 - 15

2010051 --> Friday, 04 - 07

2010052 --> Friday, 03 - 29

2010053 --> Friday, 04 - 18

2010054 --> Friday, 04 - 03

2010055 --> Friday, 03 - 26

2010056 --> Friday, 04 - 14

2010057 --> Friday, 03 - 30

2010058 --> Friday, 04 - 19

2010059 --> Friday, 04 - 11

2010060 --> Friday, 03 - 26

2010061 --> Friday, 04 - 15

2010062 --> Friday, 04 - 07

2010063 --> Friday, 03 - 23

2010064 --> Friday, 04 - 11

2010065 --> Friday, 04 - 03

2010066 --> Friday, 03 - 26

2010067 --> Friday, 04 - 08

2010068 --> Friday, 03 - 30

2010069 --> Friday, 04 - 19

2010070 --> Friday, 04 - 04

2010071 --> Friday, 03 - 27

2010072 --> Friday, 04 - 15

2010073 --> Friday, 04 - 07

2010074 --> Friday, 03 - 23

2010075 --> Friday, 04 - 12

2010076 --> Friday, 04 - 03

2010077 --> Friday, 04 - 23

2010078 --> Friday, 04 - 08

2010079 --> Friday, 03 - 31

2010080 --> Friday, 04 - 19

2010081 --> Friday, 04 - 04

2010082 --> Friday, 03 - 27

2010083 --> Friday, 04 - 16

2010084 --> Friday, 03 - 31

2010085 --> Friday, 03 - 23

2010086 --> Friday, 04 - 12

2010087 --> Friday, 03 - 28

2010088 --> Friday, 04 - 16

2010089 --> Friday, 04 - 08

2010090 --> Friday, 03 - 24

2010091 --> Friday, 04 - 13

2010092 --> Friday, 04 - 04

2010093 --> Friday, 03 - 27

2010094 --> Friday, 04 - 09

2010095 --> Friday, 04 - 01

2010096 --> Friday, 04 - 20

2010097 --> Friday, 04 - 12

2010098 --> Friday, 03 - 28

2010099 --> Friday, 04 - 17

2010100 --> Friday, 04 - 09

2010101 --> Friday, 03 - 25

2010102 --> Friday, 04 - 14

2010103 --> Friday, 04 - 06

2010104 --> Friday, 03 - 21

2010105 --> Friday, 04 - 10

