Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0920000 through 0929999



0920000 --> Friday, 03 - 24

0920001 --> Friday, 04 - 13

0920002 --> Friday, 03 - 29

0920003 --> Friday, 04 - 18

0920004 --> Friday, 04 - 09

0920005 --> Friday, 03 - 25

0920006 --> Friday, 04 - 14

0920007 --> Friday, 04 - 06

0920008 --> Friday, 03 - 28

0920009 --> Friday, 04 - 10

0920010 --> Friday, 04 - 02

0920011 --> Friday, 04 - 22

0920012 --> Friday, 04 - 13

0920013 --> Friday, 03 - 29

0920014 --> Friday, 04 - 18

0920015 --> Friday, 04 - 10

0920016 --> Friday, 03 - 25

0920017 --> Friday, 04 - 14

0920018 --> Friday, 04 - 06

0920019 --> Friday, 03 - 22

0920020 --> Friday, 04 - 10

0920021 --> Friday, 04 - 02

0920022 --> Friday, 04 - 22

0920023 --> Friday, 04 - 07

0920024 --> Friday, 03 - 29

0920025 --> Friday, 04 - 18

0920026 --> Friday, 04 - 03

0920027 --> Friday, 03 - 26

0920028 --> Friday, 04 - 14

0920029 --> Friday, 03 - 30

0920030 --> Friday, 04 - 19

0920031 --> Friday, 04 - 11

0920032 --> Friday, 04 - 02

0920033 --> Friday, 04 - 15

0920034 --> Friday, 04 - 07

0920035 --> Friday, 03 - 30

0920036 --> Friday, 04 - 18

0920037 --> Friday, 04 - 03

0920038 --> Friday, 03 - 26

0920039 --> Friday, 04 - 08

0920040 --> Friday, 03 - 30

0920041 --> Friday, 04 - 19

0920042 --> Friday, 04 - 11

0920043 --> Friday, 03 - 27

0920044 --> Friday, 04 - 15

0920045 --> Friday, 04 - 07

0920046 --> Friday, 03 - 23

0920047 --> Friday, 04 - 12

0920048 --> Friday, 04 - 03

0920049 --> Friday, 04 - 23

0920050 --> Friday, 04 - 08

0920051 --> Friday, 03 - 31

0920052 --> Friday, 04 - 19

0920053 --> Friday, 04 - 04

0920054 --> Friday, 03 - 27

0920055 --> Friday, 04 - 16

0920056 --> Friday, 03 - 31

0920057 --> Friday, 03 - 23

0920058 --> Friday, 04 - 12

0920059 --> Friday, 03 - 28

0920060 --> Friday, 04 - 16

0920061 --> Friday, 04 - 08

0920062 --> Friday, 03 - 31

0920063 --> Friday, 04 - 13

0920064 --> Friday, 04 - 04

0920065 --> Friday, 03 - 27

0920066 --> Friday, 04 - 16

0920067 --> Friday, 04 - 01

0920068 --> Friday, 04 - 20

0920069 --> Friday, 04 - 12

0920070 --> Friday, 03 - 28

0920071 --> Friday, 04 - 17

0920072 --> Friday, 04 - 08

0920073 --> Friday, 03 - 24

0920074 --> Friday, 04 - 13

0920075 --> Friday, 04 - 05

0920076 --> Friday, 03 - 20

0920077 --> Friday, 04 - 09

0920078 --> Friday, 04 - 01

0920079 --> Friday, 04 - 21

0920080 --> Friday, 04 - 05

0920081 --> Friday, 03 - 28

0920082 --> Friday, 04 - 17

0920083 --> Friday, 04 - 02

0920084 --> Friday, 03 - 24

0920085 --> Friday, 04 - 13

0920086 --> Friday, 04 - 05

0920087 --> Friday, 04 - 18

0920088 --> Friday, 04 - 09

0920089 --> Friday, 04 - 01

0920090 --> Friday, 04 - 21

0920091 --> Friday, 04 - 06

0920092 --> Friday, 03 - 28

0920093 --> Friday, 04 - 17

0920094 --> Friday, 04 - 02

0920095 --> Friday, 03 - 25

0920096 --> Friday, 04 - 13

0920097 --> Friday, 03 - 29

0920098 --> Friday, 04 - 18

0920099 --> Friday, 04 - 10

0920100 --> Friday, 03 - 26

0920101 --> Friday, 04 - 15

0920102 --> Friday, 04 - 07

0920103 --> Friday, 03 - 23

0920104 --> Friday, 04 - 11

0920105 --> Friday, 04 - 03

0920106 --> Friday, 03 - 26

0920107 --> Friday, 04 - 08

0920108 --> Friday, 03 - 30

0920109 --> Friday, 04 - 19

0920110 --> Friday, 04 - 11

0920111 --> Friday, 03 - 27

0920112 --> Friday, 04 - 15

0920113 --> Friday, 04 - 07

0920114 --> Friday, 03 - 23

0920115 --> Friday, 04 - 12

0920116 --> Friday, 04 - 03

0920117 --> Friday, 04 - 23

0920118 --> Friday, 04 - 08

0920119 --> Friday, 03 - 31

0920120 --> Friday, 04 - 19

0920121 --> Friday, 04 - 04

0920122 --> Friday, 03 - 27

0920123 --> Friday, 04 - 16

0920124 --> Friday, 03 - 31

0920125 --> Friday, 03 - 23

0920126 --> Friday, 04 - 12

0920127 --> Friday, 03 - 28

0920128 --> Friday, 04 - 16

0920129 --> Friday, 04 - 08

0920130 --> Friday, 03 - 31

0920131 --> Friday, 04 - 13

0920132 --> Friday, 04 - 04

0920133 --> Friday, 03 - 27

0920134 --> Friday, 04 - 09

0920135 --> Friday, 04 - 01

0920136 --> Friday, 04 - 20

0920137 --> Friday, 04 - 12

0920138 --> Friday, 03 - 28

0920139 --> Friday, 04 - 17

0920140 --> Friday, 04 - 08

0920141 --> Friday, 03 - 24

0920142 --> Friday, 04 - 13

0920143 --> Friday, 04 - 05

0920144 --> Friday, 03 - 20

0920145 --> Friday, 04 - 09

0920146 --> Friday, 04 - 01

0920147 --> Friday, 04 - 21

0920148 --> Friday, 04 - 05

0920149 --> Friday, 03 - 28

0920150 --> Friday, 04 - 17

0920151 --> Friday, 04 - 02

0920152 --> Friday, 03 - 24

0920153 --> Friday, 04 - 13

0920154 --> Friday, 03 - 29

