Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4240000 through 4249999



4240000 --> Friday, 03 - 24

4240001 --> Friday, 04 - 13

4240002 --> Friday, 03 - 29

4240003 --> Friday, 04 - 18

4240004 --> Friday, 04 - 09

4240005 --> Friday, 03 - 25

4240006 --> Friday, 04 - 14

4240007 --> Friday, 04 - 06

4240008 --> Friday, 03 - 21

4240009 --> Friday, 04 - 10

4240010 --> Friday, 04 - 02

4240011 --> Friday, 04 - 22

4240012 --> Friday, 04 - 06

4240013 --> Friday, 03 - 29

4240014 --> Friday, 04 - 18

4240015 --> Friday, 04 - 03

4240016 --> Friday, 03 - 25

4240017 --> Friday, 04 - 14

4240018 --> Friday, 04 - 06

4240019 --> Friday, 03 - 22

4240020 --> Friday, 04 - 10

4240021 --> Friday, 04 - 02

4240022 --> Friday, 04 - 15

4240023 --> Friday, 04 - 07

4240024 --> Friday, 03 - 29

4240025 --> Friday, 04 - 18

4240026 --> Friday, 04 - 03

4240027 --> Friday, 03 - 26

4240028 --> Friday, 04 - 14

4240029 --> Friday, 03 - 30

4240030 --> Friday, 04 - 19

4240031 --> Friday, 04 - 11

4240032 --> Friday, 03 - 26

4240033 --> Friday, 04 - 15

4240034 --> Friday, 04 - 07

4240035 --> Friday, 03 - 23

4240036 --> Friday, 04 - 11

4240037 --> Friday, 04 - 03

4240038 --> Friday, 03 - 26

4240039 --> Friday, 04 - 08

4240040 --> Friday, 03 - 30

4240041 --> Friday, 04 - 19

4240042 --> Friday, 04 - 04

4240043 --> Friday, 03 - 27

4240044 --> Friday, 04 - 15

4240045 --> Friday, 04 - 07

4240046 --> Friday, 03 - 23

4240047 --> Friday, 04 - 12

4240048 --> Friday, 04 - 03

4240049 --> Friday, 04 - 23

4240050 --> Friday, 04 - 08

4240051 --> Friday, 03 - 31

4240052 --> Friday, 04 - 19

4240053 --> Friday, 04 - 04

4240054 --> Friday, 03 - 27

4240055 --> Friday, 04 - 16

4240056 --> Friday, 03 - 31

4240057 --> Friday, 03 - 23

4240058 --> Friday, 04 - 12

4240059 --> Friday, 03 - 28

4240060 --> Friday, 04 - 16

4240061 --> Friday, 04 - 08

4240062 --> Friday, 03 - 24

4240063 --> Friday, 04 - 13

4240064 --> Friday, 04 - 04

4240065 --> Friday, 03 - 27

4240066 --> Friday, 04 - 09

4240067 --> Friday, 04 - 01

4240068 --> Friday, 04 - 20

4240069 --> Friday, 04 - 12

4240070 --> Friday, 03 - 28

4240071 --> Friday, 04 - 17

4240072 --> Friday, 04 - 08

4240073 --> Friday, 03 - 24

4240074 --> Friday, 04 - 13

4240075 --> Friday, 04 - 05

4240076 --> Friday, 03 - 20

4240077 --> Friday, 04 - 09

4240078 --> Friday, 04 - 01

4240079 --> Friday, 04 - 21

4240080 --> Friday, 04 - 05

4240081 --> Friday, 03 - 28

4240082 --> Friday, 04 - 17

4240083 --> Friday, 04 - 02

4240084 --> Friday, 03 - 24

4240085 --> Friday, 04 - 13

4240086 --> Friday, 03 - 29

4240087 --> Friday, 04 - 18

4240088 --> Friday, 04 - 09

4240089 --> Friday, 04 - 01

4240090 --> Friday, 04 - 14

4240091 --> Friday, 04 - 06

4240092 --> Friday, 03 - 28

4240093 --> Friday, 04 - 17

4240094 --> Friday, 04 - 02

4240095 --> Friday, 03 - 25

4240096 --> Friday, 04 - 13

4240097 --> Friday, 03 - 29

4240098 --> Friday, 04 - 18

4240099 --> Friday, 04 - 10

4240100 --> Friday, 03 - 26

4240101 --> Friday, 04 - 15

4240102 --> Friday, 04 - 07

4240103 --> Friday, 03 - 23

4240104 --> Friday, 04 - 11

4240105 --> Friday, 04 - 03

4240106 --> Friday, 04 - 23

4240107 --> Friday, 04 - 08

4240108 --> Friday, 03 - 30

4240109 --> Friday, 04 - 19

4240110 --> Friday, 04 - 04

4240111 --> Friday, 03 - 27

4240112 --> Friday, 04 - 15

4240113 --> Friday, 04 - 07

4240114 --> Friday, 03 - 23

4240115 --> Friday, 04 - 12

4240116 --> Friday, 04 - 03

4240117 --> Friday, 04 - 16

4240118 --> Friday, 04 - 08

4240119 --> Friday, 03 - 31

4240120 --> Friday, 04 - 19

4240121 --> Friday, 04 - 04

4240122 --> Friday, 03 - 27

4240123 --> Friday, 04 - 16

