Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3480000 through 3489999



3480000 --> Friday, 03 - 24

3480001 --> Friday, 04 - 13

3480002 --> Friday, 03 - 29

3480003 --> Friday, 04 - 18

3480004 --> Friday, 04 - 09

3480005 --> Friday, 04 - 01

3480006 --> Friday, 04 - 14

3480007 --> Friday, 04 - 06

3480008 --> Friday, 03 - 28

3480009 --> Friday, 04 - 17

3480010 --> Friday, 04 - 02

3480011 --> Friday, 03 - 25

3480012 --> Friday, 04 - 13

3480013 --> Friday, 03 - 29

3480014 --> Friday, 04 - 18

3480015 --> Friday, 04 - 10

3480016 --> Friday, 03 - 25

3480017 --> Friday, 04 - 14

3480018 --> Friday, 04 - 06

3480019 --> Friday, 03 - 22

3480020 --> Friday, 04 - 10

3480021 --> Friday, 04 - 02

3480022 --> Friday, 04 - 22

3480023 --> Friday, 04 - 07

3480024 --> Friday, 03 - 29

3480025 --> Friday, 04 - 18

3480026 --> Friday, 04 - 03

3480027 --> Friday, 03 - 26

3480028 --> Friday, 04 - 14

3480029 --> Friday, 04 - 06

3480030 --> Friday, 03 - 22

3480031 --> Friday, 04 - 11

3480032 --> Friday, 04 - 02

3480033 --> Friday, 04 - 22

3480034 --> Friday, 04 - 07

3480035 --> Friday, 03 - 30

3480036 --> Friday, 04 - 18

3480037 --> Friday, 04 - 03

3480038 --> Friday, 03 - 26

3480039 --> Friday, 04 - 15

3480040 --> Friday, 03 - 30

3480041 --> Friday, 04 - 19

3480042 --> Friday, 04 - 11

3480043 --> Friday, 03 - 27

3480044 --> Friday, 04 - 15

3480045 --> Friday, 04 - 07

3480046 --> Friday, 03 - 23

3480047 --> Friday, 04 - 12

3480048 --> Friday, 04 - 03

3480049 --> Friday, 03 - 26

3480050 --> Friday, 04 - 08

3480051 --> Friday, 03 - 31

3480052 --> Friday, 04 - 19

3480053 --> Friday, 04 - 11

3480054 --> Friday, 03 - 27

3480055 --> Friday, 04 - 16

3480056 --> Friday, 04 - 07

3480057 --> Friday, 03 - 23

3480058 --> Friday, 04 - 12

3480059 --> Friday, 04 - 04

3480060 --> Friday, 04 - 23

3480061 --> Friday, 04 - 08

3480062 --> Friday, 03 - 31

3480063 --> Friday, 04 - 20

3480064 --> Friday, 04 - 04

3480065 --> Friday, 03 - 27

3480066 --> Friday, 04 - 16

3480067 --> Friday, 04 - 01

3480068 --> Friday, 03 - 23

3480069 --> Friday, 04 - 12

3480070 --> Friday, 03 - 28

3480071 --> Friday, 04 - 17

3480072 --> Friday, 04 - 08

3480073 --> Friday, 03 - 31

3480074 --> Friday, 04 - 13

3480075 --> Friday, 04 - 05

3480076 --> Friday, 03 - 27

3480077 --> Friday, 04 - 16

3480078 --> Friday, 04 - 01

3480079 --> Friday, 04 - 21

3480080 --> Friday, 04 - 12

3480081 --> Friday, 03 - 28

3480082 --> Friday, 04 - 17

3480083 --> Friday, 04 - 09

3480084 --> Friday, 03 - 24

3480085 --> Friday, 04 - 13

3480086 --> Friday, 04 - 05

3480087 --> Friday, 03 - 21

3480088 --> Friday, 04 - 09

3480089 --> Friday, 04 - 01

3480090 --> Friday, 04 - 21

3480091 --> Friday, 04 - 06

