Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1530000 through 1539999



1530000 --> Friday, 04 - 07

1530001 --> Friday, 03 - 30

1530002 --> Friday, 04 - 19

1530003 --> Friday, 04 - 04

1530004 --> Friday, 03 - 26

1530005 --> Friday, 04 - 15

1530006 --> Friday, 04 - 07

1530007 --> Friday, 03 - 23

1530008 --> Friday, 04 - 11

1530009 --> Friday, 04 - 03

1530010 --> Friday, 04 - 16

1530011 --> Friday, 04 - 08

1530012 --> Friday, 03 - 30

1530013 --> Friday, 04 - 19

1530014 --> Friday, 04 - 04

1530015 --> Friday, 03 - 27

1530016 --> Friday, 04 - 15

1530017 --> Friday, 03 - 31

1530018 --> Friday, 04 - 20

1530019 --> Friday, 04 - 12

1530020 --> Friday, 03 - 27

1530021 --> Friday, 04 - 16

1530022 --> Friday, 04 - 08

1530023 --> Friday, 03 - 24

1530024 --> Friday, 04 - 12

1530025 --> Friday, 04 - 04

1530026 --> Friday, 03 - 27

1530027 --> Friday, 04 - 09

1530028 --> Friday, 03 - 31

1530029 --> Friday, 04 - 20

1530030 --> Friday, 04 - 12

1530031 --> Friday, 03 - 28

1530032 --> Friday, 04 - 16

1530033 --> Friday, 04 - 08

1530034 --> Friday, 03 - 24

1530035 --> Friday, 04 - 13

1530036 --> Friday, 04 - 04

1530037 --> Friday, 04 - 17

1530038 --> Friday, 04 - 09

1530039 --> Friday, 04 - 01

1530040 --> Friday, 04 - 20

1530041 --> Friday, 04 - 05

1530042 --> Friday, 03 - 28

1530043 --> Friday, 04 - 17

1530044 --> Friday, 04 - 01

1530045 --> Friday, 03 - 24

1530046 --> Friday, 04 - 13

1530047 --> Friday, 03 - 29

1530048 --> Friday, 04 - 17

1530049 --> Friday, 04 - 09

1530050 --> Friday, 04 - 01

1530051 --> Friday, 04 - 14

1530052 --> Friday, 04 - 05

1530053 --> Friday, 03 - 28

1530054 --> Friday, 04 - 10

1530055 --> Friday, 04 - 02

1530056 --> Friday, 04 - 21

1530057 --> Friday, 04 - 13

1530058 --> Friday, 03 - 29

1530059 --> Friday, 04 - 18

1530060 --> Friday, 04 - 09

1530061 --> Friday, 03 - 25

1530062 --> Friday, 04 - 14

1530063 --> Friday, 04 - 06

1530064 --> Friday, 03 - 21

1530065 --> Friday, 04 - 10

1530066 --> Friday, 04 - 02

1530067 --> Friday, 04 - 22

1530068 --> Friday, 04 - 06

1530069 --> Friday, 03 - 29

1530070 --> Friday, 04 - 18

1530071 --> Friday, 04 - 03

1530072 --> Friday, 03 - 25

1530073 --> Friday, 04 - 14

1530074 --> Friday, 03 - 30

1530075 --> Friday, 04 - 19

1530076 --> Friday, 04 - 10

1530077 --> Friday, 04 - 02

1530078 --> Friday, 04 - 15

1530079 --> Friday, 04 - 07

1530080 --> Friday, 03 - 29

1530081 --> Friday, 04 - 18

1530082 --> Friday, 04 - 03

1530083 --> Friday, 03 - 26

1530084 --> Friday, 04 - 14

1530085 --> Friday, 03 - 30

1530086 --> Friday, 04 - 19

1530087 --> Friday, 04 - 11

1530088 --> Friday, 03 - 26

1530089 --> Friday, 04 - 15

1530090 --> Friday, 04 - 07

1530091 --> Friday, 03 - 23

1530092 --> Friday, 04 - 11

1530093 --> Friday, 04 - 03

1530094 --> Friday, 04 - 23

1530095 --> Friday, 04 - 08

1530096 --> Friday, 03 - 30

1530097 --> Friday, 04 - 19

1530098 --> Friday, 04 - 04

1530099 --> Friday, 03 - 27

1530100 --> Friday, 04 - 16

1530101 --> Friday, 04 - 08

1530102 --> Friday, 03 - 24

1530103 --> Friday, 04 - 13

1530104 --> Friday, 04 - 04

1530105 --> Friday, 04 - 17

1530106 --> Friday, 04 - 09

1530107 --> Friday, 04 - 01

1530108 --> Friday, 04 - 20

1530109 --> Friday, 04 - 05

1530110 --> Friday, 03 - 28

1530111 --> Friday, 04 - 17

1530112 --> Friday, 04 - 01

1530113 --> Friday, 03 - 24

1530114 --> Friday, 04 - 13

1530115 --> Friday, 03 - 29

1530116 --> Friday, 04 - 17

1530117 --> Friday, 04 - 09

1530118 --> Friday, 03 - 25

1530119 --> Friday, 04 - 14

1530120 --> Friday, 04 - 05

1530121 --> Friday, 03 - 28

1530122 --> Friday, 04 - 10

1530123 --> Friday, 04 - 02

1530124 --> Friday, 04 - 21

1530125 --> Friday, 04 - 13

1530126 --> Friday, 03 - 29

1530127 --> Friday, 04 - 18

1530128 --> Friday, 04 - 09

1530129 --> Friday, 03 - 25

1530130 --> Friday, 04 - 14

1530131 --> Friday, 04 - 06

1530132 --> Friday, 03 - 21

1530133 --> Friday, 04 - 10

1530134 --> Friday, 04 - 02

1530135 --> Friday, 04 - 22

1530136 --> Friday, 04 - 06

1530137 --> Friday, 03 - 29

1530138 --> Friday, 04 - 18

1530139 --> Friday, 04 - 03

1530140 --> Friday, 03 - 25

1530141 --> Friday, 04 - 14

1530142 --> Friday, 03 - 30

1530143 --> Friday, 04 - 19

1530144 --> Friday, 04 - 10

1530145 --> Friday, 04 - 02

1530146 --> Friday, 04 - 15

1530147 --> Friday, 04 - 07

1530148 --> Friday, 03 - 29

1530149 --> Friday, 04 - 11

1530150 --> Friday, 04 - 03

1530151 --> Friday, 03 - 26

1530152 --> Friday, 04 - 14

1530153 --> Friday, 03 - 30

1530154 --> Friday, 04 - 19

1530155 --> Friday, 04 - 11

1530156 --> Friday, 03 - 26

1530157 --> Friday, 04 - 15

1530158 --> Friday, 04 - 07

1530159 --> Friday, 03 - 23

1530160 --> Friday, 04 - 11

1530161 --> Friday, 04 - 03

1530162 --> Friday, 04 - 23

1530163 --> Friday, 04 - 08

1530164 --> Friday, 03 - 30

1530165 --> Friday, 04 - 19

1530166 --> Friday, 04 - 04

1530167 --> Friday, 03 - 27

1530168 --> Friday, 04 - 15

1530169 --> Friday, 03 - 31

1530170 --> Friday, 03 - 23

1530171 --> Friday, 04 - 12

1530172 --> Friday, 04 - 03

1530173 --> Friday, 04 - 16

1530174 --> Friday, 04 - 08

1530175 --> Friday, 03 - 31

1530176 --> Friday, 04 - 19

