Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5360000 through 5369999



5360000 --> Friday, 04 - 21

5360001 --> Friday, 04 - 06

5360002 --> Friday, 03 - 29

5360003 --> Friday, 04 - 18

5360004 --> Friday, 04 - 09

5360005 --> Friday, 03 - 25

5360006 --> Friday, 04 - 14

5360007 --> Friday, 04 - 06

5360008 --> Friday, 03 - 21

5360009 --> Friday, 04 - 10

5360010 --> Friday, 04 - 02

5360011 --> Friday, 04 - 22

5360012 --> Friday, 04 - 06

5360013 --> Friday, 03 - 29

5360014 --> Friday, 04 - 18

5360015 --> Friday, 04 - 03

5360016 --> Friday, 03 - 25

5360017 --> Friday, 04 - 14

5360018 --> Friday, 03 - 30

5360019 --> Friday, 04 - 19

5360020 --> Friday, 04 - 10

5360021 --> Friday, 03 - 26

5360022 --> Friday, 04 - 15

5360023 --> Friday, 04 - 07

5360024 --> Friday, 03 - 29

5360025 --> Friday, 04 - 11

5360026 --> Friday, 04 - 03

5360027 --> Friday, 03 - 26

5360028 --> Friday, 04 - 14

5360029 --> Friday, 03 - 30

5360030 --> Friday, 04 - 19

5360031 --> Friday, 04 - 11

5360032 --> Friday, 03 - 26

5360033 --> Friday, 04 - 15

5360034 --> Friday, 04 - 07

5360035 --> Friday, 03 - 23

5360036 --> Friday, 04 - 11

5360037 --> Friday, 04 - 03

5360038 --> Friday, 04 - 23

5360039 --> Friday, 04 - 08

5360040 --> Friday, 03 - 30

5360041 --> Friday, 04 - 19

5360042 --> Friday, 04 - 04

5360043 --> Friday, 03 - 27

5360044 --> Friday, 04 - 15

5360045 --> Friday, 03 - 31

5360046 --> Friday, 03 - 23

5360047 --> Friday, 04 - 12

5360048 --> Friday, 04 - 03

5360049 --> Friday, 04 - 16

5360050 --> Friday, 04 - 08

5360051 --> Friday, 03 - 31

5360052 --> Friday, 04 - 12

5360053 --> Friday, 04 - 04

5360054 --> Friday, 03 - 27

5360055 --> Friday, 04 - 09

5360056 --> Friday, 03 - 31

5360057 --> Friday, 04 - 20

5360058 --> Friday, 04 - 12

5360059 --> Friday, 03 - 28

5360060 --> Friday, 04 - 16

5360061 --> Friday, 04 - 08

5360062 --> Friday, 03 - 24

5360063 --> Friday, 04 - 13

5360064 --> Friday, 04 - 04

5360065 --> Friday, 03 - 20

5360066 --> Friday, 04 - 09

5360067 --> Friday, 04 - 01

5360068 --> Friday, 04 - 20

5360069 --> Friday, 04 - 05

5360070 --> Friday, 03 - 28

5360071 --> Friday, 04 - 17

5360072 --> Friday, 04 - 01

5360073 --> Friday, 03 - 24

5360074 --> Friday, 04 - 13

5360075 --> Friday, 03 - 29

5360076 --> Friday, 04 - 17

5360077 --> Friday, 04 - 09

5360078 --> Friday, 04 - 01

5360079 --> Friday, 04 - 14

5360080 --> Friday, 04 - 05

5360081 --> Friday, 03 - 28

5360082 --> Friday, 04 - 17

5360083 --> Friday, 04 - 02

5360084 --> Friday, 03 - 24

5360085 --> Friday, 04 - 13

5360086 --> Friday, 03 - 29

5360087 --> Friday, 04 - 18

5360088 --> Friday, 04 - 09

5360089 --> Friday, 03 - 25

5360090 --> Friday, 04 - 14

