Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3920000 through 3929999



3920000 --> Friday, 04 - 21

3920001 --> Friday, 04 - 06

3920002 --> Friday, 03 - 29

3920003 --> Friday, 04 - 18

3920004 --> Friday, 04 - 02

3920005 --> Friday, 03 - 25

3920006 --> Friday, 04 - 14

3920007 --> Friday, 03 - 30

3920008 --> Friday, 04 - 18

3920009 --> Friday, 04 - 10

3920010 --> Friday, 03 - 26

3920011 --> Friday, 04 - 15

3920012 --> Friday, 04 - 06

3920013 --> Friday, 03 - 22

3920014 --> Friday, 04 - 11

3920015 --> Friday, 04 - 03

3920016 --> Friday, 04 - 22

3920017 --> Friday, 04 - 07

3920018 --> Friday, 03 - 30

3920019 --> Friday, 04 - 19

3920020 --> Friday, 04 - 10

3920021 --> Friday, 03 - 26

3920022 --> Friday, 04 - 15

3920023 --> Friday, 03 - 31

3920024 --> Friday, 03 - 22

3920025 --> Friday, 04 - 11

3920026 --> Friday, 04 - 03

3920027 --> Friday, 04 - 16

3920028 --> Friday, 04 - 07

3920029 --> Friday, 03 - 30

3920030 --> Friday, 04 - 19

3920031 --> Friday, 04 - 04

3920032 --> Friday, 03 - 26

3920033 --> Friday, 04 - 15

3920034 --> Friday, 03 - 31

3920035 --> Friday, 04 - 20

3920036 --> Friday, 04 - 11

3920037 --> Friday, 03 - 27

3920038 --> Friday, 04 - 16

3920039 --> Friday, 04 - 08

3920040 --> Friday, 03 - 30

3920041 --> Friday, 04 - 12

3920042 --> Friday, 04 - 04

3920043 --> Friday, 03 - 20

3920044 --> Friday, 04 - 08

3920045 --> Friday, 03 - 31

3920046 --> Friday, 04 - 20

3920047 --> Friday, 04 - 05

3920048 --> Friday, 03 - 27

3920049 --> Friday, 04 - 16

3920050 --> Friday, 04 - 08

3920051 --> Friday, 03 - 24

3920052 --> Friday, 04 - 12

3920053 --> Friday, 04 - 04

3920054 --> Friday, 04 - 17

3920055 --> Friday, 04 - 09

3920056 --> Friday, 03 - 31

3920057 --> Friday, 04 - 20

3920058 --> Friday, 04 - 05

3920059 --> Friday, 03 - 28

3920060 --> Friday, 04 - 16

3920061 --> Friday, 04 - 01

3920062 --> Friday, 03 - 24

3920063 --> Friday, 04 - 13

3920064 --> Friday, 03 - 28

3920065 --> Friday, 04 - 17

3920066 --> Friday, 04 - 09

3920067 --> Friday, 03 - 25

3920068 --> Friday, 04 - 13

3920069 --> Friday, 04 - 05

3920070 --> Friday, 03 - 28

3920071 --> Friday, 04 - 10

3920072 --> Friday, 04 - 01

3920073 --> Friday, 04 - 21

3920074 --> Friday, 04 - 13

3920075 --> Friday, 03 - 29

3920076 --> Friday, 04 - 17

3920077 --> Friday, 04 - 09

3920078 --> Friday, 03 - 25

3920079 --> Friday, 04 - 14

3920080 --> Friday, 04 - 05

3920081 --> Friday, 03 - 21

3920082 --> Friday, 04 - 10

3920083 --> Friday, 04 - 02

3920084 --> Friday, 04 - 21

3920085 --> Friday, 04 - 06

3920086 --> Friday, 03 - 29

3920087 --> Friday, 04 - 18

3920088 --> Friday, 04 - 02

3920089 --> Friday, 03 - 25

3920090 --> Friday, 04 - 14

3920091 --> Friday, 03 - 30

3920092 --> Friday, 04 - 18

3920093 --> Friday, 04 - 10

3920094 --> Friday, 04 - 02

3920095 --> Friday, 04 - 15

3920096 --> Friday, 04 - 06

3920097 --> Friday, 03 - 29

3920098 --> Friday, 04 - 18

3920099 --> Friday, 04 - 03

3920100 --> Friday, 03 - 26

3920101 --> Friday, 04 - 15

3920102 --> Friday, 03 - 31

3920103 --> Friday, 04 - 20

3920104 --> Friday, 04 - 11

3920105 --> Friday, 03 - 27

3920106 --> Friday, 04 - 16

3920107 --> Friday, 04 - 08

3920108 --> Friday, 03 - 23

3920109 --> Friday, 04 - 12

3920110 --> Friday, 04 - 04

3920111 --> Friday, 03 - 20

3920112 --> Friday, 04 - 08

3920113 --> Friday, 03 - 31

3920114 --> Friday, 04 - 20

3920115 --> Friday, 04 - 05

3920116 --> Friday, 03 - 27

3920117 --> Friday, 04 - 16

3920118 --> Friday, 04 - 01

3920119 --> Friday, 03 - 24

3920120 --> Friday, 04 - 12

3920121 --> Friday, 04 - 04

3920122 --> Friday, 04 - 17

3920123 --> Friday, 04 - 09

3920124 --> Friday, 03 - 31

3920125 --> Friday, 04 - 20

3920126 --> Friday, 04 - 05

3920127 --> Friday, 03 - 28

3920128 --> Friday, 04 - 16

3920129 --> Friday, 04 - 01

3920130 --> Friday, 03 - 24

3920131 --> Friday, 04 - 13

3920132 --> Friday, 03 - 28

3920133 --> Friday, 04 - 17

3920134 --> Friday, 04 - 09

3920135 --> Friday, 03 - 25

3920136 --> Friday, 04 - 13

3920137 --> Friday, 04 - 05

3920138 --> Friday, 03 - 21

3920139 --> Friday, 04 - 10

3920140 --> Friday, 04 - 01

3920141 --> Friday, 04 - 21

3920142 --> Friday, 04 - 06

3920143 --> Friday, 03 - 29

3920144 --> Friday, 04 - 17

3920145 --> Friday, 04 - 09

3920146 --> Friday, 03 - 25

3920147 --> Friday, 04 - 14

3920148 --> Friday, 04 - 05

3920149 --> Friday, 03 - 21

3920150 --> Friday, 04 - 10

3920151 --> Friday, 04 - 02

3920152 --> Friday, 04 - 21

3920153 --> Friday, 04 - 06

3920154 --> Friday, 03 - 29

3920155 --> Friday, 04 - 18

3920156 --> Friday, 04 - 02

3920157 --> Friday, 03 - 25

3920158 --> Friday, 04 - 14

3920159 --> Friday, 03 - 30

3920160 --> Friday, 04 - 18

3920161 --> Friday, 04 - 10

3920162 --> Friday, 03 - 26

3920163 --> Friday, 04 - 15

3920164 --> Friday, 04 - 06

3920165 --> Friday, 03 - 29

3920166 --> Friday, 04 - 11

3920167 --> Friday, 04 - 03

3920168 --> Friday, 03 - 25

3920169 --> Friday, 04 - 14

3920170 --> Friday, 03 - 30

3920171 --> Friday, 04 - 19

3920172 --> Friday, 04 - 10

3920173 --> Friday, 03 - 26

3920174 --> Friday, 04 - 15

3920175 --> Friday, 04 - 07

3920176 --> Friday, 03 - 22

3920177 --> Friday, 04 - 11

3920178 --> Friday, 04 - 03

3920179 --> Friday, 04 - 23

3920180 --> Friday, 04 - 07

3920181 --> Friday, 03 - 30

3920182 --> Friday, 04 - 19

