Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1790000 through 1799999



1790000 --> Friday, 04 - 07

1790001 --> Friday, 03 - 23

1790002 --> Friday, 04 - 12

1790003 --> Friday, 04 - 04

1790004 --> Friday, 04 - 16

1790005 --> Friday, 04 - 08

1790006 --> Friday, 03 - 31

1790007 --> Friday, 04 - 20

1790008 --> Friday, 04 - 04

1790009 --> Friday, 03 - 27

1790010 --> Friday, 04 - 16

1790011 --> Friday, 04 - 01

1790012 --> Friday, 04 - 20

1790013 --> Friday, 04 - 12

1790014 --> Friday, 03 - 28

1790015 --> Friday, 04 - 17

1790016 --> Friday, 04 - 08

1790017 --> Friday, 03 - 24

1790018 --> Friday, 04 - 13

1790019 --> Friday, 04 - 05

1790020 --> Friday, 03 - 27

1790021 --> Friday, 04 - 09

1790022 --> Friday, 04 - 01

1790023 --> Friday, 04 - 21

1790024 --> Friday, 04 - 12

1790025 --> Friday, 03 - 28

1790026 --> Friday, 04 - 17

1790027 --> Friday, 04 - 09

1790028 --> Friday, 03 - 24

1790029 --> Friday, 04 - 13

1790030 --> Friday, 04 - 05

1790031 --> Friday, 04 - 18

1790032 --> Friday, 04 - 09

1790033 --> Friday, 04 - 01

1790034 --> Friday, 04 - 21

1790035 --> Friday, 04 - 06

1790036 --> Friday, 03 - 28

1790037 --> Friday, 04 - 17

1790038 --> Friday, 04 - 02

1790039 --> Friday, 03 - 25

1790040 --> Friday, 04 - 13

1790041 --> Friday, 03 - 29

1790042 --> Friday, 04 - 18

1790043 --> Friday, 04 - 10

1790044 --> Friday, 04 - 01

1790045 --> Friday, 04 - 14

1790046 --> Friday, 04 - 06

1790047 --> Friday, 03 - 22

1790048 --> Friday, 04 - 10

1790049 --> Friday, 04 - 02

1790050 --> Friday, 04 - 22

1790051 --> Friday, 04 - 07

1790052 --> Friday, 03 - 29

1790053 --> Friday, 04 - 18

1790054 --> Friday, 04 - 10

1790055 --> Friday, 03 - 26

1790056 --> Friday, 04 - 14

1790057 --> Friday, 04 - 06

1790058 --> Friday, 03 - 22

1790059 --> Friday, 04 - 11

1790060 --> Friday, 04 - 02

1790061 --> Friday, 04 - 22

1790062 --> Friday, 04 - 07

1790063 --> Friday, 03 - 30

1790064 --> Friday, 04 - 18

1790065 --> Friday, 04 - 03

1790066 --> Friday, 03 - 26

1790067 --> Friday, 04 - 15

1790068 --> Friday, 03 - 30

1790069 --> Friday, 04 - 19

1790070 --> Friday, 04 - 11

1790071 --> Friday, 03 - 27

1790072 --> Friday, 04 - 15

1790073 --> Friday, 04 - 07

1790074 --> Friday, 03 - 30

1790075 --> Friday, 04 - 12

1790076 --> Friday, 04 - 03

1790077 --> Friday, 03 - 26

1790078 --> Friday, 04 - 15

1790079 --> Friday, 03 - 31

1790080 --> Friday, 04 - 19

1790081 --> Friday, 04 - 11

1790082 --> Friday, 03 - 27

1790083 --> Friday, 04 - 16

1790084 --> Friday, 04 - 07

1790085 --> Friday, 03 - 23

1790086 --> Friday, 04 - 12

1790087 --> Friday, 04 - 04

1790088 --> Friday, 04 - 23

1790089 --> Friday, 04 - 08

1790090 --> Friday, 03 - 31

1790091 --> Friday, 04 - 20

1790092 --> Friday, 04 - 04

1790093 --> Friday, 03 - 27

1790094 --> Friday, 04 - 16

1790095 --> Friday, 04 - 01

1790096 --> Friday, 03 - 23

1790097 --> Friday, 04 - 12

1790098 --> Friday, 04 - 04

1790099 --> Friday, 04 - 17

1790100 --> Friday, 04 - 09

1790101 --> Friday, 04 - 01

1790102 --> Friday, 04 - 21

1790103 --> Friday, 04 - 06

1790104 --> Friday, 03 - 28

1790105 --> Friday, 04 - 17

1790106 --> Friday, 04 - 02

1790107 --> Friday, 03 - 25

1790108 --> Friday, 04 - 13

1790109 --> Friday, 03 - 29

1790110 --> Friday, 04 - 18

1790111 --> Friday, 04 - 10

1790112 --> Friday, 03 - 25

1790113 --> Friday, 04 - 14

1790114 --> Friday, 04 - 06

1790115 --> Friday, 03 - 22

1790116 --> Friday, 04 - 10

1790117 --> Friday, 04 - 02

1790118 --> Friday, 04 - 22

1790119 --> Friday, 04 - 07

1790120 --> Friday, 03 - 29

1790121 --> Friday, 04 - 18

1790122 --> Friday, 04 - 10

1790123 --> Friday, 03 - 26

1790124 --> Friday, 04 - 14

1790125 --> Friday, 04 - 06

1790126 --> Friday, 03 - 22

1790127 --> Friday, 04 - 11

1790128 --> Friday, 04 - 02

1790129 --> Friday, 04 - 22

1790130 --> Friday, 04 - 07

1790131 --> Friday, 03 - 30

1790132 --> Friday, 04 - 18

1790133 --> Friday, 04 - 03

1790134 --> Friday, 03 - 26

1790135 --> Friday, 04 - 15

1790136 --> Friday, 03 - 30

1790137 --> Friday, 04 - 19

1790138 --> Friday, 04 - 11

1790139 --> Friday, 03 - 27

1790140 --> Friday, 04 - 15

1790141 --> Friday, 04 - 07

1790142 --> Friday, 03 - 23

1790143 --> Friday, 04 - 12

1790144 --> Friday, 04 - 03

1790145 --> Friday, 03 - 26

1790146 --> Friday, 04 - 08

1790147 --> Friday, 03 - 31

1790148 --> Friday, 04 - 19

1790149 --> Friday, 04 - 11

1790150 --> Friday, 03 - 27

1790151 --> Friday, 04 - 16

1790152 --> Friday, 04 - 07

1790153 --> Friday, 03 - 23

1790154 --> Friday, 04 - 12

1790155 --> Friday, 04 - 04

1790156 --> Friday, 04 - 23

1790157 --> Friday, 04 - 08

1790158 --> Friday, 03 - 31

1790159 --> Friday, 04 - 20

1790160 --> Friday, 04 - 04

1790161 --> Friday, 03 - 27

1790162 --> Friday, 04 - 16

1790163 --> Friday, 04 - 01

1790164 --> Friday, 03 - 23

1790165 --> Friday, 04 - 12

1790166 --> Friday, 03 - 28

1790167 --> Friday, 04 - 17

1790168 --> Friday, 04 - 08

1790169 --> Friday, 03 - 31

1790170 --> Friday, 04 - 13

1790171 --> Friday, 04 - 05

1790172 --> Friday, 03 - 27

1790173 --> Friday, 04 - 16

1790174 --> Friday, 04 - 01

1790175 --> Friday, 04 - 21

1790176 --> Friday, 04 - 12

1790177 --> Friday, 03 - 28

1790178 --> Friday, 04 - 17

1790179 --> Friday, 04 - 09

1790180 --> Friday, 03 - 24

1790181 --> Friday, 04 - 13

1790182 --> Friday, 04 - 05

1790183 --> Friday, 03 - 21

1790184 --> Friday, 04 - 09

1790185 --> Friday, 04 - 01

1790186 --> Friday, 04 - 21

1790187 --> Friday, 04 - 06

1790188 --> Friday, 03 - 28

1790189 --> Friday, 04 - 17

1790190 --> Friday, 04 - 02

