Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1010000 through 1019999



1010000 --> Friday, 03 - 24

1010001 --> Friday, 04 - 13

1010002 --> Friday, 03 - 29

1010003 --> Friday, 04 - 18

1010004 --> Friday, 04 - 09

1010005 --> Friday, 03 - 25

1010006 --> Friday, 04 - 14

1010007 --> Friday, 04 - 06

1010008 --> Friday, 03 - 28

1010009 --> Friday, 04 - 10

1010010 --> Friday, 04 - 02

1010011 --> Friday, 04 - 22

1010012 --> Friday, 04 - 13

1010013 --> Friday, 03 - 29

1010014 --> Friday, 04 - 18

1010015 --> Friday, 04 - 10

1010016 --> Friday, 03 - 25

1010017 --> Friday, 04 - 14

1010018 --> Friday, 04 - 06

1010019 --> Friday, 03 - 22

1010020 --> Friday, 04 - 10

1010021 --> Friday, 04 - 02

1010022 --> Friday, 04 - 22

1010023 --> Friday, 04 - 07

1010024 --> Friday, 03 - 29

1010025 --> Friday, 04 - 18

1010026 --> Friday, 04 - 03

1010027 --> Friday, 03 - 26

1010028 --> Friday, 04 - 14

1010029 --> Friday, 03 - 30

1010030 --> Friday, 04 - 19

1010031 --> Friday, 04 - 11

1010032 --> Friday, 04 - 02

1010033 --> Friday, 04 - 15

1010034 --> Friday, 04 - 07

1010035 --> Friday, 03 - 30

1010036 --> Friday, 04 - 18

1010037 --> Friday, 04 - 03

1010038 --> Friday, 03 - 26

1010039 --> Friday, 04 - 15

1010040 --> Friday, 03 - 30

1010041 --> Friday, 04 - 19

1010042 --> Friday, 04 - 11

1010043 --> Friday, 03 - 27

1010044 --> Friday, 04 - 15

1010045 --> Friday, 04 - 07

1010046 --> Friday, 03 - 23

1010047 --> Friday, 04 - 12

1010048 --> Friday, 04 - 03

1010049 --> Friday, 04 - 23

1010050 --> Friday, 04 - 08

1010051 --> Friday, 03 - 31

1010052 --> Friday, 04 - 19

1010053 --> Friday, 04 - 04

1010054 --> Friday, 03 - 27

1010055 --> Friday, 04 - 16

1010056 --> Friday, 04 - 07

1010057 --> Friday, 03 - 23

