Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2080000 through 2089999



2080000 --> Friday, 04 - 21

2080001 --> Friday, 04 - 06

2080002 --> Friday, 03 - 29

2080003 --> Friday, 04 - 18

2080004 --> Friday, 04 - 02

2080005 --> Friday, 03 - 25

2080006 --> Friday, 04 - 14

2080007 --> Friday, 03 - 30

2080008 --> Friday, 04 - 18

2080009 --> Friday, 04 - 10

2080010 --> Friday, 03 - 26

2080011 --> Friday, 04 - 15

2080012 --> Friday, 04 - 06

2080013 --> Friday, 03 - 22

2080014 --> Friday, 04 - 11

2080015 --> Friday, 04 - 03

2080016 --> Friday, 04 - 22

2080017 --> Friday, 04 - 07

2080018 --> Friday, 03 - 30

2080019 --> Friday, 04 - 19

2080020 --> Friday, 04 - 10

2080021 --> Friday, 03 - 26

2080022 --> Friday, 04 - 15

2080023 --> Friday, 04 - 07

2080024 --> Friday, 03 - 22

2080025 --> Friday, 04 - 11

2080026 --> Friday, 04 - 03

2080027 --> Friday, 04 - 16

2080028 --> Friday, 04 - 07

2080029 --> Friday, 03 - 30

2080030 --> Friday, 04 - 19

2080031 --> Friday, 04 - 04

2080032 --> Friday, 03 - 26

2080033 --> Friday, 04 - 15

2080034 --> Friday, 03 - 31

2080035 --> Friday, 04 - 20

2080036 --> Friday, 04 - 11

2080037 --> Friday, 03 - 27

2080038 --> Friday, 04 - 16

2080039 --> Friday, 04 - 08

2080040 --> Friday, 03 - 30

2080041 --> Friday, 04 - 12

2080042 --> Friday, 04 - 04

2080043 --> Friday, 03 - 27

2080044 --> Friday, 04 - 08

2080045 --> Friday, 03 - 31

2080046 --> Friday, 04 - 20

2080047 --> Friday, 04 - 05

2080048 --> Friday, 03 - 27

2080049 --> Friday, 04 - 16

2080050 --> Friday, 04 - 08

2080051 --> Friday, 03 - 24

2080052 --> Friday, 04 - 12

2080053 --> Friday, 04 - 04

2080054 --> Friday, 04 - 17

2080055 --> Friday, 04 - 09

2080056 --> Friday, 03 - 31

2080057 --> Friday, 04 - 20

2080058 --> Friday, 04 - 05

2080059 --> Friday, 03 - 28

2080060 --> Friday, 04 - 16

2080061 --> Friday, 04 - 01

2080062 --> Friday, 03 - 24

2080063 --> Friday, 04 - 13

2080064 --> Friday, 03 - 28

2080065 --> Friday, 04 - 17

2080066 --> Friday, 04 - 09

2080067 --> Friday, 03 - 25

2080068 --> Friday, 04 - 13

2080069 --> Friday, 04 - 05

2080070 --> Friday, 03 - 28

2080071 --> Friday, 04 - 10

2080072 --> Friday, 04 - 01

2080073 --> Friday, 04 - 21

2080074 --> Friday, 04 - 13

2080075 --> Friday, 03 - 29

2080076 --> Friday, 04 - 17

2080077 --> Friday, 04 - 09

2080078 --> Friday, 03 - 25

2080079 --> Friday, 04 - 14

2080080 --> Friday, 04 - 05

2080081 --> Friday, 03 - 21

2080082 --> Friday, 04 - 10

2080083 --> Friday, 04 - 02

2080084 --> Friday, 04 - 21

2080085 --> Friday, 04 - 06

2080086 --> Friday, 03 - 29

2080087 --> Friday, 04 - 18

2080088 --> Friday, 04 - 02

2080089 --> Friday, 03 - 25

2080090 --> Friday, 04 - 14

2080091 --> Friday, 03 - 30

2080092 --> Friday, 04 - 18

2080093 --> Friday, 04 - 10

2080094 --> Friday, 04 - 02

2080095 --> Friday, 04 - 15

2080096 --> Friday, 04 - 06

2080097 --> Friday, 03 - 29

2080098 --> Friday, 04 - 18

2080099 --> Friday, 04 - 03

2080100 --> Friday, 03 - 26

2080101 --> Friday, 04 - 15

2080102 --> Friday, 03 - 31

2080103 --> Friday, 04 - 20

2080104 --> Friday, 04 - 11

2080105 --> Friday, 03 - 27

2080106 --> Friday, 04 - 16

