Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0490000 through 0499999



0490000 --> Friday, 04 - 07

0490001 --> Friday, 03 - 23

0490002 --> Friday, 04 - 12

0490003 --> Friday, 04 - 04

0490004 --> Friday, 04 - 23

0490005 --> Friday, 04 - 08

0490006 --> Friday, 03 - 31

0490007 --> Friday, 04 - 20

0490008 --> Friday, 04 - 04

0490009 --> Friday, 03 - 27

0490010 --> Friday, 04 - 16

0490011 --> Friday, 04 - 01

0490012 --> Friday, 03 - 23

0490013 --> Friday, 04 - 12

0490014 --> Friday, 03 - 28

0490015 --> Friday, 04 - 17

0490016 --> Friday, 04 - 08

0490017 --> Friday, 03 - 31

0490018 --> Friday, 04 - 13

0490019 --> Friday, 04 - 05

0490020 --> Friday, 03 - 27

0490021 --> Friday, 04 - 16

0490022 --> Friday, 04 - 01

0490023 --> Friday, 04 - 21

0490024 --> Friday, 04 - 12

0490025 --> Friday, 03 - 28

0490026 --> Friday, 04 - 17

0490027 --> Friday, 04 - 09

0490028 --> Friday, 03 - 24

0490029 --> Friday, 04 - 13

0490030 --> Friday, 04 - 05

0490031 --> Friday, 03 - 21

0490032 --> Friday, 04 - 09

0490033 --> Friday, 04 - 01

0490034 --> Friday, 04 - 21

0490035 --> Friday, 04 - 06

0490036 --> Friday, 03 - 28

0490037 --> Friday, 04 - 17

0490038 --> Friday, 04 - 02

0490039 --> Friday, 03 - 25

0490040 --> Friday, 04 - 13

0490041 --> Friday, 04 - 05

0490042 --> Friday, 04 - 18

0490043 --> Friday, 04 - 10

0490044 --> Friday, 04 - 01

0490045 --> Friday, 04 - 21

0490046 --> Friday, 04 - 06

0490047 --> Friday, 03 - 29

0490048 --> Friday, 04 - 17

0490049 --> Friday, 04 - 02

0490050 --> Friday, 03 - 25

0490051 --> Friday, 04 - 14

0490052 --> Friday, 03 - 29

0490053 --> Friday, 04 - 18

0490054 --> Friday, 04 - 10

0490055 --> Friday, 03 - 26

0490056 --> Friday, 04 - 14

0490057 --> Friday, 04 - 06

0490058 --> Friday, 03 - 22

0490059 --> Friday, 04 - 11

0490060 --> Friday, 04 - 02

0490061 --> Friday, 04 - 22

0490062 --> Friday, 04 - 07

0490063 --> Friday, 03 - 30

0490064 --> Friday, 04 - 18

0490065 --> Friday, 04 - 10

0490066 --> Friday, 03 - 26

0490067 --> Friday, 04 - 15

0490068 --> Friday, 04 - 06

0490069 --> Friday, 03 - 22

0490070 --> Friday, 04 - 11

0490071 --> Friday, 04 - 03

0490072 --> Friday, 04 - 22

0490073 --> Friday, 04 - 07

0490074 --> Friday, 03 - 30

0490075 --> Friday, 04 - 19

0490076 --> Friday, 04 - 03

0490077 --> Friday, 03 - 26

0490078 --> Friday, 04 - 15

0490079 --> Friday, 03 - 31

0490080 --> Friday, 04 - 19

0490081 --> Friday, 04 - 11

0490082 --> Friday, 03 - 27

0490083 --> Friday, 04 - 16

0490084 --> Friday, 04 - 07

0490085 --> Friday, 03 - 30

0490086 --> Friday, 04 - 12

0490087 --> Friday, 04 - 04

0490088 --> Friday, 03 - 26

0490089 --> Friday, 04 - 08

0490090 --> Friday, 03 - 31

0490091 --> Friday, 04 - 20

0490092 --> Friday, 04 - 11

0490093 --> Friday, 03 - 27

0490094 --> Friday, 04 - 16

0490095 --> Friday, 04 - 08

0490096 --> Friday, 03 - 23

0490097 --> Friday, 04 - 12

0490098 --> Friday, 04 - 04

0490099 --> Friday, 04 - 17

0490100 --> Friday, 04 - 09

0490101 --> Friday, 04 - 01

0490102 --> Friday, 04 - 21

0490103 --> Friday, 04 - 06

0490104 --> Friday, 03 - 28

0490105 --> Friday, 04 - 17

0490106 --> Friday, 04 - 02

0490107 --> Friday, 03 - 25

0490108 --> Friday, 04 - 13

0490109 --> Friday, 03 - 29

0490110 --> Friday, 04 - 18

0490111 --> Friday, 04 - 10

0490112 --> Friday, 04 - 01

0490113 --> Friday, 04 - 14

0490114 --> Friday, 04 - 06

0490115 --> Friday, 03 - 29

0490116 --> Friday, 04 - 17

0490117 --> Friday, 04 - 02

0490118 --> Friday, 03 - 25

0490119 --> Friday, 04 - 14

0490120 --> Friday, 03 - 29

0490121 --> Friday, 04 - 18

0490122 --> Friday, 04 - 10

0490123 --> Friday, 03 - 26

0490124 --> Friday, 04 - 14

0490125 --> Friday, 04 - 06

0490126 --> Friday, 03 - 22

0490127 --> Friday, 04 - 11

0490128 --> Friday, 04 - 02

0490129 --> Friday, 04 - 22

0490130 --> Friday, 04 - 07

0490131 --> Friday, 03 - 30

0490132 --> Friday, 04 - 18

0490133 --> Friday, 04 - 03

0490134 --> Friday, 03 - 26

0490135 --> Friday, 04 - 15

0490136 --> Friday, 04 - 06

0490137 --> Friday, 03 - 22

0490138 --> Friday, 04 - 11

0490139 --> Friday, 04 - 03

0490140 --> Friday, 04 - 22

0490141 --> Friday, 04 - 07

0490142 --> Friday, 03 - 30

0490143 --> Friday, 04 - 12

0490144 --> Friday, 04 - 03

0490145 --> Friday, 03 - 26

0490146 --> Friday, 04 - 15

0490147 --> Friday, 03 - 31

0490148 --> Friday, 04 - 19

0490149 --> Friday, 04 - 11

0490150 --> Friday, 03 - 27

0490151 --> Friday, 04 - 16

0490152 --> Friday, 04 - 07

0490153 --> Friday, 03 - 23

0490154 --> Friday, 04 - 12

0490155 --> Friday, 04 - 04

0490156 --> Friday, 03 - 26

0490157 --> Friday, 04 - 08
