Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0760000 through 0769999



0760000 --> Friday, 04 - 07

0760001 --> Friday, 03 - 23

0760002 --> Friday, 04 - 12

0760003 --> Friday, 04 - 04

0760004 --> Friday, 04 - 23

0760005 --> Friday, 04 - 08

0760006 --> Friday, 03 - 31

0760007 --> Friday, 04 - 20

0760008 --> Friday, 04 - 04

0760009 --> Friday, 03 - 27

0760010 --> Friday, 04 - 16

0760011 --> Friday, 04 - 01

0760012 --> Friday, 03 - 23

0760013 --> Friday, 04 - 12

0760014 --> Friday, 04 - 04

0760015 --> Friday, 04 - 17

0760016 --> Friday, 04 - 08

0760017 --> Friday, 03 - 31

0760018 --> Friday, 04 - 20

0760019 --> Friday, 04 - 05

0760020 --> Friday, 03 - 27

0760021 --> Friday, 04 - 16

0760022 --> Friday, 04 - 01

0760023 --> Friday, 04 - 21

0760024 --> Friday, 04 - 12

0760025 --> Friday, 03 - 28

0760026 --> Friday, 04 - 17

0760027 --> Friday, 04 - 09

0760028 --> Friday, 03 - 24

0760029 --> Friday, 04 - 13

0760030 --> Friday, 04 - 05

0760031 --> Friday, 03 - 21

0760032 --> Friday, 04 - 09

0760033 --> Friday, 04 - 01

0760034 --> Friday, 04 - 21

0760035 --> Friday, 04 - 06

0760036 --> Friday, 03 - 28

0760037 --> Friday, 04 - 17

0760038 --> Friday, 04 - 02

0760039 --> Friday, 03 - 25

0760040 --> Friday, 04 - 13

0760041 --> Friday, 04 - 05

0760042 --> Friday, 04 - 18

0760043 --> Friday, 04 - 10

0760044 --> Friday, 04 - 01

0760045 --> Friday, 04 - 21

0760046 --> Friday, 04 - 06

0760047 --> Friday, 03 - 29

0760048 --> Friday, 04 - 17

0760049 --> Friday, 04 - 02

0760050 --> Friday, 03 - 25

0760051 --> Friday, 04 - 14

0760052 --> Friday, 03 - 29

0760053 --> Friday, 04 - 18

0760054 --> Friday, 04 - 10

0760055 --> Friday, 03 - 26

0760056 --> Friday, 04 - 14

0760057 --> Friday, 04 - 06

0760058 --> Friday, 03 - 22

0760059 --> Friday, 04 - 11

