Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2590000 through 2599999



2590000 --> Friday, 03 - 31

2590001 --> Friday, 04 - 20

2590002 --> Friday, 04 - 05

2590003 --> Friday, 03 - 28

2590004 --> Friday, 04 - 16

2590005 --> Friday, 04 - 01

2590006 --> Friday, 03 - 24

2590007 --> Friday, 04 - 13

2590008 --> Friday, 03 - 28

2590009 --> Friday, 04 - 17

2590010 --> Friday, 04 - 09

2590011 --> Friday, 03 - 25

2590012 --> Friday, 04 - 13

2590013 --> Friday, 04 - 05

2590014 --> Friday, 03 - 28

2590015 --> Friday, 04 - 10

2590016 --> Friday, 04 - 01

2590017 --> Friday, 04 - 21

2590018 --> Friday, 04 - 13

2590019 --> Friday, 03 - 29

2590020 --> Friday, 04 - 17

2590021 --> Friday, 04 - 09

2590022 --> Friday, 03 - 25

2590023 --> Friday, 04 - 14

2590024 --> Friday, 04 - 05

2590025 --> Friday, 03 - 21

2590026 --> Friday, 04 - 10

2590027 --> Friday, 04 - 02

2590028 --> Friday, 04 - 21

2590029 --> Friday, 04 - 06

2590030 --> Friday, 03 - 29

2590031 --> Friday, 04 - 18

2590032 --> Friday, 04 - 02

2590033 --> Friday, 03 - 25

2590034 --> Friday, 04 - 14

2590035 --> Friday, 03 - 30

2590036 --> Friday, 04 - 18

2590037 --> Friday, 04 - 10

2590038 --> Friday, 04 - 02

2590039 --> Friday, 04 - 15

2590040 --> Friday, 04 - 06

2590041 --> Friday, 03 - 29

2590042 --> Friday, 04 - 11

2590043 --> Friday, 04 - 03

2590044 --> Friday, 03 - 25

2590045 --> Friday, 04 - 14

2590046 --> Friday, 03 - 30

2590047 --> Friday, 04 - 19

2590048 --> Friday, 04 - 10

2590049 --> Friday, 03 - 26

2590050 --> Friday, 04 - 15

2590051 --> Friday, 04 - 07

2590052 --> Friday, 03 - 22

2590053 --> Friday, 04 - 11

2590054 --> Friday, 04 - 03

2590055 --> Friday, 04 - 23

