Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4230000 through 4239999



4230000 --> Friday, 04 - 14

4230001 --> Friday, 04 - 06

4230002 --> Friday, 03 - 22

4230003 --> Friday, 04 - 11

4230004 --> Friday, 04 - 02

4230005 --> Friday, 04 - 22

4230006 --> Friday, 04 - 07

4230007 --> Friday, 03 - 30

4230008 --> Friday, 04 - 18

4230009 --> Friday, 04 - 03

4230010 --> Friday, 03 - 26

4230011 --> Friday, 04 - 15

4230012 --> Friday, 03 - 30

4230013 --> Friday, 04 - 19

4230014 --> Friday, 04 - 11

4230015 --> Friday, 03 - 27

4230016 --> Friday, 04 - 15

4230017 --> Friday, 04 - 07

4230018 --> Friday, 03 - 30

4230019 --> Friday, 04 - 12

4230020 --> Friday, 04 - 03

4230021 --> Friday, 03 - 26

4230022 --> Friday, 04 - 15

4230023 --> Friday, 03 - 31

4230024 --> Friday, 04 - 19

4230025 --> Friday, 04 - 11

4230026 --> Friday, 03 - 27

4230027 --> Friday, 04 - 16

4230028 --> Friday, 04 - 07

4230029 --> Friday, 03 - 23

4230030 --> Friday, 04 - 12

4230031 --> Friday, 04 - 04

4230032 --> Friday, 04 - 23

4230033 --> Friday, 04 - 08

4230034 --> Friday, 03 - 31

4230035 --> Friday, 04 - 20

4230036 --> Friday, 04 - 04

4230037 --> Friday, 03 - 27

4230038 --> Friday, 04 - 16

4230039 --> Friday, 04 - 01

4230040 --> Friday, 03 - 23

4230041 --> Friday, 04 - 12

4230042 --> Friday, 04 - 04

4230043 --> Friday, 04 - 17

4230044 --> Friday, 04 - 08

4230045 --> Friday, 03 - 31

4230046 --> Friday, 04 - 13

4230047 --> Friday, 04 - 05

4230048 --> Friday, 03 - 27

4230049 --> Friday, 04 - 16

4230050 --> Friday, 04 - 01

4230051 --> Friday, 04 - 21

4230052 --> Friday, 04 - 12

4230053 --> Friday, 03 - 28

4230054 --> Friday, 04 - 17

4230055 --> Friday, 04 - 09

4230056 --> Friday, 03 - 24

4230057 --> Friday, 04 - 13

4230058 --> Friday, 04 - 05

4230059 --> Friday, 03 - 21

4230060 --> Friday, 04 - 09

4230061 --> Friday, 04 - 01

4230062 --> Friday, 04 - 21

4230063 --> Friday, 04 - 06

4230064 --> Friday, 03 - 28

4230065 --> Friday, 04 - 17

4230066 --> Friday, 04 - 02

4230067 --> Friday, 03 - 25

4230068 --> Friday, 04 - 13

4230069 --> Friday, 04 - 05

4230070 --> Friday, 04 - 18

4230071 --> Friday, 04 - 10

4230072 --> Friday, 04 - 01

4230073 --> Friday, 04 - 21

4230074 --> Friday, 04 - 06

4230075 --> Friday, 03 - 29

4230076 --> Friday, 04 - 17

4230077 --> Friday, 04 - 02

4230078 --> Friday, 03 - 25

4230079 --> Friday, 04 - 14

4230080 --> Friday, 03 - 29

4230081 --> Friday, 04 - 18

4230082 --> Friday, 04 - 10

4230083 --> Friday, 03 - 26

4230084 --> Friday, 04 - 14

4230085 --> Friday, 04 - 06

4230086 --> Friday, 03 - 22

4230087 --> Friday, 04 - 11

4230088 --> Friday, 04 - 02

4230089 --> Friday, 04 - 22

4230090 --> Friday, 04 - 07

4230091 --> Friday, 03 - 30

4230092 --> Friday, 04 - 18

4230093 --> Friday, 04 - 10

4230094 --> Friday, 03 - 26

4230095 --> Friday, 04 - 15

4230096 --> Friday, 04 - 06

4230097 --> Friday, 03 - 22

4230098 --> Friday, 04 - 11

4230099 --> Friday, 04 - 03

4230100 --> Friday, 04 - 23

4230101 --> Friday, 04 - 08

4230102 --> Friday, 03 - 31

4230103 --> Friday, 04 - 20

4230104 --> Friday, 04 - 04

4230105 --> Friday, 03 - 27

4230106 --> Friday, 04 - 16

4230107 --> Friday, 04 - 01

4230108 --> Friday, 03 - 23

4230109 --> Friday, 04 - 12

4230110 --> Friday, 03 - 28

4230111 --> Friday, 04 - 17

4230112 --> Friday, 04 - 08

4230113 --> Friday, 03 - 31

4230114 --> Friday, 04 - 13

4230115 --> Friday, 04 - 05

4230116 --> Friday, 03 - 27

4230117 --> Friday, 04 - 16

4230118 --> Friday, 04 - 01

4230119 --> Friday, 04 - 21

4230120 --> Friday, 04 - 12

4230121 --> Friday, 03 - 28

4230122 --> Friday, 04 - 17

4230123 --> Friday, 04 - 09

4230124 --> Friday, 03 - 24

4230125 --> Friday, 04 - 13

4230126 --> Friday, 04 - 05

4230127 --> Friday, 03 - 21

4230128 --> Friday, 04 - 09

4230129 --> Friday, 04 - 01

4230130 --> Friday, 04 - 21

4230131 --> Friday, 04 - 06

4230132 --> Friday, 03 - 28

4230133 --> Friday, 04 - 17

