Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0130000 through 0139999



0130000 --> Friday, 04 - 07

0130001 --> Friday, 03 - 23

0130002 --> Friday, 04 - 12

0130003 --> Friday, 04 - 04

0130004 --> Friday, 04 - 23

0130005 --> Friday, 04 - 08

0130006 --> Friday, 03 - 31

0130007 --> Friday, 04 - 20

0130008 --> Friday, 04 - 04

0130009 --> Friday, 03 - 27

0130010 --> Friday, 04 - 16

0130011 --> Friday, 04 - 01

0130012 --> Friday, 03 - 23

0130013 --> Friday, 04 - 12

0130014 --> Friday, 03 - 28

0130015 --> Friday, 04 - 17

0130016 --> Friday, 04 - 08

0130017 --> Friday, 03 - 24

0130018 --> Friday, 04 - 13

0130019 --> Friday, 04 - 05

0130020 --> Friday, 03 - 27

0130021 --> Friday, 04 - 09

0130022 --> Friday, 04 - 01

0130023 --> Friday, 04 - 21

0130024 --> Friday, 04 - 12

0130025 --> Friday, 03 - 28

0130026 --> Friday, 04 - 17

0130027 --> Friday, 04 - 09

0130028 --> Friday, 03 - 24

0130029 --> Friday, 04 - 13

0130030 --> Friday, 04 - 05

0130031 --> Friday, 03 - 21

0130032 --> Friday, 04 - 09

0130033 --> Friday, 04 - 01

0130034 --> Friday, 04 - 21

0130035 --> Friday, 04 - 06

0130036 --> Friday, 03 - 28

0130037 --> Friday, 04 - 17

0130038 --> Friday, 04 - 02

0130039 --> Friday, 03 - 25

0130040 --> Friday, 04 - 13

0130041 --> Friday, 03 - 29

0130042 --> Friday, 04 - 18

0130043 --> Friday, 04 - 10

0130044 --> Friday, 04 - 01

0130045 --> Friday, 04 - 14

0130046 --> Friday, 04 - 06

0130047 --> Friday, 03 - 29

0130048 --> Friday, 04 - 17

0130049 --> Friday, 04 - 02

0130050 --> Friday, 03 - 25

0130051 --> Friday, 04 - 14

0130052 --> Friday, 03 - 29

0130053 --> Friday, 04 - 18

0130054 --> Friday, 04 - 10

0130055 --> Friday, 03 - 26

0130056 --> Friday, 04 - 14

0130057 --> Friday, 04 - 06

0130058 --> Friday, 03 - 22

0130059 --> Friday, 04 - 11

0130060 --> Friday, 04 - 02

0130061 --> Friday, 04 - 22

0130062 --> Friday, 04 - 07

0130063 --> Friday, 03 - 30

0130064 --> Friday, 04 - 18

0130065 --> Friday, 04 - 03

0130066 --> Friday, 03 - 26

0130067 --> Friday, 04 - 15

0130068 --> Friday, 04 - 06

0130069 --> Friday, 03 - 22

0130070 --> Friday, 04 - 11

0130071 --> Friday, 04 - 03

0130072 --> Friday, 04 - 22

0130073 --> Friday, 04 - 07

0130074 --> Friday, 03 - 30

0130075 --> Friday, 04 - 12

0130076 --> Friday, 04 - 03

0130077 --> Friday, 03 - 26

0130078 --> Friday, 04 - 15

0130079 --> Friday, 03 - 31

0130080 --> Friday, 04 - 19

0130081 --> Friday, 04 - 11

0130082 --> Friday, 03 - 27

0130083 --> Friday, 04 - 16

0130084 --> Friday, 04 - 07

0130085 --> Friday, 03 - 23

0130086 --> Friday, 04 - 12

0130087 --> Friday, 04 - 04

0130088 --> Friday, 03 - 26

0130089 --> Friday, 04 - 08

0130090 --> Friday, 03 - 31

0130091 --> Friday, 04 - 20

0130092 --> Friday, 04 - 11

0130093 --> Friday, 03 - 27

0130094 --> Friday, 04 - 16

0130095 --> Friday, 04 - 01

0130096 --> Friday, 03 - 23

0130097 --> Friday, 04 - 12

0130098 --> Friday, 04 - 04

0130099 --> Friday, 04 - 17

0130100 --> Friday, 04 - 09

0130101 --> Friday, 04 - 01

0130102 --> Friday, 04 - 21

0130103 --> Friday, 04 - 06

0130104 --> Friday, 03 - 28

0130105 --> Friday, 04 - 17

0130106 --> Friday, 04 - 02

0130107 --> Friday, 03 - 25

0130108 --> Friday, 04 - 13

0130109 --> Friday, 03 - 29

0130110 --> Friday, 04 - 18

0130111 --> Friday, 04 - 10

0130112 --> Friday, 03 - 25

0130113 --> Friday, 04 - 14

0130114 --> Friday, 04 - 06

0130115 --> Friday, 03 - 22

0130116 --> Friday, 04 - 10

0130117 --> Friday, 04 - 02

0130118 --> Friday, 04 - 22

0130119 --> Friday, 04 - 07

0130120 --> Friday, 03 - 29

0130121 --> Friday, 04 - 18

0130122 --> Friday, 04 - 10

0130123 --> Friday, 03 - 26

0130124 --> Friday, 04 - 14

0130125 --> Friday, 04 - 06

0130126 --> Friday, 03 - 22

0130127 --> Friday, 04 - 11

0130128 --> Friday, 04 - 02

0130129 --> Friday, 04 - 22

0130130 --> Friday, 04 - 07

0130131 --> Friday, 03 - 30

0130132 --> Friday, 04 - 18

0130133 --> Friday, 04 - 03

0130134 --> Friday, 03 - 26

0130135 --> Friday, 04 - 15

0130136 --> Friday, 03 - 30

0130137 --> Friday, 04 - 19

0130138 --> Friday, 04 - 11

0130139 --> Friday, 03 - 27

0130140 --> Friday, 04 - 15

0130141 --> Friday, 04 - 07

0130142 --> Friday, 03 - 30

0130143 --> Friday, 04 - 12

0130144 --> Friday, 04 - 03

0130145 --> Friday, 03 - 26

0130146 --> Friday, 04 - 15

0130147 --> Friday, 03 - 31

0130148 --> Friday, 04 - 19

0130149 --> Friday, 04 - 11

0130150 --> Friday, 03 - 27

0130151 --> Friday, 04 - 16

0130152 --> Friday, 04 - 07

0130153 --> Friday, 03 - 23

0130154 --> Friday, 04 - 12

0130155 --> Friday, 04 - 04

0130156 --> Friday, 04 - 23

0130157 --> Friday, 04 - 08

0130158 --> Friday, 03 - 31

0130159 --> Friday, 04 - 20

0130160 --> Friday, 04 - 04

0130161 --> Friday, 03 - 27

0130162 --> Friday, 04 - 16

0130163 --> Friday, 04 - 01

0130164 --> Friday, 03 - 23

0130165 --> Friday, 04 - 12

0130166 --> Friday, 04 - 04

0130167 --> Friday, 04 - 17

0130168 --> Friday, 04 - 08

0130169 --> Friday, 03 - 31

0130170 --> Friday, 04 - 13

0130171 --> Friday, 04 - 05

0130172 --> Friday, 03 - 27

0130173 --> Friday, 04 - 16

0130174 --> Friday, 04 - 01

0130175 --> Friday, 04 - 21

0130176 --> Friday, 04 - 12

0130177 --> Friday, 03 - 28

0130178 --> Friday, 04 - 17

0130179 --> Friday, 04 - 09

0130180 --> Friday, 03 - 24

0130181 --> Friday, 04 - 13

0130182 --> Friday, 04 - 05

0130183 --> Friday, 03 - 21

0130184 --> Friday, 04 - 09

0130185 --> Friday, 04 - 01

0130186 --> Friday, 04 - 21

0130187 --> Friday, 04 - 06

0130188 --> Friday, 03 - 28

0130189 --> Friday, 04 - 17

0130190 --> Friday, 04 - 02

0130191 --> Friday, 03 - 25

0130192 --> Friday, 04 - 13

0130193 --> Friday, 04 - 05

0130194 --> Friday, 04 - 18

0130195 --> Friday, 04 - 10

0130196 --> Friday, 04 - 01

0130197 --> Friday, 04 - 21

0130198 --> Friday, 04 - 06

0130199 --> Friday, 03 - 29

0130200 --> Friday, 04 - 18

0130201 --> Friday, 04 - 03

0130202 --> Friday, 03 - 26

0130203 --> Friday, 04 - 15

0130204 --> Friday, 03 - 30

0130205 --> Friday, 04 - 19

0130206 --> Friday, 04 - 11

0130207 --> Friday, 03 - 27

0130208 --> Friday, 04 - 15

0130209 --> Friday, 04 - 07

0130210 --> Friday, 03 - 23

0130211 --> Friday, 04 - 12

0130212 --> Friday, 04 - 03

0130213 --> Friday, 04 - 23

0130214 --> Friday, 04 - 08

0130215 --> Friday, 03 - 31

0130216 --> Friday, 04 - 19

0130217 --> Friday, 04 - 04

0130218 --> Friday, 03 - 27

0130219 --> Friday, 04 - 16

