Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3910000 through 3919999



3910000 --> Friday, 04 - 14

3910001 --> Friday, 03 - 30

3910002 --> Friday, 04 - 19

3910003 --> Friday, 04 - 11

3910004 --> Friday, 03 - 26

3910005 --> Friday, 04 - 15

3910006 --> Friday, 04 - 07

3910007 --> Friday, 03 - 23

3910008 --> Friday, 04 - 11

3910009 --> Friday, 04 - 03

3910010 --> Friday, 04 - 23

3910011 --> Friday, 04 - 08

3910012 --> Friday, 03 - 30

3910013 --> Friday, 04 - 19

3910014 --> Friday, 04 - 04

3910015 --> Friday, 03 - 27

3910016 --> Friday, 04 - 15

3910017 --> Friday, 03 - 31

3910018 --> Friday, 03 - 23

3910019 --> Friday, 04 - 12

3910020 --> Friday, 04 - 03

3910021 --> Friday, 04 - 16

3910022 --> Friday, 04 - 08

3910023 --> Friday, 03 - 31

3910024 --> Friday, 04 - 19

3910025 --> Friday, 04 - 04

3910026 --> Friday, 03 - 27

3910027 --> Friday, 04 - 16

3910028 --> Friday, 03 - 31

3910029 --> Friday, 04 - 20

3910030 --> Friday, 04 - 12

3910031 --> Friday, 03 - 28

3910032 --> Friday, 04 - 16

3910033 --> Friday, 04 - 08

3910034 --> Friday, 03 - 24

3910035 --> Friday, 04 - 13

3910036 --> Friday, 04 - 04

3910037 --> Friday, 03 - 20

3910038 --> Friday, 04 - 09

3910039 --> Friday, 04 - 01

3910040 --> Friday, 04 - 20

3910041 --> Friday, 04 - 05

3910042 --> Friday, 03 - 28

3910043 --> Friday, 04 - 17

3910044 --> Friday, 04 - 08

3910045 --> Friday, 03 - 24

3910046 --> Friday, 04 - 13

3910047 --> Friday, 04 - 05

3910048 --> Friday, 04 - 17

3910049 --> Friday, 04 - 09

3910050 --> Friday, 04 - 01

3910051 --> Friday, 04 - 14

3910052 --> Friday, 04 - 05

3910053 --> Friday, 03 - 28

3910054 --> Friday, 04 - 17

3910055 --> Friday, 04 - 02

3910056 --> Friday, 03 - 24

3910057 --> Friday, 04 - 13

3910058 --> Friday, 03 - 29

3910059 --> Friday, 04 - 18

3910060 --> Friday, 04 - 09

3910061 --> Friday, 03 - 25

3910062 --> Friday, 04 - 14

3910063 --> Friday, 04 - 06

3910064 --> Friday, 03 - 28

3910065 --> Friday, 04 - 10

3910066 --> Friday, 04 - 02

3910067 --> Friday, 04 - 22

3910068 --> Friday, 04 - 06

3910069 --> Friday, 03 - 29

3910070 --> Friday, 04 - 18

3910071 --> Friday, 04 - 03

3910072 --> Friday, 03 - 25

3910073 --> Friday, 04 - 14

3910074 --> Friday, 04 - 06

3910075 --> Friday, 03 - 22

3910076 --> Friday, 04 - 10

3910077 --> Friday, 04 - 02

3910078 --> Friday, 04 - 22

3910079 --> Friday, 04 - 07

3910080 --> Friday, 03 - 29

3910081 --> Friday, 04 - 18

3910082 --> Friday, 04 - 03

3910083 --> Friday, 03 - 26

3910084 --> Friday, 04 - 14

3910085 --> Friday, 03 - 30

3910086 --> Friday, 04 - 19

3910087 --> Friday, 04 - 11

3910088 --> Friday, 03 - 26

3910089 --> Friday, 04 - 15

3910090 --> Friday, 04 - 07

3910091 --> Friday, 03 - 23

3910092 --> Friday, 04 - 11

3910093 --> Friday, 04 - 03

3910094 --> Friday, 03 - 26

3910095 --> Friday, 04 - 08

3910096 --> Friday, 03 - 30

3910097 --> Friday, 04 - 19

3910098 --> Friday, 04 - 11

3910099 --> Friday, 03 - 27

3910100 --> Friday, 04 - 16

3910101 --> Friday, 04 - 08

3910102 --> Friday, 03 - 24

3910103 --> Friday, 04 - 13

3910104 --> Friday, 04 - 04

3910105 --> Friday, 04 - 17

3910106 --> Friday, 04 - 09

3910107 --> Friday, 04 - 01

3910108 --> Friday, 04 - 20

3910109 --> Friday, 04 - 05

3910110 --> Friday, 03 - 28

3910111 --> Friday, 04 - 17

3910112 --> Friday, 04 - 01

3910113 --> Friday, 03 - 24

3910114 --> Friday, 04 - 13

3910115 --> Friday, 03 - 29

3910116 --> Friday, 04 - 17

3910117 --> Friday, 04 - 09

3910118 --> Friday, 04 - 01

3910119 --> Friday, 04 - 14

3910120 --> Friday, 04 - 05

3910121 --> Friday, 03 - 28

3910122 --> Friday, 04 - 17

3910123 --> Friday, 04 - 02

3910124 --> Friday, 04 - 21

3910125 --> Friday, 04 - 13

3910126 --> Friday, 03 - 29

3910127 --> Friday, 04 - 18

3910128 --> Friday, 04 - 09

3910129 --> Friday, 03 - 25

3910130 --> Friday, 04 - 14

3910131 --> Friday, 04 - 06

3910132 --> Friday, 03 - 21

3910133 --> Friday, 04 - 10

3910134 --> Friday, 04 - 02

3910135 --> Friday, 04 - 22

3910136 --> Friday, 04 - 06

3910137 --> Friday, 03 - 29

3910138 --> Friday, 04 - 18

3910139 --> Friday, 04 - 03

3910140 --> Friday, 03 - 25

3910141 --> Friday, 04 - 14

3910142 --> Friday, 04 - 06

3910143 --> Friday, 04 - 19

3910144 --> Friday, 04 - 10

3910145 --> Friday, 04 - 02

3910146 --> Friday, 04 - 15

3910147 --> Friday, 04 - 07

3910148 --> Friday, 03 - 29

3910149 --> Friday, 04 - 18

3910150 --> Friday, 04 - 03

3910151 --> Friday, 03 - 26

3910152 --> Friday, 04 - 14

3910153 --> Friday, 03 - 30

3910154 --> Friday, 04 - 19

3910155 --> Friday, 04 - 11

3910156 --> Friday, 03 - 26

3910157 --> Friday, 04 - 15

3910158 --> Friday, 04 - 07

3910159 --> Friday, 03 - 23

3910160 --> Friday, 04 - 11

3910161 --> Friday, 04 - 03

3910162 --> Friday, 04 - 23

3910163 --> Friday, 04 - 08

3910164 --> Friday, 03 - 30

3910165 --> Friday, 04 - 19

3910166 --> Friday, 04 - 04

3910167 --> Friday, 03 - 27

3910168 --> Friday, 04 - 15

3910169 --> Friday, 04 - 07

3910170 --> Friday, 03 - 23

3910171 --> Friday, 04 - 12

3910172 --> Friday, 04 - 03

3910173 --> Friday, 04 - 16

3910174 --> Friday, 04 - 08

3910175 --> Friday, 03 - 31

3910176 --> Friday, 04 - 19

3910177 --> Friday, 04 - 04

3910178 --> Friday, 03 - 27

3910179 --> Friday, 04 - 16

3910180 --> Friday, 03 - 31

3910181 --> Friday, 04 - 20

3910182 --> Friday, 04 - 12

3910183 --> Friday, 03 - 28

3910184 --> Friday, 04 - 16

3910185 --> Friday, 04 - 08

3910186 --> Friday, 03 - 24

3910187 --> Friday, 04 - 13

3910188 --> Friday, 04 - 04

3910189 --> Friday, 03 - 27

3910190 --> Friday, 04 - 09

3910191 --> Friday, 04 - 01

3910192 --> Friday, 04 - 20

3910193 --> Friday, 04 - 12

3910194 --> Friday, 03 - 28

3910195 --> Friday, 04 - 17

3910196 --> Friday, 04 - 08

3910197 --> Friday, 03 - 24

3910198 --> Friday, 04 - 13

3910199 --> Friday, 04 - 05

3910200 --> Friday, 04 - 18

3910201 --> Friday, 04 - 10

3910202 --> Friday, 04 - 02

3910203 --> Friday, 04 - 15

3910204 --> Friday, 04 - 06

3910205 --> Friday, 03 - 29

3910206 --> Friday, 04 - 18

3910207 --> Friday, 04 - 03

3910208 --> Friday, 03 - 25

3910209 --> Friday, 04 - 14

3910210 --> Friday, 03 - 30

3910211 --> Friday, 04 - 19

3910212 --> Friday, 04 - 10

3910213 --> Friday, 03 - 26

3910214 --> Friday, 04 - 15

3910215 --> Friday, 04 - 07

3910216 --> Friday, 03 - 29

3910217 --> Friday, 04 - 11

3910218 --> Friday, 04 - 03

3910219 --> Friday, 04 - 23

3910220 --> Friday, 04 - 07

3910221 --> Friday, 03 - 30

3910222 --> Friday, 04 - 19

3910223 --> Friday, 04 - 04

3910224 --> Friday, 03 - 26

3910225 --> Friday, 04 - 15

3910226 --> Friday, 04 - 07

3910227 --> Friday, 03 - 23

3910228 --> Friday, 04 - 11

3910229 --> Friday, 04 - 03

3910230 --> Friday, 04 - 16

3910231 --> Friday, 04 - 08

3910232 --> Friday, 03 - 30

3910233 --> Friday, 04 - 19

3910234 --> Friday, 04 - 04

3910235 --> Friday, 03 - 27

3910236 --> Friday, 04 - 15

3910237 --> Friday, 03 - 31

3910238 --> Friday, 04 - 20

3910239 --> Friday, 04 - 12

3910240 --> Friday, 03 - 27

3910241 --> Friday, 04 - 16

3910242 --> Friday, 04 - 08

3910243 --> Friday, 03 - 24

3910244 --> Friday, 04 - 12

3910245 --> Friday, 04 - 04

3910246 --> Friday, 03 - 27

3910247 --> Friday, 04 - 09

3910248 --> Friday, 03 - 31

3910249 --> Friday, 04 - 20

3910250 --> Friday, 04 - 12

3910251 --> Friday, 03 - 28

3910252 --> Friday, 04 - 16

3910253 --> Friday, 04 - 08

3910254 --> Friday, 03 - 24

3910255 --> Friday, 04 - 13

3910256 --> Friday, 04 - 04

3910257 --> Friday, 04 - 17

3910258 --> Friday, 04 - 09

3910259 --> Friday, 04 - 01

3910260 --> Friday, 04 - 20

3910261 --> Friday, 04 - 05

3910262 --> Friday, 03 - 28

3910263 --> Friday, 04 - 17
