Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4660000 through 4669999



4660000 --> Friday, 03 - 31

4660001 --> Friday, 04 - 20

4660002 --> Friday, 04 - 12

4660003 --> Friday, 03 - 28

4660004 --> Friday, 04 - 16

4660005 --> Friday, 04 - 08

4660006 --> Friday, 03 - 24

4660007 --> Friday, 04 - 13

4660008 --> Friday, 04 - 04

4660009 --> Friday, 03 - 27

4660010 --> Friday, 04 - 09

4660011 --> Friday, 04 - 01

4660012 --> Friday, 04 - 20

4660013 --> Friday, 04 - 12

4660014 --> Friday, 03 - 28

4660015 --> Friday, 04 - 17

4660016 --> Friday, 04 - 08

4660017 --> Friday, 03 - 24

4660018 --> Friday, 04 - 13

4660019 --> Friday, 04 - 05

4660020 --> Friday, 04 - 17

4660021 --> Friday, 04 - 09

4660022 --> Friday, 04 - 01

4660023 --> Friday, 04 - 21

4660024 --> Friday, 04 - 05

4660025 --> Friday, 03 - 28

4660026 --> Friday, 04 - 17

4660027 --> Friday, 04 - 02

4660028 --> Friday, 03 - 24

4660029 --> Friday, 04 - 13

4660030 --> Friday, 03 - 29

4660031 --> Friday, 04 - 18

4660032 --> Friday, 04 - 09

4660033 --> Friday, 04 - 01

4660034 --> Friday, 04 - 14

4660035 --> Friday, 04 - 06

4660036 --> Friday, 03 - 28

4660037 --> Friday, 04 - 10

4660038 --> Friday, 04 - 02

4660039 --> Friday, 04 - 22

4660040 --> Friday, 04 - 13

4660041 --> Friday, 03 - 29

4660042 --> Friday, 04 - 18

4660043 --> Friday, 04 - 10

4660044 --> Friday, 03 - 25

4660045 --> Friday, 04 - 14

4660046 --> Friday, 04 - 06

4660047 --> Friday, 03 - 22

4660048 --> Friday, 04 - 10

4660049 --> Friday, 04 - 02

4660050 --> Friday, 04 - 22

4660051 --> Friday, 04 - 07

4660052 --> Friday, 03 - 29

4660053 --> Friday, 04 - 18

4660054 --> Friday, 04 - 03

4660055 --> Friday, 03 - 26

4660056 --> Friday, 04 - 14

4660057 --> Friday, 03 - 30

4660058 --> Friday, 04 - 19

4660059 --> Friday, 04 - 11

4660060 --> Friday, 04 - 02

4660061 --> Friday, 04 - 15

4660062 --> Friday, 04 - 07

4660063 --> Friday, 03 - 30

4660064 --> Friday, 04 - 18

4660065 --> Friday, 04 - 03

4660066 --> Friday, 03 - 26

4660067 --> Friday, 04 - 15

4660068 --> Friday, 03 - 30

4660069 --> Friday, 04 - 19

4660070 --> Friday, 04 - 11

4660071 --> Friday, 03 - 27

4660072 --> Friday, 04 - 15

4660073 --> Friday, 04 - 07

