Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1600000 through 1609999



1600000 --> Friday, 03 - 31

1600001 --> Friday, 04 - 13

1600002 --> Friday, 04 - 05

1600003 --> Friday, 03 - 28

1600004 --> Friday, 04 - 16

1600005 --> Friday, 04 - 01

1600006 --> Friday, 04 - 21

1600007 --> Friday, 04 - 13

1600008 --> Friday, 03 - 28

1600009 --> Friday, 04 - 17

1600010 --> Friday, 04 - 09

1600011 --> Friday, 03 - 25

1600012 --> Friday, 04 - 13

1600013 --> Friday, 04 - 05

1600014 --> Friday, 03 - 21

1600015 --> Friday, 04 - 10

1600016 --> Friday, 04 - 01

1600017 --> Friday, 04 - 21

1600018 --> Friday, 04 - 06

1600019 --> Friday, 03 - 29

1600020 --> Friday, 04 - 17

1600021 --> Friday, 04 - 02

1600022 --> Friday, 03 - 25

1600023 --> Friday, 04 - 14

1600024 --> Friday, 04 - 05

1600025 --> Friday, 04 - 18

1600026 --> Friday, 04 - 10

1600027 --> Friday, 04 - 02

1600028 --> Friday, 04 - 14

1600029 --> Friday, 04 - 06

1600030 --> Friday, 03 - 29

1600031 --> Friday, 04 - 11

1600032 --> Friday, 04 - 02

1600033 --> Friday, 03 - 25

1600034 --> Friday, 04 - 14

1600035 --> Friday, 03 - 30

1600036 --> Friday, 04 - 18

1600037 --> Friday, 04 - 10

1600038 --> Friday, 03 - 26

1600039 --> Friday, 04 - 15

1600040 --> Friday, 04 - 06

1600041 --> Friday, 03 - 22

1600042 --> Friday, 04 - 11

1600043 --> Friday, 04 - 03

1600044 --> Friday, 04 - 22

1600045 --> Friday, 04 - 07

1600046 --> Friday, 03 - 30

1600047 --> Friday, 04 - 19

1600048 --> Friday, 04 - 03

1600049 --> Friday, 03 - 26

1600050 --> Friday, 04 - 15

1600051 --> Friday, 03 - 31

1600052 --> Friday, 03 - 22

1600053 --> Friday, 04 - 11

1600054 --> Friday, 04 - 03

1600055 --> Friday, 04 - 16

1600056 --> Friday, 04 - 07

1600057 --> Friday, 03 - 30

1600058 --> Friday, 04 - 19

1600059 --> Friday, 04 - 04

1600060 --> Friday, 03 - 26

1600061 --> Friday, 04 - 15

1600062 --> Friday, 03 - 31

1600063 --> Friday, 04 - 20

1600064 --> Friday, 04 - 11

1600065 --> Friday, 03 - 27

1600066 --> Friday, 04 - 16

1600067 --> Friday, 04 - 08

1600068 --> Friday, 03 - 23

1600069 --> Friday, 04 - 12

1600070 --> Friday, 04 - 04

1600071 --> Friday, 03 - 20

1600072 --> Friday, 04 - 08

1600073 --> Friday, 03 - 31

1600074 --> Friday, 04 - 20

1600075 --> Friday, 04 - 05

1600076 --> Friday, 03 - 27

1600077 --> Friday, 04 - 16

1600078 --> Friday, 04 - 08

1600079 --> Friday, 03 - 24

1600080 --> Friday, 04 - 12

1600081 --> Friday, 04 - 04

1600082 --> Friday, 04 - 17

1600083 --> Friday, 04 - 09

1600084 --> Friday, 03 - 31

1600085 --> Friday, 04 - 20

1600086 --> Friday, 04 - 05

1600087 --> Friday, 03 - 28

1600088 --> Friday, 04 - 16

1600089 --> Friday, 04 - 01

1600090 --> Friday, 03 - 24

1600091 --> Friday, 04 - 13

1600092 --> Friday, 03 - 28

1600093 --> Friday, 04 - 17

1600094 --> Friday, 04 - 09

1600095 --> Friday, 03 - 25

1600096 --> Friday, 04 - 13

1600097 --> Friday, 04 - 05

1600098 --> Friday, 03 - 28

1600099 --> Friday, 04 - 10

1600100 --> Friday, 04 - 02

1600101 --> Friday, 03 - 25

1600102 --> Friday, 04 - 14

1600103 --> Friday, 03 - 30

1600104 --> Friday, 04 - 18

1600105 --> Friday, 04 - 10

1600106 --> Friday, 03 - 26

1600107 --> Friday, 04 - 15

1600108 --> Friday, 04 - 06

1600109 --> Friday, 03 - 22

1600110 --> Friday, 04 - 11

1600111 --> Friday, 04 - 03

1600112 --> Friday, 04 - 22

1600113 --> Friday, 04 - 07

1600114 --> Friday, 03 - 30

1600115 --> Friday, 04 - 19

1600116 --> Friday, 04 - 03

1600117 --> Friday, 03 - 26

1600118 --> Friday, 04 - 15

1600119 --> Friday, 03 - 31

1600120 --> Friday, 03 - 22

1600121 --> Friday, 04 - 11

1600122 --> Friday, 04 - 03

1600123 --> Friday, 04 - 16

1600124 --> Friday, 04 - 07

1600125 --> Friday, 03 - 30

1600126 --> Friday, 04 - 12

1600127 --> Friday, 04 - 04

1600128 --> Friday, 03 - 26

1600129 --> Friday, 04 - 15

1600130 --> Friday, 03 - 31

1600131 --> Friday, 04 - 20

1600132 --> Friday, 04 - 11

1600133 --> Friday, 03 - 27

1600134 --> Friday, 04 - 16

1600135 --> Friday, 04 - 08

1600136 --> Friday, 03 - 23

1600137 --> Friday, 04 - 12

1600138 --> Friday, 04 - 04

1600139 --> Friday, 03 - 20

1600140 --> Friday, 04 - 08

1600141 --> Friday, 03 - 31

1600142 --> Friday, 04 - 20

1600143 --> Friday, 04 - 05

1600144 --> Friday, 03 - 27

1600145 --> Friday, 04 - 16

1600146 --> Friday, 04 - 01

1600147 --> Friday, 03 - 24

1600148 --> Friday, 04 - 12

1600149 --> Friday, 04 - 04

1600150 --> Friday, 04 - 17

1600151 --> Friday, 04 - 09

1600152 --> Friday, 03 - 31

1600153 --> Friday, 04 - 20

1600154 --> Friday, 04 - 05

1600155 --> Friday, 03 - 28

1600156 --> Friday, 04 - 16

1600157 --> Friday, 04 - 01

