Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5380000 through 5389999



5380000 --> Friday, 04 - 07

5380001 --> Friday, 03 - 23

5380002 --> Friday, 04 - 12

5380003 --> Friday, 03 - 28

5380004 --> Friday, 04 - 16

5380005 --> Friday, 04 - 08

5380006 --> Friday, 03 - 31

5380007 --> Friday, 04 - 13

5380008 --> Friday, 04 - 04

5380009 --> Friday, 03 - 27

5380010 --> Friday, 04 - 16

5380011 --> Friday, 04 - 01

5380012 --> Friday, 04 - 20

5380013 --> Friday, 04 - 12

5380014 --> Friday, 03 - 28

5380015 --> Friday, 04 - 17

5380016 --> Friday, 04 - 08

5380017 --> Friday, 03 - 24

5380018 --> Friday, 04 - 13

5380019 --> Friday, 04 - 05

5380020 --> Friday, 03 - 27

5380021 --> Friday, 04 - 09

5380022 --> Friday, 04 - 01

5380023 --> Friday, 04 - 21

5380024 --> Friday, 04 - 05

5380025 --> Friday, 03 - 28

5380026 --> Friday, 04 - 17

5380027 --> Friday, 04 - 02

5380028 --> Friday, 03 - 24

5380029 --> Friday, 04 - 13

5380030 --> Friday, 04 - 05

5380031 --> Friday, 04 - 18

5380032 --> Friday, 04 - 09

5380033 --> Friday, 04 - 01

5380034 --> Friday, 04 - 21

5380035 --> Friday, 04 - 06

5380036 --> Friday, 03 - 28

5380037 --> Friday, 04 - 17

5380038 --> Friday, 04 - 02

5380039 --> Friday, 03 - 25

5380040 --> Friday, 04 - 13

5380041 --> Friday, 03 - 29

5380042 --> Friday, 04 - 18

5380043 --> Friday, 04 - 10

5380044 --> Friday, 03 - 25

5380045 --> Friday, 04 - 14

5380046 --> Friday, 04 - 06

5380047 --> Friday, 03 - 22

5380048 --> Friday, 04 - 10

5380049 --> Friday, 04 - 02

5380050 --> Friday, 04 - 22

5380051 --> Friday, 04 - 07

5380052 --> Friday, 03 - 29

5380053 --> Friday, 04 - 18

5380054 --> Friday, 04 - 10

5380055 --> Friday, 03 - 26

5380056 --> Friday, 04 - 14

5380057 --> Friday, 04 - 06

5380058 --> Friday, 03 - 22

5380059 --> Friday, 04 - 11

5380060 --> Friday, 04 - 02

5380061 --> Friday, 04 - 22

5380062 --> Friday, 04 - 07

5380063 --> Friday, 03 - 30

5380064 --> Friday, 04 - 18

5380065 --> Friday, 04 - 03

5380066 --> Friday, 03 - 26

5380067 --> Friday, 04 - 15

5380068 --> Friday, 03 - 30

5380069 --> Friday, 04 - 19

5380070 --> Friday, 04 - 11

5380071 --> Friday, 03 - 27

5380072 --> Friday, 04 - 15

5380073 --> Friday, 04 - 07

5380074 --> Friday, 03 - 30

5380075 --> Friday, 04 - 12

5380076 --> Friday, 04 - 03

5380077 --> Friday, 03 - 26

5380078 --> Friday, 04 - 08

5380079 --> Friday, 03 - 31

5380080 --> Friday, 04 - 19

5380081 --> Friday, 04 - 11

5380082 --> Friday, 03 - 27

5380083 --> Friday, 04 - 16

5380084 --> Friday, 04 - 07

5380085 --> Friday, 03 - 23

5380086 --> Friday, 04 - 12

5380087 --> Friday, 04 - 04

5380088 --> Friday, 04 - 23

5380089 --> Friday, 04 - 08

5380090 --> Friday, 03 - 31

5380091 --> Friday, 04 - 20

5380092 --> Friday, 04 - 04

5380093 --> Friday, 03 - 27

5380094 --> Friday, 04 - 16

5380095 --> Friday, 04 - 01

5380096 --> Friday, 03 - 23

5380097 --> Friday, 04 - 12

5380098 --> Friday, 03 - 28

5380099 --> Friday, 04 - 17

5380100 --> Friday, 04 - 09

5380101 --> Friday, 04 - 01

5380102 --> Friday, 04 - 14

5380103 --> Friday, 04 - 06

5380104 --> Friday, 03 - 28

5380105 --> Friday, 04 - 17

5380106 --> Friday, 04 - 02

5380107 --> Friday, 03 - 25

5380108 --> Friday, 04 - 13

5380109 --> Friday, 03 - 29

5380110 --> Friday, 04 - 18

5380111 --> Friday, 04 - 10

5380112 --> Friday, 03 - 25

5380113 --> Friday, 04 - 14

5380114 --> Friday, 04 - 06

5380115 --> Friday, 03 - 22

5380116 --> Friday, 04 - 10

5380117 --> Friday, 04 - 02

5380118 --> Friday, 04 - 22

5380119 --> Friday, 04 - 07

5380120 --> Friday, 03 - 29

5380121 --> Friday, 04 - 18

5380122 --> Friday, 04 - 03

5380123 --> Friday, 03 - 26

5380124 --> Friday, 04 - 14

5380125 --> Friday, 04 - 06

5380126 --> Friday, 03 - 22

5380127 --> Friday, 04 - 11

5380128 --> Friday, 04 - 02

5380129 --> Friday, 04 - 22

5380130 --> Friday, 04 - 07

5380131 --> Friday, 03 - 30

5380132 --> Friday, 04 - 18

5380133 --> Friday, 04 - 03

5380134 --> Friday, 03 - 26

5380135 --> Friday, 04 - 15

5380136 --> Friday, 03 - 30

5380137 --> Friday, 04 - 19

5380138 --> Friday, 04 - 11

5380139 --> Friday, 03 - 27

5380140 --> Friday, 04 - 15

5380141 --> Friday, 04 - 07

5380142 --> Friday, 03 - 23

5380143 --> Friday, 04 - 12

5380144 --> Friday, 04 - 03

5380145 --> Friday, 03 - 26

5380146 --> Friday, 04 - 08

5380147 --> Friday, 03 - 31

5380148 --> Friday, 04 - 19

5380149 --> Friday, 04 - 11

5380150 --> Friday, 03 - 27

5380151 --> Friday, 04 - 16

5380152 --> Friday, 04 - 07

5380153 --> Friday, 03 - 23

5380154 --> Friday, 04 - 12

5380155 --> Friday, 04 - 04

5380156 --> Friday, 04 - 23

5380157 --> Friday, 04 - 08

5380158 --> Friday, 03 - 31

5380159 --> Friday, 04 - 20

5380160 --> Friday, 04 - 04

5380161 --> Friday, 03 - 27

5380162 --> Friday, 04 - 16

5380163 --> Friday, 04 - 01

5380164 --> Friday, 03 - 23

5380165 --> Friday, 04 - 12

5380166 --> Friday, 03 - 28

5380167 --> Friday, 04 - 17

5380168 --> Friday, 04 - 08

5380169 --> Friday, 03 - 31

5380170 --> Friday, 04 - 13

5380171 --> Friday, 04 - 05

5380172 --> Friday, 03 - 27

5380173 --> Friday, 04 - 09

5380174 --> Friday, 04 - 01

5380175 --> Friday, 04 - 21

5380176 --> Friday, 04 - 12

5380177 --> Friday, 03 - 28

5380178 --> Friday, 04 - 17

5380179 --> Friday, 04 - 09

5380180 --> Friday, 03 - 24

5380181 --> Friday, 04 - 13

5380182 --> Friday, 04 - 05

5380183 --> Friday, 03 - 21

5380184 --> Friday, 04 - 09

5380185 --> Friday, 04 - 01

5380186 --> Friday, 04 - 21

5380187 --> Friday, 04 - 06

5380188 --> Friday, 03 - 28

5380189 --> Friday, 04 - 17

5380190 --> Friday, 04 - 02

5380191 --> Friday, 03 - 25

5380192 --> Friday, 04 - 13

5380193 --> Friday, 03 - 29

5380194 --> Friday, 04 - 18

5380195 --> Friday, 04 - 10

5380196 --> Friday, 04 - 01

5380197 --> Friday, 04 - 14

5380198 --> Friday, 04 - 06

5380199 --> Friday, 03 - 29

5380200 --> Friday, 04 - 11

5380201 --> Friday, 04 - 03

5380202 --> Friday, 03 - 26

5380203 --> Friday, 04 - 08

5380204 --> Friday, 03 - 30

5380205 --> Friday, 04 - 19

5380206 --> Friday, 04 - 11

5380207 --> Friday, 03 - 27

5380208 --> Friday, 04 - 15

5380209 --> Friday, 04 - 07

5380210 --> Friday, 03 - 23

5380211 --> Friday, 04 - 12

5380212 --> Friday, 04 - 03

5380213 --> Friday, 04 - 23

5380214 --> Friday, 04 - 08

5380215 --> Friday, 03 - 31

5380216 --> Friday, 04 - 19

5380217 --> Friday, 04 - 04

5380218 --> Friday, 03 - 27

5380219 --> Friday, 04 - 16

5380220 --> Friday, 03 - 31

5380221 --> Friday, 03 - 23

5380222 --> Friday, 04 - 12

5380223 --> Friday, 03 - 28

5380224 --> Friday, 04 - 16

5380225 --> Friday, 04 - 08

5380226 --> Friday, 03 - 31

5380227 --> Friday, 04 - 13

5380228 --> Friday, 04 - 04

5380229 --> Friday, 03 - 27

5380230 --> Friday, 04 - 09

5380231 --> Friday, 04 - 01

5380232 --> Friday, 04 - 20

5380233 --> Friday, 04 - 12

5380234 --> Friday, 03 - 28

5380235 --> Friday, 04 - 17

5380236 --> Friday, 04 - 08

5380237 --> Friday, 03 - 24

5380238 --> Friday, 04 - 13

5380239 --> Friday, 04 - 05

5380240 --> Friday, 03 - 20

5380241 --> Friday, 04 - 09

5380242 --> Friday, 04 - 01

5380243 --> Friday, 04 - 21

5380244 --> Friday, 04 - 05

5380245 --> Friday, 03 - 28

5380246 --> Friday, 04 - 17

5380247 --> Friday, 04 - 02

5380248 --> Friday, 03 - 24

5380249 --> Friday, 04 - 13

5380250 --> Friday, 03 - 29

5380251 --> Friday, 04 - 18

5380252 --> Friday, 04 - 09

5380253 --> Friday, 04 - 01

5380254 --> Friday, 04 - 14

5380255 --> Friday, 04 - 06

5380256 --> Friday, 03 - 28

5380257 --> Friday, 04 - 17

5380258 --> Friday, 04 - 02

5380259 --> Friday, 03 - 25

5380260 --> Friday, 04 - 13

5380261 --> Friday, 03 - 29

5380262 --> Friday, 04 - 18

5380263 --> Friday, 04 - 10

5380264 --> Friday, 03 - 25

5380265 --> Friday, 04 - 14

5380266 --> Friday, 04 - 06

5380267 --> Friday, 03 - 22

5380268 --> Friday, 04 - 10

5380269 --> Friday, 04 - 02

5380270 --> Friday, 04 - 22

5380271 --> Friday, 04 - 07

5380272 --> Friday, 03 - 29

5380273 --> Friday, 04 - 18

5380274 --> Friday, 04 - 03

5380275 --> Friday, 03 - 26

5380276 --> Friday, 04 - 14

5380277 --> Friday, 04 - 06

5380278 --> Friday, 03 - 22

5380279 --> Friday, 04 - 11

5380280 --> Friday, 04 - 02

5380281 --> Friday, 04 - 22

5380282 --> Friday, 04 - 07

5380283 --> Friday, 03 - 30

5380284 --> Friday, 04 - 18

5380285 --> Friday, 04 - 03

5380286 --> Friday, 03 - 26

5380287 --> Friday, 04 - 15

