Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1760000 through 1769999



1760000 --> Friday, 04 - 14

1760001 --> Friday, 04 - 06

1760002 --> Friday, 03 - 22

1760003 --> Friday, 04 - 11

1760004 --> Friday, 04 - 02

1760005 --> Friday, 04 - 22

1760006 --> Friday, 04 - 07

1760007 --> Friday, 03 - 30

1760008 --> Friday, 04 - 18

1760009 --> Friday, 04 - 03

1760010 --> Friday, 03 - 26

1760011 --> Friday, 04 - 15

1760012 --> Friday, 03 - 30

1760013 --> Friday, 04 - 19

1760014 --> Friday, 04 - 11

1760015 --> Friday, 03 - 27

1760016 --> Friday, 04 - 15

1760017 --> Friday, 04 - 07

1760018 --> Friday, 03 - 23

1760019 --> Friday, 04 - 12

1760020 --> Friday, 04 - 03

1760021 --> Friday, 03 - 26

1760022 --> Friday, 04 - 08

1760023 --> Friday, 03 - 31

1760024 --> Friday, 04 - 19

1760025 --> Friday, 04 - 11

1760026 --> Friday, 03 - 27

1760027 --> Friday, 04 - 16

1760028 --> Friday, 04 - 07

1760029 --> Friday, 03 - 23

1760030 --> Friday, 04 - 12

1760031 --> Friday, 04 - 04

1760032 --> Friday, 04 - 23

1760033 --> Friday, 04 - 08

1760034 --> Friday, 03 - 31

1760035 --> Friday, 04 - 20

1760036 --> Friday, 04 - 04

1760037 --> Friday, 03 - 27

1760038 --> Friday, 04 - 16

1760039 --> Friday, 04 - 01

1760040 --> Friday, 03 - 23

1760041 --> Friday, 04 - 12

1760042 --> Friday, 03 - 28

1760043 --> Friday, 04 - 17

1760044 --> Friday, 04 - 08

1760045 --> Friday, 03 - 31

1760046 --> Friday, 04 - 13

1760047 --> Friday, 04 - 05

1760048 --> Friday, 03 - 27

1760049 --> Friday, 04 - 09

1760050 --> Friday, 04 - 01

1760051 --> Friday, 04 - 21

1760052 --> Friday, 04 - 12

1760053 --> Friday, 03 - 28

1760054 --> Friday, 04 - 17

1760055 --> Friday, 04 - 09

1760056 --> Friday, 03 - 24

1760057 --> Friday, 04 - 13

1760058 --> Friday, 04 - 05

1760059 --> Friday, 03 - 21

1760060 --> Friday, 04 - 09

1760061 --> Friday, 04 - 01

1760062 --> Friday, 04 - 21

1760063 --> Friday, 04 - 06

1760064 --> Friday, 03 - 28

1760065 --> Friday, 04 - 17

1760066 --> Friday, 04 - 02

1760067 --> Friday, 03 - 25

1760068 --> Friday, 04 - 13

1760069 --> Friday, 03 - 29

1760070 --> Friday, 04 - 18

1760071 --> Friday, 04 - 10

1760072 --> Friday, 04 - 01

1760073 --> Friday, 04 - 14

1760074 --> Friday, 04 - 06

1760075 --> Friday, 03 - 29

1760076 --> Friday, 04 - 17

1760077 --> Friday, 04 - 02

1760078 --> Friday, 03 - 25

1760079 --> Friday, 04 - 14

1760080 --> Friday, 03 - 29

1760081 --> Friday, 04 - 18

1760082 --> Friday, 04 - 10

1760083 --> Friday, 03 - 26

1760084 --> Friday, 04 - 14

1760085 --> Friday, 04 - 06

1760086 --> Friday, 03 - 22

1760087 --> Friday, 04 - 11

1760088 --> Friday, 04 - 02

1760089 --> Friday, 04 - 22

1760090 --> Friday, 04 - 07

1760091 --> Friday, 03 - 30

1760092 --> Friday, 04 - 18

1760093 --> Friday, 04 - 03

1760094 --> Friday, 03 - 26

1760095 --> Friday, 04 - 15

1760096 --> Friday, 04 - 06

1760097 --> Friday, 03 - 22

1760098 --> Friday, 04 - 11

1760099 --> Friday, 04 - 03

1760100 --> Friday, 04 - 16

1760101 --> Friday, 04 - 08

1760102 --> Friday, 03 - 31

1760103 --> Friday, 04 - 13

1760104 --> Friday, 04 - 04

1760105 --> Friday, 03 - 27

1760106 --> Friday, 04 - 16

1760107 --> Friday, 04 - 01

1760108 --> Friday, 04 - 20

1760109 --> Friday, 04 - 12

1760110 --> Friday, 03 - 28

1760111 --> Friday, 04 - 17

1760112 --> Friday, 04 - 08

1760113 --> Friday, 03 - 24

1760114 --> Friday, 04 - 13

1760115 --> Friday, 04 - 05

1760116 --> Friday, 03 - 27

1760117 --> Friday, 04 - 09

1760118 --> Friday, 04 - 01

1760119 --> Friday, 04 - 21

1760120 --> Friday, 04 - 12

1760121 --> Friday, 03 - 28

1760122 --> Friday, 04 - 17

1760123 --> Friday, 04 - 02

1760124 --> Friday, 03 - 24

1760125 --> Friday, 04 - 13

1760126 --> Friday, 04 - 05

1760127 --> Friday, 04 - 18

1760128 --> Friday, 04 - 09

1760129 --> Friday, 04 - 01

1760130 --> Friday, 04 - 21

1760131 --> Friday, 04 - 06

1760132 --> Friday, 03 - 28

1760133 --> Friday, 04 - 17

1760134 --> Friday, 04 - 02

1760135 --> Friday, 03 - 25

1760136 --> Friday, 04 - 13

1760137 --> Friday, 03 - 29

1760138 --> Friday, 04 - 18

1760139 --> Friday, 04 - 10

1760140 --> Friday, 04 - 01

1760141 --> Friday, 04 - 14

1760142 --> Friday, 04 - 06

1760143 --> Friday, 03 - 22

1760144 --> Friday, 04 - 10

1760145 --> Friday, 04 - 02

1760146 --> Friday, 04 - 22

1760147 --> Friday, 04 - 07

1760148 --> Friday, 03 - 29

1760149 --> Friday, 04 - 18

1760150 --> Friday, 04 - 10

1760151 --> Friday, 03 - 26

1760152 --> Friday, 04 - 14

1760153 --> Friday, 04 - 06

1760154 --> Friday, 03 - 22

1760155 --> Friday, 04 - 11

1760156 --> Friday, 04 - 02

1760157 --> Friday, 04 - 22

1760158 --> Friday, 04 - 07

1760159 --> Friday, 03 - 30

1760160 --> Friday, 04 - 18

1760161 --> Friday, 04 - 03

1760162 --> Friday, 03 - 26

1760163 --> Friday, 04 - 15

1760164 --> Friday, 03 - 30

1760165 --> Friday, 04 - 19

1760166 --> Friday, 04 - 11

1760167 --> Friday, 03 - 27

1760168 --> Friday, 04 - 15

1760169 --> Friday, 04 - 07

1760170 --> Friday, 03 - 30

1760171 --> Friday, 04 - 12

1760172 --> Friday, 04 - 03

1760173 --> Friday, 03 - 26

1760174 --> Friday, 04 - 15

1760175 --> Friday, 03 - 31

1760176 --> Friday, 04 - 19

1760177 --> Friday, 04 - 11

1760178 --> Friday, 03 - 27

1760179 --> Friday, 04 - 16

1760180 --> Friday, 04 - 07

1760181 --> Friday, 03 - 23

1760182 --> Friday, 04 - 12

1760183 --> Friday, 04 - 04

1760184 --> Friday, 04 - 23

1760185 --> Friday, 04 - 08

1760186 --> Friday, 03 - 31

1760187 --> Friday, 04 - 20

1760188 --> Friday, 04 - 04

1760189 --> Friday, 03 - 27

1760190 --> Friday, 04 - 16

1760191 --> Friday, 04 - 01

1760192 --> Friday, 03 - 23

1760193 --> Friday, 04 - 12

1760194 --> Friday, 04 - 04

1760195 --> Friday, 04 - 17

1760196 --> Friday, 04 - 08

1760197 --> Friday, 03 - 31

1760198 --> Friday, 04 - 13

1760199 --> Friday, 04 - 05

1760200 --> Friday, 03 - 28

1760201 --> Friday, 04 - 10

1760202 --> Friday, 04 - 02

1760203 --> Friday, 04 - 22

1760204 --> Friday, 04 - 13

1760205 --> Friday, 03 - 29

1760206 --> Friday, 04 - 18

1760207 --> Friday, 04 - 10

1760208 --> Friday, 03 - 25

1760209 --> Friday, 04 - 14

1760210 --> Friday, 04 - 06

1760211 --> Friday, 03 - 22

1760212 --> Friday, 04 - 10

1760213 --> Friday, 04 - 02

1760214 --> Friday, 04 - 22

1760215 --> Friday, 04 - 07

1760216 --> Friday, 03 - 29

1760217 --> Friday, 04 - 18

1760218 --> Friday, 04 - 03

1760219 --> Friday, 03 - 26

1760220 --> Friday, 04 - 14

1760221 --> Friday, 03 - 30

1760222 --> Friday, 04 - 19

1760223 --> Friday, 04 - 11

1760224 --> Friday, 04 - 02

1760225 --> Friday, 04 - 15

1760226 --> Friday, 04 - 07

1760227 --> Friday, 03 - 30

1760228 --> Friday, 04 - 18

1760229 --> Friday, 04 - 03

1760230 --> Friday, 03 - 26

1760231 --> Friday, 04 - 15

1760232 --> Friday, 03 - 30

1760233 --> Friday, 04 - 19

1760234 --> Friday, 04 - 11

1760235 --> Friday, 03 - 27

1760236 --> Friday, 04 - 15

1760237 --> Friday, 04 - 07

1760238 --> Friday, 03 - 23

1760239 --> Friday, 04 - 12

1760240 --> Friday, 04 - 03

1760241 --> Friday, 04 - 23

1760242 --> Friday, 04 - 08

1760243 --> Friday, 03 - 31

1760244 --> Friday, 04 - 19

1760245 --> Friday, 04 - 04

1760246 --> Friday, 03 - 27

1760247 --> Friday, 04 - 16

1760248 --> Friday, 04 - 07

1760249 --> Friday, 03 - 23

1760250 --> Friday, 04 - 12

1760251 --> Friday, 04 - 04

1760252 --> Friday, 04 - 16

1760253 --> Friday, 04 - 08

1760254 --> Friday, 03 - 31

1760255 --> Friday, 04 - 13

1760256 --> Friday, 04 - 04

1760257 --> Friday, 03 - 27

1760258 --> Friday, 04 - 16

1760259 --> Friday, 04 - 01

1760260 --> Friday, 04 - 20

1760261 --> Friday, 04 - 12

1760262 --> Friday, 03 - 28

1760263 --> Friday, 04 - 17

1760264 --> Friday, 04 - 08

1760265 --> Friday, 03 - 24

1760266 --> Friday, 04 - 13

1760267 --> Friday, 04 - 05

1760268 --> Friday, 03 - 27

1760269 --> Friday, 04 - 09

1760270 --> Friday, 04 - 01

1760271 --> Friday, 04 - 21

1760272 --> Friday, 04 - 12

1760273 --> Friday, 03 - 28

1760274 --> Friday, 04 - 17

1760275 --> Friday, 04 - 02

1760276 --> Friday, 03 - 24

1760277 --> Friday, 04 - 13

1760278 --> Friday, 04 - 05

1760279 --> Friday, 04 - 18

1760280 --> Friday, 04 - 09

1760281 --> Friday, 04 - 01

1760282 --> Friday, 04 - 21

1760283 --> Friday, 04 - 06

1760284 --> Friday, 03 - 28

1760285 --> Friday, 04 - 17

1760286 --> Friday, 04 - 02

1760287 --> Friday, 03 - 25

1760288 --> Friday, 04 - 13

1760289 --> Friday, 03 - 29

1760290 --> Friday, 04 - 18

1760291 --> Friday, 04 - 10

1760292 --> Friday, 04 - 01

1760293 --> Friday, 04 - 14

1760294 --> Friday, 04 - 06

1760295 --> Friday, 03 - 22

1760296 --> Friday, 04 - 10

1760297 --> Friday, 04 - 02

1760298 --> Friday, 04 - 22

1760299 --> Friday, 04 - 07

1760300 --> Friday, 03 - 30

1760301 --> Friday, 04 - 19

1760302 --> Friday, 04 - 11

