Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1320000 through 1329999



1320000 --> Sunday, 04 - 23

1320001 --> Sunday, 04 - 08

1320002 --> Sunday, 03 - 31

1320003 --> Sunday, 04 - 20

1320004 --> Sunday, 04 - 11

1320005 --> Sunday, 03 - 27

1320006 --> Sunday, 04 - 16

1320007 --> Sunday, 04 - 01

1320008 --> Sunday, 04 - 20

1320009 --> Sunday, 04 - 12

1320010 --> Sunday, 04 - 04

1320011 --> Sunday, 04 - 17

1320012 --> Sunday, 04 - 08

1320013 --> Sunday, 03 - 31

1320014 --> Sunday, 04 - 20

1320015 --> Sunday, 04 - 05

1320016 --> Sunday, 03 - 27

1320017 --> Sunday, 04 - 16

1320018 --> Sunday, 04 - 01

1320019 --> Sunday, 04 - 21

1320020 --> Sunday, 04 - 12

1320021 --> Sunday, 03 - 28

1320022 --> Sunday, 04 - 17

1320023 --> Sunday, 04 - 09

1320024 --> Sunday, 03 - 31

1320025 --> Sunday, 04 - 13

1320026 --> Sunday, 04 - 05

1320027 --> Sunday, 04 - 25

1320028 --> Sunday, 04 - 09

1320029 --> Sunday, 04 - 01

1320030 --> Sunday, 04 - 21

1320031 --> Sunday, 04 - 06

1320032 --> Sunday, 03 - 28

1320033 --> Sunday, 04 - 17

1320034 --> Sunday, 04 - 09

1320035 --> Sunday, 03 - 25

1320036 --> Sunday, 04 - 13

1320037 --> Sunday, 04 - 05

1320038 --> Sunday, 04 - 18

1320039 --> Sunday, 04 - 10

1320040 --> Sunday, 04 - 01

1320041 --> Sunday, 04 - 21

1320042 --> Sunday, 04 - 06

1320043 --> Sunday, 03 - 29

1320044 --> Sunday, 04 - 17

1320045 --> Sunday, 04 - 02

1320046 --> Sunday, 04 - 22

1320047 --> Sunday, 04 - 14

1320048 --> Sunday, 03 - 29

1320049 --> Sunday, 04 - 18

1320050 --> Sunday, 04 - 10

1320051 --> Sunday, 03 - 26

1320052 --> Sunday, 04 - 14

1320053 --> Sunday, 04 - 06

1320054 --> Sunday, 03 - 29

1320055 --> Sunday, 04 - 11

1320056 --> Sunday, 04 - 02

1320057 --> Sunday, 04 - 22

1320058 --> Sunday, 04 - 14

1320059 --> Sunday, 03 - 30

1320060 --> Sunday, 04 - 18

1320061 --> Sunday, 04 - 10

1320062 --> Sunday, 03 - 26

1320063 --> Sunday, 04 - 15

1320064 --> Sunday, 04 - 06

1320065 --> Sunday, 04 - 19

1320066 --> Sunday, 04 - 11

1320067 --> Sunday, 04 - 03

1320068 --> Sunday, 04 - 22

1320069 --> Sunday, 04 - 07

1320070 --> Sunday, 03 - 30

1320071 --> Sunday, 04 - 19

1320072 --> Sunday, 04 - 03

1320073 --> Sunday, 03 - 26

1320074 --> Sunday, 04 - 15

1320075 --> Sunday, 03 - 31

1320076 --> Sunday, 04 - 19

1320077 --> Sunday, 04 - 11

1320078 --> Sunday, 04 - 03

1320079 --> Sunday, 04 - 16

1320080 --> Sunday, 04 - 07

1320081 --> Sunday, 03 - 30

1320082 --> Sunday, 04 - 12

1320083 --> Sunday, 04 - 04

1320084 --> Sunday, 04 - 23

1320085 --> Sunday, 04 - 15

1320086 --> Sunday, 03 - 31

1320087 --> Sunday, 04 - 20

1320088 --> Sunday, 04 - 11

1320089 --> Sunday, 03 - 27

1320090 --> Sunday, 04 - 16

1320091 --> Sunday, 04 - 08

1320092 --> Sunday, 03 - 23

1320093 --> Sunday, 04 - 12

1320094 --> Sunday, 04 - 04

1320095 --> Sunday, 04 - 24

1320096 --> Sunday, 04 - 08

1320097 --> Sunday, 03 - 31

1320098 --> Sunday, 04 - 20

1320099 --> Sunday, 04 - 05

1320100 --> Sunday, 03 - 28

1320101 --> Sunday, 04 - 17

1320102 --> Sunday, 04 - 02

1320103 --> Sunday, 03 - 25

1320104 --> Sunday, 04 - 13

1320105 --> Sunday, 04 - 05

1320106 --> Sunday, 04 - 18

1320107 --> Sunday, 04 - 10

1320108 --> Sunday, 04 - 01

1320109 --> Sunday, 04 - 21

1320110 --> Sunday, 04 - 06

1320111 --> Sunday, 03 - 29

1320112 --> Sunday, 04 - 17

1320113 --> Sunday, 04 - 02

1320114 --> Sunday, 04 - 22

1320115 --> Sunday, 04 - 14

1320116 --> Sunday, 03 - 29

1320117 --> Sunday, 04 - 18

1320118 --> Sunday, 04 - 10

1320119 --> Sunday, 03 - 26

1320120 --> Sunday, 04 - 14

1320121 --> Sunday, 04 - 06

1320122 --> Sunday, 03 - 22

1320123 --> Sunday, 04 - 11

1320124 --> Sunday, 04 - 02

1320125 --> Sunday, 04 - 22

1320126 --> Sunday, 04 - 07

1320127 --> Sunday, 03 - 30

1320128 --> Sunday, 04 - 18

1320129 --> Sunday, 04 - 10

1320130 --> Sunday, 03 - 26

1320131 --> Sunday, 04 - 15

1320132 --> Sunday, 04 - 06

1320133 --> Sunday, 04 - 19

1320134 --> Sunday, 04 - 11

1320135 --> Sunday, 04 - 03

1320136 --> Sunday, 04 - 22

1320137 --> Sunday, 04 - 07

1320138 --> Sunday, 03 - 30

1320139 --> Sunday, 04 - 19

1320140 --> Sunday, 04 - 03

1320141 --> Sunday, 03 - 26

1320142 --> Sunday, 04 - 15

1320143 --> Sunday, 03 - 31

1320144 --> Sunday, 04 - 19

1320145 --> Sunday, 04 - 11

1320146 --> Sunday, 03 - 27

1320147 --> Sunday, 04 - 16

1320148 --> Sunday, 04 - 07

1320149 --> Sunday, 03 - 30

1320150 --> Sunday, 04 - 12

1320151 --> Sunday, 04 - 04

1320152 --> Sunday, 04 - 23

1320153 --> Sunday, 04 - 15

1320154 --> Sunday, 03 - 31

1320155 --> Sunday, 04 - 20

1320156 --> Sunday, 04 - 11

1320157 --> Sunday, 03 - 27

1320158 --> Sunday, 04 - 16

1320159 --> Sunday, 04 - 08

1320160 --> Sunday, 03 - 23

1320161 --> Sunday, 04 - 12

1320162 --> Sunday, 04 - 04

1320163 --> Sunday, 04 - 24

1320164 --> Sunday, 04 - 08

1320165 --> Sunday, 03 - 31

1320166 --> Sunday, 04 - 20

1320167 --> Sunday, 04 - 05

1320168 --> Sunday, 03 - 27

1320169 --> Sunday, 04 - 16

1320170 --> Sunday, 04 - 01

1320171 --> Sunday, 04 - 21

1320172 --> Sunday, 04 - 12

1320173 --> Sunday, 04 - 04

