Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4120000 through 4129999



4120000 --> Friday, 03 - 31

4120001 --> Friday, 04 - 20

4120002 --> Friday, 04 - 12

4120003 --> Friday, 03 - 28

4120004 --> Friday, 04 - 16

4120005 --> Friday, 04 - 08

4120006 --> Friday, 03 - 24

4120007 --> Friday, 04 - 13

4120008 --> Friday, 04 - 04

4120009 --> Friday, 03 - 20

4120010 --> Friday, 04 - 09

4120011 --> Friday, 04 - 01

4120012 --> Friday, 04 - 20

4120013 --> Friday, 04 - 05

4120014 --> Friday, 03 - 28

4120015 --> Friday, 04 - 17

4120016 --> Friday, 04 - 08

4120017 --> Friday, 03 - 24

4120018 --> Friday, 04 - 13

4120019 --> Friday, 03 - 29

4120020 --> Friday, 04 - 17

4120021 --> Friday, 04 - 09

4120022 --> Friday, 04 - 01

4120023 --> Friday, 04 - 14

4120024 --> Friday, 04 - 05

4120025 --> Friday, 03 - 28

4120026 --> Friday, 04 - 17

4120027 --> Friday, 04 - 02

4120028 --> Friday, 03 - 24

4120029 --> Friday, 04 - 13

4120030 --> Friday, 03 - 29

4120031 --> Friday, 04 - 18

4120032 --> Friday, 04 - 09

4120033 --> Friday, 03 - 25

4120034 --> Friday, 04 - 14

4120035 --> Friday, 04 - 06

4120036 --> Friday, 03 - 21

4120037 --> Friday, 04 - 10

4120038 --> Friday, 04 - 02

4120039 --> Friday, 04 - 22

4120040 --> Friday, 04 - 06

4120041 --> Friday, 03 - 29

4120042 --> Friday, 04 - 18

4120043 --> Friday, 04 - 03

4120044 --> Friday, 03 - 25

4120045 --> Friday, 04 - 14

4120046 --> Friday, 04 - 06

4120047 --> Friday, 03 - 22

4120048 --> Friday, 04 - 10

4120049 --> Friday, 04 - 02

4120050 --> Friday, 04 - 22

4120051 --> Friday, 04 - 07

4120052 --> Friday, 03 - 29

4120053 --> Friday, 04 - 18

4120054 --> Friday, 04 - 03

4120055 --> Friday, 03 - 26

4120056 --> Friday, 04 - 14

4120057 --> Friday, 03 - 30

4120058 --> Friday, 04 - 19

4120059 --> Friday, 04 - 11

4120060 --> Friday, 03 - 26

4120061 --> Friday, 04 - 15

4120062 --> Friday, 04 - 07

4120063 --> Friday, 03 - 23

4120064 --> Friday, 04 - 11

4120065 --> Friday, 04 - 03

4120066 --> Friday, 03 - 26

4120067 --> Friday, 04 - 08

4120068 --> Friday, 03 - 30

4120069 --> Friday, 04 - 19

4120070 --> Friday, 04 - 11

4120071 --> Friday, 03 - 27

4120072 --> Friday, 04 - 15

4120073 --> Friday, 04 - 07

4120074 --> Friday, 03 - 23

4120075 --> Friday, 04 - 12

4120076 --> Friday, 04 - 03

4120077 --> Friday, 04 - 23

4120078 --> Friday, 04 - 08

4120079 --> Friday, 03 - 31

4120080 --> Friday, 04 - 19

4120081 --> Friday, 04 - 04

4120082 --> Friday, 03 - 27

4120083 --> Friday, 04 - 16

4120084 --> Friday, 03 - 31

4120085 --> Friday, 03 - 23

4120086 --> Friday, 04 - 12

4120087 --> Friday, 03 - 28

4120088 --> Friday, 04 - 16

4120089 --> Friday, 04 - 08

4120090 --> Friday, 03 - 31

4120091 --> Friday, 04 - 13

4120092 --> Friday, 04 - 04

4120093 --> Friday, 03 - 27

4120094 --> Friday, 04 - 09

4120095 --> Friday, 04 - 01

4120096 --> Friday, 04 - 20

4120097 --> Friday, 04 - 12

4120098 --> Friday, 03 - 28

4120099 --> Friday, 04 - 17

4120100 --> Friday, 04 - 09

4120101 --> Friday, 03 - 25

4120102 --> Friday, 04 - 14

4120103 --> Friday, 04 - 06

4120104 --> Friday, 03 - 21

4120105 --> Friday, 04 - 10

4120106 --> Friday, 04 - 02

4120107 --> Friday, 04 - 22

4120108 --> Friday, 04 - 06

4120109 --> Friday, 03 - 29

4120110 --> Friday, 04 - 18

4120111 --> Friday, 04 - 03

4120112 --> Friday, 03 - 25

4120113 --> Friday, 04 - 14

4120114 --> Friday, 03 - 30

4120115 --> Friday, 04 - 19

4120116 --> Friday, 04 - 10

4120117 --> Friday, 04 - 02

4120118 --> Friday, 04 - 15

4120119 --> Friday, 04 - 07

4120120 --> Friday, 03 - 29

4120121 --> Friday, 04 - 18

4120122 --> Friday, 04 - 03

4120123 --> Friday, 03 - 26

4120124 --> Friday, 04 - 14

4120125 --> Friday, 03 - 30

4120126 --> Friday, 04 - 19

4120127 --> Friday, 04 - 11

4120128 --> Friday, 03 - 26

4120129 --> Friday, 04 - 15

4120130 --> Friday, 04 - 07

4120131 --> Friday, 03 - 23

4120132 --> Friday, 04 - 11

4120133 --> Friday, 04 - 03

4120134 --> Friday, 04 - 23

4120135 --> Friday, 04 - 08

4120136 --> Friday, 03 - 30

4120137 --> Friday, 04 - 19

4120138 --> Friday, 04 - 04

4120139 --> Friday, 03 - 27

4120140 --> Friday, 04 - 15

4120141 --> Friday, 04 - 07

4120142 --> Friday, 03 - 23

4120143 --> Friday, 04 - 12

4120144 --> Friday, 04 - 03

4120145 --> Friday, 04 - 16

4120146 --> Friday, 04 - 08

4120147 --> Friday, 03 - 31

4120148 --> Friday, 04 - 19

4120149 --> Friday, 04 - 04

4120150 --> Friday, 03 - 27

4120151 --> Friday, 04 - 16

4120152 --> Friday, 03 - 31

4120153 --> Friday, 04 - 20

4120154 --> Friday, 04 - 12

4120155 --> Friday, 03 - 28

4120156 --> Friday, 04 - 16

4120157 --> Friday, 04 - 08

4120158 --> Friday, 03 - 24

4120159 --> Friday, 04 - 13

4120160 --> Friday, 04 - 04

4120161 --> Friday, 03 - 27

4120162 --> Friday, 04 - 09

4120163 --> Friday, 04 - 01

4120164 --> Friday, 04 - 20

4120165 --> Friday, 04 - 12

4120166 --> Friday, 03 - 28

4120167 --> Friday, 04 - 17

4120168 --> Friday, 04 - 08

4120169 --> Friday, 03 - 24

4120170 --> Friday, 04 - 13

4120171 --> Friday, 04 - 05

4120172 --> Friday, 04 - 17

4120173 --> Friday, 04 - 09

4120174 --> Friday, 04 - 01

4120175 --> Friday, 04 - 21

4120176 --> Friday, 04 - 05

4120177 --> Friday, 03 - 28

4120178 --> Friday, 04 - 17

4120179 --> Friday, 04 - 02

4120180 --> Friday, 03 - 24

4120181 --> Friday, 04 - 13

4120182 --> Friday, 03 - 29

4120183 --> Friday, 04 - 18

4120184 --> Friday, 04 - 09

4120185 --> Friday, 04 - 01

4120186 --> Friday, 04 - 14

4120187 --> Friday, 04 - 06

4120188 --> Friday, 03 - 28

4120189 --> Friday, 04 - 10

4120190 --> Friday, 04 - 02

4120191 --> Friday, 04 - 22

4120192 --> Friday, 04 - 13

4120193 --> Friday, 03 - 29

4120194 --> Friday, 04 - 18

4120195 --> Friday, 04 - 10

4120196 --> Friday, 03 - 25

4120197 --> Friday, 04 - 14

4120198 --> Friday, 04 - 06

4120199 --> Friday, 03 - 22

4120200 --> Friday, 04 - 11

4120201 --> Friday, 04 - 03

4120202 --> Friday, 04 - 16

4120203 --> Friday, 04 - 08

4120204 --> Friday, 03 - 30

4120205 --> Friday, 04 - 19

4120206 --> Friday, 04 - 04

4120207 --> Friday, 03 - 27

4120208 --> Friday, 04 - 15

4120209 --> Friday, 03 - 31

4120210 --> Friday, 04 - 20

4120211 --> Friday, 04 - 12

4120212 --> Friday, 03 - 27

4120213 --> Friday, 04 - 16

4120214 --> Friday, 04 - 08

4120215 --> Friday, 03 - 24

4120216 --> Friday, 04 - 12

4120217 --> Friday, 04 - 04

4120218 --> Friday, 03 - 27

4120219 --> Friday, 04 - 09

4120220 --> Friday, 03 - 31

4120221 --> Friday, 04 - 20

4120222 --> Friday, 04 - 12

4120223 --> Friday, 03 - 28

4120224 --> Friday, 04 - 16

4120225 --> Friday, 04 - 08

4120226 --> Friday, 03 - 24

4120227 --> Friday, 04 - 13

4120228 --> Friday, 04 - 04

4120229 --> Friday, 04 - 17

4120230 --> Friday, 04 - 09

4120231 --> Friday, 04 - 01

4120232 --> Friday, 04 - 20

4120233 --> Friday, 04 - 05

4120234 --> Friday, 03 - 28

4120235 --> Friday, 04 - 17

4120236 --> Friday, 04 - 01

4120237 --> Friday, 03 - 24

4120238 --> Friday, 04 - 13

4120239 --> Friday, 03 - 29

4120240 --> Friday, 04 - 17

4120241 --> Friday, 04 - 09

4120242 --> Friday, 04 - 01

4120243 --> Friday, 04 - 14

4120244 --> Friday, 04 - 05

4120245 --> Friday, 03 - 28

4120246 --> Friday, 04 - 10

4120247 --> Friday, 04 - 02

4120248 --> Friday, 04 - 21

4120249 --> Friday, 04 - 13

4120250 --> Friday, 03 - 29

4120251 --> Friday, 04 - 18

4120252 --> Friday, 04 - 09

4120253 --> Friday, 03 - 25

4120254 --> Friday, 04 - 14

4120255 --> Friday, 04 - 06

4120256 --> Friday, 03 - 21

4120257 --> Friday, 04 - 10

4120258 --> Friday, 04 - 02

4120259 --> Friday, 04 - 22

4120260 --> Friday, 04 - 06

4120261 --> Friday, 03 - 29

4120262 --> Friday, 04 - 18

4120263 --> Friday, 04 - 03

4120264 --> Friday, 03 - 25

4120265 --> Friday, 04 - 14

4120266 --> Friday, 03 - 30

4120267 --> Friday, 04 - 19

4120268 --> Friday, 04 - 10

4120269 --> Friday, 04 - 02

4120270 --> Friday, 04 - 15

4120271 --> Friday, 04 - 07

4120272 --> Friday, 03 - 29

4120273 --> Friday, 04 - 18

4120274 --> Friday, 04 - 03

4120275 --> Friday, 03 - 26

4120276 --> Friday, 04 - 14

4120277 --> Friday, 03 - 30

4120278 --> Friday, 04 - 19

4120279 --> Friday, 04 - 11

4120280 --> Friday, 03 - 26

4120281 --> Friday, 04 - 15

4120282 --> Friday, 04 - 07

4120283 --> Friday, 03 - 23

4120284 --> Friday, 04 - 11

4120285 --> Friday, 04 - 03

4120286 --> Friday, 04 - 23

4120287 --> Friday, 04 - 08

4120288 --> Friday, 03 - 30

4120289 --> Friday, 04 - 19

4120290 --> Friday, 04 - 04

4120291 --> Friday, 03 - 27

4120292 --> Friday, 04 - 15

4120293 --> Friday, 04 - 07

4120294 --> Friday, 03 - 23

4120295 --> Friday, 04 - 12

4120296 --> Friday, 04 - 03

4120297 --> Friday, 04 - 16

4120298 --> Friday, 04 - 08

4120299 --> Friday, 03 - 31

4120300 --> Friday, 04 - 20

4120301 --> Friday, 04 - 05

4120302 --> Friday, 03 - 28

4120303 --> Friday, 04 - 17

4120304 --> Friday, 04 - 01

4120305 --> Friday, 03 - 24

4120306 --> Friday, 04 - 13

4120307 --> Friday, 03 - 29

4120308 --> Friday, 04 - 17

4120309 --> Friday, 04 - 09

4120310 --> Friday, 03 - 25

4120311 --> Friday, 04 - 14

4120312 --> Friday, 04 - 05

4120313 --> Friday, 03 - 28

4120314 --> Friday, 04 - 10

4120315 --> Friday, 04 - 02

4120316 --> Friday, 04 - 21

4120317 --> Friday, 04 - 13

4120318 --> Friday, 03 - 29

4120319 --> Friday, 04 - 18

4120320 --> Friday, 04 - 09

4120321 --> Friday, 03 - 25

4120322 --> Friday, 04 - 14

4120323 --> Friday, 04 - 06

4120324 --> Friday, 03 - 21

4120325 --> Friday, 04 - 10

4120326 --> Friday, 04 - 02

4120327 --> Friday, 04 - 22

4120328 --> Friday, 04 - 06

4120329 --> Friday, 03 - 29

4120330 --> Friday, 04 - 18

4120331 --> Friday, 04 - 03

4120332 --> Friday, 03 - 25

4120333 --> Friday, 04 - 14

4120334 --> Friday, 03 - 30

4120335 --> Friday, 04 - 19

4120336 --> Friday, 04 - 10

4120337 --> Friday, 04 - 02

4120338 --> Friday, 04 - 15

4120339 --> Friday, 04 - 07

4120340 --> Friday, 03 - 29

4120341 --> Friday, 04 - 11

4120342 --> Friday, 04 - 03

4120343 --> Friday, 03 - 26

4120344 --> Friday, 04 - 14

4120345 --> Friday, 03 - 30

4120346 --> Friday, 04 - 19

4120347 --> Friday, 04 - 11

4120348 --> Friday, 03 - 26

4120349 --> Friday, 04 - 15

4120350 --> Friday, 04 - 07

4120351 --> Friday, 03 - 23

4120352 --> Friday, 04 - 11

4120353 --> Friday, 04 - 03

4120354 --> Friday, 04 - 23

4120355 --> Friday, 04 - 08

4120356 --> Friday, 03 - 30

4120357 --> Friday, 04 - 19

4120358 --> Friday, 04 - 04

4120359 --> Friday, 03 - 27

4120360 --> Friday, 04 - 15

4120361 --> Friday, 03 - 31

4120362 --> Friday, 03 - 23

4120363 --> Friday, 04 - 12

4120364 --> Friday, 04 - 03

4120365 --> Friday, 04 - 16

4120366 --> Friday, 04 - 08

4120367 --> Friday, 03 - 31

4120368 --> Friday, 04 - 19

4120369 --> Friday, 04 - 04

4120370 --> Friday, 03 - 27

4120371 --> Friday, 04 - 16

4120372 --> Friday, 03 - 31

4120373 --> Friday, 04 - 20

4120374 --> Friday, 04 - 12

4120375 --> Friday, 03 - 28

4120376 --> Friday, 04 - 16

4120377 --> Friday, 04 - 08

4120378 --> Friday, 03 - 24

4120379 --> Friday, 04 - 13

4120380 --> Friday, 04 - 04

4120381 --> Friday, 03 - 20

4120382 --> Friday, 04 - 09

4120383 --> Friday, 04 - 01

4120384 --> Friday, 04 - 20

4120385 --> Friday, 04 - 05

4120386 --> Friday, 03 - 28

4120387 --> Friday, 04 - 17

4120388 --> Friday, 04 - 08

4120389 --> Friday, 03 - 24

4120390 --> Friday, 04 - 13

4120391 --> Friday, 04 - 05

4120392 --> Friday, 04 - 17

4120393 --> Friday, 04 - 09

4120394 --> Friday, 04 - 01

4120395 --> Friday, 04 - 21

4120396 --> Friday, 04 - 05

4120397 --> Friday, 03 - 28

4120398 --> Friday, 04 - 17

4120399 --> Friday, 04 - 02

4120400 --> Friday, 03 - 24

4120401 --> Friday, 04 - 13

4120402 --> Friday, 03 - 29

4120403 --> Friday, 04 - 18

4120404 --> Friday, 04 - 09

4120405 --> Friday, 03 - 25

4120406 --> Friday, 04 - 14

4120407 --> Friday, 04 - 06

4120408 --> Friday, 03 - 28

4120409 --> Friday, 04 - 10

4120410 --> Friday, 04 - 02

4120411 --> Friday, 04 - 22

4120412 --> Friday, 04 - 13

4120413 --> Friday, 03 - 29

4120414 --> Friday, 04 - 18

4120415 --> Friday, 04 - 10

4120416 --> Friday, 03 - 25

4120417 --> Friday, 04 - 14

4120418 --> Friday, 04 - 06

4120419 --> Friday, 03 - 22

4120420 --> Friday, 04 - 10

4120421 --> Friday, 04 - 02

4120422 --> Friday, 04 - 22

4120423 --> Friday, 04 - 07

4120424 --> Friday, 03 - 29

4120425 --> Friday, 04 - 18

