Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2980000 through 2989999



2980000 --> Friday, 04 - 21

2980001 --> Friday, 04 - 06

2980002 --> Friday, 03 - 29

2980003 --> Friday, 04 - 18

2980004 --> Friday, 04 - 02

2980005 --> Friday, 03 - 25

2980006 --> Friday, 04 - 14

2980007 --> Friday, 03 - 30

2980008 --> Friday, 04 - 18

2980009 --> Friday, 04 - 10

2980010 --> Friday, 04 - 02

2980011 --> Friday, 04 - 15

2980012 --> Friday, 04 - 06

2980013 --> Friday, 03 - 29

2980014 --> Friday, 04 - 18

2980015 --> Friday, 04 - 03

2980016 --> Friday, 03 - 25

2980017 --> Friday, 04 - 14

2980018 --> Friday, 03 - 30

2980019 --> Friday, 04 - 19

2980020 --> Friday, 04 - 10

2980021 --> Friday, 03 - 26

2980022 --> Friday, 04 - 15

2980023 --> Friday, 04 - 07

2980024 --> Friday, 03 - 22

2980025 --> Friday, 04 - 11

2980026 --> Friday, 04 - 03

2980027 --> Friday, 04 - 23

2980028 --> Friday, 04 - 07

2980029 --> Friday, 03 - 30

2980030 --> Friday, 04 - 19

2980031 --> Friday, 04 - 04

2980032 --> Friday, 03 - 26

2980033 --> Friday, 04 - 15

2980034 --> Friday, 04 - 07

2980035 --> Friday, 03 - 23

2980036 --> Friday, 04 - 11

2980037 --> Friday, 04 - 03

2980038 --> Friday, 04 - 16

2980039 --> Friday, 04 - 08

2980040 --> Friday, 03 - 30

2980041 --> Friday, 04 - 19

2980042 --> Friday, 04 - 04

2980043 --> Friday, 03 - 27

2980044 --> Friday, 04 - 15

2980045 --> Friday, 03 - 31

2980046 --> Friday, 04 - 20

2980047 --> Friday, 04 - 12

2980048 --> Friday, 03 - 27

2980049 --> Friday, 04 - 16

2980050 --> Friday, 04 - 08

2980051 --> Friday, 03 - 24

2980052 --> Friday, 04 - 12

2980053 --> Friday, 04 - 04

2980054 --> Friday, 03 - 27

2980055 --> Friday, 04 - 09

2980056 --> Friday, 03 - 31

2980057 --> Friday, 04 - 20

2980058 --> Friday, 04 - 05

2980059 --> Friday, 03 - 28

2980060 --> Friday, 04 - 16

2980061 --> Friday, 04 - 08

2980062 --> Friday, 03 - 24

2980063 --> Friday, 04 - 13

2980064 --> Friday, 04 - 04

2980065 --> Friday, 04 - 17

2980066 --> Friday, 04 - 09

2980067 --> Friday, 04 - 01

2980068 --> Friday, 04 - 20

2980069 --> Friday, 04 - 05

2980070 --> Friday, 03 - 28

2980071 --> Friday, 04 - 17

2980072 --> Friday, 04 - 01

2980073 --> Friday, 03 - 24

2980074 --> Friday, 04 - 13

2980075 --> Friday, 03 - 29

2980076 --> Friday, 04 - 17

2980077 --> Friday, 04 - 09

2980078 --> Friday, 03 - 25

2980079 --> Friday, 04 - 14

2980080 --> Friday, 04 - 05

2980081 --> Friday, 03 - 28

2980082 --> Friday, 04 - 10

2980083 --> Friday, 04 - 02

2980084 --> Friday, 04 - 21

2980085 --> Friday, 04 - 13

2980086 --> Friday, 03 - 29

2980087 --> Friday, 04 - 18

2980088 --> Friday, 04 - 09

2980089 --> Friday, 03 - 25

2980090 --> Friday, 04 - 14

2980091 --> Friday, 04 - 06

2980092 --> Friday, 03 - 21

2980093 --> Friday, 04 - 10

2980094 --> Friday, 04 - 02

2980095 --> Friday, 04 - 22

2980096 --> Friday, 04 - 06

2980097 --> Friday, 03 - 29

2980098 --> Friday, 04 - 18

2980099 --> Friday, 04 - 03

2980100 --> Friday, 03 - 26

2980101 --> Friday, 04 - 15

2980102 --> Friday, 03 - 31

2980103 --> Friday, 03 - 23

2980104 --> Friday, 04 - 11

2980105 --> Friday, 04 - 03

2980106 --> Friday, 04 - 16

2980107 --> Friday, 04 - 08

2980108 --> Friday, 03 - 30

2980109 --> Friday, 04 - 19

2980110 --> Friday, 04 - 04

2980111 --> Friday, 03 - 27

2980112 --> Friday, 04 - 15

2980113 --> Friday, 03 - 31

2980114 --> Friday, 04 - 20

2980115 --> Friday, 04 - 12

2980116 --> Friday, 03 - 27

2980117 --> Friday, 04 - 16

2980118 --> Friday, 04 - 08

2980119 --> Friday, 03 - 24

2980120 --> Friday, 04 - 12

2980121 --> Friday, 04 - 04

2980122 --> Friday, 03 - 20

2980123 --> Friday, 04 - 09

2980124 --> Friday, 03 - 31

2980125 --> Friday, 04 - 20

2980126 --> Friday, 04 - 05

2980127 --> Friday, 03 - 28

2980128 --> Friday, 04 - 16

2980129 --> Friday, 04 - 08

2980130 --> Friday, 03 - 24

2980131 --> Friday, 04 - 13

2980132 --> Friday, 04 - 04

2980133 --> Friday, 04 - 17

2980134 --> Friday, 04 - 09

2980135 --> Friday, 04 - 01

2980136 --> Friday, 04 - 20

2980137 --> Friday, 04 - 05

