Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4390000 through 4399999



4390000 --> Friday, 03 - 31

4390001 --> Friday, 04 - 20

4390002 --> Friday, 04 - 12

4390003 --> Friday, 03 - 28

4390004 --> Friday, 04 - 16

4390005 --> Friday, 04 - 08

4390006 --> Friday, 03 - 24

4390007 --> Friday, 04 - 13

4390008 --> Friday, 04 - 04

4390009 --> Friday, 03 - 20

4390010 --> Friday, 04 - 09

4390011 --> Friday, 04 - 01

4390012 --> Friday, 04 - 20

4390013 --> Friday, 04 - 05

4390014 --> Friday, 03 - 28

4390015 --> Friday, 04 - 17

4390016 --> Friday, 04 - 08

4390017 --> Friday, 03 - 24

4390018 --> Friday, 04 - 13

4390019 --> Friday, 04 - 05

4390020 --> Friday, 04 - 17

4390021 --> Friday, 04 - 09

4390022 --> Friday, 04 - 01

4390023 --> Friday, 04 - 21

4390024 --> Friday, 04 - 05

4390025 --> Friday, 03 - 28

4390026 --> Friday, 04 - 17

4390027 --> Friday, 04 - 02

4390028 --> Friday, 03 - 24

4390029 --> Friday, 04 - 13

4390030 --> Friday, 03 - 29

4390031 --> Friday, 04 - 18

4390032 --> Friday, 04 - 09

4390033 --> Friday, 03 - 25

4390034 --> Friday, 04 - 14

4390035 --> Friday, 04 - 06

4390036 --> Friday, 03 - 28

4390037 --> Friday, 04 - 10

4390038 --> Friday, 04 - 02

4390039 --> Friday, 04 - 22

4390040 --> Friday, 04 - 13

4390041 --> Friday, 03 - 29

4390042 --> Friday, 04 - 18

4390043 --> Friday, 04 - 10

4390044 --> Friday, 03 - 25

4390045 --> Friday, 04 - 14

4390046 --> Friday, 04 - 06

4390047 --> Friday, 03 - 22

4390048 --> Friday, 04 - 10

4390049 --> Friday, 04 - 02

4390050 --> Friday, 04 - 22

4390051 --> Friday, 04 - 07

4390052 --> Friday, 03 - 29

4390053 --> Friday, 04 - 18

4390054 --> Friday, 04 - 03

4390055 --> Friday, 03 - 26

4390056 --> Friday, 04 - 14

4390057 --> Friday, 03 - 30

4390058 --> Friday, 04 - 19

4390059 --> Friday, 04 - 11

4390060 --> Friday, 04 - 02

4390061 --> Friday, 04 - 15

4390062 --> Friday, 04 - 07

4390063 --> Friday, 03 - 30

4390064 --> Friday, 04 - 11

4390065 --> Friday, 04 - 03

4390066 --> Friday, 03 - 26

4390067 --> Friday, 04 - 08

4390068 --> Friday, 03 - 30

4390069 --> Friday, 04 - 19

4390070 --> Friday, 04 - 11

4390071 --> Friday, 03 - 27

4390072 --> Friday, 04 - 15

4390073 --> Friday, 04 - 07

4390074 --> Friday, 03 - 23

4390075 --> Friday, 04 - 12

4390076 --> Friday, 04 - 03

4390077 --> Friday, 04 - 23

4390078 --> Friday, 04 - 08

4390079 --> Friday, 03 - 31

4390080 --> Friday, 04 - 19

4390081 --> Friday, 04 - 04

4390082 --> Friday, 03 - 27

4390083 --> Friday, 04 - 16

4390084 --> Friday, 03 - 31

4390085 --> Friday, 03 - 23

4390086 --> Friday, 04 - 12

4390087 --> Friday, 03 - 28

