Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0650000 through 0659999



0650000 --> Friday, 03 - 24

0650001 --> Friday, 04 - 13

0650002 --> Friday, 03 - 29

0650003 --> Friday, 04 - 18

0650004 --> Friday, 04 - 09

0650005 --> Friday, 03 - 25

0650006 --> Friday, 04 - 14

0650007 --> Friday, 04 - 06

0650008 --> Friday, 03 - 28

0650009 --> Friday, 04 - 10

0650010 --> Friday, 04 - 02

0650011 --> Friday, 04 - 22

0650012 --> Friday, 04 - 06

0650013 --> Friday, 03 - 29

0650014 --> Friday, 04 - 18

0650015 --> Friday, 04 - 03

0650016 --> Friday, 03 - 25

0650017 --> Friday, 04 - 14

0650018 --> Friday, 04 - 06

0650019 --> Friday, 03 - 22

0650020 --> Friday, 04 - 10

0650021 --> Friday, 04 - 02

0650022 --> Friday, 04 - 22

0650023 --> Friday, 04 - 07

0650024 --> Friday, 03 - 29

0650025 --> Friday, 04 - 18

0650026 --> Friday, 04 - 03

0650027 --> Friday, 03 - 26

0650028 --> Friday, 04 - 14

0650029 --> Friday, 03 - 30

0650030 --> Friday, 04 - 19

0650031 --> Friday, 04 - 11

0650032 --> Friday, 03 - 26

0650033 --> Friday, 04 - 15

0650034 --> Friday, 04 - 07

0650035 --> Friday, 03 - 23

0650036 --> Friday, 04 - 11

0650037 --> Friday, 04 - 03

0650038 --> Friday, 03 - 26

0650039 --> Friday, 04 - 08

0650040 --> Friday, 03 - 30

0650041 --> Friday, 04 - 19

0650042 --> Friday, 04 - 11

0650043 --> Friday, 03 - 27

0650044 --> Friday, 04 - 15

0650045 --> Friday, 04 - 07

0650046 --> Friday, 03 - 23

0650047 --> Friday, 04 - 12

0650048 --> Friday, 04 - 03

0650049 --> Friday, 04 - 23

0650050 --> Friday, 04 - 08

0650051 --> Friday, 03 - 31

0650052 --> Friday, 04 - 19

0650053 --> Friday, 04 - 04

0650054 --> Friday, 03 - 27

0650055 --> Friday, 04 - 16

0650056 --> Friday, 03 - 31

0650057 --> Friday, 03 - 23

0650058 --> Friday, 04 - 12

0650059 --> Friday, 03 - 28

0650060 --> Friday, 04 - 16

0650061 --> Friday, 04 - 08

0650062 --> Friday, 03 - 31

0650063 --> Friday, 04 - 13

0650064 --> Friday, 04 - 04

0650065 --> Friday, 03 - 27

0650066 --> Friday, 04 - 09

0650067 --> Friday, 04 - 01

0650068 --> Friday, 04 - 20

0650069 --> Friday, 04 - 12

0650070 --> Friday, 03 - 28

0650071 --> Friday, 04 - 17

0650072 --> Friday, 04 - 08

0650073 --> Friday, 03 - 24

0650074 --> Friday, 04 - 13

0650075 --> Friday, 04 - 05

0650076 --> Friday, 03 - 20

0650077 --> Friday, 04 - 09

0650078 --> Friday, 04 - 01

0650079 --> Friday, 04 - 21

0650080 --> Friday, 04 - 05

0650081 --> Friday, 03 - 28

0650082 --> Friday, 04 - 17

0650083 --> Friday, 04 - 02

0650084 --> Friday, 03 - 24

0650085 --> Friday, 04 - 13

0650086 --> Friday, 03 - 29

0650087 --> Friday, 04 - 18

0650088 --> Friday, 04 - 09

0650089 --> Friday, 04 - 01

0650090 --> Friday, 04 - 14

0650091 --> Friday, 04 - 06

0650092 --> Friday, 03 - 28

0650093 --> Friday, 04 - 17

0650094 --> Friday, 04 - 02

0650095 --> Friday, 03 - 25

0650096 --> Friday, 04 - 13

0650097 --> Friday, 03 - 29

0650098 --> Friday, 04 - 18

0650099 --> Friday, 04 - 10

0650100 --> Friday, 03 - 26

0650101 --> Friday, 04 - 15

0650102 --> Friday, 04 - 07

0650103 --> Friday, 03 - 23

0650104 --> Friday, 04 - 11

0650105 --> Friday, 04 - 03

0650106 --> Friday, 04 - 23

0650107 --> Friday, 04 - 08

0650108 --> Friday, 03 - 30

0650109 --> Friday, 04 - 19

0650110 --> Friday, 04 - 04

0650111 --> Friday, 03 - 27

0650112 --> Friday, 04 - 15

0650113 --> Friday, 04 - 07

0650114 --> Friday, 03 - 23

0650115 --> Friday, 04 - 12

0650116 --> Friday, 04 - 03

0650117 --> Friday, 04 - 16

0650118 --> Friday, 04 - 08

0650119 --> Friday, 03 - 31

0650120 --> Friday, 04 - 19

0650121 --> Friday, 04 - 04

0650122 --> Friday, 03 - 27

0650123 --> Friday, 04 - 16

0650124 --> Friday, 03 - 31

0650125 --> Friday, 04 - 20

0650126 --> Friday, 04 - 12

0650127 --> Friday, 03 - 28

0650128 --> Friday, 04 - 16

0650129 --> Friday, 04 - 08

0650130 --> Friday, 03 - 24

0650131 --> Friday, 04 - 13

0650132 --> Friday, 04 - 04

0650133 --> Friday, 03 - 27

0650134 --> Friday, 04 - 09

0650135 --> Friday, 04 - 01

0650136 --> Friday, 04 - 20

0650137 --> Friday, 04 - 12

0650138 --> Friday, 03 - 28

0650139 --> Friday, 04 - 17

0650140 --> Friday, 04 - 08

0650141 --> Friday, 03 - 24

0650142 --> Friday, 04 - 13

0650143 --> Friday, 04 - 05

0650144 --> Friday, 04 - 17

0650145 --> Friday, 04 - 09

0650146 --> Friday, 04 - 01

0650147 --> Friday, 04 - 21

0650148 --> Friday, 04 - 05

0650149 --> Friday, 03 - 28

0650150 --> Friday, 04 - 17

0650151 --> Friday, 04 - 02

0650152 --> Friday, 03 - 24

0650153 --> Friday, 04 - 13

0650154 --> Friday, 03 - 29

0650155 --> Friday, 04 - 18

0650156 --> Friday, 04 - 09

0650157 --> Friday, 04 - 01

0650158 --> Friday, 04 - 14

0650159 --> Friday, 04 - 06

0650160 --> Friday, 03 - 28

0650161 --> Friday, 04 - 10

0650162 --> Friday, 04 - 02

0650163 --> Friday, 04 - 22

0650164 --> Friday, 04 - 13

0650165 --> Friday, 03 - 29

0650166 --> Friday, 04 - 18

0650167 --> Friday, 04 - 10

0650168 --> Friday, 03 - 25

0650169 --> Friday, 04 - 14

0650170 --> Friday, 04 - 06

0650171 --> Friday, 03 - 22

0650172 --> Friday, 04 - 10

0650173 --> Friday, 04 - 02

0650174 --> Friday, 04 - 22

0650175 --> Friday, 04 - 07

0650176 --> Friday, 03 - 29

0650177 --> Friday, 04 - 18

0650178 --> Friday, 04 - 03

0650179 --> Friday, 03 - 26

0650180 --> Friday, 04 - 14

0650181 --> Friday, 03 - 30

0650182 --> Friday, 04 - 19

0650183 --> Friday, 04 - 11

0650184 --> Friday, 04 - 02

0650185 --> Friday, 04 - 15

0650186 --> Friday, 04 - 07

0650187 --> Friday, 03 - 30

0650188 --> Friday, 04 - 18

0650189 --> Friday, 04 - 03

0650190 --> Friday, 03 - 26

0650191 --> Friday, 04 - 15

0650192 --> Friday, 03 - 30

0650193 --> Friday, 04 - 19

0650194 --> Friday, 04 - 11

0650195 --> Friday, 03 - 27

0650196 --> Friday, 04 - 15

0650197 --> Friday, 04 - 07

0650198 --> Friday, 03 - 23

0650199 --> Friday, 04 - 12

0650200 --> Friday, 04 - 04

0650201 --> Friday, 04 - 17

0650202 --> Friday, 04 - 09

0650203 --> Friday, 04 - 01

0650204 --> Friday, 04 - 20

0650205 --> Friday, 04 - 05

0650206 --> Friday, 03 - 28

0650207 --> Friday, 04 - 17

0650208 --> Friday, 04 - 01

0650209 --> Friday, 03 - 24

0650210 --> Friday, 04 - 13

0650211 --> Friday, 03 - 29

0650212 --> Friday, 04 - 17

0650213 --> Friday, 04 - 09

0650214 --> Friday, 04 - 01

0650215 --> Friday, 04 - 14

0650216 --> Friday, 04 - 05

0650217 --> Friday, 03 - 28

0650218 --> Friday, 04 - 10

0650219 --> Friday, 04 - 02

0650220 --> Friday, 04 - 21

0650221 --> Friday, 04 - 13

0650222 --> Friday, 03 - 29

0650223 --> Friday, 04 - 18

0650224 --> Friday, 04 - 09

0650225 --> Friday, 03 - 25

0650226 --> Friday, 04 - 14

0650227 --> Friday, 04 - 06

0650228 --> Friday, 03 - 21

0650229 --> Friday, 04 - 10

0650230 --> Friday, 04 - 02

0650231 --> Friday, 04 - 22

0650232 --> Friday, 04 - 06

0650233 --> Friday, 03 - 29

0650234 --> Friday, 04 - 18

0650235 --> Friday, 04 - 03

0650236 --> Friday, 03 - 25

0650237 --> Friday, 04 - 14

0650238 --> Friday, 03 - 30

0650239 --> Friday, 04 - 19

0650240 --> Friday, 04 - 10

0650241 --> Friday, 04 - 02

0650242 --> Friday, 04 - 15

0650243 --> Friday, 04 - 07

0650244 --> Friday, 03 - 29

0650245 --> Friday, 04 - 18

0650246 --> Friday, 04 - 03

0650247 --> Friday, 03 - 26

0650248 --> Friday, 04 - 14

0650249 --> Friday, 03 - 30

0650250 --> Friday, 04 - 19

0650251 --> Friday, 04 - 11

0650252 --> Friday, 03 - 26

0650253 --> Friday, 04 - 15

0650254 --> Friday, 04 - 07

0650255 --> Friday, 03 - 23

0650256 --> Friday, 04 - 11

0650257 --> Friday, 04 - 03

0650258 --> Friday, 04 - 23

0650259 --> Friday, 04 - 08

0650260 --> Friday, 03 - 30

0650261 --> Friday, 04 - 19

0650262 --> Friday, 04 - 04

0650263 --> Friday, 03 - 27

0650264 --> Friday, 04 - 15

0650265 --> Friday, 04 - 07

0650266 --> Friday, 03 - 23

0650267 --> Friday, 04 - 12

0650268 --> Friday, 04 - 03

0650269 --> Friday, 04 - 16

0650270 --> Friday, 04 - 08

0650271 --> Friday, 03 - 31

0650272 --> Friday, 04 - 19

0650273 --> Friday, 04 - 04

0650274 --> Friday, 03 - 27

0650275 --> Friday, 04 - 16

0650276 --> Friday, 03 - 31

0650277 --> Friday, 04 - 20

0650278 --> Friday, 04 - 12

0650279 --> Friday, 03 - 28

0650280 --> Friday, 04 - 16

0650281 --> Friday, 04 - 08

0650282 --> Friday, 03 - 24

0650283 --> Friday, 04 - 13

0650284 --> Friday, 04 - 04

0650285 --> Friday, 03 - 27

0650286 --> Friday, 04 - 09

0650287 --> Friday, 04 - 01

0650288 --> Friday, 04 - 20

0650289 --> Friday, 04 - 12

0650290 --> Friday, 03 - 28

0650291 --> Friday, 04 - 17

0650292 --> Friday, 04 - 08

0650293 --> Friday, 03 - 24

0650294 --> Friday, 04 - 13

0650295 --> Friday, 04 - 05

0650296 --> Friday, 04 - 17

0650297 --> Friday, 04 - 09

0650298 --> Friday, 04 - 01

0650299 --> Friday, 04 - 21

0650300 --> Friday, 04 - 06

0650301 --> Friday, 03 - 29

0650302 --> Friday, 04 - 18

0650303 --> Friday, 04 - 03

0650304 --> Friday, 03 - 25

0650305 --> Friday, 04 - 14

0650306 --> Friday, 03 - 30

0650307 --> Friday, 04 - 19

0650308 --> Friday, 04 - 10

0650309 --> Friday, 04 - 02

0650310 --> Friday, 04 - 15

0650311 --> Friday, 04 - 07

0650312 --> Friday, 03 - 29

0650313 --> Friday, 04 - 11

0650314 --> Friday, 04 - 03

0650315 --> Friday, 03 - 26

0650316 --> Friday, 04 - 14

0650317 --> Friday, 03 - 30

0650318 --> Friday, 04 - 19

0650319 --> Friday, 04 - 11

0650320 --> Friday, 03 - 26

0650321 --> Friday, 04 - 15

0650322 --> Friday, 04 - 07

0650323 --> Friday, 03 - 23

0650324 --> Friday, 04 - 11

0650325 --> Friday, 04 - 03

0650326 --> Friday, 04 - 23

0650327 --> Friday, 04 - 08

0650328 --> Friday, 03 - 30

0650329 --> Friday, 04 - 19

0650330 --> Friday, 04 - 04

0650331 --> Friday, 03 - 27

0650332 --> Friday, 04 - 15

0650333 --> Friday, 03 - 31

0650334 --> Friday, 03 - 23

0650335 --> Friday, 04 - 12

0650336 --> Friday, 04 - 03

0650337 --> Friday, 04 - 16

0650338 --> Friday, 04 - 08

0650339 --> Friday, 03 - 31

0650340 --> Friday, 04 - 19

0650341 --> Friday, 04 - 04

0650342 --> Friday, 03 - 27

0650343 --> Friday, 04 - 16

0650344 --> Friday, 03 - 31

0650345 --> Friday, 04 - 20

0650346 --> Friday, 04 - 12

0650347 --> Friday, 03 - 28

0650348 --> Friday, 04 - 16

0650349 --> Friday, 04 - 08

0650350 --> Friday, 03 - 24

0650351 --> Friday, 04 - 13

0650352 --> Friday, 04 - 04

0650353 --> Friday, 03 - 20

0650354 --> Friday, 04 - 09

0650355 --> Friday, 04 - 01

0650356 --> Friday, 04 - 20

0650357 --> Friday, 04 - 05

0650358 --> Friday, 03 - 28

0650359 --> Friday, 04 - 17

0650360 --> Friday, 04 - 08

0650361 --> Friday, 03 - 24

0650362 --> Friday, 04 - 13

0650363 --> Friday, 04 - 05

0650364 --> Friday, 04 - 17

0650365 --> Friday, 04 - 09

0650366 --> Friday, 04 - 01

0650367 --> Friday, 04 - 21

0650368 --> Friday, 04 - 05

0650369 --> Friday, 03 - 28

0650370 --> Friday, 04 - 17

0650371 --> Friday, 04 - 02

0650372 --> Friday, 03 - 24

0650373 --> Friday, 04 - 13

0650374 --> Friday, 03 - 29

0650375 --> Friday, 04 - 18

0650376 --> Friday, 04 - 09

0650377 --> Friday, 03 - 25

0650378 --> Friday, 04 - 14

0650379 --> Friday, 04 - 06

0650380 --> Friday, 03 - 28

0650381 --> Friday, 04 - 10

0650382 --> Friday, 04 - 02

0650383 --> Friday, 04 - 22

0650384 --> Friday, 04 - 13

0650385 --> Friday, 03 - 29

0650386 --> Friday, 04 - 18

0650387 --> Friday, 04 - 10

0650388 --> Friday, 03 - 25

0650389 --> Friday, 04 - 14

0650390 --> Friday, 04 - 06

0650391 --> Friday, 03 - 22

0650392 --> Friday, 04 - 10

0650393 --> Friday, 04 - 02

0650394 --> Friday, 04 - 22

0650395 --> Friday, 04 - 07

0650396 --> Friday, 03 - 29

0650397 --> Friday, 04 - 18

0650398 --> Friday, 04 - 03

0650399 --> Friday, 03 - 26

0650400 --> Friday, 04 - 14

0650401 --> Friday, 03 - 30

0650402 --> Friday, 04 - 19

0650403 --> Friday, 04 - 11

0650404 --> Friday, 04 - 02

0650405 --> Friday, 04 - 15

0650406 --> Friday, 04 - 07

0650407 --> Friday, 03 - 30

0650408 --> Friday, 04 - 11

0650409 --> Friday, 04 - 03

0650410 --> Friday, 03 - 26

0650411 --> Friday, 04 - 08

0650412 --> Friday, 03 - 30

0650413 --> Friday, 04 - 19

0650414 --> Friday, 04 - 11

0650415 --> Friday, 03 - 27

0650416 --> Friday, 04 - 15

0650417 --> Friday, 04 - 07

0650418 --> Friday, 03 - 23

0650419 --> Friday, 04 - 12

0650420 --> Friday, 04 - 03

0650421 --> Friday, 04 - 23

0650422 --> Friday, 04 - 08

0650423 --> Friday, 03 - 31

0650424 --> Friday, 04 - 19

0650425 --> Friday, 04 - 04

0650426 --> Friday, 03 - 27

0650427 --> Friday, 04 - 16

0650428 --> Friday, 03 - 31

0650429 --> Friday, 03 - 23

0650430 --> Friday, 04 - 12

0650431 --> Friday, 03 - 28

0650432 --> Friday, 04 - 16

0650433 --> Friday, 04 - 08

0650434 --> Friday, 03 - 31

0650435 --> Friday, 04 - 13

0650436 --> Friday, 04 - 04

0650437 --> Friday, 03 - 27

0650438 --> Friday, 04 - 16

0650439 --> Friday, 04 - 01

0650440 --> Friday, 04 - 20

0650441 --> Friday, 04 - 12

0650442 --> Friday, 03 - 28

0650443 --> Friday, 04 - 17

0650444 --> Friday, 04 - 08

0650445 --> Friday, 03 - 24

0650446 --> Friday, 04 - 13

0650447 --> Friday, 04 - 05

0650448 --> Friday, 03 - 20

0650449 --> Friday, 04 - 09

0650450 --> Friday, 04 - 01

0650451 --> Friday, 04 - 21

0650452 --> Friday, 04 - 05

0650453 --> Friday, 03 - 28

0650454 --> Friday, 04 - 17

0650455 --> Friday, 04 - 02

0650456 --> Friday, 03 - 24

