Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5130000 through 5139999



5130000 --> Friday, 04 - 14

5130001 --> Friday, 04 - 06

5130002 --> Friday, 03 - 22

5130003 --> Friday, 04 - 11

5130004 --> Friday, 04 - 02

5130005 --> Friday, 04 - 22

5130006 --> Friday, 04 - 07

5130007 --> Friday, 03 - 30

5130008 --> Friday, 04 - 18

5130009 --> Friday, 04 - 10

5130010 --> Friday, 03 - 26

5130011 --> Friday, 04 - 15

5130012 --> Friday, 04 - 06

5130013 --> Friday, 03 - 22

5130014 --> Friday, 04 - 11

5130015 --> Friday, 04 - 03

5130016 --> Friday, 04 - 22

5130017 --> Friday, 04 - 07

5130018 --> Friday, 03 - 30

5130019 --> Friday, 04 - 19

5130020 --> Friday, 04 - 03

5130021 --> Friday, 03 - 26

5130022 --> Friday, 04 - 15

5130023 --> Friday, 03 - 31

5130024 --> Friday, 04 - 19

5130025 --> Friday, 04 - 11

5130026 --> Friday, 03 - 27

5130027 --> Friday, 04 - 16

5130028 --> Friday, 04 - 07

5130029 --> Friday, 03 - 30

5130030 --> Friday, 04 - 12

5130031 --> Friday, 04 - 04

5130032 --> Friday, 03 - 26

5130033 --> Friday, 04 - 15

5130034 --> Friday, 03 - 31

5130035 --> Friday, 04 - 20

5130036 --> Friday, 04 - 11

5130037 --> Friday, 03 - 27

5130038 --> Friday, 04 - 16

5130039 --> Friday, 04 - 08

5130040 --> Friday, 03 - 23

5130041 --> Friday, 04 - 12

5130042 --> Friday, 04 - 04

5130043 --> Friday, 04 - 17

5130044 --> Friday, 04 - 08

5130045 --> Friday, 03 - 31

5130046 --> Friday, 04 - 20

5130047 --> Friday, 04 - 05

5130048 --> Friday, 03 - 27

5130049 --> Friday, 04 - 16

5130050 --> Friday, 04 - 01

5130051 --> Friday, 03 - 24

5130052 --> Friday, 04 - 12

5130053 --> Friday, 04 - 04

5130054 --> Friday, 04 - 17

5130055 --> Friday, 04 - 09

5130056 --> Friday, 03 - 31

5130057 --> Friday, 04 - 13

5130058 --> Friday, 04 - 05

5130059 --> Friday, 03 - 28

5130060 --> Friday, 04 - 16

5130061 --> Friday, 04 - 01

5130062 --> Friday, 04 - 21

5130063 --> Friday, 04 - 13

5130064 --> Friday, 03 - 28

5130065 --> Friday, 04 - 17

5130066 --> Friday, 04 - 09

5130067 --> Friday, 03 - 25

5130068 --> Friday, 04 - 13

5130069 --> Friday, 04 - 05

5130070 --> Friday, 03 - 21

5130071 --> Friday, 04 - 10

5130072 --> Friday, 04 - 01

5130073 --> Friday, 04 - 21

5130074 --> Friday, 04 - 06

5130075 --> Friday, 03 - 29

5130076 --> Friday, 04 - 17

5130077 --> Friday, 04 - 02

5130078 --> Friday, 03 - 25

5130079 --> Friday, 04 - 14

5130080 --> Friday, 04 - 05

5130081 --> Friday, 04 - 18

5130082 --> Friday, 04 - 10

5130083 --> Friday, 04 - 02

5130084 --> Friday, 04 - 21

5130085 --> Friday, 04 - 06

5130086 --> Friday, 03 - 29

5130087 --> Friday, 04 - 18

5130088 --> Friday, 04 - 02

5130089 --> Friday, 03 - 25

5130090 --> Friday, 04 - 14

5130091 --> Friday, 03 - 30

5130092 --> Friday, 04 - 18

5130093 --> Friday, 04 - 10

5130094 --> Friday, 03 - 26

5130095 --> Friday, 04 - 15

5130096 --> Friday, 04 - 06

5130097 --> Friday, 03 - 22

5130098 --> Friday, 04 - 11

5130099 --> Friday, 04 - 03

5130100 --> Friday, 03 - 26

5130101 --> Friday, 04 - 08

5130102 --> Friday, 03 - 31

5130103 --> Friday, 04 - 20

5130104 --> Friday, 04 - 11

5130105 --> Friday, 03 - 27

5130106 --> Friday, 04 - 16

5130107 --> Friday, 04 - 08

5130108 --> Friday, 03 - 23

5130109 --> Friday, 04 - 12

5130110 --> Friday, 04 - 04

5130111 --> Friday, 04 - 17

5130112 --> Friday, 04 - 08

5130113 --> Friday, 03 - 31

5130114 --> Friday, 04 - 20

5130115 --> Friday, 04 - 05

5130116 --> Friday, 03 - 27

5130117 --> Friday, 04 - 16

5130118 --> Friday, 04 - 01

5130119 --> Friday, 03 - 24

5130120 --> Friday, 04 - 12

5130121 --> Friday, 03 - 28

5130122 --> Friday, 04 - 17

5130123 --> Friday, 04 - 09

5130124 --> Friday, 03 - 31

5130125 --> Friday, 04 - 13

5130126 --> Friday, 04 - 05

5130127 --> Friday, 03 - 28

5130128 --> Friday, 04 - 16

5130129 --> Friday, 04 - 01

5130130 --> Friday, 04 - 21

5130131 --> Friday, 04 - 13

5130132 --> Friday, 03 - 28

5130133 --> Friday, 04 - 17

5130134 --> Friday, 04 - 09

5130135 --> Friday, 03 - 25

5130136 --> Friday, 04 - 13

5130137 --> Friday, 04 - 05

5130138 --> Friday, 03 - 21

5130139 --> Friday, 04 - 10

5130140 --> Friday, 04 - 01

5130141 --> Friday, 04 - 21

5130142 --> Friday, 04 - 06

5130143 --> Friday, 03 - 29

5130144 --> Friday, 04 - 17

5130145 --> Friday, 04 - 02

5130146 --> Friday, 03 - 25

5130147 --> Friday, 04 - 14

5130148 --> Friday, 04 - 05

5130149 --> Friday, 04 - 18

5130150 --> Friday, 04 - 10

5130151 --> Friday, 04 - 02

5130152 --> Friday, 04 - 14

5130153 --> Friday, 04 - 06

5130154 --> Friday, 03 - 29

5130155 --> Friday, 04 - 11

5130156 --> Friday, 04 - 02

5130157 --> Friday, 03 - 25

5130158 --> Friday, 04 - 14

5130159 --> Friday, 03 - 30

5130160 --> Friday, 04 - 18

5130161 --> Friday, 04 - 10

5130162 --> Friday, 03 - 26

5130163 --> Friday, 04 - 15

5130164 --> Friday, 04 - 06

5130165 --> Friday, 03 - 22

5130166 --> Friday, 04 - 11

5130167 --> Friday, 04 - 03

5130168 --> Friday, 04 - 22

5130169 --> Friday, 04 - 07

5130170 --> Friday, 03 - 30

5130171 --> Friday, 04 - 19

5130172 --> Friday, 04 - 03

5130173 --> Friday, 03 - 26

5130174 --> Friday, 04 - 15

5130175 --> Friday, 03 - 31

5130176 --> Friday, 03 - 22

5130177 --> Friday, 04 - 11

5130178 --> Friday, 04 - 03

5130179 --> Friday, 04 - 16

5130180 --> Friday, 04 - 07

5130181 --> Friday, 03 - 30

5130182 --> Friday, 04 - 19

5130183 --> Friday, 04 - 04

5130184 --> Friday, 03 - 26

5130185 --> Friday, 04 - 15

5130186 --> Friday, 03 - 31

5130187 --> Friday, 04 - 20

5130188 --> Friday, 04 - 11

5130189 --> Friday, 03 - 27

5130190 --> Friday, 04 - 16

5130191 --> Friday, 04 - 08

5130192 --> Friday, 03 - 23

5130193 --> Friday, 04 - 12

5130194 --> Friday, 04 - 04

5130195 --> Friday, 03 - 20

5130196 --> Friday, 04 - 08

5130197 --> Friday, 03 - 31

5130198 --> Friday, 04 - 20

5130199 --> Friday, 04 - 05

5130200 --> Friday, 03 - 28

