Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1120000 through 1129999



1120000 --> Friday, 04 - 07

1120001 --> Friday, 03 - 23

1120002 --> Friday, 04 - 12

1120003 --> Friday, 04 - 04

1120004 --> Friday, 03 - 26

1120005 --> Friday, 04 - 08

1120006 --> Friday, 03 - 31

1120007 --> Friday, 04 - 20

1120008 --> Friday, 04 - 11

1120009 --> Friday, 03 - 27

1120010 --> Friday, 04 - 16

1120011 --> Friday, 04 - 08

1120012 --> Friday, 03 - 23

1120013 --> Friday, 04 - 12

1120014 --> Friday, 04 - 04

1120015 --> Friday, 04 - 17

1120016 --> Friday, 04 - 08

1120017 --> Friday, 03 - 31

1120018 --> Friday, 04 - 20

1120019 --> Friday, 04 - 05

1120020 --> Friday, 03 - 27

1120021 --> Friday, 04 - 16

1120022 --> Friday, 04 - 01

1120023 --> Friday, 03 - 24

1120024 --> Friday, 04 - 12

1120025 --> Friday, 03 - 28

1120026 --> Friday, 04 - 17

1120027 --> Friday, 04 - 09

1120028 --> Friday, 03 - 31

1120029 --> Friday, 04 - 13

1120030 --> Friday, 04 - 05

1120031 --> Friday, 03 - 21

1120032 --> Friday, 04 - 09

1120033 --> Friday, 04 - 01

1120034 --> Friday, 04 - 21

1120035 --> Friday, 04 - 06

1120036 --> Friday, 03 - 28

1120037 --> Friday, 04 - 17

1120038 --> Friday, 04 - 09

1120039 --> Friday, 03 - 25

1120040 --> Friday, 04 - 13

1120041 --> Friday, 04 - 05

1120042 --> Friday, 03 - 21

1120043 --> Friday, 04 - 10

1120044 --> Friday, 04 - 01

1120045 --> Friday, 04 - 21

1120046 --> Friday, 04 - 06

1120047 --> Friday, 03 - 29

1120048 --> Friday, 04 - 17

1120049 --> Friday, 04 - 02

1120050 --> Friday, 03 - 25

1120051 --> Friday, 04 - 14

1120052 --> Friday, 03 - 29

1120053 --> Friday, 04 - 18

1120054 --> Friday, 04 - 10

