Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4670000 through 4679999



4670000 --> Friday, 04 - 07

4670001 --> Friday, 03 - 30

4670002 --> Friday, 04 - 19

4670003 --> Friday, 04 - 04

4670004 --> Friday, 03 - 26

4670005 --> Friday, 04 - 15

4670006 --> Friday, 03 - 31

4670007 --> Friday, 03 - 23

4670008 --> Friday, 04 - 11

4670009 --> Friday, 04 - 03

4670010 --> Friday, 04 - 16

4670011 --> Friday, 04 - 08

4670012 --> Friday, 03 - 30

4670013 --> Friday, 04 - 12

4670014 --> Friday, 04 - 04

4670015 --> Friday, 03 - 27

4670016 --> Friday, 04 - 15

4670017 --> Friday, 03 - 31

4670018 --> Friday, 04 - 20

4670019 --> Friday, 04 - 12

4670020 --> Friday, 03 - 27

4670021 --> Friday, 04 - 16

4670022 --> Friday, 04 - 08

4670023 --> Friday, 03 - 24

4670024 --> Friday, 04 - 12

4670025 --> Friday, 04 - 04

4670026 --> Friday, 03 - 20

4670027 --> Friday, 04 - 09

4670028 --> Friday, 03 - 31

4670029 --> Friday, 04 - 20

4670030 --> Friday, 04 - 05

4670031 --> Friday, 03 - 28

4670032 --> Friday, 04 - 16

4670033 --> Friday, 04 - 01

4670034 --> Friday, 03 - 24

4670035 --> Friday, 04 - 13

4670036 --> Friday, 04 - 04

4670037 --> Friday, 04 - 17

4670038 --> Friday, 04 - 09

4670039 --> Friday, 04 - 01

4670040 --> Friday, 04 - 20

4670041 --> Friday, 04 - 05

4670042 --> Friday, 03 - 28

4670043 --> Friday, 04 - 17

4670044 --> Friday, 04 - 01

4670045 --> Friday, 03 - 24

4670046 --> Friday, 04 - 13

4670047 --> Friday, 03 - 29

4670048 --> Friday, 04 - 17

4670049 --> Friday, 04 - 09

4670050 --> Friday, 03 - 25

4670051 --> Friday, 04 - 14

4670052 --> Friday, 04 - 05

4670053 --> Friday, 03 - 21

4670054 --> Friday, 04 - 10

4670055 --> Friday, 04 - 02

4670056 --> Friday, 04 - 21

4670057 --> Friday, 04 - 06

4670058 --> Friday, 03 - 29

4670059 --> Friday, 04 - 18

4670060 --> Friday, 04 - 09

4670061 --> Friday, 03 - 25

4670062 --> Friday, 04 - 14

4670063 --> Friday, 04 - 06

4670064 --> Friday, 03 - 21

4670065 --> Friday, 04 - 10

4670066 --> Friday, 04 - 02

4670067 --> Friday, 04 - 15

4670068 --> Friday, 04 - 06

4670069 --> Friday, 03 - 29

4670070 --> Friday, 04 - 18

4670071 --> Friday, 04 - 03

4670072 --> Friday, 03 - 25

4670073 --> Friday, 04 - 14

4670074 --> Friday, 03 - 30

4670075 --> Friday, 04 - 19

4670076 --> Friday, 04 - 10

4670077 --> Friday, 03 - 26

4670078 --> Friday, 04 - 15

4670079 --> Friday, 04 - 07

4670080 --> Friday, 03 - 29

4670081 --> Friday, 04 - 11

4670082 --> Friday, 04 - 03

4670083 --> Friday, 03 - 26

4670084 --> Friday, 04 - 14

4670085 --> Friday, 03 - 30

4670086 --> Friday, 04 - 19

4670087 --> Friday, 04 - 04

4670088 --> Friday, 03 - 26

4670089 --> Friday, 04 - 15

4670090 --> Friday, 04 - 07

4670091 --> Friday, 03 - 23

4670092 --> Friday, 04 - 11

4670093 --> Friday, 04 - 03

4670094 --> Friday, 04 - 23

4670095 --> Friday, 04 - 08

4670096 --> Friday, 03 - 30

4670097 --> Friday, 04 - 19

4670098 --> Friday, 04 - 04

4670099 --> Friday, 03 - 27

4670100 --> Friday, 04 - 16

4670101 --> Friday, 04 - 01

4670102 --> Friday, 03 - 24

4670103 --> Friday, 04 - 13

4670104 --> Friday, 04 - 04

4670105 --> Friday, 04 - 17

4670106 --> Friday, 04 - 09

4670107 --> Friday, 03 - 25

4670108 --> Friday, 04 - 13

4670109 --> Friday, 04 - 05

4670110 --> Friday, 03 - 28

4670111 --> Friday, 04 - 10

4670112 --> Friday, 04 - 01

4670113 --> Friday, 04 - 21

4670114 --> Friday, 04 - 13

4670115 --> Friday, 03 - 29

4670116 --> Friday, 04 - 17

4670117 --> Friday, 04 - 09

4670118 --> Friday, 03 - 25

4670119 --> Friday, 04 - 14

4670120 --> Friday, 04 - 05

4670121 --> Friday, 03 - 21

4670122 --> Friday, 04 - 10

4670123 --> Friday, 04 - 02

4670124 --> Friday, 04 - 21

4670125 --> Friday, 04 - 06

4670126 --> Friday, 03 - 29

4670127 --> Friday, 04 - 18

4670128 --> Friday, 04 - 02

4670129 --> Friday, 03 - 25

4670130 --> Friday, 04 - 14

4670131 --> Friday, 03 - 30

4670132 --> Friday, 04 - 18

4670133 --> Friday, 04 - 10

4670134 --> Friday, 04 - 02

4670135 --> Friday, 04 - 15

4670136 --> Friday, 04 - 06

4670137 --> Friday, 03 - 29

4670138 --> Friday, 04 - 18

4670139 --> Friday, 04 - 03

4670140 --> Friday, 03 - 25

4670141 --> Friday, 04 - 14

4670142 --> Friday, 03 - 30

4670143 --> Friday, 04 - 19

4670144 --> Friday, 04 - 10

4670145 --> Friday, 03 - 26

4670146 --> Friday, 04 - 15

4670147 --> Friday, 04 - 07

4670148 --> Friday, 03 - 22

4670149 --> Friday, 04 - 11

4670150 --> Friday, 04 - 03

4670151 --> Friday, 04 - 23

4670152 --> Friday, 04 - 07

4670153 --> Friday, 03 - 30

4670154 --> Friday, 04 - 19

4670155 --> Friday, 04 - 04

4670156 --> Friday, 03 - 26

4670157 --> Friday, 04 - 15

4670158 --> Friday, 04 - 07

4670159 --> Friday, 03 - 23

4670160 --> Friday, 04 - 11

4670161 --> Friday, 04 - 03

4670162 --> Friday, 04 - 16

4670163 --> Friday, 04 - 08

4670164 --> Friday, 03 - 30

4670165 --> Friday, 04 - 19

4670166 --> Friday, 04 - 04

4670167 --> Friday, 03 - 27

4670168 --> Friday, 04 - 15

4670169 --> Friday, 03 - 31

4670170 --> Friday, 04 - 20

4670171 --> Friday, 04 - 12

4670172 --> Friday, 03 - 27

4670173 --> Friday, 04 - 16

4670174 --> Friday, 04 - 08

4670175 --> Friday, 03 - 24

4670176 --> Friday, 04 - 12

4670177 --> Friday, 04 - 04

4670178 --> Friday, 03 - 27

4670179 --> Friday, 04 - 09

4670180 --> Friday, 03 - 31

4670181 --> Friday, 04 - 20

4670182 --> Friday, 04 - 05

4670183 --> Friday, 03 - 28

4670184 --> Friday, 04 - 16

4670185 --> Friday, 04 - 08

4670186 --> Friday, 03 - 24

4670187 --> Friday, 04 - 13

4670188 --> Friday, 04 - 04

4670189 --> Friday, 04 - 17

4670190 --> Friday, 04 - 09

4670191 --> Friday, 04 - 01

4670192 --> Friday, 04 - 20

4670193 --> Friday, 04 - 05

4670194 --> Friday, 03 - 28

4670195 --> Friday, 04 - 17

4670196 --> Friday, 04 - 01

4670197 --> Friday, 03 - 24

4670198 --> Friday, 04 - 13

4670199 --> Friday, 03 - 29

4670200 --> Friday, 04 - 18

4670201 --> Friday, 04 - 10

4670202 --> Friday, 03 - 26

4670203 --> Friday, 04 - 15

4670204 --> Friday, 04 - 06

4670205 --> Friday, 03 - 22

4670206 --> Friday, 04 - 11

4670207 --> Friday, 04 - 03

4670208 --> Friday, 04 - 22

4670209 --> Friday, 04 - 07

4670210 --> Friday, 03 - 30

4670211 --> Friday, 04 - 19

4670212 --> Friday, 04 - 10

4670213 --> Friday, 03 - 26

4670214 --> Friday, 04 - 15

4670215 --> Friday, 04 - 07

4670216 --> Friday, 03 - 22

4670217 --> Friday, 04 - 11

4670218 --> Friday, 04 - 03

4670219 --> Friday, 04 - 16

4670220 --> Friday, 04 - 07

4670221 --> Friday, 03 - 30

4670222 --> Friday, 04 - 19

4670223 --> Friday, 04 - 04

4670224 --> Friday, 03 - 26

4670225 --> Friday, 04 - 15

4670226 --> Friday, 03 - 31

4670227 --> Friday, 04 - 20

4670228 --> Friday, 04 - 11

4670229 --> Friday, 03 - 27

4670230 --> Friday, 04 - 16

4670231 --> Friday, 04 - 08

4670232 --> Friday, 03 - 30

4670233 --> Friday, 04 - 12

4670234 --> Friday, 04 - 04

4670235 --> Friday, 03 - 27

