Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3880000 through 3889999



3880000 --> Friday, 04 - 21

3880001 --> Friday, 04 - 13

3880002 --> Friday, 03 - 29

3880003 --> Friday, 04 - 18

3880004 --> Friday, 04 - 09

3880005 --> Friday, 03 - 25

3880006 --> Friday, 04 - 14

3880007 --> Friday, 04 - 06

3880008 --> Friday, 03 - 21

3880009 --> Friday, 04 - 10

3880010 --> Friday, 04 - 02

3880011 --> Friday, 04 - 22

3880012 --> Friday, 04 - 06

3880013 --> Friday, 03 - 29

3880014 --> Friday, 04 - 18

3880015 --> Friday, 04 - 03

3880016 --> Friday, 03 - 25

3880017 --> Friday, 04 - 14

3880018 --> Friday, 03 - 30

3880019 --> Friday, 04 - 19

3880020 --> Friday, 04 - 10

3880021 --> Friday, 04 - 02

3880022 --> Friday, 04 - 15

3880023 --> Friday, 04 - 07

3880024 --> Friday, 03 - 29

3880025 --> Friday, 04 - 18

3880026 --> Friday, 04 - 03

3880027 --> Friday, 03 - 26

3880028 --> Friday, 04 - 14

3880029 --> Friday, 03 - 30

3880030 --> Friday, 04 - 19

3880031 --> Friday, 04 - 11

3880032 --> Friday, 03 - 26

3880033 --> Friday, 04 - 15

3880034 --> Friday, 04 - 07

3880035 --> Friday, 03 - 23

3880036 --> Friday, 04 - 11

3880037 --> Friday, 04 - 03

3880038 --> Friday, 04 - 23

3880039 --> Friday, 04 - 08

3880040 --> Friday, 03 - 30

3880041 --> Friday, 04 - 19

3880042 --> Friday, 04 - 04

3880043 --> Friday, 03 - 27

3880044 --> Friday, 04 - 15

3880045 --> Friday, 04 - 07

3880046 --> Friday, 03 - 23

3880047 --> Friday, 04 - 12

3880048 --> Friday, 04 - 03

3880049 --> Friday, 04 - 16

3880050 --> Friday, 04 - 08

3880051 --> Friday, 03 - 31

3880052 --> Friday, 04 - 19

3880053 --> Friday, 04 - 04

3880054 --> Friday, 03 - 27

3880055 --> Friday, 04 - 16

3880056 --> Friday, 03 - 31

3880057 --> Friday, 04 - 20

3880058 --> Friday, 04 - 12

3880059 --> Friday, 03 - 28

3880060 --> Friday, 04 - 16

3880061 --> Friday, 04 - 08

3880062 --> Friday, 03 - 24

3880063 --> Friday, 04 - 13

3880064 --> Friday, 04 - 04

3880065 --> Friday, 03 - 27

3880066 --> Friday, 04 - 09

3880067 --> Friday, 04 - 01

3880068 --> Friday, 04 - 20

3880069 --> Friday, 04 - 05

3880070 --> Friday, 03 - 28

3880071 --> Friday, 04 - 17

3880072 --> Friday, 04 - 08

3880073 --> Friday, 03 - 24

3880074 --> Friday, 04 - 13

3880075 --> Friday, 04 - 05

3880076 --> Friday, 04 - 17

3880077 --> Friday, 04 - 09

3880078 --> Friday, 04 - 01

3880079 --> Friday, 04 - 21

3880080 --> Friday, 04 - 05

3880081 --> Friday, 03 - 28

3880082 --> Friday, 04 - 17

3880083 --> Friday, 04 - 02

3880084 --> Friday, 03 - 24

3880085 --> Friday, 04 - 13

3880086 --> Friday, 03 - 29

3880087 --> Friday, 04 - 18

3880088 --> Friday, 04 - 09

3880089 --> Friday, 03 - 25

3880090 --> Friday, 04 - 14

3880091 --> Friday, 04 - 06

3880092 --> Friday, 03 - 28

3880093 --> Friday, 04 - 10

3880094 --> Friday, 04 - 02

3880095 --> Friday, 04 - 22

3880096 --> Friday, 04 - 13

3880097 --> Friday, 03 - 29

3880098 --> Friday, 04 - 18

3880099 --> Friday, 04 - 10

3880100 --> Friday, 03 - 26

3880101 --> Friday, 04 - 15

3880102 --> Friday, 04 - 07

3880103 --> Friday, 03 - 23

3880104 --> Friday, 04 - 11

3880105 --> Friday, 04 - 03

3880106 --> Friday, 04 - 23

3880107 --> Friday, 04 - 08

3880108 --> Friday, 03 - 30

3880109 --> Friday, 04 - 19

3880110 --> Friday, 04 - 04

3880111 --> Friday, 03 - 27

3880112 --> Friday, 04 - 15

3880113 --> Friday, 03 - 31

3880114 --> Friday, 03 - 23

3880115 --> Friday, 04 - 12

3880116 --> Friday, 04 - 03

3880117 --> Friday, 04 - 16

3880118 --> Friday, 04 - 08

3880119 --> Friday, 03 - 31

3880120 --> Friday, 04 - 19

3880121 --> Friday, 04 - 04

3880122 --> Friday, 03 - 27

3880123 --> Friday, 04 - 09

3880124 --> Friday, 03 - 31

3880125 --> Friday, 04 - 20

3880126 --> Friday, 04 - 12

3880127 --> Friday, 03 - 28

3880128 --> Friday, 04 - 16

3880129 --> Friday, 04 - 08

3880130 --> Friday, 03 - 24

3880131 --> Friday, 04 - 13

3880132 --> Friday, 04 - 04

3880133 --> Friday, 03 - 20

3880134 --> Friday, 04 - 09

3880135 --> Friday, 04 - 01

3880136 --> Friday, 04 - 20

3880137 --> Friday, 04 - 05

3880138 --> Friday, 03 - 28

3880139 --> Friday, 04 - 17

3880140 --> Friday, 04 - 08

3880141 --> Friday, 03 - 24

3880142 --> Friday, 04 - 13

3880143 --> Friday, 03 - 29

3880144 --> Friday, 04 - 17

3880145 --> Friday, 04 - 09

3880146 --> Friday, 04 - 01

3880147 --> Friday, 04 - 14

3880148 --> Friday, 04 - 05

3880149 --> Friday, 03 - 28

3880150 --> Friday, 04 - 17

3880151 --> Friday, 04 - 02

3880152 --> Friday, 03 - 24

3880153 --> Friday, 04 - 13

3880154 --> Friday, 03 - 29

3880155 --> Friday, 04 - 18

3880156 --> Friday, 04 - 09

3880157 --> Friday, 03 - 25

3880158 --> Friday, 04 - 14

3880159 --> Friday, 04 - 06

3880160 --> Friday, 03 - 28

3880161 --> Friday, 04 - 10

3880162 --> Friday, 04 - 02

