Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4930000 through 4939999



4930000 --> Friday, 03 - 31

4930001 --> Friday, 03 - 23

4930002 --> Friday, 04 - 12

4930003 --> Friday, 03 - 28

4930004 --> Friday, 04 - 16

4930005 --> Friday, 04 - 08

4930006 --> Friday, 03 - 24

4930007 --> Friday, 04 - 13

4930008 --> Friday, 04 - 04

4930009 --> Friday, 03 - 27

4930010 --> Friday, 04 - 09

4930011 --> Friday, 04 - 01

4930012 --> Friday, 04 - 20

4930013 --> Friday, 04 - 12

4930014 --> Friday, 03 - 28

4930015 --> Friday, 04 - 17

4930016 --> Friday, 04 - 08

4930017 --> Friday, 03 - 24

4930018 --> Friday, 04 - 13

4930019 --> Friday, 04 - 05

4930020 --> Friday, 03 - 20

4930021 --> Friday, 04 - 09

4930022 --> Friday, 04 - 01

4930023 --> Friday, 04 - 21

4930024 --> Friday, 04 - 05

4930025 --> Friday, 03 - 28

4930026 --> Friday, 04 - 17

4930027 --> Friday, 04 - 02

4930028 --> Friday, 03 - 24

4930029 --> Friday, 04 - 13

4930030 --> Friday, 03 - 29

4930031 --> Friday, 04 - 18

4930032 --> Friday, 04 - 09

4930033 --> Friday, 04 - 01

4930034 --> Friday, 04 - 14

4930035 --> Friday, 04 - 06

4930036 --> Friday, 03 - 28

4930037 --> Friday, 04 - 17

4930038 --> Friday, 04 - 02

4930039 --> Friday, 03 - 25

4930040 --> Friday, 04 - 13

4930041 --> Friday, 03 - 29

4930042 --> Friday, 04 - 18

4930043 --> Friday, 04 - 10

4930044 --> Friday, 03 - 25

4930045 --> Friday, 04 - 14

4930046 --> Friday, 04 - 06

4930047 --> Friday, 03 - 22

4930048 --> Friday, 04 - 10

4930049 --> Friday, 04 - 02

4930050 --> Friday, 04 - 22

4930051 --> Friday, 04 - 07

4930052 --> Friday, 03 - 29

4930053 --> Friday, 04 - 18

4930054 --> Friday, 04 - 03

4930055 --> Friday, 03 - 26

4930056 --> Friday, 04 - 14

4930057 --> Friday, 04 - 06

4930058 --> Friday, 03 - 22

4930059 --> Friday, 04 - 11

4930060 --> Friday, 04 - 02

4930061 --> Friday, 04 - 22

4930062 --> Friday, 04 - 07

4930063 --> Friday, 03 - 30

4930064 --> Friday, 04 - 18

4930065 --> Friday, 04 - 03

4930066 --> Friday, 03 - 26

4930067 --> Friday, 04 - 15

4930068 --> Friday, 03 - 30

4930069 --> Friday, 04 - 19

4930070 --> Friday, 04 - 11

4930071 --> Friday, 03 - 27

4930072 --> Friday, 04 - 15

4930073 --> Friday, 04 - 07

4930074 --> Friday, 03 - 23

4930075 --> Friday, 04 - 12

4930076 --> Friday, 04 - 03

4930077 --> Friday, 03 - 26

4930078 --> Friday, 04 - 08

4930079 --> Friday, 03 - 31

4930080 --> Friday, 04 - 19

4930081 --> Friday, 04 - 11

4930082 --> Friday, 03 - 27

4930083 --> Friday, 04 - 16

4930084 --> Friday, 04 - 07

4930085 --> Friday, 03 - 23

4930086 --> Friday, 04 - 12

4930087 --> Friday, 04 - 04

4930088 --> Friday, 04 - 23

4930089 --> Friday, 04 - 08

4930090 --> Friday, 03 - 31

4930091 --> Friday, 04 - 20

4930092 --> Friday, 04 - 04

4930093 --> Friday, 03 - 27

4930094 --> Friday, 04 - 16

4930095 --> Friday, 04 - 01

4930096 --> Friday, 03 - 23

4930097 --> Friday, 04 - 12

4930098 --> Friday, 03 - 28

4930099 --> Friday, 04 - 17

4930100 --> Friday, 04 - 09
