Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2770000 through 2779999



2770000 --> Friday, 03 - 31

2770001 --> Friday, 04 - 20

2770002 --> Friday, 04 - 05

2770003 --> Friday, 03 - 28

2770004 --> Friday, 04 - 16

2770005 --> Friday, 04 - 01

2770006 --> Friday, 03 - 24

2770007 --> Friday, 04 - 13

2770008 --> Friday, 04 - 04

2770009 --> Friday, 04 - 17

2770010 --> Friday, 04 - 09

2770011 --> Friday, 03 - 25

2770012 --> Friday, 04 - 13

2770013 --> Friday, 04 - 05

2770014 --> Friday, 03 - 28

2770015 --> Friday, 04 - 10

2770016 --> Friday, 04 - 01

2770017 --> Friday, 04 - 21

2770018 --> Friday, 04 - 13

2770019 --> Friday, 03 - 29

2770020 --> Friday, 04 - 17

2770021 --> Friday, 04 - 09

2770022 --> Friday, 03 - 25

2770023 --> Friday, 04 - 14

2770024 --> Friday, 04 - 05

2770025 --> Friday, 03 - 21

2770026 --> Friday, 04 - 10

2770027 --> Friday, 04 - 02

2770028 --> Friday, 04 - 21

2770029 --> Friday, 04 - 06

2770030 --> Friday, 03 - 29

2770031 --> Friday, 04 - 18

2770032 --> Friday, 04 - 02

2770033 --> Friday, 03 - 25

2770034 --> Friday, 04 - 14

2770035 --> Friday, 03 - 30

2770036 --> Friday, 04 - 18

2770037 --> Friday, 04 - 10

2770038 --> Friday, 04 - 02

2770039 --> Friday, 04 - 15

2770040 --> Friday, 04 - 06

2770041 --> Friday, 03 - 29

2770042 --> Friday, 04 - 18

2770043 --> Friday, 04 - 03

2770044 --> Friday, 03 - 25

2770045 --> Friday, 04 - 14

2770046 --> Friday, 03 - 30

2770047 --> Friday, 04 - 19

2770048 --> Friday, 04 - 10

2770049 --> Friday, 03 - 26

2770050 --> Friday, 04 - 15

2770051 --> Friday, 04 - 07

2770052 --> Friday, 03 - 22

2770053 --> Friday, 04 - 11

2770054 --> Friday, 04 - 03

2770055 --> Friday, 04 - 23

2770056 --> Friday, 04 - 07

2770057 --> Friday, 03 - 30

2770058 --> Friday, 04 - 19

2770059 --> Friday, 04 - 04

2770060 --> Friday, 03 - 26

2770061 --> Friday, 04 - 15

2770062 --> Friday, 04 - 07

2770063 --> Friday, 03 - 23

2770064 --> Friday, 04 - 11

2770065 --> Friday, 04 - 03

2770066 --> Friday, 04 - 16

2770067 --> Friday, 04 - 08

2770068 --> Friday, 03 - 30

2770069 --> Friday, 04 - 19

2770070 --> Friday, 04 - 04

2770071 --> Friday, 03 - 27

2770072 --> Friday, 04 - 15

2770073 --> Friday, 03 - 31

2770074 --> Friday, 04 - 20

2770075 --> Friday, 04 - 12

2770076 --> Friday, 03 - 27

2770077 --> Friday, 04 - 16

2770078 --> Friday, 04 - 08

2770079 --> Friday, 03 - 24

2770080 --> Friday, 04 - 12

2770081 --> Friday, 04 - 04

2770082 --> Friday, 03 - 27

2770083 --> Friday, 04 - 09

2770084 --> Friday, 03 - 31

2770085 --> Friday, 04 - 20

2770086 --> Friday, 04 - 05

