Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0810000 through 0819999



0810000 --> Friday, 04 - 07

0810001 --> Friday, 03 - 30

0810002 --> Friday, 04 - 19

0810003 --> Friday, 04 - 04

0810004 --> Friday, 03 - 26

0810005 --> Friday, 04 - 15

0810006 --> Friday, 03 - 31

0810007 --> Friday, 03 - 23

0810008 --> Friday, 04 - 11

0810009 --> Friday, 03 - 27

0810010 --> Friday, 04 - 16

0810011 --> Friday, 04 - 08

0810012 --> Friday, 03 - 30

0810013 --> Friday, 04 - 12

0810014 --> Friday, 04 - 04

0810015 --> Friday, 03 - 27

0810016 --> Friday, 04 - 15

0810017 --> Friday, 03 - 31

0810018 --> Friday, 04 - 20

0810019 --> Friday, 04 - 12

0810020 --> Friday, 03 - 27

0810021 --> Friday, 04 - 16

0810022 --> Friday, 04 - 08

0810023 --> Friday, 03 - 24

0810024 --> Friday, 04 - 12

0810025 --> Friday, 04 - 04

0810026 --> Friday, 03 - 20

0810027 --> Friday, 04 - 09

0810028 --> Friday, 03 - 31

0810029 --> Friday, 04 - 20

0810030 --> Friday, 04 - 05

0810031 --> Friday, 03 - 28

0810032 --> Friday, 04 - 16

0810033 --> Friday, 04 - 01

0810034 --> Friday, 03 - 24

0810035 --> Friday, 04 - 13

0810036 --> Friday, 04 - 04

0810037 --> Friday, 04 - 17

0810038 --> Friday, 04 - 09

0810039 --> Friday, 04 - 01

0810040 --> Friday, 04 - 20

0810041 --> Friday, 04 - 05

0810042 --> Friday, 03 - 28

0810043 --> Friday, 04 - 17

0810044 --> Friday, 04 - 01

0810045 --> Friday, 03 - 24

0810046 --> Friday, 04 - 13

0810047 --> Friday, 03 - 29

0810048 --> Friday, 04 - 17

0810049 --> Friday, 04 - 09

0810050 --> Friday, 03 - 25

0810051 --> Friday, 04 - 14

0810052 --> Friday, 04 - 05

0810053 --> Friday, 03 - 21

0810054 --> Friday, 04 - 10

0810055 --> Friday, 04 - 02

0810056 --> Friday, 04 - 21

0810057 --> Friday, 04 - 06

0810058 --> Friday, 03 - 29

0810059 --> Friday, 04 - 18

0810060 --> Friday, 04 - 09

0810061 --> Friday, 03 - 25

0810062 --> Friday, 04 - 14

0810063 --> Friday, 04 - 06

0810064 --> Friday, 03 - 21

0810065 --> Friday, 04 - 10

0810066 --> Friday, 04 - 02

0810067 --> Friday, 04 - 15

0810068 --> Friday, 04 - 06

0810069 --> Friday, 03 - 29

0810070 --> Friday, 04 - 18

0810071 --> Friday, 04 - 03

0810072 --> Friday, 03 - 25

0810073 --> Friday, 04 - 14

0810074 --> Friday, 03 - 30

0810075 --> Friday, 04 - 19

0810076 --> Friday, 04 - 10

0810077 --> Friday, 03 - 26

0810078 --> Friday, 04 - 15

0810079 --> Friday, 04 - 07

0810080 --> Friday, 03 - 29

0810081 --> Friday, 04 - 11

0810082 --> Friday, 04 - 03

0810083 --> Friday, 03 - 26

0810084 --> Friday, 04 - 07

0810085 --> Friday, 03 - 30

0810086 --> Friday, 04 - 19

0810087 --> Friday, 04 - 04

0810088 --> Friday, 03 - 26

0810089 --> Friday, 04 - 15

0810090 --> Friday, 04 - 07

0810091 --> Friday, 03 - 23

0810092 --> Friday, 04 - 11

0810093 --> Friday, 04 - 03

0810094 --> Friday, 04 - 23

0810095 --> Friday, 04 - 08

0810096 --> Friday, 03 - 30

0810097 --> Friday, 04 - 19

0810098 --> Friday, 04 - 04

0810099 --> Friday, 03 - 27

0810100 --> Friday, 04 - 16

0810101 --> Friday, 04 - 01

0810102 --> Friday, 03 - 24

0810103 --> Friday, 04 - 13

0810104 --> Friday, 03 - 28

0810105 --> Friday, 04 - 17

0810106 --> Friday, 04 - 09

0810107 --> Friday, 03 - 25

0810108 --> Friday, 04 - 13

0810109 --> Friday, 04 - 05

0810110 --> Friday, 03 - 28

0810111 --> Friday, 04 - 10

0810112 --> Friday, 04 - 01

0810113 --> Friday, 04 - 21

0810114 --> Friday, 04 - 13

0810115 --> Friday, 03 - 29

0810116 --> Friday, 04 - 17

0810117 --> Friday, 04 - 09

0810118 --> Friday, 03 - 25

0810119 --> Friday, 04 - 14

0810120 --> Friday, 04 - 05

0810121 --> Friday, 03 - 21

0810122 --> Friday, 04 - 10

0810123 --> Friday, 04 - 02

0810124 --> Friday, 04 - 21

0810125 --> Friday, 04 - 06

0810126 --> Friday, 03 - 29

0810127 --> Friday, 04 - 18

0810128 --> Friday, 04 - 02

0810129 --> Friday, 03 - 25

0810130 --> Friday, 04 - 14

0810131 --> Friday, 03 - 30

0810132 --> Friday, 04 - 18

0810133 --> Friday, 04 - 10

0810134 --> Friday, 04 - 02

0810135 --> Friday, 04 - 15

0810136 --> Friday, 04 - 06

0810137 --> Friday, 03 - 29

0810138 --> Friday, 04 - 18

0810139 --> Friday, 04 - 03

0810140 --> Friday, 03 - 25

0810141 --> Friday, 04 - 14

0810142 --> Friday, 03 - 30

0810143 --> Friday, 04 - 19

0810144 --> Friday, 04 - 10

0810145 --> Friday, 03 - 26

0810146 --> Friday, 04 - 15

0810147 --> Friday, 04 - 07

0810148 --> Friday, 03 - 22

0810149 --> Friday, 04 - 11

0810150 --> Friday, 04 - 03

0810151 --> Friday, 04 - 23

0810152 --> Friday, 04 - 07

0810153 --> Friday, 03 - 30

0810154 --> Friday, 04 - 19

0810155 --> Friday, 04 - 04

0810156 --> Friday, 03 - 26

0810157 --> Friday, 04 - 15

0810158 --> Friday, 04 - 07

0810159 --> Friday, 03 - 23

0810160 --> Friday, 04 - 11

0810161 --> Friday, 04 - 03

0810162 --> Friday, 04 - 16

0810163 --> Friday, 04 - 08

0810164 --> Friday, 03 - 30

0810165 --> Friday, 04 - 19

0810166 --> Friday, 04 - 04

0810167 --> Friday, 03 - 27

0810168 --> Friday, 04 - 15

0810169 --> Friday, 03 - 31

0810170 --> Friday, 04 - 20

0810171 --> Friday, 04 - 12

0810172 --> Friday, 03 - 27

0810173 --> Friday, 04 - 16

0810174 --> Friday, 04 - 08

0810175 --> Friday, 03 - 24

0810176 --> Friday, 04 - 12

0810177 --> Friday, 04 - 04

0810178 --> Friday, 03 - 27

0810179 --> Friday, 04 - 09

0810180 --> Friday, 03 - 31

0810181 --> Friday, 04 - 20

0810182 --> Friday, 04 - 05

0810183 --> Friday, 03 - 28

0810184 --> Friday, 04 - 16

0810185 --> Friday, 04 - 08

0810186 --> Friday, 03 - 24

0810187 --> Friday, 04 - 13

0810188 --> Friday, 04 - 04

0810189 --> Friday, 04 - 17

0810190 --> Friday, 04 - 09

0810191 --> Friday, 04 - 01

0810192 --> Friday, 04 - 20

0810193 --> Friday, 04 - 05

0810194 --> Friday, 03 - 28

0810195 --> Friday, 04 - 17

0810196 --> Friday, 04 - 01

0810197 --> Friday, 03 - 24

0810198 --> Friday, 04 - 13

0810199 --> Friday, 03 - 29

0810200 --> Friday, 04 - 18

0810201 --> Friday, 04 - 10

0810202 --> Friday, 03 - 26

0810203 --> Friday, 04 - 15

0810204 --> Friday, 04 - 06

0810205 --> Friday, 03 - 22

0810206 --> Friday, 04 - 11

0810207 --> Friday, 04 - 03

0810208 --> Friday, 04 - 22

0810209 --> Friday, 04 - 07

0810210 --> Friday, 03 - 30

0810211 --> Friday, 04 - 19

0810212 --> Friday, 04 - 10

0810213 --> Friday, 03 - 26

0810214 --> Friday, 04 - 15

0810215 --> Friday, 04 - 07

0810216 --> Friday, 03 - 22

0810217 --> Friday, 04 - 11

0810218 --> Friday, 04 - 03

0810219 --> Friday, 04 - 16

0810220 --> Friday, 04 - 07

0810221 --> Friday, 03 - 30

0810222 --> Friday, 04 - 19

0810223 --> Friday, 04 - 04

0810224 --> Friday, 03 - 26

0810225 --> Friday, 04 - 15

0810226 --> Friday, 03 - 31

0810227 --> Friday, 04 - 20

0810228 --> Friday, 04 - 11

0810229 --> Friday, 03 - 27

0810230 --> Friday, 04 - 16

0810231 --> Friday, 04 - 08

0810232 --> Friday, 03 - 30

0810233 --> Friday, 04 - 12

0810234 --> Friday, 04 - 04

0810235 --> Friday, 03 - 27

0810236 --> Friday, 04 - 08

0810237 --> Friday, 03 - 31

0810238 --> Friday, 04 - 20

0810239 --> Friday, 04 - 05

0810240 --> Friday, 03 - 27

0810241 --> Friday, 04 - 16

0810242 --> Friday, 04 - 08

0810243 --> Friday, 03 - 24

0810244 --> Friday, 04 - 12

0810245 --> Friday, 04 - 04

0810246 --> Friday, 04 - 17

0810247 --> Friday, 04 - 09

0810248 --> Friday, 03 - 31

0810249 --> Friday, 04 - 20

0810250 --> Friday, 04 - 05

0810251 --> Friday, 03 - 28

0810252 --> Friday, 04 - 16

0810253 --> Friday, 04 - 01

0810254 --> Friday, 03 - 24

0810255 --> Friday, 04 - 13

0810256 --> Friday, 03 - 28

0810257 --> Friday, 04 - 17

0810258 --> Friday, 04 - 09

0810259 --> Friday, 03 - 25

0810260 --> Friday, 04 - 13

0810261 --> Friday, 04 - 05

0810262 --> Friday, 03 - 28

0810263 --> Friday, 04 - 10

0810264 --> Friday, 04 - 01

0810265 --> Friday, 04 - 21

0810266 --> Friday, 04 - 13

0810267 --> Friday, 03 - 29

0810268 --> Friday, 04 - 17

0810269 --> Friday, 04 - 09

0810270 --> Friday, 03 - 25

0810271 --> Friday, 04 - 14

0810272 --> Friday, 04 - 05

0810273 --> Friday, 03 - 21

0810274 --> Friday, 04 - 10

0810275 --> Friday, 04 - 02

0810276 --> Friday, 04 - 21

0810277 --> Friday, 04 - 06

0810278 --> Friday, 03 - 29

0810279 --> Friday, 04 - 18

0810280 --> Friday, 04 - 02

0810281 --> Friday, 03 - 25

0810282 --> Friday, 04 - 14

0810283 --> Friday, 03 - 30

0810284 --> Friday, 04 - 18

0810285 --> Friday, 04 - 10

0810286 --> Friday, 04 - 02

0810287 --> Friday, 04 - 15

0810288 --> Friday, 04 - 06

0810289 --> Friday, 03 - 29

0810290 --> Friday, 04 - 18

0810291 --> Friday, 04 - 03

0810292 --> Friday, 03 - 25

0810293 --> Friday, 04 - 14

0810294 --> Friday, 03 - 30

0810295 --> Friday, 04 - 19

0810296 --> Friday, 04 - 10

0810297 --> Friday, 03 - 26

0810298 --> Friday, 04 - 15

0810299 --> Friday, 04 - 07

0810300 --> Friday, 03 - 23

0810301 --> Friday, 04 - 12

0810302 --> Friday, 04 - 04

0810303 --> Friday, 03 - 20

0810304 --> Friday, 04 - 08

0810305 --> Friday, 03 - 31

0810306 --> Friday, 04 - 20

0810307 --> Friday, 04 - 05

0810308 --> Friday, 03 - 27

0810309 --> Friday, 04 - 16

