Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3870000 through 3879999



3870000 --> Friday, 04 - 14

3870001 --> Friday, 04 - 06

3870002 --> Friday, 03 - 22

3870003 --> Friday, 04 - 11

3870004 --> Friday, 04 - 02

3870005 --> Friday, 04 - 22

3870006 --> Friday, 04 - 07

3870007 --> Friday, 03 - 30

3870008 --> Friday, 04 - 18

3870009 --> Friday, 04 - 03

3870010 --> Friday, 03 - 26

3870011 --> Friday, 04 - 15

3870012 --> Friday, 03 - 30

3870013 --> Friday, 04 - 19

3870014 --> Friday, 04 - 11

3870015 --> Friday, 03 - 27

3870016 --> Friday, 04 - 15

3870017 --> Friday, 04 - 07

3870018 --> Friday, 03 - 23

3870019 --> Friday, 04 - 12

3870020 --> Friday, 04 - 03

3870021 --> Friday, 03 - 26

3870022 --> Friday, 04 - 08

3870023 --> Friday, 03 - 31

3870024 --> Friday, 04 - 19

3870025 --> Friday, 04 - 11

3870026 --> Friday, 03 - 27

3870027 --> Friday, 04 - 16

3870028 --> Friday, 04 - 07

3870029 --> Friday, 03 - 23

3870030 --> Friday, 04 - 12

3870031 --> Friday, 04 - 04

3870032 --> Friday, 04 - 23

3870033 --> Friday, 04 - 08

3870034 --> Friday, 03 - 31

3870035 --> Friday, 04 - 20

3870036 --> Friday, 04 - 04

3870037 --> Friday, 03 - 27

3870038 --> Friday, 04 - 16

3870039 --> Friday, 04 - 01

3870040 --> Friday, 03 - 23

3870041 --> Friday, 04 - 12

3870042 --> Friday, 03 - 28

3870043 --> Friday, 04 - 17

3870044 --> Friday, 04 - 08

3870045 --> Friday, 03 - 31

3870046 --> Friday, 04 - 13

3870047 --> Friday, 04 - 05

3870048 --> Friday, 03 - 27

3870049 --> Friday, 04 - 16

3870050 --> Friday, 04 - 01

3870051 --> Friday, 04 - 21

3870052 --> Friday, 04 - 12

3870053 --> Friday, 03 - 28

3870054 --> Friday, 04 - 17

3870055 --> Friday, 04 - 09

3870056 --> Friday, 03 - 24

3870057 --> Friday, 04 - 13

3870058 --> Friday, 04 - 05

3870059 --> Friday, 03 - 21

3870060 --> Friday, 04 - 09

3870061 --> Friday, 04 - 01

3870062 --> Friday, 04 - 21

3870063 --> Friday, 04 - 06

3870064 --> Friday, 03 - 28

3870065 --> Friday, 04 - 17

3870066 --> Friday, 04 - 02

3870067 --> Friday, 03 - 25

3870068 --> Friday, 04 - 13

3870069 --> Friday, 04 - 05

3870070 --> Friday, 04 - 18

3870071 --> Friday, 04 - 10

3870072 --> Friday, 04 - 01

3870073 --> Friday, 04 - 14

3870074 --> Friday, 04 - 06

3870075 --> Friday, 03 - 29

3870076 --> Friday, 04 - 17

3870077 --> Friday, 04 - 02

3870078 --> Friday, 03 - 25

3870079 --> Friday, 04 - 14

