Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0500000 through 0509999



0500000 --> Friday, 04 - 14

0500001 --> Friday, 03 - 30

0500002 --> Friday, 04 - 19

0500003 --> Friday, 04 - 11

0500004 --> Friday, 03 - 26

0500005 --> Friday, 04 - 15

0500006 --> Friday, 04 - 07

0500007 --> Friday, 03 - 23

0500008 --> Friday, 04 - 11

0500009 --> Friday, 04 - 03

0500010 --> Friday, 04 - 23

0500011 --> Friday, 04 - 08

0500012 --> Friday, 03 - 30

0500013 --> Friday, 04 - 19

0500014 --> Friday, 04 - 04

0500015 --> Friday, 03 - 27

0500016 --> Friday, 04 - 15

0500017 --> Friday, 04 - 07

0500018 --> Friday, 03 - 23

0500019 --> Friday, 04 - 12

0500020 --> Friday, 04 - 03

0500021 --> Friday, 04 - 16

0500022 --> Friday, 04 - 08

0500023 --> Friday, 03 - 31

0500024 --> Friday, 04 - 19

0500025 --> Friday, 04 - 04

0500026 --> Friday, 03 - 27

0500027 --> Friday, 04 - 16

0500028 --> Friday, 03 - 31

0500029 --> Friday, 04 - 20

0500030 --> Friday, 04 - 12

0500031 --> Friday, 03 - 28

0500032 --> Friday, 04 - 16

0500033 --> Friday, 04 - 08

0500034 --> Friday, 03 - 24

0500035 --> Friday, 04 - 13

0500036 --> Friday, 04 - 04

0500037 --> Friday, 03 - 27

0500038 --> Friday, 04 - 09

0500039 --> Friday, 04 - 01

0500040 --> Friday, 04 - 20

0500041 --> Friday, 04 - 12

0500042 --> Friday, 03 - 28

0500043 --> Friday, 04 - 17

0500044 --> Friday, 04 - 08

0500045 --> Friday, 03 - 24

0500046 --> Friday, 04 - 13

0500047 --> Friday, 04 - 05

0500048 --> Friday, 04 - 17

0500049 --> Friday, 04 - 09

0500050 --> Friday, 04 - 01

0500051 --> Friday, 04 - 21

0500052 --> Friday, 04 - 05

0500053 --> Friday, 03 - 28

0500054 --> Friday, 04 - 17

0500055 --> Friday, 04 - 02

0500056 --> Friday, 03 - 24

0500057 --> Friday, 04 - 13

0500058 --> Friday, 03 - 29

0500059 --> Friday, 04 - 18

0500060 --> Friday, 04 - 09

0500061 --> Friday, 03 - 25

0500062 --> Friday, 04 - 14

0500063 --> Friday, 04 - 06

0500064 --> Friday, 03 - 28

0500065 --> Friday, 04 - 10

0500066 --> Friday, 04 - 02

0500067 --> Friday, 04 - 22

0500068 --> Friday, 04 - 13

0500069 --> Friday, 03 - 29

0500070 --> Friday, 04 - 18

0500071 --> Friday, 04 - 10

0500072 --> Friday, 03 - 25

0500073 --> Friday, 04 - 14

0500074 --> Friday, 04 - 06

0500075 --> Friday, 03 - 22

0500076 --> Friday, 04 - 10

0500077 --> Friday, 04 - 02

0500078 --> Friday, 04 - 22

0500079 --> Friday, 04 - 07

0500080 --> Friday, 03 - 29

0500081 --> Friday, 04 - 18

0500082 --> Friday, 04 - 03

0500083 --> Friday, 03 - 26

0500084 --> Friday, 04 - 14

