Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4260000 through 4269999



4260000 --> Friday, 04 - 07

4260001 --> Friday, 03 - 23

4260002 --> Friday, 04 - 12

4260003 --> Friday, 04 - 04

4260004 --> Friday, 04 - 23

4260005 --> Friday, 04 - 08

4260006 --> Friday, 03 - 31

4260007 --> Friday, 04 - 20

4260008 --> Friday, 04 - 04

4260009 --> Friday, 03 - 27

4260010 --> Friday, 04 - 16

4260011 --> Friday, 04 - 01

4260012 --> Friday, 03 - 23

4260013 --> Friday, 04 - 12

4260014 --> Friday, 03 - 28

4260015 --> Friday, 04 - 17

4260016 --> Friday, 04 - 08

4260017 --> Friday, 03 - 31

4260018 --> Friday, 04 - 13

4260019 --> Friday, 04 - 05

4260020 --> Friday, 03 - 27

4260021 --> Friday, 04 - 16

4260022 --> Friday, 04 - 01

4260023 --> Friday, 04 - 21

4260024 --> Friday, 04 - 12

4260025 --> Friday, 03 - 28

4260026 --> Friday, 04 - 17

4260027 --> Friday, 04 - 09

4260028 --> Friday, 03 - 24

4260029 --> Friday, 04 - 13

4260030 --> Friday, 04 - 05

4260031 --> Friday, 03 - 21

4260032 --> Friday, 04 - 09

4260033 --> Friday, 04 - 01

4260034 --> Friday, 04 - 21

4260035 --> Friday, 04 - 06

4260036 --> Friday, 03 - 28

4260037 --> Friday, 04 - 17

4260038 --> Friday, 04 - 02

4260039 --> Friday, 03 - 25

4260040 --> Friday, 04 - 13

4260041 --> Friday, 04 - 05

4260042 --> Friday, 04 - 18

4260043 --> Friday, 04 - 10

4260044 --> Friday, 04 - 01

4260045 --> Friday, 04 - 21

4260046 --> Friday, 04 - 06

4260047 --> Friday, 03 - 29

4260048 --> Friday, 04 - 17

4260049 --> Friday, 04 - 02

4260050 --> Friday, 03 - 25

4260051 --> Friday, 04 - 14

4260052 --> Friday, 03 - 29

4260053 --> Friday, 04 - 18

4260054 --> Friday, 04 - 10

4260055 --> Friday, 03 - 26

4260056 --> Friday, 04 - 14

4260057 --> Friday, 04 - 06

4260058 --> Friday, 03 - 22

4260059 --> Friday, 04 - 11

4260060 --> Friday, 04 - 02

4260061 --> Friday, 04 - 22

4260062 --> Friday, 04 - 07

4260063 --> Friday, 03 - 30

4260064 --> Friday, 04 - 18

4260065 --> Friday, 04 - 10

4260066 --> Friday, 03 - 26

4260067 --> Friday, 04 - 15

4260068 --> Friday, 04 - 06

4260069 --> Friday, 03 - 22

4260070 --> Friday, 04 - 11

4260071 --> Friday, 04 - 03

4260072 --> Friday, 04 - 22

4260073 --> Friday, 04 - 07

4260074 --> Friday, 03 - 30

4260075 --> Friday, 04 - 19

4260076 --> Friday, 04 - 03

4260077 --> Friday, 03 - 26

