Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0370000 through 0379999



0370000 --> Friday, 04 - 14

0370001 --> Friday, 04 - 06

0370002 --> Friday, 03 - 22

0370003 --> Friday, 04 - 11

0370004 --> Friday, 04 - 02

0370005 --> Friday, 04 - 22

0370006 --> Friday, 04 - 07

0370007 --> Friday, 03 - 30

0370008 --> Friday, 04 - 18

0370009 --> Friday, 04 - 03

0370010 --> Friday, 03 - 26

0370011 --> Friday, 04 - 15

0370012 --> Friday, 03 - 30

0370013 --> Friday, 04 - 19

0370014 --> Friday, 04 - 11

0370015 --> Friday, 03 - 27

0370016 --> Friday, 04 - 15

0370017 --> Friday, 04 - 07

0370018 --> Friday, 03 - 30

0370019 --> Friday, 04 - 12

0370020 --> Friday, 04 - 03

0370021 --> Friday, 03 - 26

0370022 --> Friday, 04 - 15

0370023 --> Friday, 03 - 31

0370024 --> Friday, 04 - 19

0370025 --> Friday, 04 - 11

0370026 --> Friday, 03 - 27

0370027 --> Friday, 04 - 16

0370028 --> Friday, 04 - 07

0370029 --> Friday, 03 - 23

0370030 --> Friday, 04 - 12

0370031 --> Friday, 04 - 04

0370032 --> Friday, 04 - 23

0370033 --> Friday, 04 - 08

0370034 --> Friday, 03 - 31

0370035 --> Friday, 04 - 20

0370036 --> Friday, 04 - 04

0370037 --> Friday, 03 - 27

0370038 --> Friday, 04 - 16

0370039 --> Friday, 04 - 01

0370040 --> Friday, 03 - 23

0370041 --> Friday, 04 - 12

0370042 --> Friday, 04 - 04

0370043 --> Friday, 04 - 17

0370044 --> Friday, 04 - 08

0370045 --> Friday, 03 - 31

0370046 --> Friday, 04 - 13

0370047 --> Friday, 04 - 05

0370048 --> Friday, 03 - 27

0370049 --> Friday, 04 - 16

0370050 --> Friday, 04 - 01

0370051 --> Friday, 04 - 21

0370052 --> Friday, 04 - 12

0370053 --> Friday, 03 - 28

0370054 --> Friday, 04 - 17

0370055 --> Friday, 04 - 09

0370056 --> Friday, 03 - 24

0370057 --> Friday, 04 - 13

0370058 --> Friday, 04 - 05

0370059 --> Friday, 03 - 21

0370060 --> Friday, 04 - 09

0370061 --> Friday, 04 - 01

0370062 --> Friday, 04 - 21

0370063 --> Friday, 04 - 06

0370064 --> Friday, 03 - 28

0370065 --> Friday, 04 - 17

0370066 --> Friday, 04 - 02

0370067 --> Friday, 03 - 25

0370068 --> Friday, 04 - 13

0370069 --> Friday, 04 - 05

0370070 --> Friday, 04 - 18

0370071 --> Friday, 04 - 10

0370072 --> Friday, 04 - 01

0370073 --> Friday, 04 - 21

0370074 --> Friday, 04 - 06

0370075 --> Friday, 03 - 29

0370076 --> Friday, 04 - 17

0370077 --> Friday, 04 - 02

0370078 --> Friday, 03 - 25

0370079 --> Friday, 04 - 14

0370080 --> Friday, 03 - 29

0370081 --> Friday, 04 - 18

0370082 --> Friday, 04 - 10

0370083 --> Friday, 03 - 26

0370084 --> Friday, 04 - 14

0370085 --> Friday, 04 - 06

0370086 --> Friday, 03 - 22

0370087 --> Friday, 04 - 11

0370088 --> Friday, 04 - 02

0370089 --> Friday, 04 - 22

0370090 --> Friday, 04 - 07

0370091 --> Friday, 03 - 30

0370092 --> Friday, 04 - 18

0370093 --> Friday, 04 - 10

0370094 --> Friday, 03 - 26

0370095 --> Friday, 04 - 15

0370096 --> Friday, 04 - 06

0370097 --> Friday, 03 - 22

0370098 --> Friday, 04 - 11

