Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4610000 through 4619999



4610000 --> Friday, 03 - 31

4610001 --> Friday, 04 - 20

4610002 --> Friday, 04 - 05

4610003 --> Friday, 03 - 28

4610004 --> Friday, 04 - 16

4610005 --> Friday, 04 - 01

4610006 --> Friday, 03 - 24

4610007 --> Friday, 04 - 13

4610008 --> Friday, 03 - 28

4610009 --> Friday, 04 - 17

4610010 --> Friday, 04 - 09

4610011 --> Friday, 03 - 25

4610012 --> Friday, 04 - 13

4610013 --> Friday, 04 - 05

4610014 --> Friday, 03 - 28

4610015 --> Friday, 04 - 10

4610016 --> Friday, 04 - 01

4610017 --> Friday, 04 - 21

4610018 --> Friday, 04 - 13

4610019 --> Friday, 03 - 29

4610020 --> Friday, 04 - 17

4610021 --> Friday, 04 - 09

4610022 --> Friday, 03 - 25

4610023 --> Friday, 04 - 14

4610024 --> Friday, 04 - 05

4610025 --> Friday, 03 - 21

4610026 --> Friday, 04 - 10

4610027 --> Friday, 04 - 02

4610028 --> Friday, 04 - 21

4610029 --> Friday, 04 - 06

4610030 --> Friday, 03 - 29

4610031 --> Friday, 04 - 18

4610032 --> Friday, 04 - 02

4610033 --> Friday, 03 - 25

4610034 --> Friday, 04 - 14

4610035 --> Friday, 03 - 30

4610036 --> Friday, 04 - 18

4610037 --> Friday, 04 - 10

4610038 --> Friday, 04 - 02

4610039 --> Friday, 04 - 15

4610040 --> Friday, 04 - 06

4610041 --> Friday, 03 - 29

4610042 --> Friday, 04 - 18

4610043 --> Friday, 04 - 03

4610044 --> Friday, 03 - 25

4610045 --> Friday, 04 - 14

4610046 --> Friday, 03 - 30

4610047 --> Friday, 04 - 19

4610048 --> Friday, 04 - 10

4610049 --> Friday, 03 - 26

4610050 --> Friday, 04 - 15

4610051 --> Friday, 04 - 07

4610052 --> Friday, 03 - 22

4610053 --> Friday, 04 - 11

4610054 --> Friday, 04 - 03
