Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1160000 through 1169999



1160000 --> Friday, 03 - 31

1160001 --> Friday, 03 - 23

1160002 --> Friday, 04 - 12

1160003 --> Friday, 03 - 28

1160004 --> Friday, 04 - 16

1160005 --> Friday, 04 - 08

1160006 --> Friday, 03 - 31

1160007 --> Friday, 04 - 13

1160008 --> Friday, 04 - 04

1160009 --> Friday, 03 - 27

1160010 --> Friday, 04 - 09

1160011 --> Friday, 04 - 01

1160012 --> Friday, 04 - 20

1160013 --> Friday, 04 - 12

1160014 --> Friday, 03 - 28

1160015 --> Friday, 04 - 17

1160016 --> Friday, 04 - 08

1160017 --> Friday, 03 - 24

1160018 --> Friday, 04 - 13

1160019 --> Friday, 04 - 05

1160020 --> Friday, 03 - 20

1160021 --> Friday, 04 - 09

1160022 --> Friday, 04 - 01

1160023 --> Friday, 04 - 21

1160024 --> Friday, 04 - 05

1160025 --> Friday, 03 - 28

1160026 --> Friday, 04 - 17

1160027 --> Friday, 04 - 02

1160028 --> Friday, 03 - 24

1160029 --> Friday, 04 - 13

1160030 --> Friday, 03 - 29

1160031 --> Friday, 04 - 18

1160032 --> Friday, 04 - 09

1160033 --> Friday, 04 - 01

1160034 --> Friday, 04 - 14

1160035 --> Friday, 04 - 06

1160036 --> Friday, 03 - 28

1160037 --> Friday, 04 - 17

1160038 --> Friday, 04 - 02

1160039 --> Friday, 03 - 25

1160040 --> Friday, 04 - 13

1160041 --> Friday, 03 - 29

1160042 --> Friday, 04 - 18

1160043 --> Friday, 04 - 10

1160044 --> Friday, 03 - 25

1160045 --> Friday, 04 - 14

1160046 --> Friday, 04 - 06

1160047 --> Friday, 03 - 22

1160048 --> Friday, 04 - 10

1160049 --> Friday, 04 - 02

1160050 --> Friday, 04 - 22

1160051 --> Friday, 04 - 07

1160052 --> Friday, 03 - 29

1160053 --> Friday, 04 - 18

1160054 --> Friday, 04 - 03

1160055 --> Friday, 03 - 26

1160056 --> Friday, 04 - 14

1160057 --> Friday, 04 - 06

1160058 --> Friday, 03 - 22

1160059 --> Friday, 04 - 11

1160060 --> Friday, 04 - 02

1160061 --> Friday, 04 - 22

1160062 --> Friday, 04 - 07

1160063 --> Friday, 03 - 30

1160064 --> Friday, 04 - 18

1160065 --> Friday, 04 - 03

1160066 --> Friday, 03 - 26

1160067 --> Friday, 04 - 15

1160068 --> Friday, 03 - 30

1160069 --> Friday, 04 - 19

1160070 --> Friday, 04 - 11

1160071 --> Friday, 03 - 27

1160072 --> Friday, 04 - 15

1160073 --> Friday, 04 - 07

1160074 --> Friday, 03 - 23

1160075 --> Friday, 04 - 12

1160076 --> Friday, 04 - 03

1160077 --> Friday, 03 - 26

1160078 --> Friday, 04 - 08

1160079 --> Friday, 03 - 31

1160080 --> Friday, 04 - 19

1160081 --> Friday, 04 - 11

1160082 --> Friday, 03 - 27

1160083 --> Friday, 04 - 16

1160084 --> Friday, 04 - 07

1160085 --> Friday, 03 - 23

1160086 --> Friday, 04 - 12

1160087 --> Friday, 04 - 04

1160088 --> Friday, 04 - 23

1160089 --> Friday, 04 - 08

1160090 --> Friday, 03 - 31

1160091 --> Friday, 04 - 20

1160092 --> Friday, 04 - 04

1160093 --> Friday, 03 - 27

1160094 --> Friday, 04 - 16

1160095 --> Friday, 04 - 01

1160096 --> Friday, 03 - 23

1160097 --> Friday, 04 - 12

1160098 --> Friday, 03 - 28

1160099 --> Friday, 04 - 17

1160100 --> Friday, 04 - 09

1160101 --> Friday, 04 - 01

1160102 --> Friday, 04 - 14

1160103 --> Friday, 04 - 06

1160104 --> Friday, 03 - 28

1160105 --> Friday, 04 - 10

1160106 --> Friday, 04 - 02

1160107 --> Friday, 04 - 22

1160108 --> Friday, 04 - 13

1160109 --> Friday, 03 - 29

1160110 --> Friday, 04 - 18

1160111 --> Friday, 04 - 10

1160112 --> Friday, 03 - 25

1160113 --> Friday, 04 - 14

1160114 --> Friday, 04 - 06

1160115 --> Friday, 03 - 22

1160116 --> Friday, 04 - 10

1160117 --> Friday, 04 - 02

1160118 --> Friday, 04 - 22

1160119 --> Friday, 04 - 07

1160120 --> Friday, 03 - 29

1160121 --> Friday, 04 - 18

1160122 --> Friday, 04 - 03

1160123 --> Friday, 03 - 26

1160124 --> Friday, 04 - 14

1160125 --> Friday, 03 - 30

1160126 --> Friday, 04 - 19

1160127 --> Friday, 04 - 11

1160128 --> Friday, 04 - 02

1160129 --> Friday, 04 - 15

1160130 --> Friday, 04 - 07

1160131 --> Friday, 03 - 30

1160132 --> Friday, 04 - 18

1160133 --> Friday, 04 - 03

1160134 --> Friday, 03 - 26

1160135 --> Friday, 04 - 15

1160136 --> Friday, 03 - 30

1160137 --> Friday, 04 - 19

1160138 --> Friday, 04 - 11

1160139 --> Friday, 03 - 27

1160140 --> Friday, 04 - 15

1160141 --> Friday, 04 - 07

1160142 --> Friday, 03 - 23

1160143 --> Friday, 04 - 12

1160144 --> Friday, 04 - 03

1160145 --> Friday, 04 - 23

1160146 --> Friday, 04 - 08

1160147 --> Friday, 03 - 31

1160148 --> Friday, 04 - 19

1160149 --> Friday, 04 - 04

1160150 --> Friday, 03 - 27

1160151 --> Friday, 04 - 16

1160152 --> Friday, 04 - 07

1160153 --> Friday, 03 - 23

1160154 --> Friday, 04 - 12

1160155 --> Friday, 04 - 04

1160156 --> Friday, 04 - 16

1160157 --> Friday, 04 - 08

1160158 --> Friday, 03 - 31

1160159 --> Friday, 04 - 13

1160160 --> Friday, 04 - 04

1160161 --> Friday, 03 - 27

1160162 --> Friday, 04 - 16

1160163 --> Friday, 04 - 01

1160164 --> Friday, 04 - 20

1160165 --> Friday, 04 - 12

1160166 --> Friday, 03 - 28

1160167 --> Friday, 04 - 17

1160168 --> Friday, 04 - 08

1160169 --> Friday, 03 - 24

1160170 --> Friday, 04 - 13

1160171 --> Friday, 04 - 05

1160172 --> Friday, 03 - 27

1160173 --> Friday, 04 - 09

1160174 --> Friday, 04 - 01

1160175 --> Friday, 04 - 21

1160176 --> Friday, 04 - 12

1160177 --> Friday, 03 - 28

1160178 --> Friday, 04 - 17

1160179 --> Friday, 04 - 02

1160180 --> Friday, 03 - 24

1160181 --> Friday, 04 - 13

1160182 --> Friday, 04 - 05

1160183 --> Friday, 04 - 18

1160184 --> Friday, 04 - 09

1160185 --> Friday, 04 - 01

1160186 --> Friday, 04 - 21

1160187 --> Friday, 04 - 06

1160188 --> Friday, 03 - 28

1160189 --> Friday, 04 - 17

1160190 --> Friday, 04 - 02

1160191 --> Friday, 03 - 25

1160192 --> Friday, 04 - 13

1160193 --> Friday, 03 - 29

1160194 --> Friday, 04 - 18

1160195 --> Friday, 04 - 10

1160196 --> Friday, 04 - 01

1160197 --> Friday, 04 - 14

1160198 --> Friday, 04 - 06

1160199 --> Friday, 03 - 22

