Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1590000 through 1599999



1590000 --> Friday, 04 - 21

1590001 --> Friday, 04 - 06

1590002 --> Friday, 03 - 29

1590003 --> Friday, 04 - 18

1590004 --> Friday, 04 - 09

1590005 --> Friday, 03 - 25

1590006 --> Friday, 04 - 14

1590007 --> Friday, 04 - 06

1590008 --> Friday, 03 - 21

1590009 --> Friday, 04 - 10

1590010 --> Friday, 04 - 02

1590011 --> Friday, 04 - 22

1590012 --> Friday, 04 - 06

1590013 --> Friday, 03 - 29

1590014 --> Friday, 04 - 18

1590015 --> Friday, 04 - 03

1590016 --> Friday, 03 - 25

1590017 --> Friday, 04 - 14

1590018 --> Friday, 03 - 30

1590019 --> Friday, 04 - 19

1590020 --> Friday, 04 - 10

1590021 --> Friday, 03 - 26

1590022 --> Friday, 04 - 15

1590023 --> Friday, 04 - 07

1590024 --> Friday, 03 - 29

1590025 --> Friday, 04 - 11

1590026 --> Friday, 04 - 03

1590027 --> Friday, 03 - 26

1590028 --> Friday, 04 - 14

1590029 --> Friday, 03 - 30

1590030 --> Friday, 04 - 19

1590031 --> Friday, 04 - 11

1590032 --> Friday, 03 - 26

1590033 --> Friday, 04 - 15

1590034 --> Friday, 04 - 07

1590035 --> Friday, 03 - 23

1590036 --> Friday, 04 - 11

1590037 --> Friday, 04 - 03

1590038 --> Friday, 04 - 23

1590039 --> Friday, 04 - 08

1590040 --> Friday, 03 - 30

1590041 --> Friday, 04 - 19

1590042 --> Friday, 04 - 04

1590043 --> Friday, 03 - 27

1590044 --> Friday, 04 - 15

1590045 --> Friday, 03 - 31

1590046 --> Friday, 03 - 23

1590047 --> Friday, 04 - 12

1590048 --> Friday, 04 - 03

1590049 --> Friday, 04 - 16

1590050 --> Friday, 04 - 08

1590051 --> Friday, 03 - 31

1590052 --> Friday, 04 - 19

1590053 --> Friday, 04 - 04

1590054 --> Friday, 03 - 27

1590055 --> Friday, 04 - 09

1590056 --> Friday, 03 - 31

1590057 --> Friday, 04 - 20

1590058 --> Friday, 04 - 12

1590059 --> Friday, 03 - 28

1590060 --> Friday, 04 - 16

1590061 --> Friday, 04 - 08

1590062 --> Friday, 03 - 24

1590063 --> Friday, 04 - 13

1590064 --> Friday, 04 - 04

1590065 --> Friday, 03 - 20

1590066 --> Friday, 04 - 09

1590067 --> Friday, 04 - 01

1590068 --> Friday, 04 - 20

1590069 --> Friday, 04 - 05

1590070 --> Friday, 03 - 28

1590071 --> Friday, 04 - 17

1590072 --> Friday, 04 - 01

1590073 --> Friday, 03 - 24

1590074 --> Friday, 04 - 13

1590075 --> Friday, 03 - 29

1590076 --> Friday, 04 - 17

1590077 --> Friday, 04 - 09

1590078 --> Friday, 04 - 01

1590079 --> Friday, 04 - 14

1590080 --> Friday, 04 - 05

1590081 --> Friday, 03 - 28

1590082 --> Friday, 04 - 17

1590083 --> Friday, 04 - 02

1590084 --> Friday, 03 - 24

1590085 --> Friday, 04 - 13

1590086 --> Friday, 03 - 29

1590087 --> Friday, 04 - 18

1590088 --> Friday, 04 - 09

1590089 --> Friday, 03 - 25

1590090 --> Friday, 04 - 14

1590091 --> Friday, 04 - 06

1590092 --> Friday, 03 - 21

1590093 --> Friday, 04 - 10

1590094 --> Friday, 04 - 02

1590095 --> Friday, 04 - 22

1590096 --> Friday, 04 - 06

1590097 --> Friday, 03 - 29

1590098 --> Friday, 04 - 18

1590099 --> Friday, 04 - 03

1590100 --> Friday, 03 - 26

1590101 --> Friday, 04 - 15

1590102 --> Friday, 04 - 07

1590103 --> Friday, 03 - 23

1590104 --> Friday, 04 - 11

1590105 --> Friday, 04 - 03

1590106 --> Friday, 04 - 16

1590107 --> Friday, 04 - 08

1590108 --> Friday, 03 - 30

1590109 --> Friday, 04 - 19

1590110 --> Friday, 04 - 04

