Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3520000 through 3529999



3520000 --> Friday, 04 - 21

3520001 --> Friday, 04 - 06

3520002 --> Friday, 03 - 29

3520003 --> Friday, 04 - 18

3520004 --> Friday, 04 - 09

3520005 --> Friday, 03 - 25

3520006 --> Friday, 04 - 14

3520007 --> Friday, 04 - 06

3520008 --> Friday, 03 - 21

3520009 --> Friday, 04 - 10

3520010 --> Friday, 04 - 02

3520011 --> Friday, 04 - 22

3520012 --> Friday, 04 - 06

3520013 --> Friday, 03 - 29

3520014 --> Friday, 04 - 18

3520015 --> Friday, 04 - 03

3520016 --> Friday, 03 - 25

3520017 --> Friday, 04 - 14

3520018 --> Friday, 03 - 30

3520019 --> Friday, 04 - 19

3520020 --> Friday, 04 - 10

3520021 --> Friday, 03 - 26

3520022 --> Friday, 04 - 15

3520023 --> Friday, 04 - 07

3520024 --> Friday, 03 - 29

3520025 --> Friday, 04 - 11

3520026 --> Friday, 04 - 03

3520027 --> Friday, 03 - 26

3520028 --> Friday, 04 - 14

3520029 --> Friday, 03 - 30

3520030 --> Friday, 04 - 19

3520031 --> Friday, 04 - 11

3520032 --> Friday, 03 - 26

3520033 --> Friday, 04 - 15

3520034 --> Friday, 04 - 07

3520035 --> Friday, 03 - 23

3520036 --> Friday, 04 - 11

3520037 --> Friday, 04 - 03

3520038 --> Friday, 04 - 23

3520039 --> Friday, 04 - 08

3520040 --> Friday, 03 - 30

3520041 --> Friday, 04 - 19

3520042 --> Friday, 04 - 04

3520043 --> Friday, 03 - 27

3520044 --> Friday, 04 - 15

3520045 --> Friday, 03 - 31

3520046 --> Friday, 03 - 23

3520047 --> Friday, 04 - 12

3520048 --> Friday, 04 - 03

3520049 --> Friday, 04 - 16

3520050 --> Friday, 04 - 08

3520051 --> Friday, 03 - 31

3520052 --> Friday, 04 - 19

3520053 --> Friday, 04 - 04

3520054 --> Friday, 03 - 27

3520055 --> Friday, 04 - 09

3520056 --> Friday, 03 - 31

3520057 --> Friday, 04 - 20

3520058 --> Friday, 04 - 12

3520059 --> Friday, 03 - 28

3520060 --> Friday, 04 - 16

3520061 --> Friday, 04 - 08

3520062 --> Friday, 03 - 24

3520063 --> Friday, 04 - 13

3520064 --> Friday, 04 - 04

3520065 --> Friday, 03 - 20

3520066 --> Friday, 04 - 09

3520067 --> Friday, 04 - 01

3520068 --> Friday, 04 - 20

3520069 --> Friday, 04 - 05

3520070 --> Friday, 03 - 28

3520071 --> Friday, 04 - 17

3520072 --> Friday, 04 - 08

3520073 --> Friday, 03 - 24

3520074 --> Friday, 04 - 13

3520075 --> Friday, 03 - 29

3520076 --> Friday, 04 - 17

3520077 --> Friday, 04 - 09

3520078 --> Friday, 04 - 01

3520079 --> Friday, 04 - 14

3520080 --> Friday, 04 - 05

3520081 --> Friday, 03 - 28

3520082 --> Friday, 04 - 17

3520083 --> Friday, 04 - 02

3520084 --> Friday, 03 - 24

3520085 --> Friday, 04 - 13

3520086 --> Friday, 03 - 29

3520087 --> Friday, 04 - 18

3520088 --> Friday, 04 - 09

3520089 --> Friday, 03 - 25

