Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1260000 through 1269999



1260000 --> Friday, 04 - 07

1260001 --> Friday, 03 - 30

1260002 --> Friday, 04 - 19

1260003 --> Friday, 04 - 04

1260004 --> Friday, 03 - 26

1260005 --> Friday, 04 - 15

1260006 --> Friday, 03 - 31

1260007 --> Friday, 03 - 23

1260008 --> Friday, 04 - 11

1260009 --> Friday, 04 - 03

1260010 --> Friday, 04 - 16

1260011 --> Friday, 04 - 08

1260012 --> Friday, 03 - 30

1260013 --> Friday, 04 - 19

1260014 --> Friday, 04 - 04

1260015 --> Friday, 03 - 27

1260016 --> Friday, 04 - 15

1260017 --> Friday, 03 - 31

1260018 --> Friday, 04 - 20

1260019 --> Friday, 04 - 12

1260020 --> Friday, 03 - 27

1260021 --> Friday, 04 - 16

1260022 --> Friday, 04 - 08

1260023 --> Friday, 03 - 24

1260024 --> Friday, 04 - 12

1260025 --> Friday, 04 - 04

1260026 --> Friday, 03 - 20

1260027 --> Friday, 04 - 09

1260028 --> Friday, 03 - 31

1260029 --> Friday, 04 - 20

1260030 --> Friday, 04 - 05

1260031 --> Friday, 03 - 28

1260032 --> Friday, 04 - 16

1260033 --> Friday, 04 - 08

1260034 --> Friday, 03 - 24

1260035 --> Friday, 04 - 13

1260036 --> Friday, 04 - 04

1260037 --> Friday, 04 - 17

1260038 --> Friday, 04 - 09

1260039 --> Friday, 04 - 01

1260040 --> Friday, 04 - 20

1260041 --> Friday, 04 - 05

1260042 --> Friday, 03 - 28

1260043 --> Friday, 04 - 17

1260044 --> Friday, 04 - 01

1260045 --> Friday, 03 - 24

1260046 --> Friday, 04 - 13

1260047 --> Friday, 03 - 29

1260048 --> Friday, 04 - 17

1260049 --> Friday, 04 - 09

1260050 --> Friday, 03 - 25

1260051 --> Friday, 04 - 14

1260052 --> Friday, 04 - 05

1260053 --> Friday, 03 - 28

1260054 --> Friday, 04 - 10

1260055 --> Friday, 04 - 02

1260056 --> Friday, 04 - 21

1260057 --> Friday, 04 - 13

1260058 --> Friday, 03 - 29

1260059 --> Friday, 04 - 18

1260060 --> Friday, 04 - 09

1260061 --> Friday, 03 - 25

1260062 --> Friday, 04 - 14

1260063 --> Friday, 04 - 06

1260064 --> Friday, 03 - 21

1260065 --> Friday, 04 - 10

1260066 --> Friday, 04 - 02

1260067 --> Friday, 04 - 22

1260068 --> Friday, 04 - 06

1260069 --> Friday, 03 - 29

1260070 --> Friday, 04 - 18

1260071 --> Friday, 04 - 03

1260072 --> Friday, 03 - 25

1260073 --> Friday, 04 - 14

1260074 --> Friday, 03 - 30

1260075 --> Friday, 04 - 19

1260076 --> Friday, 04 - 10

1260077 --> Friday, 04 - 02

1260078 --> Friday, 04 - 15

1260079 --> Friday, 04 - 07

1260080 --> Friday, 03 - 29

1260081 --> Friday, 04 - 11

1260082 --> Friday, 04 - 03

1260083 --> Friday, 03 - 26

1260084 --> Friday, 04 - 14

1260085 --> Friday, 03 - 30

1260086 --> Friday, 04 - 19

1260087 --> Friday, 04 - 11

1260088 --> Friday, 03 - 26

1260089 --> Friday, 04 - 15

1260090 --> Friday, 04 - 07

1260091 --> Friday, 03 - 23

1260092 --> Friday, 04 - 11

1260093 --> Friday, 04 - 03

1260094 --> Friday, 04 - 23

