Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3490000 through 3499999



3490000 --> Friday, 03 - 31

3490001 --> Friday, 04 - 20

3490002 --> Friday, 04 - 05

3490003 --> Friday, 03 - 28

3490004 --> Friday, 04 - 16

3490005 --> Friday, 04 - 08

3490006 --> Friday, 03 - 24

3490007 --> Friday, 04 - 13

3490008 --> Friday, 04 - 04

3490009 --> Friday, 04 - 17

3490010 --> Friday, 04 - 09

3490011 --> Friday, 04 - 01

3490012 --> Friday, 04 - 20

3490013 --> Friday, 04 - 05

3490014 --> Friday, 03 - 28

3490015 --> Friday, 04 - 17

3490016 --> Friday, 04 - 01

3490017 --> Friday, 03 - 24

3490018 --> Friday, 04 - 13

3490019 --> Friday, 03 - 29

3490020 --> Friday, 04 - 17

3490021 --> Friday, 04 - 09

3490022 --> Friday, 03 - 25

3490023 --> Friday, 04 - 14

3490024 --> Friday, 04 - 05

3490025 --> Friday, 03 - 28

3490026 --> Friday, 04 - 10

3490027 --> Friday, 04 - 02

3490028 --> Friday, 04 - 21

3490029 --> Friday, 04 - 13

3490030 --> Friday, 03 - 29

3490031 --> Friday, 04 - 18

3490032 --> Friday, 04 - 09

3490033 --> Friday, 03 - 25

3490034 --> Friday, 04 - 14

3490035 --> Friday, 04 - 06

3490036 --> Friday, 03 - 21

3490037 --> Friday, 04 - 10

3490038 --> Friday, 04 - 02

3490039 --> Friday, 04 - 22

3490040 --> Friday, 04 - 06

3490041 --> Friday, 03 - 29

3490042 --> Friday, 04 - 18

3490043 --> Friday, 04 - 03

3490044 --> Friday, 03 - 25

3490045 --> Friday, 04 - 14

3490046 --> Friday, 03 - 30

3490047 --> Friday, 04 - 19

3490048 --> Friday, 04 - 10

3490049 --> Friday, 04 - 02

3490050 --> Friday, 04 - 15

3490051 --> Friday, 04 - 07

3490052 --> Friday, 03 - 29

3490053 --> Friday, 04 - 11

3490054 --> Friday, 04 - 03

3490055 --> Friday, 03 - 26

3490056 --> Friday, 04 - 14

3490057 --> Friday, 03 - 30

3490058 --> Friday, 04 - 19

3490059 --> Friday, 04 - 11

3490060 --> Friday, 03 - 26

3490061 --> Friday, 04 - 15

3490062 --> Friday, 04 - 07

3490063 --> Friday, 03 - 23

3490064 --> Friday, 04 - 11

3490065 --> Friday, 04 - 03

3490066 --> Friday, 04 - 23

3490067 --> Friday, 04 - 08

3490068 --> Friday, 03 - 30

3490069 --> Friday, 04 - 19

3490070 --> Friday, 04 - 04

3490071 --> Friday, 03 - 27

3490072 --> Friday, 04 - 15

3490073 --> Friday, 03 - 31

3490074 --> Friday, 03 - 23

3490075 --> Friday, 04 - 12

3490076 --> Friday, 04 - 03

3490077 --> Friday, 04 - 16

3490078 --> Friday, 04 - 08

3490079 --> Friday, 03 - 31

3490080 --> Friday, 04 - 19

3490081 --> Friday, 04 - 04

3490082 --> Friday, 03 - 27

3490083 --> Friday, 04 - 16

3490084 --> Friday, 03 - 31

3490085 --> Friday, 04 - 20

3490086 --> Friday, 04 - 12

3490087 --> Friday, 03 - 28

3490088 --> Friday, 04 - 16

3490089 --> Friday, 04 - 08

3490090 --> Friday, 03 - 24

3490091 --> Friday, 04 - 13

3490092 --> Friday, 04 - 04

3490093 --> Friday, 03 - 20

3490094 --> Friday, 04 - 09

3490095 --> Friday, 04 - 01

3490096 --> Friday, 04 - 20

3490097 --> Friday, 04 - 05

3490098 --> Friday, 03 - 28

3490099 --> Friday, 04 - 17

3490100 --> Friday, 04 - 09

3490101 --> Friday, 03 - 25

3490102 --> Friday, 04 - 14

3490103 --> Friday, 04 - 06

