Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3750000 through 3759999



3750000 --> Friday, 03 - 24

3750001 --> Friday, 04 - 13

3750002 --> Friday, 04 - 05

3750003 --> Friday, 04 - 18

3750004 --> Friday, 04 - 09

3750005 --> Friday, 04 - 01

3750006 --> Friday, 04 - 21

3750007 --> Friday, 04 - 06

3750008 --> Friday, 03 - 28

3750009 --> Friday, 04 - 17

3750010 --> Friday, 04 - 02

3750011 --> Friday, 03 - 25

3750012 --> Friday, 04 - 13

3750013 --> Friday, 03 - 29

3750014 --> Friday, 04 - 18

3750015 --> Friday, 04 - 10

3750016 --> Friday, 03 - 25

3750017 --> Friday, 04 - 14

3750018 --> Friday, 04 - 06

3750019 --> Friday, 03 - 22

3750020 --> Friday, 04 - 10

3750021 --> Friday, 04 - 02

3750022 --> Friday, 04 - 22

3750023 --> Friday, 04 - 07

3750024 --> Friday, 03 - 29

3750025 --> Friday, 04 - 18

3750026 --> Friday, 04 - 10

3750027 --> Friday, 03 - 26

3750028 --> Friday, 04 - 14

3750029 --> Friday, 04 - 06

3750030 --> Friday, 03 - 22

3750031 --> Friday, 04 - 11

3750032 --> Friday, 04 - 02

3750033 --> Friday, 04 - 22

3750034 --> Friday, 04 - 07

3750035 --> Friday, 03 - 30

3750036 --> Friday, 04 - 18

3750037 --> Friday, 04 - 03

3750038 --> Friday, 03 - 26

3750039 --> Friday, 04 - 15

3750040 --> Friday, 03 - 30

3750041 --> Friday, 04 - 19

3750042 --> Friday, 04 - 11

3750043 --> Friday, 03 - 27

3750044 --> Friday, 04 - 15

3750045 --> Friday, 04 - 07

3750046 --> Friday, 03 - 30

3750047 --> Friday, 04 - 12

3750048 --> Friday, 04 - 03

3750049 --> Friday, 03 - 26

3750050 --> Friday, 04 - 08

3750051 --> Friday, 03 - 31

3750052 --> Friday, 04 - 19

3750053 --> Friday, 04 - 11

3750054 --> Friday, 03 - 27

3750055 --> Friday, 04 - 16

3750056 --> Friday, 04 - 07

3750057 --> Friday, 03 - 23

3750058 --> Friday, 04 - 12

3750059 --> Friday, 04 - 04

3750060 --> Friday, 04 - 23

3750061 --> Friday, 04 - 08

3750062 --> Friday, 03 - 31

3750063 --> Friday, 04 - 20

3750064 --> Friday, 04 - 04

3750065 --> Friday, 03 - 27

3750066 --> Friday, 04 - 16

3750067 --> Friday, 04 - 01

3750068 --> Friday, 03 - 23

3750069 --> Friday, 04 - 12

3750070 --> Friday, 03 - 28

3750071 --> Friday, 04 - 17

3750072 --> Friday, 04 - 08

3750073 --> Friday, 03 - 31

3750074 --> Friday, 04 - 13

3750075 --> Friday, 04 - 05

3750076 --> Friday, 03 - 27

3750077 --> Friday, 04 - 16

3750078 --> Friday, 04 - 01

3750079 --> Friday, 04 - 21

3750080 --> Friday, 04 - 12

3750081 --> Friday, 03 - 28

3750082 --> Friday, 04 - 17

3750083 --> Friday, 04 - 09

3750084 --> Friday, 03 - 24

3750085 --> Friday, 04 - 13

3750086 --> Friday, 04 - 05

3750087 --> Friday, 03 - 21

3750088 --> Friday, 04 - 09

3750089 --> Friday, 04 - 01

3750090 --> Friday, 04 - 21

3750091 --> Friday, 04 - 06

3750092 --> Friday, 03 - 28

3750093 --> Friday, 04 - 17

3750094 --> Friday, 04 - 02

3750095 --> Friday, 03 - 25

3750096 --> Friday, 04 - 13

3750097 --> Friday, 04 - 05

3750098 --> Friday, 04 - 18

3750099 --> Friday, 04 - 10

3750100 --> Friday, 04 - 02

3750101 --> Friday, 04 - 22

3750102 --> Friday, 04 - 07

3750103 --> Friday, 03 - 30

3750104 --> Friday, 04 - 18

3750105 --> Friday, 04 - 03

3750106 --> Friday, 03 - 26

3750107 --> Friday, 04 - 15

3750108 --> Friday, 03 - 30

3750109 --> Friday, 04 - 19

3750110 --> Friday, 04 - 11

3750111 --> Friday, 03 - 27

3750112 --> Friday, 04 - 15

3750113 --> Friday, 04 - 07

3750114 --> Friday, 03 - 23

3750115 --> Friday, 04 - 12

3750116 --> Friday, 04 - 03

3750117 --> Friday, 03 - 26

3750118 --> Friday, 04 - 08

3750119 --> Friday, 03 - 31

3750120 --> Friday, 04 - 19

3750121 --> Friday, 04 - 11

3750122 --> Friday, 03 - 27

3750123 --> Friday, 04 - 16

3750124 --> Friday, 04 - 07

3750125 --> Friday, 03 - 23

3750126 --> Friday, 04 - 12

3750127 --> Friday, 04 - 04

3750128 --> Friday, 04 - 23

3750129 --> Friday, 04 - 08

3750130 --> Friday, 03 - 31

3750131 --> Friday, 04 - 20

3750132 --> Friday, 04 - 04

3750133 --> Friday, 03 - 27

3750134 --> Friday, 04 - 16

3750135 --> Friday, 04 - 01

3750136 --> Friday, 03 - 23

3750137 --> Friday, 04 - 12

