Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0510000 through 0519999



0510000 --> Friday, 04 - 21

0510001 --> Friday, 04 - 06

0510002 --> Friday, 03 - 29

0510003 --> Friday, 04 - 18

0510004 --> Friday, 04 - 02

0510005 --> Friday, 03 - 25

0510006 --> Friday, 04 - 14

0510007 --> Friday, 03 - 30

0510008 --> Friday, 04 - 18

0510009 --> Friday, 04 - 10

0510010 --> Friday, 03 - 26

0510011 --> Friday, 04 - 15

0510012 --> Friday, 04 - 06

0510013 --> Friday, 03 - 29

0510014 --> Friday, 04 - 11

0510015 --> Friday, 04 - 03

0510016 --> Friday, 03 - 25

0510017 --> Friday, 04 - 07

0510018 --> Friday, 03 - 30

0510019 --> Friday, 04 - 19

0510020 --> Friday, 04 - 10

0510021 --> Friday, 03 - 26

0510022 --> Friday, 04 - 15

0510023 --> Friday, 04 - 07

0510024 --> Friday, 03 - 22

0510025 --> Friday, 04 - 11

0510026 --> Friday, 04 - 03

0510027 --> Friday, 04 - 23

0510028 --> Friday, 04 - 07

0510029 --> Friday, 03 - 30

0510030 --> Friday, 04 - 19

0510031 --> Friday, 04 - 04

0510032 --> Friday, 03 - 26

0510033 --> Friday, 04 - 15

0510034 --> Friday, 03 - 31

0510035 --> Friday, 03 - 23

0510036 --> Friday, 04 - 11

0510037 --> Friday, 03 - 27

0510038 --> Friday, 04 - 16

0510039 --> Friday, 04 - 08

0510040 --> Friday, 03 - 30

0510041 --> Friday, 04 - 12

0510042 --> Friday, 04 - 04

0510043 --> Friday, 03 - 27

0510044 --> Friday, 04 - 15

0510045 --> Friday, 03 - 31

0510046 --> Friday, 04 - 20

0510047 --> Friday, 04 - 12

0510048 --> Friday, 03 - 27

0510049 --> Friday, 04 - 16

0510050 --> Friday, 04 - 08

0510051 --> Friday, 03 - 24

0510052 --> Friday, 04 - 12

0510053 --> Friday, 04 - 04

0510054 --> Friday, 03 - 20

0510055 --> Friday, 04 - 09

0510056 --> Friday, 03 - 31

0510057 --> Friday, 04 - 20

0510058 --> Friday, 04 - 05

0510059 --> Friday, 03 - 28

0510060 --> Friday, 04 - 16

0510061 --> Friday, 04 - 01

0510062 --> Friday, 03 - 24

0510063 --> Friday, 04 - 13

0510064 --> Friday, 04 - 04

0510065 --> Friday, 04 - 17

0510066 --> Friday, 04 - 09

0510067 --> Friday, 04 - 01

0510068 --> Friday, 04 - 20

0510069 --> Friday, 04 - 05

0510070 --> Friday, 03 - 28

0510071 --> Friday, 04 - 17

0510072 --> Friday, 04 - 01

0510073 --> Friday, 03 - 24

0510074 --> Friday, 04 - 13

0510075 --> Friday, 03 - 29

0510076 --> Friday, 04 - 17

0510077 --> Friday, 04 - 09

0510078 --> Friday, 03 - 25

0510079 --> Friday, 04 - 14

0510080 --> Friday, 04 - 05

0510081 --> Friday, 03 - 21

0510082 --> Friday, 04 - 10

0510083 --> Friday, 04 - 02

0510084 --> Friday, 04 - 21

0510085 --> Friday, 04 - 06

0510086 --> Friday, 03 - 29

0510087 --> Friday, 04 - 18

0510088 --> Friday, 04 - 09

0510089 --> Friday, 03 - 25

0510090 --> Friday, 04 - 14

0510091 --> Friday, 04 - 06

0510092 --> Friday, 03 - 21

0510093 --> Friday, 04 - 10

0510094 --> Friday, 04 - 02

0510095 --> Friday, 04 - 15

0510096 --> Friday, 04 - 06

0510097 --> Friday, 03 - 29

0510098 --> Friday, 04 - 18

0510099 --> Friday, 04 - 03

0510100 --> Friday, 03 - 26

0510101 --> Friday, 04 - 15

0510102 --> Friday, 03 - 31

0510103 --> Friday, 04 - 20

0510104 --> Friday, 04 - 11

0510105 --> Friday, 03 - 27

0510106 --> Friday, 04 - 16

0510107 --> Friday, 04 - 08

0510108 --> Friday, 03 - 30

0510109 --> Friday, 04 - 12

0510110 --> Friday, 04 - 04

0510111 --> Friday, 03 - 27

0510112 --> Friday, 04 - 08

0510113 --> Friday, 03 - 31

0510114 --> Friday, 04 - 20

0510115 --> Friday, 04 - 05

0510116 --> Friday, 03 - 27

0510117 --> Friday, 04 - 16

0510118 --> Friday, 04 - 08

0510119 --> Friday, 03 - 24

0510120 --> Friday, 04 - 12

0510121 --> Friday, 04 - 04

0510122 --> Friday, 04 - 17

0510123 --> Friday, 04 - 09

0510124 --> Friday, 03 - 31

0510125 --> Friday, 04 - 20

0510126 --> Friday, 04 - 05

0510127 --> Friday, 03 - 28

0510128 --> Friday, 04 - 16

0510129 --> Friday, 04 - 01

0510130 --> Friday, 03 - 24

0510131 --> Friday, 04 - 13

0510132 --> Friday, 03 - 28

0510133 --> Friday, 04 - 17

0510134 --> Friday, 04 - 09

0510135 --> Friday, 03 - 25

0510136 --> Friday, 04 - 13

0510137 --> Friday, 04 - 05

0510138 --> Friday, 03 - 28

0510139 --> Friday, 04 - 10

0510140 --> Friday, 04 - 01

0510141 --> Friday, 04 - 21

0510142 --> Friday, 04 - 13

0510143 --> Friday, 03 - 29

0510144 --> Friday, 04 - 17

0510145 --> Friday, 04 - 09

0510146 --> Friday, 03 - 25

0510147 --> Friday, 04 - 14

0510148 --> Friday, 04 - 05

0510149 --> Friday, 03 - 21

0510150 --> Friday, 04 - 10

0510151 --> Friday, 04 - 02

0510152 --> Friday, 04 - 21

0510153 --> Friday, 04 - 06

0510154 --> Friday, 03 - 29

0510155 --> Friday, 04 - 18

0510156 --> Friday, 04 - 02

0510157 --> Friday, 03 - 25

0510158 --> Friday, 04 - 14

0510159 --> Friday, 03 - 30

0510160 --> Friday, 04 - 18

0510161 --> Friday, 04 - 10

0510162 --> Friday, 04 - 02

0510163 --> Friday, 04 - 15

0510164 --> Friday, 04 - 06

0510165 --> Friday, 03 - 29

0510166 --> Friday, 04 - 18

0510167 --> Friday, 04 - 03

0510168 --> Friday, 03 - 25

0510169 --> Friday, 04 - 14

0510170 --> Friday, 03 - 30

0510171 --> Friday, 04 - 19

0510172 --> Friday, 04 - 10

0510173 --> Friday, 03 - 26

0510174 --> Friday, 04 - 15

0510175 --> Friday, 04 - 07

0510176 --> Friday, 03 - 22

0510177 --> Friday, 04 - 11

0510178 --> Friday, 04 - 03

0510179 --> Friday, 04 - 23

0510180 --> Friday, 04 - 07

0510181 --> Friday, 03 - 30

0510182 --> Friday, 04 - 19

0510183 --> Friday, 04 - 04

