Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1960000 through 1969999



1960000 --> Friday, 03 - 31

1960001 --> Friday, 04 - 20

1960002 --> Friday, 04 - 05

1960003 --> Friday, 03 - 28

1960004 --> Friday, 04 - 16

1960005 --> Friday, 04 - 01

1960006 --> Friday, 04 - 21

1960007 --> Friday, 04 - 13

1960008 --> Friday, 03 - 28

1960009 --> Friday, 04 - 17

1960010 --> Friday, 04 - 09

1960011 --> Friday, 03 - 25

1960012 --> Friday, 04 - 13

1960013 --> Friday, 04 - 05

1960014 --> Friday, 03 - 21

1960015 --> Friday, 04 - 10

1960016 --> Friday, 04 - 01

1960017 --> Friday, 04 - 21

1960018 --> Friday, 04 - 06

1960019 --> Friday, 03 - 29

1960020 --> Friday, 04 - 17

1960021 --> Friday, 04 - 02

1960022 --> Friday, 03 - 25

1960023 --> Friday, 04 - 14

1960024 --> Friday, 04 - 05

1960025 --> Friday, 04 - 18

1960026 --> Friday, 04 - 10

1960027 --> Friday, 04 - 02

1960028 --> Friday, 04 - 21

1960029 --> Friday, 04 - 06

1960030 --> Friday, 03 - 29

1960031 --> Friday, 04 - 18

1960032 --> Friday, 04 - 02

1960033 --> Friday, 03 - 25

1960034 --> Friday, 04 - 14

1960035 --> Friday, 03 - 30

1960036 --> Friday, 04 - 18

1960037 --> Friday, 04 - 10

1960038 --> Friday, 03 - 26

1960039 --> Friday, 04 - 15

1960040 --> Friday, 04 - 06

1960041 --> Friday, 03 - 22

1960042 --> Friday, 04 - 11

1960043 --> Friday, 04 - 03

1960044 --> Friday, 04 - 22

1960045 --> Friday, 04 - 07

1960046 --> Friday, 03 - 30

1960047 --> Friday, 04 - 19

1960048 --> Friday, 04 - 10

1960049 --> Friday, 03 - 26

1960050 --> Friday, 04 - 15

1960051 --> Friday, 04 - 07

1960052 --> Friday, 03 - 22

1960053 --> Friday, 04 - 11

1960054 --> Friday, 04 - 03

1960055 --> Friday, 04 - 16

1960056 --> Friday, 04 - 07

1960057 --> Friday, 03 - 30

1960058 --> Friday, 04 - 19

1960059 --> Friday, 04 - 04

1960060 --> Friday, 03 - 26

1960061 --> Friday, 04 - 15

1960062 --> Friday, 03 - 31

1960063 --> Friday, 04 - 20

1960064 --> Friday, 04 - 11

1960065 --> Friday, 03 - 27

1960066 --> Friday, 04 - 16

1960067 --> Friday, 04 - 08

1960068 --> Friday, 03 - 30

1960069 --> Friday, 04 - 12

1960070 --> Friday, 04 - 04

1960071 --> Friday, 03 - 27

1960072 --> Friday, 04 - 15

1960073 --> Friday, 03 - 31

1960074 --> Friday, 04 - 20

1960075 --> Friday, 04 - 12

1960076 --> Friday, 03 - 27

1960077 --> Friday, 04 - 16

1960078 --> Friday, 04 - 08

1960079 --> Friday, 03 - 24

1960080 --> Friday, 04 - 12

1960081 --> Friday, 04 - 04

1960082 --> Friday, 04 - 17

1960083 --> Friday, 04 - 09

