Easter Sunday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1710000 through 1719999



1710000 --> Sunday, 04 - 09

1710001 --> Sunday, 04 - 01

1710002 --> Sunday, 04 - 21

1710003 --> Sunday, 04 - 06

1710004 --> Sunday, 03 - 28

1710005 --> Sunday, 04 - 17

1710006 --> Sunday, 04 - 09

1710007 --> Sunday, 03 - 25

1710008 --> Sunday, 04 - 13

1710009 --> Sunday, 04 - 05

1710010 --> Sunday, 04 - 25

1710011 --> Sunday, 04 - 10

1710012 --> Sunday, 04 - 01

1710013 --> Sunday, 04 - 21

1710014 --> Sunday, 04 - 06

1710015 --> Sunday, 03 - 29

1710016 --> Sunday, 04 - 17

1710017 --> Sunday, 04 - 02

1710018 --> Sunday, 03 - 25

1710019 --> Sunday, 04 - 14

1710020 --> Sunday, 03 - 29

1710021 --> Sunday, 04 - 18

1710022 --> Sunday, 04 - 10

1710023 --> Sunday, 03 - 26

1710024 --> Sunday, 04 - 14

1710025 --> Sunday, 04 - 06

1710026 --> Sunday, 03 - 29

1710027 --> Sunday, 04 - 11

1710028 --> Sunday, 04 - 02

1710029 --> Sunday, 04 - 22

1710030 --> Sunday, 04 - 14

1710031 --> Sunday, 03 - 30

1710032 --> Sunday, 04 - 18

1710033 --> Sunday, 04 - 10

1710034 --> Sunday, 03 - 26

1710035 --> Sunday, 04 - 15

1710036 --> Sunday, 04 - 06

1710037 --> Sunday, 03 - 22

1710038 --> Sunday, 04 - 11

1710039 --> Sunday, 04 - 03

1710040 --> Sunday, 04 - 22

1710041 --> Sunday, 04 - 07

1710042 --> Sunday, 03 - 30

1710043 --> Sunday, 04 - 19

1710044 --> Sunday, 04 - 03

1710045 --> Sunday, 03 - 26

1710046 --> Sunday, 04 - 15

1710047 --> Sunday, 03 - 31

1710048 --> Sunday, 04 - 19

1710049 --> Sunday, 04 - 11

1710050 --> Sunday, 04 - 03

1710051 --> Sunday, 04 - 16

1710052 --> Sunday, 04 - 07

1710053 --> Sunday, 03 - 30

1710054 --> Sunday, 04 - 19

1710055 --> Sunday, 04 - 04

1710056 --> Sunday, 03 - 26

1710057 --> Sunday, 04 - 15

1710058 --> Sunday, 03 - 31

1710059 --> Sunday, 04 - 20

1710060 --> Sunday, 04 - 11

1710061 --> Sunday, 03 - 27

1710062 --> Sunday, 04 - 16

1710063 --> Sunday, 04 - 08

1710064 --> Sunday, 03 - 23

1710065 --> Sunday, 04 - 12

1710066 --> Sunday, 04 - 04

1710067 --> Sunday, 04 - 24

1710068 --> Sunday, 04 - 08

1710069 --> Sunday, 03 - 31

1710070 --> Sunday, 04 - 20

1710071 --> Sunday, 04 - 05

1710072 --> Sunday, 03 - 27

1710073 --> Sunday, 04 - 16

1710074 --> Sunday, 04 - 08

1710075 --> Sunday, 03 - 24

1710076 --> Sunday, 04 - 12

1710077 --> Sunday, 04 - 04

1710078 --> Sunday, 04 - 17

1710079 --> Sunday, 04 - 09

1710080 --> Sunday, 03 - 31

1710081 --> Sunday, 04 - 20

1710082 --> Sunday, 04 - 05

1710083 --> Sunday, 03 - 28

1710084 --> Sunday, 04 - 16

1710085 --> Sunday, 04 - 01

1710086 --> Sunday, 04 - 21

1710087 --> Sunday, 04 - 13

1710088 --> Sunday, 03 - 28

1710089 --> Sunday, 04 - 17

1710090 --> Sunday, 04 - 09

1710091 --> Sunday, 03 - 25

1710092 --> Sunday, 04 - 13

1710093 --> Sunday, 04 - 05

1710094 --> Sunday, 03 - 28

1710095 --> Sunday, 04 - 10

1710096 --> Sunday, 04 - 01

1710097 --> Sunday, 04 - 21

1710098 --> Sunday, 04 - 06

1710099 --> Sunday, 03 - 29

1710100 --> Sunday, 04 - 18

1710101 --> Sunday, 04 - 10

1710102 --> Sunday, 03 - 26

1710103 --> Sunday, 04 - 15

1710104 --> Sunday, 04 - 06

1710105 --> Sunday, 04 - 19

1710106 --> Sunday, 04 - 11

1710107 --> Sunday, 04 - 03

1710108 --> Sunday, 04 - 22

1710109 --> Sunday, 04 - 07

1710110 --> Sunday, 03 - 30

1710111 --> Sunday, 04 - 19

1710112 --> Sunday, 04 - 03

1710113 --> Sunday, 03 - 26

1710114 --> Sunday, 04 - 15

1710115 --> Sunday, 03 - 31

1710116 --> Sunday, 04 - 19

1710117 --> Sunday, 04 - 11

1710118 --> Sunday, 03 - 27

1710119 --> Sunday, 04 - 16

1710120 --> Sunday, 04 - 07

1710121 --> Sunday, 03 - 30

1710122 --> Sunday, 04 - 12

1710123 --> Sunday, 04 - 04

1710124 --> Sunday, 04 - 23

1710125 --> Sunday, 04 - 15

1710126 --> Sunday, 03 - 31

1710127 --> Sunday, 04 - 20

1710128 --> Sunday, 04 - 11

1710129 --> Sunday, 03 - 27

1710130 --> Sunday, 04 - 16

1710131 --> Sunday, 04 - 08

1710132 --> Sunday, 03 - 23

1710133 --> Sunday, 04 - 12

1710134 --> Sunday, 04 - 04

1710135 --> Sunday, 04 - 24

1710136 --> Sunday, 04 - 08

1710137 --> Sunday, 03 - 31

1710138 --> Sunday, 04 - 20

