Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0610000 through 0619999



0610000 --> Friday, 03 - 24

0610001 --> Friday, 04 - 13

0610002 --> Friday, 04 - 05

0610003 --> Friday, 03 - 21

0610004 --> Friday, 04 - 09

0610005 --> Friday, 04 - 01

0610006 --> Friday, 04 - 21

0610007 --> Friday, 04 - 06

0610008 --> Friday, 03 - 28

0610009 --> Friday, 04 - 17

0610010 --> Friday, 04 - 02

0610011 --> Friday, 03 - 25

0610012 --> Friday, 04 - 13

0610013 --> Friday, 04 - 05

0610014 --> Friday, 04 - 18

0610015 --> Friday, 04 - 10

0610016 --> Friday, 04 - 01

0610017 --> Friday, 04 - 14

0610018 --> Friday, 04 - 06

0610019 --> Friday, 03 - 29

0610020 --> Friday, 04 - 17

0610021 --> Friday, 04 - 02

0610022 --> Friday, 03 - 25

0610023 --> Friday, 04 - 14

0610024 --> Friday, 03 - 29

0610025 --> Friday, 04 - 18

0610026 --> Friday, 04 - 10

0610027 --> Friday, 03 - 26

0610028 --> Friday, 04 - 14

0610029 --> Friday, 04 - 06

0610030 --> Friday, 03 - 22

0610031 --> Friday, 04 - 11

0610032 --> Friday, 04 - 02

0610033 --> Friday, 04 - 22

0610034 --> Friday, 04 - 07

0610035 --> Friday, 03 - 30

0610036 --> Friday, 04 - 18

0610037 --> Friday, 04 - 03

0610038 --> Friday, 03 - 26

0610039 --> Friday, 04 - 15

0610040 --> Friday, 04 - 06

0610041 --> Friday, 03 - 22

0610042 --> Friday, 04 - 11

0610043 --> Friday, 04 - 03

0610044 --> Friday, 04 - 22

0610045 --> Friday, 04 - 07

0610046 --> Friday, 03 - 30

0610047 --> Friday, 04 - 19

0610048 --> Friday, 04 - 03

0610049 --> Friday, 03 - 26

0610050 --> Friday, 04 - 15

0610051 --> Friday, 03 - 31

0610052 --> Friday, 04 - 19

0610053 --> Friday, 04 - 11

0610054 --> Friday, 03 - 27

0610055 --> Friday, 04 - 16

0610056 --> Friday, 04 - 07

0610057 --> Friday, 03 - 23

0610058 --> Friday, 04 - 12

0610059 --> Friday, 04 - 04

0610060 --> Friday, 03 - 26

0610061 --> Friday, 04 - 08

0610062 --> Friday, 03 - 31

0610063 --> Friday, 04 - 20

0610064 --> Friday, 04 - 11

0610065 --> Friday, 03 - 27

0610066 --> Friday, 04 - 16

0610067 --> Friday, 04 - 08

0610068 --> Friday, 03 - 23

0610069 --> Friday, 04 - 12

0610070 --> Friday, 04 - 04

0610071 --> Friday, 04 - 17

0610072 --> Friday, 04 - 08

0610073 --> Friday, 03 - 31

0610074 --> Friday, 04 - 20

0610075 --> Friday, 04 - 05

0610076 --> Friday, 03 - 27

0610077 --> Friday, 04 - 16

0610078 --> Friday, 04 - 01

0610079 --> Friday, 03 - 24

0610080 --> Friday, 04 - 12

0610081 --> Friday, 03 - 28

0610082 --> Friday, 04 - 17

0610083 --> Friday, 04 - 09

0610084 --> Friday, 03 - 31

0610085 --> Friday, 04 - 13

0610086 --> Friday, 04 - 05

0610087 --> Friday, 03 - 28

0610088 --> Friday, 04 - 16

0610089 --> Friday, 04 - 01

0610090 --> Friday, 04 - 21

0610091 --> Friday, 04 - 06

0610092 --> Friday, 03 - 28

0610093 --> Friday, 04 - 17

0610094 --> Friday, 04 - 09

0610095 --> Friday, 03 - 25

0610096 --> Friday, 04 - 13

0610097 --> Friday, 04 - 05

0610098 --> Friday, 03 - 21

0610099 --> Friday, 04 - 10

0610100 --> Friday, 04 - 02

0610101 --> Friday, 04 - 22

0610102 --> Friday, 04 - 07

0610103 --> Friday, 03 - 30

0610104 --> Friday, 04 - 18

0610105 --> Friday, 04 - 03

0610106 --> Friday, 03 - 26

0610107 --> Friday, 04 - 15

0610108 --> Friday, 04 - 06

