Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1380000 through 1389999



1380000 --> Friday, 03 - 31

1380001 --> Friday, 04 - 20

1380002 --> Friday, 04 - 05

1380003 --> Friday, 03 - 28

1380004 --> Friday, 04 - 16

1380005 --> Friday, 04 - 08

1380006 --> Friday, 03 - 24

1380007 --> Friday, 04 - 13

1380008 --> Friday, 04 - 04

1380009 --> Friday, 04 - 17

1380010 --> Friday, 04 - 09

1380011 --> Friday, 04 - 01

1380012 --> Friday, 04 - 20

1380013 --> Friday, 04 - 05

1380014 --> Friday, 03 - 28

1380015 --> Friday, 04 - 17

1380016 --> Friday, 04 - 01

1380017 --> Friday, 03 - 24

1380018 --> Friday, 04 - 13

1380019 --> Friday, 03 - 29

1380020 --> Friday, 04 - 17

1380021 --> Friday, 04 - 09

1380022 --> Friday, 03 - 25

1380023 --> Friday, 04 - 14

1380024 --> Friday, 04 - 05

1380025 --> Friday, 03 - 28

1380026 --> Friday, 04 - 10

1380027 --> Friday, 04 - 02

1380028 --> Friday, 04 - 21

1380029 --> Friday, 04 - 06

1380030 --> Friday, 03 - 29

1380031 --> Friday, 04 - 18

1380032 --> Friday, 04 - 09

1380033 --> Friday, 03 - 25

1380034 --> Friday, 04 - 14

1380035 --> Friday, 04 - 06

1380036 --> Friday, 03 - 21

1380037 --> Friday, 04 - 10

1380038 --> Friday, 04 - 02

1380039 --> Friday, 04 - 22

1380040 --> Friday, 04 - 06

1380041 --> Friday, 03 - 29

1380042 --> Friday, 04 - 18

1380043 --> Friday, 04 - 03

1380044 --> Friday, 03 - 25

1380045 --> Friday, 04 - 14

1380046 --> Friday, 03 - 30

1380047 --> Friday, 04 - 19

1380048 --> Friday, 04 - 10

1380049 --> Friday, 03 - 26

1380050 --> Friday, 04 - 15

1380051 --> Friday, 04 - 07

1380052 --> Friday, 03 - 29

1380053 --> Friday, 04 - 11

1380054 --> Friday, 04 - 03

1380055 --> Friday, 03 - 26

1380056 --> Friday, 04 - 14

1380057 --> Friday, 03 - 30

1380058 --> Friday, 04 - 19

1380059 --> Friday, 04 - 11

1380060 --> Friday, 03 - 26

1380061 --> Friday, 04 - 15

1380062 --> Friday, 04 - 07

1380063 --> Friday, 03 - 23

1380064 --> Friday, 04 - 11

1380065 --> Friday, 04 - 03

1380066 --> Friday, 04 - 23

1380067 --> Friday, 04 - 08

1380068 --> Friday, 03 - 30

1380069 --> Friday, 04 - 19

1380070 --> Friday, 04 - 04

1380071 --> Friday, 03 - 27

1380072 --> Friday, 04 - 15

1380073 --> Friday, 03 - 31

1380074 --> Friday, 03 - 23

1380075 --> Friday, 04 - 12

1380076 --> Friday, 04 - 03

1380077 --> Friday, 04 - 16

1380078 --> Friday, 04 - 08

1380079 --> Friday, 03 - 31

1380080 --> Friday, 04 - 19

1380081 --> Friday, 04 - 04

1380082 --> Friday, 03 - 27

1380083 --> Friday, 04 - 16

1380084 --> Friday, 03 - 31

1380085 --> Friday, 04 - 20

